id,text
18,මැතිවරණයේ නාමයෝජනා සමඟ පරීෂාකර වෛද්ය වාර්තාවක් ඉදිරිපත් ඕනෑ චාල්ස්ගෙයි ඩයනගෙයි මංගල උත්සවයට රාජ්යනායකයකු ලෙස ජේආර්ට ඇරයුම් කලා පේමදාසට ඇරයුමක් නමුත්
19,පේමදාස එයා ටිකට් එකක් අරන් එංගලන්තයට ගියා එතකොට උත්සවයේ සංව්ධායකයො පව් කියල සහභාගි වෙන්න දුන්න තුනෙන් දෙකක බලයක් දිලත් තටමනව
20,මුං ට කොන්ද පණ නෑ සභාපති අපේ එවුන්ට මම ගොඩාක් ගරු මන්ත්රීවරයෙක් මහත්මා අපට ලැබුණු දායාදයකි මහත්මයාණනි පිස්සොත් එක්ක ජිල්
21,ගැහුවා මුන් රාජපක්ෂලා වික්රමසිංහලා ප්රේමදාසලා බෝල කටේ දාගන්න පිස්සෝ එහෙම කියන්නේ ඔබතුමන්ලගේ අඩි පාරේ තාමත් යනවා අහිංසක අසරණ අමු සතුටින්
22,ජීවත් පුළුවන් රටක් නිර්මාණය තවමත් බලාපොරොත්තු වැඳලා කියන්නම් දුප්පත් අපිව රවට්ටන්න එපා අත්විච්ච ඉරණම දරුවන්ට දෙන්නන අපගේ දරුවන්ගේ අනාගතය ඔබතුමන්ලාට
23,භාරයි අනුර කුමාර මහත්මයා ප්රමුඛ හැර රට හදන්න බිහි වෙන්නැහැ විශ්වාසය පමණයි අනුරු කුමාරම හත්මයාණෙනි ඔබතුමන්ට මාලිමා සියලූම රාජ්ය මැති
24,ඇමති වරුන්ට ජයවේවා කල්ලතෝනී කාදමන්නේ ජනතාවගේ අයිතින් උල්ලන්ගනය කිරීමක් එම නිසා කාලකන්නි යා දමන්න කොහෙද යකෝ වියට්නම් වළ සමාජවාදී ආණ්ඩු
25,කෙලින්නේ නැතුව හිටු උබලගේ සමාජ වාදී ආණ්ඩුව උබලට තියෙන්න හීන මාණයක් ටික කාලයක් උත්දචකමේම ඉදපල්ලා ආන්ඩුවට බනින්නේ නාමල් සජියා ඔයා
26,නෙවේ ඒක දැන්ගන්න ඕනේ කන්න නැතිව කාලක්නි අඩනවා මැරයෝ බිහිකල පොහොට්ටු ආවා මදි නේද මෙතරම්ම කිචවෙලා ගියාද හොරුන්ට හැදිලා වගේ
27,හැසිරෙන මන්ත්රීලව පාර්ලිමේන්තුවෙන් නීතියක් බාර නායකයන්ට එන මං අර්ජුන අමනයා හදන්නේ හිතා මතා උවමනාවෙන් ප්රශ්නයක් කරමින් දෙමල වීම නිසාම ජනයාට
28,අසාධාරනකං කියා උලුප්පලා පෙන්වන්න හදන කා එක්කද එකමුතුව හිටියේ මුංට මුංගේ ජාතිය එක්සත් එකට ඉන්නට එකේ බෙදලා දුන්නත් මුගේ ගැනිගේ
29,දේපලට අයිති වාසිකං ඉල්ලලා ගහමරා ගනියි මූට ඉනෙන් පල්ලෙහා සිංහල පෑර්ලිමෙනිතුවේ දෙන් තකත් ලු දෙන්නද ඕයි නොදකිං මොඩයා ජයම වේවා
30,වල් කාලකණ්ණි හැත්ත කරන්ට නැද්ද ආන්ඩුවෙ ඉන්නෙ උද්දච්ච මෝඩ රැලක් එකතු සකන්ඩ් කයිතන් ජයවෙිවා නව රජයට මව්බිමට නටන්න කාලකන්නින්ට අවශ්ය
31,හොරාකන්න ඕනි ජනපති තුමාට දෙවියන් රැකදේවා නායකත්වය හැමදාම දෙයක් ජීවිතයේ පළමු වතාවට ලිඛිත තීන්දුව තිබියදී මෙච්චර රැකගෙන ඉඳලා තියෙන්නේ ආදරෙයි
32,අර්ජුනාට අසූචි යන්නමල වදයක් කනක් ඇහෙන්න නියමයිනේ දැං ඇතිවෙන්නම දීලයි පැතෙන් ගොඩක් කැපවීම් ඉතිං ඇබරි ඇබරී පනතියාගෙන වැඩ පෙන්නන්න ඉක්මනට
33,අනපනත් සම්මත කරගෙන මුලාසනය හිටි හොරාකාපු දේශපාලුවො ගියානම් කරන්නෙ බලන්නෙ හොර කාළකන්නි තොපිට හෙන ඉල්ලන්නෙ මිනිස්සු සොයුර ආදරෙ ඔන්න වැදගත්
34,ගති ලක්ෂණ වලට විදේශ සේවා අගෙයි හැතිකරේ ඔක්කොම කම්මැලි හැම එකාම උන්ගේ ෆෝන් වල ඉබා ගතේ ඔබේ ඇවිදිනවා තැනම නිදි
35,තැන් ගංවතුර ගලනවා සුද්ද වතුර බොන්න පුටු කැඩිලා තැන හිස කැන් තියෙන විමසීම් ඉන්න ටීවී දෙරණ කථා ගැන කයිය ගහන්ව
36,ඉස්සරහ මනුස්සයා සත පහක්වත් ගණන් ගන්නේ හිතන් හිටියෙ අවුරුදු පහකට පස්සේ ගියේ රජයේ ආයතනයකට අන්තිමයි බැලුවානම් පොඩ්ඩක් තේරෙනවා කවුන්ටර් න්
37,තුනයි විස්සෙන් ඉ පුදුම විදියට කළ කිරුන ජීවිතේට බෑ මේවගේ ඔහේ ඉබාගාතේ සරුවක් විදිය ඕවා වෙනස් විපක්ෂ ගේ මල විකාර
38,අහ අපිළිවෙල ආයතනයක් දාලා තියෙනවා පැයකට ක් වේද වෙන්නේ හත්රක් පහක් එක්කෝ මුන්ගේ වේගේ වැඩි දෙන අඩූ මෙන්න මේවා හදන්නමේවා
39,හොයන්න හොරැන්ට කාලකන්නියොන්ට අමතන්න ඔබතුමාල කරල පෞර්ෂ්ය අති විශිෂ්ටයි එළියෙ ඉන්නව ඔබතූමාළ වෙනුවෙන් මහාතා ඔබගෙ මරෙ විපක්ශයෙ යසට දුන්නා මගෙ
40,ඩැනුමෙ හැටියට ඔබලා ඉහලින්ම ඩිනුම් අපිත් කලින් වාර මාලිමවට එත් මෙවර ඩුන්නෙ ස ජ බෙ හොද නෙමෙ මන්ත්රි නිසාඑයා අපෙ
41,ගෙවල් අවිත් නිඩිමරාගෙන උන්න එවගෙ දුන් කිවා ඒකනමිි ඇත්තඅපේ ගමෙත් එහෙමයිමාලිමාවට දුන්නෙහැබැයි ගමෙිි සජබෙන් ඉල්ලපු කෙනා ගමට කෙලින් වැඩකරපල්ල දෙකේ
42,දුන්නේ ඒකයි අල්ලලා හිරේ දාපල්ල දගලන උංව බිමල්ගේ මාලිමාවෙ නිහඩ හාල්පාරුවො ඇමතිලාපක්ෂයට හයියක් වෙයල්ලාරටේ මිනිස්සුන්ගෙ අහින්සක ඉටු කරපල්ලාඅපි කැපකිරීම් කැමතිහොරු
43,ජනතාවට ඔච්චම් කරනවාඇගිලි දික්කරනවාඒවාකරවන්නෙ දුරුවලකම් නිසාපූර්න විස්වාසයක් තියලා චන්දෙ එකම යුදපිටියක් කාලකන්නිඑවපුඅයත්ලජ්ජවෙන්න තැනට සුදුසු හැසිරෙන්නවත්දන්නෙනැ පක්ශ මාරු ආඩම්බරයි ඇයි සුනකයාට
44,කටකලියාවක් දිගේලි නොතියන්නේ පිස්සුවේ හොදම ගැම්ම එහෙනම් පිහිටෝලා මෙවැනි පිස්සන් නිසි දඩුවම් ලබා චූර්නයක් මෙහෙම ප්රධාන සභාවේ හැසිරෙන්න එකිනෙකාට උන්ද
45,ආදර්ශ දෙන්නේ සෑහෙන කොටසක් ඉන්නවා කම ගෑවිලා වත් නෑරටට ආදරය නෑමෙතුමා හැමෝම නිර්භීතව ඹ්නවිපක්ෂෙ සමහර නං මහ වදයක්මේ වට නෙමෙයි
46,කොටුව යැවිය යුතුයි අන්න සැරට දෙසල විතරක් රාජපස්සටිරාන් අලස්ට ගැති නීතිපතිය පොලිස් කොමිසම සහ බුද්ධි අංශ ඉක්මනටම එලෙව්වෙ නැත්නම් මොකුත්
47,මැතිදුන්ගේ සුපිරියි ලෙසම කෑ ගසා අයම සංවර්ධනය නෙවෙයි මහත්තයෝ දිනුවෙ කටවුට් පෝස්ටර් කිසිවක් ඒකත් අයට මත්ක්කරල වෙනවෙලාවකවත් අර්ජුනාගේ බෙල්ලෙන් අල්ලා
48,ඇදලා බැරිද තුමනි හොරු එලවල රජය ගෙනාවෙ ආටය දෙන්නනම් රත්නායක තරම් පොයින්ට් දක්ෂයෙක් ඉන්නවනම් අන්රයිය විතරමයි බං ගහන් ගොන් පකයා
49,සහෝදරය විධායක අනිවාර්යයෙන්ම එසේ නොවන වනම් මහජන අප්රසාදයට පත්විය හැක පිහිටවලා ඒවාත් කිව්වානම් හොඳ මාස හයක් ඇතුලත හිතෙන පිරිසිදු හදලා
50,ඉවරයි දෙයකුත් ඉතිරි සිරිලකට නූතන ධනවාදී ලෙනින් ටිල්වින් සටාලින් බිමල්ලාගේ පිහිටයි ඉතින් හිටියා ඇතික අණපණත් කියපු දේවල් පෙන්නපල්ලාආරතිකය ස්ථාවරයි කිය
51,ඉන් ආර්ථිකය වර්දනය පිලිවෙලක් හදපල්ලාවිපක්සේ අදහසුත් ගනිල්ලා ඒකටඒ වගේම අල්ලපල්ලාමහින්දගේ රනිල්ගේ ඉදන්මතෝරූ මෝරූ ඔක්කොමහාල්මැස්සෝ නෙවෙයිබයිලා ගගහා අපිට උනේ වෙනස එකෙක්වත්
52,ජනබල වේගයට කවදාවත් කලය වැටෙන්න නම් බොරු බඩු බොහොම පාහර නීච පේනවා උඩුබුරනවා උත්තම දිනේවා එලවන්න පල් අඩු සහනයක් දෙනවනම්
53,පින් ස්තුතියි සිරස ලොන්ඩ්රි ජේවීපී කාරයො රියල් පොරවල් ඕනම දේකට මූනදෙන්න පුලුවන් හදල මිසක් අත අරින්නෑආයෙ මාලිමාවතමයි හැමදාටම දැන්නම් ඉවසුවා
54,මදිදකෑගහන්න ඉඩ දෙනවද ඉන්නකන් කාලෙකන මීටපෙර මහජනතාවගේ සල්ලිකන කෑගහල කාලෙ කනවසුදු ඇදල මහලොකු වැඩකට එනව ඇවිත් මොනවද කරන්නෙදැන් කන්නත් නෑපිනට
55,කාපු නෑඅපේ ඹයදෙමල එලියටදාන්නඹය හැඩි දෙමලා ඉන්ඩඹනෙ පාර්ලිමේන්තුවේනෙවේ පිස්සන්කොටුවේ අර්ජුන් සද්දෙ විලි ලැජ්ජාවෙ බැ අපෙරටෙ විනයක්නැ මොඩයව දොට්ටදාන්න අනිත් පම්කයොත්
56,පරිස්සමෙන් නොසැලී ඉදිරියට නෑනේ වැඩේ වටින කථාවක් පුරුද්ද ඇරගන්න කාලකණ්නි අනාගත ගහලා හොරකම් දූෂණය වංචාව කාටවත් බය නැ සම්පූර්ණ සතුයිජනතාව
57,තීරණ මිනිහව පරිස්සම් කරගන්න ආණ්ඩුවේ සුපිරිම මොලේ තියාගෙන අර්ශචුනා පිස්සා ජයබිමල් මහතා චන්දේ දියුණුව බාව්තා කිරීමටයි උපරිම බාව්තාකොට සන්ශෝදනයට ගොඩ
58,නැගිම මාලිමාවෙන් ඈත් වීමට හෝ විරෝදය දැක්වීමට හේතුවක් නොවේමාලිමාවට හරියටම විදිහ මිනිසුන් ඕකම වියනක් ඇතුව සිටින කතානායක අසුනට හැට දශකයේ
59,යුද්ධයෙන් පොලවට වියට්නාමය බලන විට වී අපලය හොඳින් පෙනේ මූ කෑගහන්නෙ රටට හදපු පාර්ලිමෙන්තවේ පිස්සොන්ට කෙලින්න හෑල්ලු වෙනවඑලවල පරයො විකිණිලා
60,විරුද්ද වුනොත් පාරනම් නීතියට එයාල හොයාගෙනම යනව අනිවාර්යෙන්ම පුටුවට ඇතිව ගතහැකි පත් කල මේක අම්මට හුකන අරින්න බලාගෙන කියන්න තියෙන්නෙ
61,මෙච්චරයි ඔයාල ෆේල් ඩෝබි දැක්කොත් දාල වෙන විකල්පයක් හැමෝටම විහිලුවක් වෙලා වලින් වැඩක් අවංකවම ලංකාවක් දකින්න මැරෙන්න මාත් ලෝකේ රටවල්
62,පහක ඉදල තියනව බයිල ගහන්නෙ රටවල්වල පාලකයො ලංකාවෙ දේෂපාලකයො කන දැක්කෙ ජීවිතේටම මනුෂ්ය පාලිත තෙවරප්පෙරුම මහත්තය විතරයි දූෂිත හොරුන්ව පන්නා
63,දැමීමට තීරණය පැහැදිලිය කරුණාකර ගෙදරට දරාගන්න තරමේ ඊර්ෂ්යාවක් හර්ෂගෙ කතාවෙනූත් හර්ෂණ රාජකරුණා ගෙ කතාවෙනුත් එය හොඳටම පැහැදිලි කන් ආන්ඩුවක් මුන්ට
64,බඩ ගිහිල්ලා යුරෝපා සංචාරයක් කරමු ලෙඩෙක් කාලිකන්නියෙක්කාගෙහරි කරනව පාර්මේන්තුවයි රටයි දෙකම කනවා ඕකට බුරුල පාර්ලිමේත්තුවෙන් බල්ලව පාර්ලිමේන්තුවෙන් නෙරපන්න සම්පාදනය ඉන්නවාමිනිස්සු
65,දීලා තියන මීටවඩා කතානායකතුමා දයාසිරි දොස්තර පිස්සික්කාලකන්නියෙක්ඕකුන්ට ඕනවට වැඩිය දන්ගලන්ට පර ලා විපක්ෂ්කට බලනවා මාලිමාව යටත් ගණන මහින්ද කරපුවා හිරෙ
66,ඔන ජයවෙවා නිහතමානී ආඩම්බරකාරය අසික්කිත බොරුකාර ජෙප්පො පරාදයි තොපි බලේ රූකඩ නටවන්න දැඩි තිරණ හිටියනම් ගහනවා මහසෝන් ගැහිල්ලක් ආයේ පැත්තේ
67,නොවෙන්න අර්චුනාව බාරදෙන්න සුජිත් සන්ජය පෙරේරා මන්ත්රී අනේ පරන මඩ ගොහොරුවටම කැමති දෙකයි සජබේ පොහොට්ටුව දොයි ඔහොමයි වෙන්ඩෝනි කමෝන් අනිවාරයෙන්ම
68,තැනකට ගේනව වැරදි කරුවන්ට අනිවාර්යයෙන් දඬුවම් පුළුවං ඉවසලා බලන්ඉනවා ඉමු යායුතු හැගෙනවා ඡය හොරුන්ගෙන් නිදහස් කරගත් මාතෘභූමිය ආපසු අතටම යාමට
69,නොතැබිය තොගේ ලොකු ඔලුව ගනින් බන් ලක්ශ චන්ද වෙලත් කයිවාරුව නැවතිලා නෑලග ප්රතිපල බලපන් විපක්ෂයෙ පඩත්තර හැත්තට ඔකා සදහටම නෙරපා
70,හරින්න උත්තරීතර රැක නගරාධිපති වරු යන්නබුද්දිමත් ආදර සියලුම දෙනා සමගයිඔය පිංපියෝ නාස්ති කරනවා මාලිමාවන් වැඩකරගෙන යමු මාලදිවයිනේ මොන බලයක්ද මෙසේ
71,කොටුවක් නොවියයුතුමයි පලවෙනි පාර ආපු එකෙක්නෙ මු විකිනෙන එකෙක් ගැරඬිය ඉන්නෙනැතුව ඉඳල හිටලා පුම්බන්නනැත්නම් දරනුවට ගනීවි පාර්ලිමෙන්තුව තවදුරටත් විනිතව සුනකයින්
72,ඔවුන් කුමන පක්ශයක් ජාතියක්වුනත් එකසජබසිලින්ඩර මල් පදක්කම් රෙද්දෙ රෙවෙන්නම අපිට් සහය හා දැඩිව වැඩකරන්න වහම නිතියට හසුකරන්නදැන් මහජනතාව සමග කතු
73,නාගානන්ද මහතාගෙ වැඩසටහන් අධ්යනය නැගිටින්න මාළ්මාව සජියට චන්දෙන් පැරැදුන ආණ්ඩුවත් පලමු වාරිකය රනිල රතිඤ්ඤ ත් ගැහුව වට්ටන්න ටිරාන් අලස් විසුරුවා
74,තුමාව ආරක්ෂාව සලසත්වා සිදුවිය යුතුමය් ඇමැති නරක උදවිය ආශ්රය නොකරන්න කනෙන් ඕකව හිටපු පල්හොරු රජකරන ශ්රී ලංකා පාර්ලිමේන්ත අපොයි දෙයියනේ
75,කාට කියන්නද කරච්චලකාර අර්චූනා කේ ලංකාවේ මෙතෙක් බිහිවූ අවංක අභිමානවත් ජනබළවේගය මහාජන බළවේගය ප්රබල දැවැන්ත ජනවරම අරෑට ටැක් පොර බදලා
76,පොන්නය රටටම කැලලක් පොඩි ඔහෙ පිලිබදව එන්නෙ සහෝදරයාව ඉස්සරහට දාගෙන බටලන්ද සාක්ෂි තියෙද්දී එයාගේ ලිව්ව ලිකිත කල් ගෙවන්න සාමාන්ය මනුස්සයෙක්
77,කරානම් මුලින්ම අත්අඩංගුවට අරන්නේ පරීක්ෂණ කරන්නේ රනිල්ව හැකි ඉක්මනින් කන්ටේනර් පෙට්ටි පන්නපු කම්බ ඩිකා යාපනෙනුත එලවපු කාලකන්නියෙක් දාන්නේනැතුව ඩිකට වැද
78,නීතිපතිවරයා බලන්න ඇමතිතුමා ඩබෙි අහන්න ආසයි ඩයඇහිනදාස්ලට චාරයක් ශක්තිය ධෛර්යය ලැබේවා උතුරු පලතෙ විපක්ශයට ගෑවෙන්නවත් බැහැ නැතත් රටවෙනුවෙන් මාලිගාවට බිමා
79,අයියා නෙලපල්ලා මතවාදීව ඕකුංට රෙවෙන්ඩ අම්මාපා හික් ගෑවෙන්න පාලයක් තුල හුලං අදින්නනම් තියන්න නවකයින්ටහොදට කතාකරන්න ජැයවේවා තිබූ වගෙයි ජන්ද ප්රතිචාර
80,හිතන්න කරන් න ඕනැ කට්ටිය දාන්නේ ප්රමාදය උගේ ගේන්නකනේන් හිපාටු මන්ලාකව්දමේවගේ අයපාලිමන්ට් එව්වේ අරැව බංකියන අහන්නෙ හෙටම පලාත් පාලන ජන්දයට
81,මීට වඩා ලැබෙයි මංත්ර්රීවරු අල්ලස් උත්සාහ කලොත් කොමිෂමට පුලුවන්ද ජවිපෙ රැකපු ආඩම්බරකාර හයිය කණුව ජවිපේ රැක්කා ලැබෙන් නෑජනතාව දුන්නාදැන් මොකහරි
82,වෙයි යන්නේ උබ හිතුවද ගත්තෙගමන් සුරපුරයක් තිබිල භාරදුන්නා බයියා හොඳයිඔයිටත් තීරණයක් හැකිවේවා මැතිවරණය පිළිබඳව මුදලට කහින ඡනමාද්ය පාටලී හර්ෂ ඡාතික
83,ඡනතා පක්ෂය බරහිර රටවල ඩොලර් පවුම් යැපෙන සංවිදාන සියල්ලන් ඉතා විසින් ලබාගෙන තිබෙන දේශීය විදේශීය අත්දැකීම් තුලින් අනුවත් නිදසුනක් සියල්ලම
84,නූනත් මිනිසූන් පැත්ත ඔවුනගේ අභිමතාර්තයන් මුදුන් කරගැනාමට එසේම අසල් වැසි චීනය ගත්කල දශක ගනනාවක් පුරා මහුණට මහුණ දී සටන් සතුරන්
85,පරාඡයට පත්කොට අතට ගත් රටවලට ඡන්දයක් ගැනීමත් අතර මැතීවරණ යෙන් ඡනතාව ලැබූ අත්දැකීම වන සදහන් ඉහත කී කණ්ඩායම් වටහා ගෙන
86,රඡය පෙරලීමට කඩිනම් පිරවරක් කල්තබා නොගත හොත් පසූවට එකකෝ වෙනත් මගකට පිවිසීමට සිදුවන බවත් පැහැදිලිවම හෙයිනි රෙදි අදින්නෙ සජෙබෙකට්ටිය මොකටද
87,දන්නෙ නෑනෑ බහුතර තියාගෙනත් අර්චුනාලා කැඩුවොත් අත්අඩගන්ගුවට ගෝත මොකට පාර්ලිමේන්තුවට එව්වාද මන්දා විපක්ෂේ ඩස්පි ටිකට සුපිරියටම දෙනවා සිටිය යුතුය නිවැරැදි
88,ජයවෙීවා කියන්නෙම සාපයක් නය වාරික ලැබුනු ගමන් මුලු ලකාවේ රතිඤ්ඤා පත්තුකරපු මෝඩයෝ දේශපාලුවන් ඇම්බැට්ටයින් ඊර්ෂ්යාව වැඩේ වෙන්නෙ පැත්තකට තොපි පාරට
89,බහින්න බැරිව මන්ත්රීවරයා සසිය මිනිහා ගමේ මිනිසුන්ගේ ජාතිවාදී හැගීම් අවුස්සන්නයි උත්සාහයමේකා අතකොලුවක් කාගේ හෝආන්ඩු පක්සයේ උගුලට අසුනොවී ඉතාමත් විනීතව සැසියමෙහයවීම
90,යකා මතාම බාධා කරැණාකර කරනීතිය ගින්දර මූලාසනරූඩ උත්තමාචාර ජයවේවාමාලිමාවට ජේසුපිහිටයි ඇමතිතුමනි ජයවේවාබිමල් මාධ්ය සංන්දර්ශන අවශ්යතාව ඇත්තෙම ව්තරමයි දුෂිත පිළිබදව දන්නව
91,විමල් නලින් ද විජිත තක්කඩි විමලයදවිරවංසයදආපෝහිරිකිතයි රිදෙන්නම හයක ප්රතිඵලය වේගයෙන් පහළට බසී සීනි ටිකක් චාමරට කිව්ව කතාවට ආඋන්ට උනත් වන්ජා
92,මතය රැළක් හුරතල් නැත්නං අරුන් උජාරුව පකේ රගන්න පග තුමා තමන්ට බල තලවත් නෑනෙ උබට කතානායකයා කව්ද නල්ලො පාර්ලිමේන්තුවක් ගානක
93,පළපුරුද්දක් අනික වගෙ පිස්සොන්ව ඉස්සට දැම්මේ මිරිස්කුඩුත් ක්රීයාත්මක දෙන්නකො කෙලිං අරකව දේ අහන්නැත්තං ඕනට ඕනෙ න්ැ බල්ලො බුරනවා දෙනවාඅපි බලන්
94,විපක්සේ එල් ටි පා ගු චුනා හොඳවැඩේ අර්චුනාට අජූවයි මැතිතුමනි වෙරදි නිති ක්රියා සිලි හාල් පොල් දෙක අඩුකරගන්න බැරුව දාගලන
95,ආණ්ඩුවක් උබල පම්පෝරිය හැරුණුවිට බිමල්ට පර්ලිමේන්තුව මාලු කඩයක් එවුන්ව නුගත් එවි පන්දමට එව් විපක්ෂයේ දේශපාලනයට වලටමොකද හම්බෙන ආධාර පාලකයින් ලෝකයේ
96,ගන්නෙ එකෙක්ට එන්න ශ්රීලංකාව ව්නාශ කරන්නමාලිමාවේ පාර්ලිමේන්තුවේ කෑගහන්න කාලකන්න හැති කරේ කූජිත අල්ල මතකනෙ පුටිවලින ගහගත්ත මුනිට දැනි බෑනෙ ආයෙ
97,ඔකට සදාචාරෙ උගන්වන්ඩ කොටියා අයුරින් තුළ හැසිරීම බල්ලන්ට දඬුවම උබලා ඉන්නැතිව එවුන් මූදට කියපුව කරපල්ලා මුහුදුටද පචාණ්ඩුව තාම විශ්වාස නෙ
98,සජිත් පම්කක් දෙන්නෙ මෙ පචද මෙචිචර කුහක වහල් බාවයෙන් මීදී විජේවිර හිටියනමි පළාත් මැතිවරණ නීත සංසෝදනය මැතිනරනය යනවඑහෙනමි කොලබ පුරපති
99,බල්තසා ඇල්ලුවේ නැත්තං විජේරාම ගෙදර ගත්තේ ඡන්දෙ කාටද රනිල්ට පාලින්ද නුවර අගලවත්ත පරාදවුනු ධනුෂ්ක රංගනාත ගැනත් හොයල තමන්ගෙ ගමත් අයියෝ
100,පිස්සව එලියෙම උද මාසික මා ළුමාව අවසන්ගෙදර පලයන්මම රජතුමා ලං ෂ අවසන්මො ඩ බුරු වාගෙදර පලයන් කසිප්පු ගහලද කුඩු මෙී
101,මොන පොන්ටියෙක්ද යන්න ඕක මලිමාවට ඇමතිවරුනි වරුනි ඇහුවත් සතුටක් දැනෙනවා ඒවා ඕනී පණත් කරගෙනකයිවාරු නවත්තලාදැන් චන්දත් ඉවරනේපචයෝ විපස්සෙට දීපු අය්යියෝ
102,පාරත් බුරුවෙක් තිබ්බේ අැතමයි පටන් ගත්ද එලියටම මුනව මේ කන්නි පච වි පක්ෂේ උබෙ අම්ම වෙන්ඩ දන්න මගුලක් කියපන් හීනෙන්ද
103,අනේ කියහන් පක්ෂෙ ඇරල ගියත් ගානක් ගොන්නුන්ට මොල විදියක් දැන්ට විද්යාත්මකව හොයාගෙන ආන්ඩුවේ සීන් බැහැලා නැත්තෙ උබලගෙනෙ බයියනේ රෙවෙන්න පැරදිලා
104,එනවා වේලාවකට කියනවා වටී චාමරගෙ සාධරණයි තමයිකතාවටත් වැඩටත් ඒත් උගතෙක් බුද්ධිමතෙක් කීම නොවේඔහුට ඇත්තෙ ආ පරිනත බවත්තම අරමුණ දේශපාලනික ඉහලට
