Index,Sinhala Comment
40,මේ සන්වාදේ හොඳට ඇව්වොත් කියන දේ ගැන හරි යටම පටන් ගැනිමේදිම තේරේනවා හැම වෙලේම කවදාවත් මම මමත්වයක් නැහැ අපි අපේ කතාව පටන් ගන්නකොටම අපිට ආරාධනා කලාට ස්තුතියි එගේම නැතිව මට මම කියන දේ ඒ කට්න් කවදාවත් කියන්නේ නැහැ හැමොම එකතුවේලා හැම කේනාටම ඇහුන් කන් දිලා වැඩ කරන්න ජනාධිපති කෙනෙක් හිතන්න කවමදාවත් ම් මම මට කිය ව්මක් නැහැ සජිත් ඇම වෙලේම මම මට පුළුවන් එයා ගැන ව්තරයි
41,මාර මොලේ මේ ආකාරයට සිතන්න පුදුම මොලයක් බුද්ධිය අවංකව ලියන්නේ අප රටට ලැබුන යූවන් ඉපදිලා මටනමි කියන්න කරැනු නැත
42,ජනපතිතුමා යුක්තිය සාදාරනය ගැන කතා කරාට පෙර ජනපතිලා කරපු විදිහටත් වැඩ කරනවා මාලිමාවෙ හොරකම් නැති එක විතරයි වෙනස උසාවියෙන් සාදාරනව විභාග කර මරණ දඩුවම දුන්නම එදා වගෙම අදත් ජනපතිතුමා එම දඩුවම ක්රියාත්මක කිරීමට හරස් වෙලා නියම කරපු එල්ලා මරණ දඩුවම යුත්තිය වෙනුවෙන් ක්රියාත්මක කිරීමට ජනපතිතුමා අත්සන් නොකර ඉදලා බාදාවක් වෙලා එහෙම ඉදන් ජනපතිතමා නීති දඩුවම් ගැන මාධ්ය වල කතා කරනවා ජනපති එල්ලා නොමරා ඉන්න නිසා ඒ මිනිමරුවන්ගෙම අතින් මැරුණ අය කී දෙනෙක් රටේ ඇත්ද එක මිනිමරුවෙක් එල්ලුවොත් ජනපතිතුමාට අහිංසක ජීවිත කීයක් බේරගන්න හැකිද නමුත් ඇයි ජනපතිතුමා ඒ ජීවිත රකින්න පියවර නොගන්නෙ උසාවියට නීතියට අතගහන්නෙ නෑ කිය කිය ජනපතිතුමා උසාවියෙන් දෙන මරණ දඩුවම දීම නවතාගන සිටිනවා මාලිමා ප්රතිපත්තිය එවැනි නරක එකක් මාලිමාවට චන්දෙ දුන්නෙ අයුතු දීමනා බලාගන නෙමේ ඒ චන්දදායකයා බලාපොරොත්තු වෙන්නෙ බොරුකල නීතිය හරිගස්සන එක රට ගොඩගන්න ක්රමයක් හදන එක මේ රට යූරොපය වගෙ කරන එක නමුත් මාලිමා රජය පෙර ආණ්ඩු වල ගමනම තමා යන්නෙ නීතිය දඩුවම නැති රට දියුනූ වෙන්නෙ නෑ නමුත් කරනවා කියලා බොරු කියන්න හැකියි කුඩුමුදලාලිලා මිනි මරුවො පමනයි අද රටේ දියුනු වෙන්නෙ රටේ තරුණ පරපුර විනාශ වෙද්දි රටක් විතරක් හැදෙන්නෙ නෑ
43,ජනාධිපතිතුමනි ජයවේවා
44,අපේ හදවතේ ජනාදිපතිතුමා
45,ජීවිත කාලයටම සිටිය යුතු ජනාදිපති වරයෙක්
46,මෙතුමගෙ කතාව බලලා කමෙනට් බලනකොට ඇහැට කඳුළක් එනවාමාරම ගෙෘරවයක්ආදරයක් දැනෙනවා
47,නිහතමානි කමට ගරැකරනවා
48,කොමෙන්ට් කියවනකොට ඇහැට කදුලු එන අය කෝ
49,සෑම තත්පරයක්ම ඉතාමත් වැදගත් හරවත් කතාවක් මුලු පැය ම එකම එකෙන් අහපු අය කෝ
50,විරුද්ධ පක්ෂයෙ අය කකුලෙන් අදිනවාලු සියලුමදේ සිතනවා ලු මේ කාරයෝ පසුගිය අවුරුදු කාලයක් කලෙත් ඒකම නේද සියලුම දෙයට විරුද්ධ උනා විනාශ කලා ගිනි තිබ්බා ජනාධිපති තුමාට දැන්ද හොඳ නරක පෙනෙන්නේ
51,හැමවෙලේම ඕනම තැනක පැහැදිලිව උත්තරයක් දෙන එක ගැන මන් ආඩම්බර වෙනවා
52,මගේ දරුවාගේ ලමා ගිණුමෙන් රදවා ගැනීමේ බද්ද අය කර තිබුනා පොරොන්දු වූ පරිදි ඒ පිලිවද සියලු ලමා ඉතුරුම් පිලිබදව සොයා බලා නිසි කටයුතු කරීම සුදුසුයි කියා යෝජනා කරමි ඒ වගේම ඉතා හරවත් වැදගත් කරුණු සහිත මෙම සටන වැඩසටහන අගය කරමි
53,මෙන්න කතාරනිල් නෑමොල සජිත් අහල ඉගනගනිල්ලා බුදධිමත්ව කතාකරන රටාව අනේ ඒත් මොලේ නැති අයටනම් මෙහෙම කතා කරන්න බෑ ඒ නිසා කරන්න එපා පොලවේ පය ගහලා ඉන්න අවංක නායකයා මෙච්චරම තමයි
54,මගේ රටට දළදා සමිදු පිහිටයි
55,ජය වේවා ජවිපෙ
56,අපෙ එකාට බැරිනං සක්රයාටත් බෑ
57,මගේ වයස දැන් ක් මේ මනුස්සයා දැනට අවුරුදු කලින් මේ රටේ ජනාදිපති උනානම් අද මේ රට ලෝකේ ගොඩක් ඉස්සරහට ගිහින් තියෙයි අපේ ජිවිතත් මීට වඩා ලස්සනවෙනවා අනිවාර්යෙන්
58,එකම එක දුබලතාවයක් තියනවා ට කට වහගෙන ඉන්න කියන්න හානවා වෙන මොකුත් අවුලක් නෑ රටට ජය වේවා
59,බුද්ධිමත් නායකත්වය
60,වෙන ජනාධිපති යැයි කියන එකෙක් මෙතැනට ආවා නම් ෆයිල් මිටියයිකොළ මිටියයිවීඩියෝ ක්ලිප් ගොඩකුයි අරන් ඇවිත් අහන ප්රශ්නෙට යන්නේ කොහෙද මල්ලේ පොල් උත්තර දීලා යාන්තම් ජාමේ බේරගෙන යනවාමේ මනුස්සයා පුදුම යකෙක් අප්පාමෙච්චර පැහැදිලිව උත්තර දෙන ජනාධිපති කෙනෙක් ජීවිතේ පළවෙනි වතාවට දැක්කාමාධ්ය වේදි මහත්වරුත් බුදු බණ අහන පස්වග තවුසෝ වගේ හරි අපූරුවට අහගෙන ඉන්නවාඅපිත් එහෙමම අහන් ඉන්නේ
61,සමහර මාධ්ය හා මාධ්ය වේදීන් ඡනපති අනුරගේ සරල බව හා නිහතමානිකම ඉතා සහැල්ලුවට භාඡනය කරමින් ඡණපතිවරයෙකු ගෙන් නොවිමසිය යුතු කරැණු පවා විමසීමට කටයුතු කරන බව පෙනේ මීට ප්රථම රට කරවූ ඡනපතිවරුන් සමග එසේ කටයුතු කරන ලද මාධ්යවේදීන් සුදු වෑන්වලින් අතුරුදන් කිරීමට හෝ වෙඩිතබා ඝාතනය කිරීමට භාඡනය වූ බව මතක්කර සිටිමු ඡනපති ඇතුළු රඡය ප්රඡාතන්ත්රයට වැඩි වටිනා කමක් ලබාදී ඇති බැවින් එය අනිසිලෙස ප්රයෝඡනයට ගනිමින් මෙවැනි පහත් වැඩ වලින් වැලකී සිටින ලෙස ඉල්ලා සිටිමු ඡනපති අනුර දුගී ගොවි පවුලක ඉපිද දුගී ඡනතාවගේ හද ගැස්ම හොදින් දන්නා ඉතා හොද දැණුමක් හා මතකාවර්ඡනයෙන් පිරි කලින් ඡනපති වරැන්ට සමකල නොහැකි ඡාතියේ පිනට පහල වූ ශේෂ්ඨ්ය මානවයෙක් බව මකත් කරදෙමු
62,ජනාධිපති සහෝදරයා
63,සටන රෝස ආදරෙ
64,විමර්ශන වෙමින් පවතින අපරාධ නඩු ගැන නම් කරැනාකරල අහන්නම එපා ඔය කිව්ව ටික වුනත් පාදඩ මිනීමරැ හැතිකරේ විමර්ශන සියල්ල කඩාකප්පල් කරන්න සාක්ෂි විනාශ කරන්න සාක්ෂිකරුවන් විනාශ කරන්න තව තව ජඩකම් පාදඩකම් කරන්න ඉඩ තියනව
65,පැය බොක්කෙන්ම දුන්න බොක්කටම වැදුන සහෝදරයා
66,එල්ටීටීඊ පළාත්වල තිබුන රත්තරන් තොග ගැන රට පැනල ඉන්න සමන් කුමාර රාමවික්රමයි ශවේන්ද්ර සිල්වාගෙනුයි ඇහුවොත් හොදයි
67,අනුර තමා තුල ගොඩනගා ගෙන තිබෙන දේශපාලන ආර්ථික සමාජ දැනුම් පද්ධතිය මගින් සියලුම දේශපාලඤයන්ට එල්ල කරන්නේ තියුණු අභියෝගයකි ඒ කුමක්ද අනාගතයේ කවුරුන් හෝ රටේ නායකත්වය බාරගන්නට සිතනවා නම් ඔහු හෝ ඇය තුල කොපමණ පරාසයක විහිදුණු දැනුම් පද්ධතියක් ඔවුන් ගොඩනගා ගත යුතුද යන්නයි මෙය ඔහුගේම කදවුරේ ඊලග නායකත්වයට ගොඩනැගෙන චරිතය මෙන්ම විෂේශයෙන්ම විපක්ෂයේ නායකයන් එසේම තරුණ දේශපාලන ක්රියාකාරින් හොදින් තේරුම් ගත යුතු බව මගේ අදහසයි
68,කොහොමද පැහැදිලි කිරිම මධ්ය වෙදියො සිරැවෙන් නෙද
69,ආදරෙයි
70,ලැට් පෝච්චියට ටකරමට රැවටුන මිනිස්සු නෙමෙයි දැන් ඉන්නෙ ඒ නිසයි කාලයක් ගිහින් හරි නිවැරදිම නායකයා රටට පත් කරගත්තෙ මේක විශාල දේශපාලන පරිවර්තනයක් අනාගතය තුල නොමැකෙන නාමය
71,මේ පිතිකරුවාට පන්දුව යෝකර් එකක්දදග පන්දුවක් ද වේග පන්දුවක් ද අදාලම නෑපිච් එක තෙමිලද වේලිද අදාලම නෑ ඔවෑරේට බෝල ද ද කියලවත් අදාල නෑ මොන පන්දුවක් දැම්මත් දාන බෝලෙට හයේ පාරක් දෙනවා
72,ජනාධිපති
73,ජනාධිපතිතුමා පුලුවන්නම් මාස කට සැරයක් මේ සටන වැඩසටහන ට ගේන්න මොකද රට යන අත ආන්ඩුවේ වර්තමාන ප්රගතිය ගැන දැනගන්න මිනිස්සුන්ට දැනගන්න එතකොට ඔය දේශපාලන බංකොලොත් හාල්පාරුවෝ කොහොමත් වලපල්ලටම යනවා මොකද උන්ට සවන්දෙන අන්තිම සෙට් එකත් සත්ය දැනගන්නවා
74,බලයෙ ඉද්දිම අහන ප්රශ්න වලට උත්තර සපයන බුද්දිමත්ම නායකයා ඔබයි
75,සිතුවිලි උදා
76,කොටස් වසයෙන් බැලුවේ වැඩ නිසා අද තමයි ඉවර කරන්නේ
77,විනාශ කරපු කාලෙත් එක්ක මදිද මේ තරම් පොඩි කාලයක් තුළ මෙහෙම ස්තාවර කරලා අපිට බලාපොරොත්තුවක් දීල තියන එකම මදිද ගරු ජනධිපතිතුමනි ලස්සන පොහොසත් රටක් හදන්නට සියළු ශක්තිය ධෛර්ය නිරන්තරයෙන් ලැබේවා
78,මේ වෙනකම් කාගෙවත් කතා ඇහුවෙනෑ ඒ කිසි දෙක වැදගත් කමක් නෑ එත් මේ මනුස්සයාගෙ එක වචනයක් ස්කිප් නොකර බලනව ජානාධිපති තුමනි චිරන් ජයතු
79,ගමේ කුඩු විකුනන්න උන්ට පොලිස් උන් හරිම ආසයි එකට මොකද කරන්න පුළුවන්
80,අවදියේ කෘර ලෙස මරාදමපු ආදරණිය රොහණ විජේවිර සහොදරයා ගමනායක සහොදරයා ඇතුළු සගයන්ගේ මිනිමරුවන්ට එරෙහිව වහා නිතිය ක්රියාත්මක කරන්න ඒ මිය ඇදුනු සගයන්ගේ අවංකත්වය කැපවීමි තුල ගොඩනැගුන විශ්වාසයයි මේ රටේ ජනතාව ඔබලා තුල තැබුවේ ජය වේවා
81,මම මේ කල්පනා කරන්නෙ මේ මනුස්සයගෙ මොලයේ ධාරිතාව කොච්චරක්ද කියල
82,ජොලිසීයයි මෛත්රියයි සාටකයොයි දිව දෙකේ කතා කියන චන්ද්රිකායි මෙ කතා දිවයින් කර කර බලපල්ලා කොලේ බලාගෙන කියවන මහින්දය ට විශේෂයි
83,ඔබ සාර්තක වේවා
84,මාරම සතුටුයි දුන්න මනාපයට
85,ජනාධිපති තුමනි ඔබතුමා ගැන අපට හරිම ආඩම්බරයි ඔබතුමාට ජේසු පිහිටයි
86,බයියෝන්ට නියම ජොබ් එක හෙනේ මාමගේ හෙනේ නැන්දගේ ජොබ්
87,ගෝඨාභය මහින්ද මෛත්රීපාල චන්ද්රිකා රනිල් වගේ ජනාධිපති කෙනෙක් ආවානම් අනාගන්න හැටි කොහොම වෙයිද උන්නම් බලයේ ඉද්දි කීයටවත් මෙහෙම එන්නෙත් නෑ මෙහෙම උත්තර දෙන්නත් බෑ ගොන්කතා කියයි අනුර
88,පටන් ගැන්ම
89,ආයේ අපි විපක්ෂයට ආණ්ඩු දෙන්නේ නෑ
90,මෙවන් ජනපති කෙනෙක් අහිමි කරගන්න හිතනවනම් එ් මිනිස්සු මිනිස්සු නෙමෙයි මේ අපි පතපු රට හදන එකම හා අවංනවම නායනයා
91,මේ වගේ වැඩ සටහනකට සජියා ආවොත් මොන වගේ පිළිතරු ලැබෙයිද
92,මෙවන් නායකයෙක් මීට ටිකකලකට පෙර අපේ රටට ලැබුනානම්අද රට කොතනද
93,ඔහොම පැහැදිලි කරන්නේ කවුද වේවා
94,සුපිරි
95,හිටපු ජනාධිපති කෙනෙක් ගෙන් හෝ ජනාධිපති සිහිනය දකින කෙනෙක් ගෙන් මේ ප්රශ්න ඇහුවා නම් අනිවාර්යයෙන් එකකටවත් උත්තර දෙන්නෙ නෑ ඒ සම්බන්ධ ඇමැති කෙනෙක් ඉන්නවා අමාත්යාංශයක් තියෙනවා කියල හැම ප්රශ්නයක්ම මගහරිනව ඒක ශුවර් ඒකටම අපේ ජනාධිපති තුමා
96,ඉදන් කතාව අහන්න
97,නායකත්වය
98,මාලිමාවට ජයවේවා
99,අපේ කතිරය හරී අතට තිතට වැඩ
100,ජනාධිපති ගේ කතාව අර්ථ වත් අපි නොදන්නා කරුණු බොහෝ දේ දැන ගත්තා අනිත් රූපවාහිනී නාලිකා වලටත් මේ කතාව විකාශය කිරීමට සලස්වන්න ජයවේවා
101,ආදරෙයි ජනාධිපති තුමනි
102,මෙි ජනාධිපතිතුමා මගේ රට හදන්න දගලන දැගලිල්ල දැක්කම රටින් පිටවෙලා මෙික අහන් ඉින්න මට තනි ඇහැට ඇඩෙනවා ජය වේවා සර්
103,දීර්ඝ ආයු වේවා ජනාධිපති තුමනි
104,ජනාධිපති
105,ඇත්තටම මේ තමයි ලංකාවේ නියමය නායකයා ආසයි අහන් ඉන්නත් හරිම පැහැදීමක් ඔබ තුමා නියම නායකයක්
106,වෙන ලගින් තියන්න පුලුවන් වත් නායකයෙක් නෑ
107,ස්තුයි
108,ලොක්කට වතුර වීදුරුවක්වත් තියපල්ලා කොල්ලනේ
109,පුතානෝ කජ්ජ මයින හිටං චව්රරැජිනි මුන්ට හැරෙන්ඩවත් බෑ අපේ ජනාධිපතිතුමා එක්ක
110,මමත් හරිම ආසයි ජනාධිපති තුමා කතාකරනව බලන්න පිලිතුරු හරිම පැහැදිලියි නිවේදකට දෙපාරක් අහන්න තියන්නෙනෑ හොද පැහැදිලි පිලිතුරු දෙනව
111,සියවස් ගනනක් දැකපු සිහිනය සැබෑඋනා ජයයවේවා අපේ ජනාදිපතිතුමාට
112,අපේ ඩබෙල් පොකෙට් කාරයාට ජයවේවා අපේ රටට ජයයවේවා ජතතාවට ජයයවේවා
113,මම පුදුම වෙන්නෙ මෙතුමාගේ දැනුමයි මතකයයි ගැනකොළයක්වත් බලන්නෙ නෑහැම පුශ්ණයකටම පැහැදිලිව පිළිතුරැ විග්රහයනම් විශ්මිතයක්අනාගතයේදි සෞභාග්යයමත් රටක් බලාපොරොත්තු වෙන්න පුළුවන් ජය වේවා
114,ඇයි මම
115,ඔබතුමා ඒ කරපු වැඩපිළිවෙල නම් අති විශිෂ්ටයි මෙතෙක් කල් අපි මේ අසාධාරණ බදු ක්රමයට අහුවෙලා හිටියේ ඔබතුමා ඒකෙන් අපි නිදහස් කරා සත්ය වශයෙන්ම අපි ඔබට ආදරෙයි බැංකුවෙන්ම මේ බද්ධ අය කර නොගැනීම අපිට මහත් සහනයක් ජනාධිපතිතුමනි ඔබතුමාට දීර්ඝායුෂ ලැබේවාඔබතුමා ඇතුළු රජය කරන කැප කිරීම් අති විශිෂ්ටයි ජනාධිපතිතුමනි
116,ජය වෙවා
117,මුන්ගෙ මලහෝන්තුවේ විඩියෝ එක පටන් ගන්නම විනාඩි ක් විතර යනවා ගොබ්බ චැනල්
118,හිරු නං ෂෝක් නේ
119,රටේ ජනාධිපති තුමා කියල කටපුරා කියන්න පුළුවන් චරිතයක්
120,බාලාපොරොත්තු උන වෙනස එ ව්දියටම වෙන එඅක ගැන සැකයක් නෑ
121,මට කියන්න දෙයක් නැත රට එක ම තැනකට
122,ඔබ රටේ පළමු පුරවැසියා කරවන්න මමත් චන්දය දුන්නා මේ රටේ මෙතෙක් පහළ උනු නායකයින්ට වඩා ඔබ ගව් ගානක් ඉස්සරහයින් ඉන්නෙ අපි ඔබ ලඟ එදත් හිටියා අදත් ඉන්නවා හෙටත් ඉන්නවා සහතිකවම
123,ජන හදේ සදාකාලික නායකයා
124,දැන් යන ක්රමයට කරන්ඩ බෑ වගේදැඩි තීන්දු ගන්ඩ ජනාධිපති තුමණි
125,මොහු ලේ උරුමයෙන් අවේ නැත ඉල්ලා හැඩුවේ නැත දක්ෂතාවයෙන් උරුම කර ගත්තා පමණි ඔහුගේ අනුප්රාප්තිකයා කවුරු වේවිද කියලා මම දන්නේ නෑ ඒත් ඒ අනුප්රාප්තික ඊළග ජනපති අනුර දිසානායක මහතා ට වඩා දක්ෂයෙක් විය යුතුමයි
126,ඔබතුමාගෙ දැනුම ගබඩාවට හිස නමා ආචාර කරමිඑදා මෙදා තුර ජනපතිවරුන් අතරින් දැවැන්තම චරිතය ඔබයිදීර්ඝායුෂ වේවා
127,ආදරණීය ජනාධිපති තුමනි ඔබයි මගේ රටේ අනාගතය ඔබේ කැපකිරීම් වලට හදවතින්ම ස්තුතියි අනිවාර්යයෙන්ම මාලිමා රජය චිරාත් කාලයක් තියෙනවා
128,ඉතාම පැහැදිලියි මේ මාවත හැර වෙනත් විකල්ප කිසිවක් නැත සියලු දෙනාම එකාවන්ව රට ගොඩනැගීමට ජනාධිපති තුමා ප්රමුඛ රජය සමග අක්තිමත්ව පෙල ගැසෙමු
129,මේ නායකයා මේ රටේ අනාගත දරුවන් ගේ පිනට පහළ වූ නායකයෙක්
130,වෙනවා දීපු ඡන්දය
131,බුදිධිමතෙක් ජනාධිපති වීම කොච්චර වටිනවද රටට
132,කැපවීම දෛර්යඅරමුණ ඉටුවන තෙක් අත්නොහැරීම ගෙන අපිට ඉන්න ජීවමාන උදාහරණය ඒ අවබෝධය නිරවුල්කමමතකය
133,යන වැඩ පිළි වෙළ සාර්ථකයි එකෙන්ම ජය වේවා ශ්රී ලංකා මාතා
134,මැරෙනකම් චන්දය මාලිමාවට ජයවේවා
135,මම සතුටක් ලබනවා මේ නායකයා බලයට ගේන්න මමත් දරදිය ඇද්ද එක ගැන
136,කොන්ද පන තියන නායකයෙක් අහන ඕනම ප්රශ්නයකට කෙලින් උත්තර දෙන්න පුලුවන් හිතන්න මේ තමයි ශ්රී ලංකාවට මෙතෙක් බිහි වූ හොඳම නායකය රට දියුනු කරන්න හැමෝම එකතු වෙන්න
137,සිරස
138,ඔබතුමාටත් රටටත් ආදරෙයි ඔබතුමා මේ රට හදනවා ඒක ස්ථිරයි
139,ඔබ තුමා සදා කල් වැජබෙවා
140,කයිවාරු සෙවලයා සිරස සට්ටැඹි රාළලාඉදකින්
141,පල ගඳ හිවලි කැලේට
142,පල සට්ටැඹි සෙවලයා
143,අනිවාර්යයෙන් දිනනව ලොවෙත් නැති වෙන්න අනිවාර්යයෙන්
144,කයියනායක
145,ඉරිසියයි නේ
146,අශෝක ඩයස්ට වැඩිය වෙලේ ඉන්න පඹය හොදයිනොදකිං පගරනැට්ටා
147,අනේ උඹ බ්රහ්මදත්ත නේ
148,ඇත්තමටම කිව්වොත් සිරස මේ කරන්නේ ජාතික මෙහෙවරක් හොඳට බැලුවොත් පේනවා මාධ්යවේදීන් හය දෙනා අහන්නේ මේ මාස හය ඇතුළත සමාජයෙන් ආණ්ඩුවට ආපු චෝදනා ටික මහ මැතිවරණයට ඡන්දේ දීපු මිනිස්සු මේ මාස ටිකේ විපක්ෂයේ හොරුන්ගේ කතා අහලා ආණ්ඩුව ගැන සැකයකින් අවිස්වාසෙකින් ඉන්න වෙලාවක ඒ හැමදේම විපක්ෂයේ බොරු මවාපෑම් විතරයි ඒ ඒ සිදුවීම් වල ඇත්තම තත්ත්වය මේකයි කියලා ජනාධිපතිතුමාගේ කටින්ම මේ ජනතාවට අහන්න සලස්වලා ආණ්ඩු බලය තව ශක්තිමත් කරන්න සෑම චන්දයකටම පෙර රට හරි පාරට ගන්න සිරස මේ දරන වෑයම ගැන කියන්න වචන නැහැ
149,මෙතෙක් මේ රට වෙනුවෙන් අප පත්කරගත් හොදම ජනාදිපති ආඩම්බරයක් ජනාදිපති තුමනි අපිට පැහැදිලිව ඔප්පු වෙමින් යනව ඔබතුමා ඇතුලු මාලිමා කන්ඩායම මේරට හදනව
