Index,Sinhala Comment
25,ආන්ඩුවේ හොද වැඩ මිනිසුන්ට එපා කරවන සමහර රාජ්ය ආයතනය තියෙනවා එවයේ තාම හොරා කන්න පුරුදු වෙච්ච එවා අත්හරින්න අකමැති අය ඉන්නවා ඒ අය මේ ගමන කඩා කප්පල් වෙන අයුරින් වැඩ කරන්නේතාම පාස්පොට් එක හදා ගන්න තැන මොනතරම් ජරා වැඩ වෙනවා කවුද මේවා විදිමත් කරන්නේපෝලිමට හොරෙන් කොච්චර පැනලා ගිහින් වැඩ කරගෙන යනවද
26,හරියට හරි ජනාධිපති තුමනි වැරදි කරපු සියලුම දෙනාම දාන්න ඔනෙ ඇතුලට මෙ සියලුම දෙනාම හරියට කථා කරන්නෙ කිසිම වරදක් කරෙ නැහැ වාගෙ විපක්ෂය සියලුම දෙනාටම මතක නැහැ පවුල් පිටින් කරපු දෙවල් ජනාධිපතිට ජය වේවා ජයවේවා ජයවේවා ජනාධිපති තුමා බන්ධනාගාර යෙ ඉන්න අය ගැන ත් බලන්න
27,අපි හැමදාමත් අහන්නේ සිරස තමයිකවදාවත් කිසිම ආන්ඩුවක් කඩෙ ගිය නාලිකාවක් නෙමෙයිඒත් දැන් මාලිමා ආණ්ඩුවට පැහැදිලිවම කඩෙ යනවාකණගාටුයි මෙම වැඩසටහනට වෙන කෙනෙක් ආව නම් මෙ කියන බොරු වලට සිරස නිකං ඉන්නවද
28,ඇත්ත ජනාධිපතිතුම ඔයා විතරයි ගොඩනගන්න අපිට විශ්වාසයක් තියෙනවා ඒගොල්ලෝ කෑගහන්නේ අර අපට ඉස්සර දැනිච්ච බඩගින්න ඒගොල්ලන්ට දැන් දැනෙනවා වගේ ඇයි හොරා කන්න බෑන ඒකයි ඔය ගොඩක් කෑ ගහන්නේ ඒගොල්ලො බිරුවට අපිට බුරන් වුවමනාවක් නෑන
29,ඇයි අනුර ඒත් කොටින්ට කඩේ යන්නෙ කොටිහිතවාදී බලු අනුර දුටුගැමුනු රජතුමා එලාර පැරැද්දුවා ඌ ආයෙ මේ රටේම අනුර වෙලා ඉපදුනා
30,මේ නිවේදකයව් සන්නස්ගලගෙ පුතාද මුගෙ පෙනුම සන්නා වගේමයි
31,කවුරු වනා කීවත් ජනතාවගෙන් සුබ පැතුම් තියෙනවා හතුරෝ වගේ කියවනවා විශේෂයෙන් මාධ්යවේදී
32,ජනපති තුමන්ට කොච්චර නම් ගරහන අය ඉන්නවද ඕවා ගණන් ගන්නෙ නෑ ගන්නේ නෑ ජනපතිතුමා අපේ බුදුහාමුදුරුවන්ටත් කොච්චර අපහාස කළාද
33,හොරබොරුු නැතිවංචා නැතිව ජනපති තුමනි මට අස්වැසුම නැති උනත් මා ඔබට හැමදාමත් ඡන්දය දෙමි
34,සිරසට පුලුවන් එක උදව්වක් රට වෙනුවෙන් කරන්න ඉන්දියාවත් එක්ක ගහපු ගිවිසුම් මොනවාද
35,ආයේ හෝදන්න දෙයක් නෑ පච පචම තමයි
36,අවුරුදු බලන්නම් සහෝදරයා ඊට පස්සේත් බැරි උනොත්
37,මහ පචයා අනික් හැමෝම හොරුමේ පචරැල විතරක් මරුතව පලයව් පස්සෙන්
38,පචවලට රැවටුනා පච අනුර
39,නාස්තිකරනවා කියන්නේ බස් ටාන්ස් පොමර ගිනිතිබත් කරපු එක අයිති නෑ
40,චෙතිය
41,දැනුත් පච කෝ ව්ස්ට් කාර්එක
42,ඇඹිලිපිටියේ ප්රාදේශීය සභාවේ ගොඩක් පාරවල් වලින් ගහපු ඉඳන් හිරේ කිසිම චැනල් එකක ඒවකියන්නෙ නෑ අණ්ඩුව බිම්මට්ටමින් සුද්ද කරං යනවා ලොකු පුටු තාම සුද්ද කරලා නෑ
43,නාට්ය ඉවර වෙන්ඩ කලිං අපිනං අප්පුඩි ගහන්නෑ
44,අදරයි
45,හරිම පිලිතුර දුන්නා
46,ඔබතුමා හොදයි හැබැයි තද මදි
47,හොරැ අල්ලන්න ආව ආණ්ඩුව තව ටික කාලෙකින් හොරු විසින් අල්ලනවා නියතයි මෙහෙම ගියොත්
48,දැනටමත් අන්න ලක්සරි කාර් කුනු කොල්ලෙට විකුනලා නෑයොන්ටයි ඩෝබිලටය්
49,අපේ රට නැගිය හැක
50,කවදාවත් කිසි කෙනෙක්ගේ දේශපාලන කතා අහන්නෙ නෑ ඒත් කතා කරනවනම් අනිවා අහනව
51,ඇහුව ප්රස්න සේරම ඔලුවෙ තියාගන එයාගෙ කතාව ලස්සනට කරනව හරි ආඩම්බරයක් දැනෙනව අපේ නිහතමානී ජනපති
52,බයියොන්ට රනිල් තමා මිනිහා
53,උබලගේ හොරාද මිනිහා මලිමා වහලා
54,වැඩකරනවිරැවොනොවෙයිවැඩකරනිහඩනසිටිනලත්බිමෙිවිරැවා
55,තෝනේ බිජ්ජෝ බොරු පොරොන්දු දුන්නේ මහජනතාවට
56,ජනාධිපතිතුුමනි අපිට ඔබතුමාගෙ කිසි දෙයක් පච නෙවෙයි ඒක නිසා එදත් අපි ඔබ සමගයි අදත් අපි ඔබ සමගයි රාජපක්ෂලගෙ පුකවලු් ලෙවකාපු උනුයි තාමත් ලෙව කන උනුයි තමයි ඔහොම කියන්නෙ ඒනිසා ඔබතුමා සැලෙන්න එපා ජයවේවා ජයෙන් ජයම වේවා මාලිමාවට
57,ඔයකියනකරන හැමදේම හොදයිබඩුමිලඑදිනෙදාගන්නමිලඅඩුකරන්න
58,ඔයකියනදේනොවෙයිහාල්මිලකීයදපොල්එදිනෙදාබාවිතයටගන්නාබඩුමිලඅඩුකරන්නරිලවිටිකකොහේහෝගෙනියන්නදඩුලේනුන්
59,හරිය්ට කියපන් මොකක්ද උබ කියන්නෙ කියල
60,මුගේ කටට රෙන්න එකෙක් නැනේ නොදකින් කාලකන්නිය
61,අම්මො
62,එකෙන්මවැඩ්ඩෙක් හොද පැහැදිලි කිරීමක්
63,මෙතුමාට සහ මෙතුමාගෙ පිරිසට රට ගොඩ ගන්න ඉඩ දිල්ලිය හොරෙන් ගේමී ගහන්න නැ තිව
64,කොච්චර උගත් බුද්ධිමත් ඡනාධිපති තුනක්ද කතාව අහගෙන ඉන්න ආසයි අපේ රටේ නියම නායකය මෙතුමාට විතරයි සමහර මිනිස්සුන්ට නොතේරෙන එකයි පුශ්න ඡයවේවා මාලිමාවට අපේ රට හොර රාජපක්ෂ ලාගෙන් බේරගන්න
65,මොන ආන්ඩුව කොහොම ආවත් හොරා කාපුවා එකපාර ඉවරකරන්නවත් එකපාර හදන්නවත් බෑ එයාලා හරිවිදිහට ගමනයයි අපි සහයෝගය දෙන එක විතරයි තියෙන්නේ අපේ චන්දේ දීලා කවදහරි ලස්සන රටක් හදයි
66,මම කෙපුවත් මාලිමවට එත් ජනඩිපති තුමනි ඔය රජයෙන් නොමිලෙ දෙන අස්වෙසුම වගෙ දෙවල් නවත්වන්න මොකද ඔකෙන් වෙන්නෙ ජනයා කම්මෙලිවේමයි ඔවුන්ගෙ ලමයි ද කිසිම වෙඩක් නොකර නිකන්සිටිම මෙමගින් රටපරිහනියට යනවා ආදාර ගන්න මිනිස්සු මුදල් හම්බනොකර රජයෙන් දෙනකම් බලනින්නවා එනිසා පිටරටවල්වල අයවගෙ නෙවි ලන්කවෙ මිනිස්සු කම්මෙලියි අත්මර්තකාමි දියුණු ව ගෙන හිතන්නෙ නේ අනුන්ට ඉරිසියාකරකර ඉන්නවා එනිසා නිකන් කිසිවක් දෙන්න එපා
67,අර සිරසේ පුක ඉරාගෙන කැ ගහන කන්නාඩි යා උට මොකක්හරි බාර දෙමුද උට පුළුවන වෙයි උට දෙමු නනජීවි අැමතිකම අලි ගැටළුවට විසදුම හොයන්න නරිය
68,ආපෝ හැමිණෙනවා ළපකොටාගේ පුක ලෙවකාන හැත්ත ඇවිස්සිලෝ
69,ඔය ඉන්නේ ටොන් පච එක අහනදේට නෙවෙයි උත්තර දෙන්නේ වෙනින් වට වන්දනාවේ යනව
70,අප්පට සිරි පච නස්කුනියා
71,හොරුගෙ පුකඅලලනෙ යන්නේ කොහෙද මල්ලෙ පොල්
72,මෙතුමාව විවේචනය කරන්නේ දේශපාලන හොරුරස්තියාදු කාරයෝවචනයක් දාල වැකියක් වත් හදාගන්න බැරි නූගත් සමහර කයිවාරු කාරයින්අපි හැමදාම මාලිමාවට ජනාධිපති තුමණී අපි ඔබ තුමාගෙන් ඉල්ලා සිටින්නේඅපේ රට දැහැමින් සෙමින් පාලනය කළ නොහැකියිහේතුව පවුල් පිටින් එක් වී මිණී මැරූ දේශපාලන හොරු සහ උන් සැදූ පාතාලයන් අපරාධකරුවන්දූෂකයින්ට දැඩිව නීතිය ක්රියාත්මක කළ යුතුමයිඑම නිසා ඔබ තුමන්ට ශක්තිය දහිරිය ගෙන කටයුතු කරන්නට සිදුවේවි
73,අද ජනපති මතුමතුත් ජනපති ආසිර්වාද කරනවා
74,දැං අවුරු සාපයක් ගැන කතා කල යුතු නෑ අද සිට ඉදිරියට හැම අතින්ම දියුණු කරමු හැම දෙනාගෙම සහයෙන්
75,සියළු ජලාශවල ජලය රදවගන්න ක්රම වෙිදයක් ගොවි අවශ්යතා වලට පැහැදිලි සහනයක් නිවාස හදා ගන්න අවශ්ය භාන්ඩ මිල අඩු කිරීමක් මෙන්න කලයුතු වැඩක්
76,ටින් අංකයක් ඇති කරල සෑම කෙනෙකුගෙම බැංකු ගිනුම් වලින් කැපෙනව කියල මතයක් ගොඩ නැගීම ප්රසභා අඩු වෙන්න හේතුවක්
77,ක්ලීන් ලංකා වාහන අධික දුම් නැති කිරීම පුද්ගලික මෙන් ගමන් කල හැකි පිරිසිදු සේවාවක් කිරීම ප්රසභා ක්රමවත් පිරිසිදු කිරීම් ඉඩම් හිමියන් ලවා තම වැට සීමාවන් පිරිසිදු කරවීම ආයතන කඩිනම් සේවා ලබා දීම
78,ඒ නිසයි අදහස් ගොනු කරන්නේ චිරං ජයතු
79,ඔය හොරුරැල ආයේ ලොවෙත් එන්නෙනැහැ සහෝ
80,සුලු හා මඩ්ය කර්මාන්ත කරුවො අනාතයි පාතාලෙ තමුන්ට ටිවුශන් දෙනව එකෙන් ආල වටලල උංව අල්ලපං බයිල නැතිව අපිත් තමාට කඩේ ගියා කොන්ද කෙලින් තියං වැඩකරපං බයිල නැතිව
81,අනේ අනුර කෙලපං ඉබ්බො හොඳයි කරනදේ හයියෙන් කරපං දැක්කනෙ ඡන්ද ප්රතිපලේ
82,පච කියන එකෙක් නේ මේ
83,නැත්තං රටට කෙලවෙනවා
84,දින යුක්රේන ය හ රැසියාව අතර යුද්ධ ය ආරම්බ වීමත් සමග අමරිකාව ද ඇතුලුව ඡර්මනිය ඇතුලු අනෙකුත් රටවල් තේම සියලු ඡනසංනිවේදනමාද්යන් සඟරා දිනපතා පළවන පූවත් පත්ද ඇතුලුව රෑපවාහිනියේ සතියකට දෙවරක් පමණ දිග හෑලෙන වට මේස සාකච්චා ඇතුලු සියලු අංශ යන්හි සැබෑ පුවත් විකෘති කරනයට ඇමරිකානු රහස් ඔත්තු සේවය මගින් ඒ සඳහා වියදම් කොට ඇති මූදල ඩොලර් මිලියන ක් වී ඇති අතර ඡර්මනියේ පළවන ඩෙයාර් ස්පීගල් නැමැති සඟරාවට පමණක් ඩොලර් මිලියන ක් තෑගි කොට ඇති බැව් මේවන විට කවුරැත් දන්නා රහසක් බවට පත්වී ඇත
85,බැස්ස මාස න් මිණිස්සු පෙන්නල තියෙන්නෙ පචවලට පිළිතුරු මේ එක්ක වර්ධනයක් ඵොට්ටුව සිට ගනන් වලින් නම් ඔයාල යන්නෙ තව මාස යි ඔය චන්ද පදනම නැව බහිනවා වසර පහෙබ් අතුගෑවිලා යනව
86,කලින් හිටපු පින් ජනපතිවරුන්ගේ පෙන්සන් එක ඉක්මනින් නැති කරන්න උන් අපිට බරක්
87,මාලිමාවට රෙක්ස්පට්
88,අනුර සහෝදරයා අපේ මාලිමා පක්ෂයේම පච කියන සෙට් එකක් ඉන්නවා එයාලටත් එක්කමද උපදෙස් දුන්නේ
89,පැහැදිලි දැක්මක් තියෙන වගකීමක් නායකයෙක්
90,කෝ කොහේද පෙන්නනකෝ මොනවද වගකීමෙන්ද කියන්නේ වගේ ඒවා ඇහුවේ නෑනේ මාධ්යවේදීන් සද්දේ කෝ වැඩ කරපු ආණ්ඩුවක්
91,ජනාදිපති වීමෙන් පසුත් මාද්යවේදීන් සමග මෙහෙම ඉන්ටවීව් වලට එන ජනාදිපති කෙනෙක් වීම ම ඇති මිනිස්සුන්ට වෙනස තේරුම්ගන්න
92,ඇයි මුංට උත්තර දෙන්නෙකල යුතු දේ කරන්න
93,පච පච කියලා කෙඳිරිගාන අය මේ කතාව නිවාඩු පාඩුවේ අහලා සැනසෙන්න ඔන්න ඉහළම තැනින් පිළිතුරු ලැබුණා
94,හොරු අල්ලන්න චන්දෙ දුන්නේ දැනුත් කියන්නේ බොරු
95,මොන සැරද බං තුන්හුලස් උන්ට දෝදුද
96,මාලිමාවට ජයවේවා
97,සෘණ ආර්ථික වර්ධන වේගයක් තිබිච්ච ආර්ථිකයක් ආර්ථික වර්ධන වේගයක් බවට පත් කළා කියලා ජනාධිපතිතුමා කියනවා හොඳට හොයලා බලන්න තුන්වෙනි කාර්තුව වෙනකන් කවුද රට පාලනය කළේ කියලාමේවා බොරු නොවේද තව තියෙනවා ඕන නම් කියන්නසංචිත පැන්නෙ රනිල්ගේ කාලේ
98,අනිවාර්යයෙන් අපේ ජනාධිපති තුමා යන මාවතේ සාමයෙ මල් පිපේවාඅපේ අපේ ජන්පති තුමා තාම රට බාර අරගෙන මාසබ්කීපයක් කාලය මදි එතුමා ඉදිරියේ කරාවි දළදා සමිඳු පිහිටයි
99,කාරයෝ ඔක්කොම එකයි ගමේ ඉන්න කාරයාගේ ඉදන් පාර්ලිමේන්තුවෙ ඉන්න ලොකුම පචයා දක්ක්වා බයිලා කාරයො
100,අයියෝ අපිට ඕන අරුන්ව හිරේ දාන්න ඒක කරල ඉන්න නාමල්ව ඇයි ගන්න පරක්කු
101,ලොකු විශ්වාසයක් තියෙනවා අපේ රට ලස්සන රටක් කරයි කියලා
102,අපේ ජනාධිපතිතුමනි ඔබතුමා ලිඛිතව දීල ඒ නොගන්නා වරප්රසාද පාර්ලිමේන්තුවට ඉදිරිපත්කරල සියලුදෙනාටම ඒ දීමනාවල් ඉවත්කරන්න නීති සම්මත කරන්න මේක අපේ රට
103,අනාගතයේ ලෝකෙම දක්ශම පාලකයා වෙනවා අනිවාර්යයෙන්ම අපේ රටත් ඉහලම තැනකට ගේනවා
104,අවුරුදු ක් තිස්සෙ හොරාකාපු රටක් මෙතරම් කෙටි කාලයක තුළ ගොඩගන්නට පුළුවන් කියන එක සහිනයක් පමණයි විරුද්ධ පක්ෂයේ අප්පලා ආණ්ඩුවට පහර එල්ල කරන්නට පෙර ඔවුන්ගේ කාලයේ ඔවුන් රටට කරපු වින්නැහිය පිළිබඳව ඔවුන් කල්පනා කළ යුතුයි ඔවුන් දැන් බුරා බුරා කියන හොරු අල්ලන කතාව ඔවුන්ගේ කාලයේ කළේ කොහොමද කියන එක රටේ මුළුමහත් ජනතාවම දනි ඔවුන් වගේ අමන වැඩකරන්නට මාලිමාව සැදී පැහැදී නැහැ වැරදි කරපු එවුන්ට දඬුවම් දීම ව්යවස්ථානුකූලව රටේ නීතියට පටහැනි නොවන අන්දමට කළ යුතුයි මාලිමාව කරන්නේ ඒකයි
105,වැඩවලින් පචනැති ආණ්ඩුවක්
106,අැයි පාසිකු ප්රහරය රනිල් රාජපක්ෂ නැමල් වනචෙ දුෂන එත රටක එක නිතියක්
107,අපේ ලොකු බොසා අපේ රට හදනවා මැරෙන දවසේ සතුටින් මැරෙන්න තිබුනොත් ඇති
108,ජනදිපති තුමනි මේ අධ්යාපන ක්රමයත් වෙනස් කරන්න ඔනේ මීට වැඩිය දියුනු වැඩපිළිවෙළක් හදනවනම් හොදයි
109,රාජ්ය සේවකයින්ට දීමනා දීම ගැන තමයි සෑම නායකයෙක්ම කරන්නේ හැබැයි ජනතාවට වතුරබිල දැන් දෙගුණයක් වෙලා තියෙන්නේ ඔබතුමාට චන්ද දාන අපි ඇතිලු වැඩි දෙනෙක් බලාපොරොත්තුවෙන්නේ රාජ්ය පඩි වැඩිවීම නොවෙයි නමුත් ගණන් අඩුවෙන එක කොහොම උනත් වැඩි නොවී බලාගන්න හැකි නම් වඩාත් වටිනවා මාලිමාවට ජයවේවා මාතෘභූමියට ජයවේවා
110,හැමදාමත් රට වෙනුවෙන් රට පැත්තෙ හිටගන්න සිරස ඩබල් සැලියුට්
111,ජය වේවා මගෙ රටට ආදරණිය ජනාධිපති සහෝදරයා
112,රනිල් සුටි එක ඇදගන තමන්ගෙ වගෙ යන එක ගැනනෙ ඔය කියන්නෙසිස්ටමි චෙන්ජ් කියන්නෙ එකටද
113,අම්මෝ පම්පෝරිය වැඩ කරපල්ලා කියවන්නෙ නැතුව
114,නිවෙදක තුමනි අද ඔබ නිහඩයි
115,දන්න ඡන්දය අඩම්බරයි
116,ඔබ තව තව ශක්තිමත් කරනවරටට ම ජය
117,අනුර අපේ ජනාධිපති රට ගොඩ දානවාඔබට තෙරුවන් සරනයි
118,ආතර් ක්ලාක් මහතා ගේ අනාවැකිය තහවුරු වෙමින් පවති ජයවෙවා
119,රට ගොඩ නඟන සැබෑ නායකයා ඔබයිකෙඳිරි ගාන්නෙ සැප අහිමි වෙච්ච අයමහජන දේපල කොල්ල කාපු අයදඬුවමට දැන් බිය වෙලා ඉන්න අය
120,ඇත්තටම සතුටුයි ඔබගේ අදහස් දැක්වි්ම සම්බන්ධවඒ වගේම අපිට බයක් දැනෙනවා සමහර රාජ්ය නිලදාරින් ඔබගේ රජය අපහසුතාවන්ට පත් කරයි කියලාමහේෂ් ගම්මන්පිල ඌව පලාතේ ප්රධාන ලේකම් ඇපත් නැතිව ඇතුලේනමුත් ඔබගේ රජය ඔහුට පත්වීම දෙන්නෙ එවක හිටපු ඌව පලාත් ලේකම් කිසිදු චෝදනාවක් නැතිව සංචිත ගත කරලාඔහු මාලිමා රජයේ කවුරු හෝ අන්දවලා තමයි ඒ තනතුර ගත්තෙඅපි කොහොමත් දැනගෙන හිටියා ඔහු මහින්දලාගේ අයකු බවත් චෝදනා තිබෙන බවත්එහෙත් අනුර සහෝ ඔබලාට ඒක දැන ගන්න ලැබුනේ නැද්දමහේස් කියන්නෙ මාලිමා රජයේ පලමු වටයේ පත් වීම් ගත්තු අයඒ වගේම ඔබලාගේ මේ පත්වීම ගැන තීරන ගන්න කවුරු උනත් ඔහු මේ නිලදාරින් ගැන දන්නෙ නැහැඉතා දක්ෂ කිසිදා චෝදනාවක් නැති මහජන ප්රසාදය ඉහලින් දිනා සිටි වයඹ ප්රධාන ලේකම් සංචිත ගත කරාඅපි දන්න විදිහට ඒ මාරුවීම තමයි මාලිමාව කරපු අසික්කිතම මාරුවමොකද ඇය කිසි දිනෙක පුටුවේ සිට දේශපාලනය නොකරපු නිසාඇය ගැන දැනගන්න වයඹ වර්තමාන ආන්ඩුකාරගෙන් අහන්නමේ මාරුවීම කරේ රංජිත් ආරියරත්න කියන කෙනාඔහුගේ පැටිකිරියත් අපි දන්නවාපසුව ලියන්නම්අවසාන මාස වල මාලිමා කාරයන් බවට පත් වුන අයඅනුර සහෝ අපිට කියන්න තියෙන්නෙ මාලිමාවට ආවැඩූ පමනින් සමර නිලදාරින්ට රැවටෙන්න එපා කියලයිතවමත් ඉන්නවා මො පාලනයට කිසි සේත් ගැලපෙන්නෙ නැති නිලදාරින් ඉහල තනතුරු වලඔවුන ්දැනටමත් ඔබලේ රජය අන්දලා තියෙන්නෙමොකද මේ අය නිර්මානශිලි හිතලා වැඩ කරන්න පුලුවන් අය නෙවිපුටු රත් කරන්න විතරයි පුලුවන්මේ අය තමයි ඔබගේ රජය නොමග යවමින් දක්ෂ අයට දේශපාලන ලේබල් ගහලා සංචිත ගත කරන්නෙපහුලිය දවස්වල ඔබගෙ රජය පත් කල සමහර ආයතන ප්රධානින් ගැන අපට නම් පුදුමයිමේ රජය යටතේ කිසිසේත් තනතුරක් නොලැබේවි යයි හිතපු අයට තමයි පලමු වටයේ ඔබගේ රජය පත් වීම් දුන්නෙක්ලීන් ශ්රි ලංකා වගේ වැඩසටහනක මුල් පුටුවට පවා සුදුසු අය තමයි ඔබගේ රජය සංචිත ගත කරේමතක තියා ගන්න ක්ලීන් ශ්රි ලංකා වල එක කනුවක් තමයි රාජ්ය සේවයේ ගුනාතමක් බව සදාචාරාත්මක බවමේ කනුව ඔබගේ රජයට ශක්තිමත්ව ගොඩ නගන්න බැරි වෙනවාහේතුව ඔබගේ රජය අපොහොසත් වෙලා තියෙනවා දක්ෂයා හදුනාගන්නපලමු වටයේම ඔබගේ රජය කරේ දක්ෂයන් දඩයම් කිරිම ෙමහෙම ලියන්නෙ කාට හෝ තනතුරක් අරන් දෙන්න නෙවිනමුත් රාජ්ය සේවයේ අපි ගොඩක් බලාපොරොත්තු තියගෙන හිටියා මාලිමාව අාවම මේ ජරා ජීර්න රාජ්ය සේවය හදයි කියලාමේ ජරා ජීර්න නිලදාරින් ට ඉහල තනතුරු නොදි සිටිවි කියලාඑහෙම වුනේ නැහැහැම රජයකම තනතුර රැක ගත්තු අය මේ රජය යටතේ පවා රැකිලාදක්ෂයා සංචිතයට
121,ගරු ජනාධිපතිතුමාට මාලිමාවට ජයෙන් ජයම වේවා
122,නියමයි ජනාදිපති අනුර යයියා
123,ජනපතිතුමාට හදවතින්ම උත්තමාචාරය ඔබතුමාට නිදුක් නිරෝගී චිරජීවනය ලැබේවා රටට සහ සියලු ලක්වාසීන්ට ලෝවාසීන්ට සව්භාග්ය උදාවේවා තෙරුවන් සරණයි
124,අපි එදා දුක්වින්දා අද අපිට ඉතාම සතුටුයි සහෝදරයා මේරට ගොඩනගන්න අපි ඔබ සමග දිවි හිමියෙන් කැපවෙනවා
125,කවුරුත් නොකර
126,ගමත් රටත් සුරලොවක් කරන්න පුලුවන් එකම කෙනා අනුර ජනපතිතුමා පමනයි චිරන් ජයතු
127,ආදරනනීය ජනාධිපති තුමනි ඔබට උතුම් දළදා සමිඳුන්ගේ පිහිටයි අනිවාර්යයෙන් ඔබ තුමා රට ගොඩ දානවා දානවා සත්තයි
128,පුදුම ආසාවකින් අහන් හිටියෙ
129,අනුර මහත්තයෝ ආර්තිකය ස්තාවර කරේ රනිල් මහත්තය නේදඔබතුමා එන්න කලින් ඒ වීඩියෝ කලින් බැලුවා
130,පචයා එකට ඇවිල්ලත් පච කියනවා අදායමක් ලබලා තියෙනවනම් ගියා ආණ්ඩුවලට වඩා මේ ආණ්ඩුවෙන් බඩු මිල අඩු කරන්න පුළුවන්නේ
131,හදවතේ නායකයා
132,ජයවෙවා
