Index,Sinhala Comment
91,චරිත් කියන මිනිහා පාර්ලිමේන්තුව විරුද්ද පක්ෂයෙන් වත් යවන්න එපා මෝඩ විදිහට හැසිරිලා පාර්ලිමේන්තුවම ආතල් එකක් බවට පත් කරයි
92,තොපි බබාලා වගේ හොරු අල්ලන්නෙ අමාත්යවරුද අහන්නේ පරයෝ පොලීසියට හොරු අල්ලන්න දුන්නෙ නැත්තෙ තොපිනෙ පරයිනේ
93,චන්න පොරිත්
94,සුරංග කියන්නේ සුපිරි චරිතයක්
95,මෙ මොඩයො කොමද පාර්ලිමෙන්තු යවන්නෙ
96,ජගත් මනුවර්ණ
97,සුරංග ඔයත් වැඩියි නේද
98,මේ යකා අර සිරසේ කරපු කාලේ අපෙ එවුන් මූව කරේ තියන් හිටියේ කෝ දැන් උන් ටික
99,සුරංග එකෙන්ම
100,මොකෙක්ද මේ ඔලමොට්ටලා
101,අනේ අයියා නොදන්නා දේශපාලනය කරලා හා ගන්නේ නැතුව රඟපාලා පාඩුවෙ ඉන්න අනික ඔයා උද්දික ට හිනා වුනා දේශපාලනය කරනවා ට දැං ඔයත් ඒකමනෙ කරන්නෙ
102,චරිත්ලා වැඩිය කතාකරනකොට මෝඩකම හොදින් පේනවාබන්කොලොත් කරපු මේවගේ රටක් ගොඩනගන්න මේවගේ ව සම්පතකට හැකිවෙයිද දෙවියන්ගේ පිහිටයි රටට මාලිමාවට රට අනුර ජනාධිපති තුමා ට රට බාරදීඅවසන්
103,ජෙහාන් බූරුවා මනුවර්න ගවයෙක් කොහොමත් කොහොමත් උබලා කෙලවගන්නකල් අපි බලන් ඉන්නවා
104,සජිත්ව තොරගන්න හේතුව හොදටම පැහැදිලි වෙනවා
105,ටොයියානෝ වහන්සේගේ පස්ස ලෙවකන චරිත්
106,මෝඩයෙක් රකින්න මෝඩයා වටේ ඉන්න අනිත් උනුත් මෝඩයෝ වෙනවා
107,පිස්සු බල්ලෙක් වගේ සුරංගයා ඌ ට ඕනේ මාලිමාවට කඩේ යන්න කාලකණ්ණි
108,ගෝත සුරන්ගයා හැමදාම ජන්දයක් ලන් වෙනකොට තජුඩීන් ලසන්ත මේ ටික තමා හැම එකාගෙන්ම අහන්නේ
109,අනුරයගේ ගූ කන සිරසයි ගූ කන දාතු සුනකයා ගෝත සුරන්ගයි
110,මොකෙන්වත් නලු නිලියොනම් එපාම එපා
111,ලපයා ගාවදි කුක්කා වගේ මුන් ගාව රඟනවා බත් බැලයා
112,චරිත් පිස්සු හුත්තා අහන එකට නෙමෙයි උත්තර දෙන්නේ
113,හානවනම් හාන්න ඕනි ලොවෙත් නැතිවෙන්න
114,සුරංග ගු කපන් මීට වැඩිය හොදයි
115,කිසිම නලුවෙක්ට ඡන්දේ දන්නේ නෑ මොන පක්ෂයේ උනත්
116,මුන්ව ගෙන්නන්නෙ කව්ද
117,චරිත් ගවය කියල ඔප්පු උනා හපොයි
118,අයියෝ චරිත් ඔලුවෙ ඉදන් රී ගන් නැතිව ගෙදට්ට වෙලා ඉදින්
119,සුරංග පච ජෙප්පෙක්
120,අපරාදෙ සුරංගයාට එකෙන් නාමයෝජනා දෙන්න තිබුණෙ
121,මේ දෙනාම පාර්ලිමේන්තුවට සුදුසු නැත
122,චරිත් කියන්නේ ගවයෙක් තමා
123,චරිත ට සනත් නිශාන්තගේ නෑකමක් තියෙනවා වැඩසටහන අන්තිම වෙනකොට තමයි මට ඒක තේරුනේ
124,සජබෙට හරියන්නෙ ඔය වගේ මෝඩයො තමයි
125,අපිනම් එදා ඉඳලා දන්නවා කියන්නේ කියලා අද කාලේ මුන්ටිසෝරියක් උනත් පාලනය කරන්න දෙන්නේ ඩිප්ලෝමාධාරී ඩිග්රියයක් තියෙන ගුරුවරයෙක්ට වෙන උන්නෙ ඉස්කෝලෙක එක දෙක තුන වසරටත් උගන්නන්නෙ ඩිප්ලෝම නැත්නම් ඩිග්රියක් ගත්ත ගුරුවරයෙක් මහජන නියෝජිත විදිහටත් පත්වෙන්නත් ඕනේ ඒ වගේ දැනුම් තේරුම් තියෙන ඉගෙන ගත්ත උගත් මනුස්සයෙක් මේ කොහෙවත්වත් නැති නළුබට්ටන්ට පුළුවන්ද රටක් හදන්න කොටින්ම කිව්වොත් මූ මොකෙක්ද ඌට රට හදන්න ඕන උනත් මුගේ පිල මුට කෝම්පිට්ටුවක්වත් හදන්න කරන්නවත් දෙන්නේ නෑ
126,ඇත්තටම සජබේ අය ඇයි මෙච්චර ගොන්
127,දේශිය ගොවියා නගා සිටවනවා කියලා කියන්නේ ලංකාවේ මේ ඉන්න අම්බරුවන් මරණයෙන් බේරාගෙන කෘෂි ආර්ථිකයක් හදන්න හාන්න ගන්න එකට කියල නේද වා බේටේ පිස්ටල් චරි
128,කිසිම පක්ෂෙකින් නළුවො එපා දේශපාලනේට ඇතුළුව
129,මොකාද බන්මෙි
130,චරිත් මේ වගේ මෝඩයෙක් කියලා දැනගත්තේ මේකෙන්නේ
131,මුන් හතර දෙනාම අමු ගවයො කියල අද තමා දැනගත්තෙ
132,මට ලැම්බෝගිනියක් අරන් දීපල්ලා
133,චරිත් කියන්නෙ හරකෙක්
134,යකො මු මෙතරං ගොනෙක් කියලා දැනන් හිටියෙ නැ මු නාට්ය එකපිට එක ගැහුවා දැන් තෙරෙන්නෙ සෙරම ආය බලන්නෙ නැ චි අපරාදෙ ජගත්ට කොයිතරම් හිතට ආමාරැ ඇතිද සහොදර කාලාකරැවෙක් විදිහට මුගෙ හරක් කතාගැන
135,පක්ෂ පාට කොහොම වුනත් ජගත් මනුවර්ණ කියන්නෙ පට්ට චරිතයක්
136,සුරංග මෙය තනිකර ජේවීපී මෙනියාවකින් දඟලනවා ඊළඟ පාර මේ මාලිමාවෙන් ඡන්ද ඉල්ලන්න ඇත්ත පෙනි පිරි බොරු කියන්න එපා මාධ්යවේදියෙක් හැටියට අපි සිරසට ගොඩක් ගරු කරනව නමුත් මේ වගේ තුප්පහි කතන්දර කතා කරන්න එපා
137,කවුරු ගැනවත් දෙන්න වේලාසන වැඩි
138,චරිත් නම් ගොනෙක්
139,මූ පට්ට ගොනෙක් සජියට සෙට් වෙනවා මේ ගොණා
140,රටට ගියා කලක් මොක්කුද මේ
141,සිරස කියන්නෙ වහාල්ලු
142,සිරසෙම වැඩ කරපු කෙනාට මෙහෙම සලකන එක හරිද මන් අහන්නෙ
143,ප්රසාද් හෑවද බං චරිත් හත්තක් හෑවා පාඩුවේ හිටහන්කෝ බං ප්රියාන් හානවා නම් හාන්න ඕනේ බං ආයේ ලොවෙත් නැති වෙන්න
144,මේක දාපල්ලකො කවුරුහරි මුන්ට චන්දෙ දෙන උන්ටත් දැනගන්න
145,පොඩ්ඩක් නලුවා වගේ චරිතේ වෙලා අවධානය ගන්න එන්න හදන පුක්සි චරිත් පව් අනේ උබ පොඩ්ඩක් එහෙම වෙන්නේ කොහොමද කියලා අඩුම තරමේ රන්ජගෙන්වත් අහන් වරෙන්
146,ගැලපෙන අය හමුවෙනවා ඒක ලොවේ ස්වභාව සජබ කියන්නේ ඉතින් අමු වයෝ තමයි
147,මෙයා මොකෙන්ද ඉල්ලම්නෙ සමගි ගවලෙන වේගයෙන්ද
148,මනුවර්ණ
149,සුරංග සුරංගඒයි ඒයි පව් යකෝ චරිත් අනේ චරිත් ගිහින් ෆිල්ම් එකක් කරන් ඉදහන්
150,ගෝටගේ කාලේ ගෝටගේ පැත්ත ගත්ත නාලිකාවලින් අනික් පක්ෂ වලට ගහද්දි ඒකට හුරේ දැම්මාසුරංග ස්වාධීන මතේක නැතුව ඉදලා කතා කරද්දි මිනිහට හුරේ දානවාකාලෙකින් ඒකත් වෙනස් වෙයි
151,නලුවෝ ගෙනාල්ලා මොකටද බන් මුන්ට රගපන්න විතරයි පුළුවන්
152,මූ නාන්න ආපු දුරක් බල්දියෙන් නාන්නෙ
153,පැහැදිලිවම පේනවා මාධ්යවේදියා එක් පක්ෂයකට උදවු කරනව කියලමමනං කියන්නෙ මුන් මාධ්ය විදිහට හැම වෙලාවෙම දෙපැත්තෙම කරුණු විචක්ෂණශීලිව රටට ඉදිරිපත්ව කරල සත්ය මහජනයා හමුවේ තියන එක නෙවේ කියල
154,අඩෝ අපි හිතුවේ සජිත් ගොනා කියලනේ බලනකොට කටු ගහේ කටු උලටමයි
155,මූයි සජිත් මෝඩයයි හොදා අබේවෙල ෆාම් එකේ වැස්සියන්ගෙ පස්ස හෝදන්න
156,චරිත් ඔයාට ගැලපෙන පක්ශය තෝරගෙන තියෙන්නේ ලොක්කගෙ ඉදලම පිස්සො
157,සුරංග කියන්නෙ ජෙප්පොන්ට රෙදි ගලවල කඩේ යන අපතයෙක් මේකා කොහොමද මාධ්ය වේදියෙකු වෙන්නෙ ෂුවර් එකට මේකා ඉදිරියේ එකෙන් චන්දෙ ඉල්ලුවොත් පුදුම වෙන්න එපා සිරසෙ ජනප්රියත්වය අඩුවෙලා තියෙන්නෙ මේ වගේ අපතයෝ නිසා
158,එනකොට සුදු රෙදි ඇඳන් ආවට පස්සෙ හොරකම් කරන නිසයි ඒ ඒ පක්ශ වලින් ගැලවුනේ ඒකට තමයි වැරද්ද වෙනුවෙන් හිටගන්නවා කියන්නෙ මූ නම් බබෙක්
159,සුරංග කියන්නේ ගොන් අපතයෙක්
160,අඩේ චරිත් උබ උබට ගැලපෙනම පැත්තෙ තමයි ඔය නියෝජනය කරන්නෙ ඔය විදියටම කරම් යන්න
161,චරිත් කියන්නෙක් ගොනෙක්ද එතකොටමන් හිතන් හිටියෙ පොරක් කියල
162,අප්පිරියයි යකෝ තොපේ දේශපාලනය තොපි කලාකාරයෝ නෙමේ නලා කරයෝ
163,මාලීමාවට ජය ගවයෝ නම් ගේන්න එපා
164,ඔන්න වැඩසටහන නිමවෙලා චරිත් ගියා දමිතා හම්බවෙන්න එකවරම චරිත්ගේ ජංගම දුරකථනය නාදවන්නට විය චරිත් බැලු සැනින් එ අමතන්නේ සජිත්ය සජිත් ආ පැටියෝ කොහොමද චරිත් මම ඔයාගේ පැටියාත් නෙවෙයි
165,චරිත් කරන්නෙ වෙන පක්ෂයක කන්ට්රැක් එකක්
166,අයේ ඉතිං ගන්න දෙයක් නැ අමු ගවයා
167,ඔක්කොම් ටික් එකතුවෙල චරිත් අභේසිංහව් හාන්සි කර්නවා ලැජ්ජයි සිරස
168,අඩියක් ඉස්සරහට එන්න වැටෙන උත්තර බලන්න
169,අනේ පැංචො චරිත් ඔයා හොඳයි සජිත්ටම සජියටම ගැලපෙන මරු අම්බරුවො ටික
170,පිස්සෙක්
171,චරිත් මැට්ටෝ අහපන් කලබල නොවි උබ මහා ගොනෙක් මුත් බටු කුට්ටිම තමයි
172,සුරංග කියන්නෙ තනිකරම පාදඩ මාධ්යවේදියෙක්මාලිමා ගොට්ටෙක්
173,චරිත් කියන්නේ ගොන්වස්සෙක්
174,චරිත් මී හරකා
175,මෙහෙම උන් පාර්ලිමේන්තු යැව්වොත් මොන්ඩිසෝරිය වගේ තියෙයි
176,සුරංග අල කරන්න සටන තුල සෑහෙන ගේමක් දෙනවා සිරස කොහොමත් තමන් අකමැති පැත්ත අල කරන්න ඕනම දෙයක් කරනවා ඒකෙ අලුත්ම තේරීම තමයි සුරංග
177,චරිත් වගේ මෝඩයෝ පාර්ලිමේන්තුව යවන්නට පෙර දස වතාවක් සිතන්න කොළඹ ජනතාව
178,සිරසේ ඉන්න නිවේදකයෝ මි හරක් වගේ හැසිර්න්නේ සමහරක්
179,මූ නම් දැන් ඇත්තටම චරිතයක් වේගෙන එන්නේ මෝඩයිද එහෙම වෙන්නත් බැහැනේ
180,සුරංග කියන්නෙ ජවිපෙ සක්කිලියෙක්
181,චරිත් අබෙසින්හ කියන්නේ පට්ට මොඩ යෙක් කිසිම දැනුමක් අද්දියාපනයක් නැති මුන් වගෙ එවුන්ට චන්දෙ දිල පාර්ලිමේන්තුවට ඇරියොත් උබල ටත් බුදු
182,සිරස අනුර ට කඩේ යනවා මාර පැහැදිලි යි
183,හම්මෝ
184,අඩේ චරිත් හම්මෝ අමු ගවයානේ යකෝ මෙයි අපිට තේරුම් ගැනීමට ඇතිදේ නම් නායකයා බූරුවෙක් උන පලියට අනුගාමිකයො සේරමත් බූරුවොම වෙන්න ඕනා නෑනේ හරකුන්ටත් පුළුවන් බූරුවෙක් යටතේ වැඩ කරන්
185,අම්මෝ සුරංග ගූ
186,සජිත් වගේමයි ඌගෙ සෙට් එක අමු ගවයන්
187,මොන ගංකබරයෙක්ද මේ චරිත් කියන්නේ මූ හොඳයි පාර්ලිමේන්තුවේ ලැට් හෝදන්න
188,වරිත් ගෙ ගැනි සින්හල දන්නෙ නැතිනම් හොදයි
189,දේශ පාලනයට රගංන ශිල්පියෝ සුදුසු නෑ
190,අයියො රෙදි නෑනෙ අපරාදෙ මගෙ
191,මෙයා පට්ට නළුවෙක් කියල අද තේරුනේ
192,ආණ්ඩුවට සහයෝගය දෙන්න විපක්ෂයට එන්න ඡන්දේ ඉල්ලුවට විපක්ෂට ආවාට පස්සේ ආණ්ඩුවට මේගොල්ලන්ගෙන් කිසිම සහයක් නෑ ජනතාවට ලබාදෙන සහන පනත්වලට වලට කිසිම අයුරකින් මේගොල්ලෝ සහයෝගය ලබා දෙන්නේ නෑ ජනාධිපතිවරු ආර්යාවන්ට ලබා දෙන විශ්රාම වැටුප් දීමනා වරදාන වරප්රසාද කපන පනතක් ගෙනාවත් විපක්ෂ ශක්තිමත් නම් ආණ්ඩුවට තුනෙන් දිගේ බලයක් ලබා ගන්න බෑ ඒක නිසා හොඳම දේ ජනතාවාදී ආණ්ඩුවකට එකසිය පනහකට ආසන්න මන්ත්රී දුර ලබාදිය යුතුයි මාලිමාවට ජය වේවා
193,චරිත් කියන පොරත් ඉරාජ් වගේම ලපටි සිපයි කපටි හිවලෙක්
194,ඉතිං සුනඛ පෝතක මහත්මානෙනි සජබෙදැන් නම් කලින් නියෝජනයක් නැත්නම් ඇයි බං ජවිපෙ සීන් වලට කියන්නෙ කැම්රි ලොජික්
195,අපොයි චරිත් නිකන් චාටර් වෙන්නෙ නැතුව නලුකම තියාගෙන හිටියනම් මිනිස්සු ඔයාගෙ නූගත් කම දකින්නෙ නෑ
196,චරිතට කිසිම දැනීමක් නැ ඔලුවට වැටිලා තියන දේ අල්ලන් ඒකකියවනවා හිතලා බලන්නවත් ඔලුවක් නැතිබ්බත් පිලිගන්නැ සමාජයක්ඉස්සරහ ලැජ්ජා වෙනවා ඕනිකෙනෙක්ට තේරෙනවා ඌ බබා
