Index,Sinhala Comment
25,ඔකා ගොනා කියලා වැඩක් නෑ ජනතාවට සෙවය කරනවනම් බය ඇයි
26,දැන් වත් මුන්ට තෙරෙම් නැද්ද යකෝ ඇමති කෙමෙක් පිස්තෝල පාවිච්චි කරාට කමන් නෑ
27,ඔමායා බබා අද ඔයාට ට තනියෙන් යන්න පුලුවන්ද
28,දැන් ගත්තද පිස්තෝලේ
29,පාර්ලිමේන්තු ගියොත් බන් උට පුද්ගලික පාවිච්යට නෙවේ හරකෙක් වෙන්න එපා
30,සුරංග පරයා දැං හරිද කාලකන්නි
31,උසාවි ඇතුලෙදිත් බල්ලො වගේ රටේ මිනිස්සු මරලා දාන රටේ ආරක්ෂවක් නැති දැන් මේක බලන අයකෝ
32,අදරටේ තැන තැන වෙඩි තියන එකට සුරංගත් වගකීම භාරගන්න ඕනි
33,මුන්ට චන්දේ දෙන්නේ මී හරක්
34,කාඩ්බෝඩ් වීරයා සුරංග
35,ගූ සිරසෙ එවුන්ගෙ පු අමාරුව සනීපද
36,අඩෝ දැන් නම් අපිටත් පිස්තෝලයක් ඕනී
37,දැන් බන් අන්න ඔක්කොටොම ආයිත් ආරක්ෂාව දීල කොහොමද බන් මෙහෙම රෙදි නැතුව කඩේ ගියෙ අර ගෑනි කියනව පාන්දර ටත් තනියම යන්න පුලුවන්ලු කොහෙවත් ඉන්න හිගන ගෑනුන්ට ඉතින් කවුරුත් ඇවිල්ල වෙඩි තියන්නෙ නෑ පාතාලෙට විරුද්ද උන ගමන් උන් මරන්ව උසාවිය ඇතුලෙත් මහ දවල් මිනිස්සුන්ව
38,සුරංගවට දැන් මේක බලනකොට මොනවා හිතෙනව ඇතිද
39,අන්න ටම ආරක්ෂාව
40,සිරස සුරංග මේ රට කනවා
41,උසාවියේ වෙඩි තියලා මන්ත්රීලට ආරාක්ශාව දෙන්න මාලිමාව රජය තීන්දු ගත්තට පස්සේ මේක බලන කට්ටිය කෝ
42,වැඩි කලාද බන් ඉතින්
43,මේක බලන මම සිරස මේ කස්ටිය ම ගෙනත් ආයේ එකක් කරන්න කෝ ඔයත් ඇතුළු ලක්ෂයක් ම ප්රාථමික යි කියලා අද මුළු ලෝකයටම පැහැදිලි යි
44,බයියෝ එලි බැහැලා
45,අනේ අනේ මාලිමාවට රු ට කමෙන්ට් දාපු උංට මොකද වෙලා තියෙන්නේ
46,ඔමායා දැරිවි ඔයාට මේ රටේ ආරක්ෂාව ගැන පස්නයක් නැද්ද
47,ලංකාවේ මාලිමා ආණ්ඩුවක් තිබුණා නම් පෝය දෙකෙන් ජාතික ආරක්ෂාව තහවුරු වෙනවා සිරසේ ඔමායා බබී සහ ප්රිතී සුරංග ලොල්ලාගේ හැගීම අනුව කිවුවා වාගේ මෙන් මාලිමා ආණ්ඩුවක් ඇත්නම් ජාතික ආරක්ෂාව උපරිමයි
48,සුරංග බබා අන්න කොළඹ අධි ආරක්ෂිත තැනකටම ඇවිත් නඩුකාරතුමා ඉස්සරහම වෙඩිතියල ගිහින් දැන් කොළඹ ආරක්ෂිතයි වගේ දැනෙනවද
49,මචන් ඔය මීඩියා එවුන් කියන්නෙ රටේ ජනතාව වෙනුවෙන් සත්ය හොයන්ව වගේ කතාවක්නෙ දැන් උන්ට හම්බෙනව ඕටී සමහර එවුන්ට වාහනයක් රෑ උනොත් ට්රාන්ස්පෝට් කෑමබීම ඔය වගේ සෙට් එකක් කී දෙනෙක් ඔය වරප්රසාද් එපා කියනවද අපි කරන්නෙ ජනතාවට සේවයක් සත්ය හෙලි කරන එක ඒකට අපිට මුකුත් එපා ඉහි ඉහි ගාන කී දෙනෙක් ඉන්නවද කියල
50,මේ සුරංගයා කියන්නෙ ඉතා හොඳ මාධ්යවේදියෙක් දැන් මූ තනිකරම පිස්සෙක්ඔමායා කියන්නෙත් ඒවගේමයිජෙප්පන්ගෙ තැන ලැග්ගම අනික් වුනුත් තනිකරම පිස්සො වෙනවාසුරංගයා චරිත්ට බබා බබාලුඑහෙම කියනකොට ඔමායා හිනාවෙනවා ඔළොක්කුවට බකස් ගාලාරූපවාහිනී වැඩසටහනකට ගෙන්නන අයෙකුට කොහොමද මුන් එහෙම කරන්නෙතනිකරම සජබ ත් එක්ක තියෙන වෛරයට මුන් කරලා මෙහෙම කරන්නෙ
51,දැන් මෙවා බලද්දී තමා ඉතින් ආතල්
52,දැන් මේක බලනකොට ලැජ්ජ වෙන පිරිස කෝ
53,චරිත් දේශපාලන අද්යාපනයක් නැති ප්රථමික අදහස් ඇති මෙවැනි පුද්ගලයන් පාර්ලිමේන්තු යැවීම පිළිබද සිහියෙන් කල්පනා කල්පනා කල යුතුයි ජනතාව
54,ඒයි අන්න ඔයාලගේ ජාතික ආරක්ෂාව ගැන ටියුෂන් දෙන්න ආව ඇමතිලාට රෙවිලා
55,බබා
56,මුන් කුවක්කු ගන්නේ මුන්ගේ ගෑණු බය කරන්න මුන් ගෑණුන්ට බයයි එකයි ඇත්ත
57,අන්න පෝය දෙකෙන් ලංකාව ස්විට්සර්ලන්තයක් කරන්න ආව කට්ටියට රෙවිලා
58,වල රෙන්නේ ඇයි ඉතිම්
59,ගත්තයි
60,සුරංග කඩේ ගිය උන් දැන් කොහොමද ඉන්නේ උනුත් වාහන ගෙවල් ඉල්ලනවා ඒ මදිවට හොර උපාධි හොරු අල්ලන්න ඇවිල්ලා කම්බ හොරු
61,මොකක්ද මේ වැඩසටහන
62,සුරංගයා පිස්සෙක් දැන් බලද්දි තෙරෙනවා හොදට මු ඉයන කතාව ඇත්තක් තියනවා
63,මූ ස්ක්රිප්ට් වලට රගපාන්න කියපුවහම ගොනෙක් වෙයන් බල්ලෙක් වෙයන් කිව්වහම මූ කරනවා මූ හිතන්නේ දේශපාලන කියන්නේ ස්ක්රිප්ට් එකක් කියලා හෙන ගොන් මූ
64,පාර්ලිමේන්තු මන්ත්රී හම්බෙන වරප්රසාද එකක් ගිනි පුහුණුව තියනවා පුහුණුව දෙන්නේ ගිනි අවි පාවිච්චියට තමා වචාලකම කියවන්න කලින් හොයලා බලන්න කඩේ ගියාට කමක් නැ තව අවුරැදු රෙදි අැදන යන්න පුලුවන් ගානකට යන්න
65,දැං ලී කෝට්ටක්වත් ගහගනිම් චරිත් ඉනේ
66,බබා දැන් ඔයාට පිස්තෝලයක් ඕනදඒකද චන්දෙ ඉල්ලුවේ
67,මේ චන්දෙදි සිරස ඔබ කළ සේවයට බොහොම ස්තූතී
68,ආයෙ මෙයා කරයිද රෙද්දක් ඇඳන් එන්නෙ කොහොමද එතනට වෙන කෙනෙක් දැම්මනම් හරි සිරස
69,ඒ වෙලාවෙනම් චරිත් කියන්නේ ඇත්ත
70,පව් බං මූට පිස්තෝලෙ දීපන්කෝ
71,මෙතන අවුල තිබ්බෙ මේ චරිත් කියන ඩෑල් එක මාලිමාවෙන් ජන්දෙ නොයිල්ලපු එක රටක්ම ආදරේ කරපු මිනිස්සුන්ව බල්ලො වගේ මරල දාපු රටක් ලංකාව මේ වගේ උන් ගැන මොන කථාද ඒව කොහොම උනත් එකක් උනාම සහ ජීවිත තර්ජනයක් ඇති බව ඔප්පු කළ හැකි නම් පොලිස් ආරක්ෂාව ආහ ඒ මනුස්සයට ගිණිඅවියක් අතදැරීමට ලංකා නීතිය යටතේ හැකියාවක් තිබෙනවා සහ ඒක අන් රටවලත් එහෙමම බලාත්මක දෙයක් අනෙක් අතට මේ මනුස්සයට අහපු ප්රශ්ණෙට හරියකට උත්තර දී ගන්න බැරි උනා ඒක ඔහුගේ පැත්තෙන් අඩුවක් දේශපාලකයෙක් වෙන්න ඕන නම් මේවගේ දේට ස්ථානෝචිත ප්රඤ්ඤාවෙන් පිළිතුරු දෙන්න පුළුවන් වෙන්න ඕන
72,හානවා නම් මේ ගානට වත් හාන්න ඕනි
73,සුරංග ගැම්මක්
74,ලසන්ත වික්රමතුංග එක්තැලිගොඩ ඝාතනය උනා එහෙනම් මාධ්යවේදීන් හැමෝටම තුවක්කු දෙන්න ඕන
75,මමත් මාලිමාවට තමයි දුන්නෙ හැබැයි අපේක්ෂකයොන්ට එන්න කියල මෙහෙම කැත විදිහට කතා කරන එක හරිම කැත වැඩක්
76,චරිත් මෝඩ විදිහට කතාකරන එක ඇත්ත හැබැයි සුරංගත් කතාකරන්නෙ හරි මාධ්ය වේදියෙක් විදිහට නෙමේ පක්ශග්රාහි පුද්ගලයෙක් විදිහට
77,මූ පාර්ලිමේන්තු යන්නෙ පිස්තෝලයක් ගන්ඩ හින්දයි ම පාර්ලිමේන්තු පැත්තටවත් යන්නෙ නෑ
78,දැන් ගනින් ප්ලාස්ටික් පිස්තෝලයක්
79,ජනතාව ප්රථමික ද කියලා අද පෙන්නුවා
80,චරිත් මහ මොඩයෙක්
81,අහන ප්රශ්නෙට කෙලින් උත්තර දෙන චරිත් නෙමෙයි මෙතන ගොන් පාටි ඇක්ටි කරන්නේ සුරංග කියන වාචාලයයි ප්රශ්න අහන අනිත් උන් දෙන්නයිමුන්ට ඉස්සෙල්ලා හික්මීම කියන දේ උගන්නලා ඉන්න ඔනිවැඩසටහනට එන මිනිස්සුන්ට අහන ප්රශ්ණ වලට උත්තර දෙන්න ඉඩ නොදීතමන්ගේ දේශපාලන පක්ෂග්රාහි කම මුන් මෙතන නියමෙට පෙන්නනවාමේ සුරංගයාට වසරේ හොදම වාචාලයා කියන සමිමානය දෙන්න ඔනිමේ වැඩසටහන රෙදි නැතුව කාටද කඩේ යන්නෙ කියලා මිනිස්සු දන්නවාමුන් සියල් දත් කියලා පෙන්නන්න හැදුවටමැනර්ස් ගෑවිලාවත් නෑ කියලා වැඩසටහන කරන විදියෙන් පේනවාමේ හටනෙ සටනෙ පහුගිය දවස් වල සමහර වැඩසටහන් වලදි දැන් සිංහ හම පොරවගෙන සිංහයෙක් වෙන්න හදන සුරංග සමහර අය ඉදිරියෙ පුසෙක් වගෙ හිටිය විදිය කවුරුත් දන්නවා
82,සිරස
83,කවුරු හරි කනෙක් ජනාධිපති වෙන්න කලින් ගෙදරට ගාඩ් එකක් ල නෑ අවශ්යත් නෑ එහෙමයි කියල එක ජනාධිපති කෙනෙක්වත් මේ ලෝකෙ තනියෙන් යනවද එහෙ මෙහෙ
84,කිසිමදේශපාලුවෙකුට ගිනිඅවිනොදියයුතුයරටේ හමුදාවහොපොලිසියදෙන්නේඑකටතමාආරක්සාවට
85,මුන්ට පිස්තෝලඕන නම් මොකටදරජයේබදුමුදල්වලින්පඩ් ලබනපොලීසියදෙන්නේ
86,මුන්ගෙ ඇත්ත හෙලි කරාට මෙහෙම නිවැරැදි දෙම කරන්න
87,මිහරකෙක්
88,අඩේ මූත් සිරසෙ නේද හිටියෙ
89,පිස්තෝලය ජනතාවට සේවය කරන්න රටම ගිනි ගොඩක් වෙනවා
90,මේකෙ නම් ප්රශ්න කරන උන් හරක් අමුතුවෙන් කියන්න දෙයක් නෑ සාමාන්ය මනුස්සයයි ජනතා සේවකයයි දෙන්නෙක් උදාහරනෙකට ගන්න මන් පාර්ලිමන්ට් ගියාම මට බලතල හම්බෙනව හොරු මංකොල්ල කාරයො මිනී මරුවො කුඩු කාරයෝ වගේ උන් එක්ක හැප්පෙන්න මන් කොන්ද කෙලින් තියන් වැඩ කරන කෙනෙක් නම් සාමාන්ය ජනතාව වාගේ නෙමේ ඒ මිනිස්සු හිර ගේ ගෙදර වාගේ මිනිස්සූ විවිදාකාරයි ගිනි අවිය අතවශ්ය දෙයක් තමන්ගෙ ජීවිත ආරක්ෂාවට හදිසි අවස්ථාවන් වලට ගිනි අවිය පාවිච්චි කරන්න වෙන අවස්ථා කිසිම කෙනෙක් දන්නෙ නෑ ප්රශ්න එන්නෙ කිය කිය නෙමෙ චන්දෙ දෙන අය වගේම නොදෙන අයත් ඉන්නව මෝඩ හරක් ප්රශ්න අහන්න එපා බන් පොලිසිය ඉන්නෙ ඒකට තමා කියන්න එපා පොලීසියට එහා ගිය කැපකිරීම් සැහෙන ප්රමාණයක් කරන්න පුළුවන් කෙනෙක් තමා මන්ත්රී වරයෙක් කියන්නෙ ගිනි අවිය අත්වශ්ෂය නෑ අපි වාගේ උන්ට මන් අපේ ලංකාවේ ඉන්න කුඩු කාරයෝ මිනී මරුවෝ එක්ක මන්ත්රී කෙනෙක් වෙලා වාගේ ගේමට බැහැල හැප්පුනොත් මට ජීවිත හානි වෙන්න තියෙන ඉඩ කඩ සෑහෙන්න වැඩ්යි එහෙඋ එකේ රජයෙන් නිත්තායනු කුලව දෙන ගිනි අවිය මා ලග මගේ ආරක්ෂාවට තියාගන්න එක වැරදිද ඇයි මෙ ඇයි මෙහෙම ප්රශ්න කරන්නෙ මිනිස්සුන්ගෙන්
91,කවුද මේ ගොබ්බයා මෙ කමේන්ට් එක උබ බලනව නම් හරකෙ නොවි පාඩුවේ ඉදහන් බන් කාට බයේද පිස්තෝල ඕනි
92,මාධ්යවේදීන් අපක්ෂපාතී විය යුතුයි තමන්ගේ ඔළුවෙ තියෙන දේම අනිත් කෙනා කියන්න ඕන නෑ හැමෝම එක පැත්තක ඉදලා එකෙක් විතරක් තනියෙන්
93,පිටරට පාර්ලිමේන්තුවල මන්ත්රිලා යන්නේ සමාන්ය මගින් ප්රවාහන සේවය අපේ එවුන් මේන්න මේහෙමයිමේ අය පාර්ලිමේන්තුවට යවනවද ඔබ තීරනය කරන්න
94,අරගලය වෙලවෙ මන්ත්රී කෙනෙක් මැරුවා නේද
95,ගූ සුරන්ග සහ ගූ ගෑනි
96,පිස්සෙක්ට පිස්තොලයක් මොකටද බන්
97,සජිත්ගේ පක්ෂෙන් පාර් ලිමේන්තු එන්න ඉන්න පිස්තෝලකාර ගුරුවරු සහ නළුවෝ
98,ජාතියේ පවට උපන් කැනහිලෙක් මුං එක්ක ඉතිං අපායට තමයි යන්න පුුලුවං හරියමං රස්සාවක් දැංවත් කරගෙන ගෙදර හිටපියවු
99,නලුවෝ ටික පුක නොදි ඉදපන්
100,ඒ අස්සෙන් බාබා කියනවා
101,සුරංග ටිකක් ඕනවට වඩා වැඩී සියල්ල දත් කියලා හිතන් ඉන්නේ චර්ත් කියනදේත් ඇත්ත මමත් මාලිමාව තමයි ඒත් සමබරව වැඩ සටහන කරන්නේ නෑ
102,මූ හිතන් ඉන්නෙ අර ෆිල්ම් වල වගේ පොස්තෝල තියන් පාර මැද ඩිශුම් ඩිශුම් ගගා පාර්ලිමේන්තුවෙන් කකා ඉදලා චූන් වෙලා ඉන්න ඇත්ත දේශපාලනේ ඔයා රගපානවා වගේ නෑ චරිත් ඔය හීන ලෝකෙන් නැගිටලා සැබෑ ලෝකෙට එන්න
103,මූ නාන විදිහ දැකලා මම ගිහින් සබන් ගාගත්තා
104,මුගදයෝ තොපි පොරවල්ද
105,මාධ්යකාරයො හිතන් ඉන්නෙ රාජ්ය නායකයොත් උන් වගෙ ඉන්න ඔනෙ කියල මෝඩ හරක්
106,ප්රශ්නයක් ඇහුවම උත්තරයක් දෙන්න නොදී උඩුබුරන මාධ්යවේදියෙක් තමයි සුරන්ග චමුදිතලගේ ලගින් තියන්න බෑ
107,ජනතාව බලේ දුන්නාම මුන්ගේ ආරක්ෂාව නැති වෙනවා ජනතාවට නියම රාජ්ය ආරක්ෂාව අපරාදේ අර වැඩ සටහන් වලින් ජනතාවට පෙන්නපු බුද්ධ් ය පු යකෝ ආරක්ෂාව නැතිනම් ඒක හදපන් එහෙනම් උඹ ව්තරක් ආරක්ෂාව සපයා ගනින් පාස්කුවෙන් උඹලා ව්තරක් බේරැණා වගේ නියමයි රාජ්ය ත්රස්තවාදයක ඇරඹුම තමන් ජනතා මනාපයෙන් අනාරක්ෂිත වෙනවානම් නිකන් ඉදහන් කෝ පාඩුවේ තමන්ගේ වැඩක් නොකර
108,මේ කාලකන්නි කොලබ දිස්ත්රික්කයෙන් චරිත් මුන්ට ඉතින් කෝහෝමද රටක් හදන්න කොහෝමද
109,ජනතා සේවකයන් විතරක් නෙවේ සාමාන්ය මිනිස්සුත් ඕනතරම් වෙඩි තියල මරන්නෙ අද ගෑනු කෙනෙක්ට පාරක බැහැල යන්න බැරි සමාජයක් කුනු දේශපාලුවන්ට පිස්තෝල දෙනවනම් මුදල් දී හෝ කාන්තාවන්ට අවි ආයුධයක් ලග තියාගන්න නීතිමය අවසර දෙන්න ඕනඒ ගැන කතාකරන්න
110,ජනතා සේවකයන් විතරක් නෙවේ සාමාන්ය මිනිස්සුත් ඕනතරම් වෙඩි තියල මරන්නෙ අද ගෑනු කෙනෙක්ට පාරක බැහැල යන්න බැරි සමාජයක් කුනු දේශපාලුවන්ට පිස්තෝල දෙනවනම් මුදල් දී හෝ කාන්තාවන්ට අවි ආයුධයක් ලග තියාගන්න නීතිමය අවසර දෙන්න ඕනඒ ගැන කතාකරන්න
111,ජනතා සේවකයන් විතරක් නෙවේ සාමාන්ය මිනිස්සුත් ඕනතරම් වෙඩි තියල මරන්නෙ අද ගෑනු කෙනෙක්ට පාරක බැහැල යන්න බැරි සමාජයක් කුනු දේශපාලුවන්ට පිස්තෝල දෙනවනම් මුදල් දී හෝ කාන්තාවන්ට අවි ආයුධයක් ලග තියාගන්න නීතිමය අවසර දෙන්න ඕනඒ ගැන කතාකරන්න
112,වැටෙන බලන්න අඩියක් ඉස්සරහට එන්න
113,චරිත් චරිතයක් කරගෙන ඉන්නේ නැතුව අනාගන්නවා ස්තුතියි සිරස මේ වගේ හරක්ව ගෙන්නලා උන්ගේ ගොන්කම පෙන්වනවට
114,බබා කියලත් කියනවා
115,හයියෝ මට ලැජ්ජයි
116,මොන පක්ශෙ උනත් කලාකරුවන්ට නම් ජන්දෙ දෙන්න එපා
117,ලැජ්ජායි අම්මෝ චරිත්නානවා නෑමක්
118,පිස්තෝලයක් අවශ්ය උණ කෙනා මරලා ඉවරයි ඒ රමණි බර්තොලමියුස් එදා පිස්තෝලයක් තිබ්බනම් තෝ අද ඔතන නෑ
119,පුතානෝගෙ මිනිස්සුනේ
120,පිස්තෝල දෙන්නම් වෙනිදාන් පස්සේ
121,ගොන් තර් ක නේ
122,අනේ මේ සිරසේ මෝඩ මෝඩ නිවේදකයෝ ඇඳුම් නැතුව අනුරට කඩේ යනවදැන් මෙච්චර කල් අහිංසක මිනිස්සු නෙමෙයිනේ මිනී මැරුවේ ජේවි පියක ඉතින් ජේවීපයකින් බේරෙන්න මිනිස්සු පිස්තෝල පාවිච්චි කළා අද ඒ වගේ ත්රස්තවාදි කණ්ඩායමකට පිස්තෝලයක් අවශ්ය වෙන්නෑ මොකෝ ඒගොල්ලනි මිනී මැරුවේ මරණ තරමං මේ රටේ ඒකවත් තේරුම් ගන්න බැරිද ඔය නිවේදකයන්ටමේ තරම් කාලයක් දේශපාලනඥයෝ පිස්තෝල පාවිච්චි කළේ ජේවි පියකෙන් එල්ටීටීයකින් බේරෙන්න ජනතාව නෙමෙයි වැරදි මත ඉදිරිපත් කරන්න එපා සිරසඔය නිවේදකය තුන්දෙනා හඳෙන් බැහැලා තියෙන්නේ මේ රටේ මෙච්චර කාලයක් වෙඩි තියලා මැරුවේ ජේවි පි එකෙ අය නෙමෙයිදඑච්චර පිරිසිදු ආරක්ෂාවක් තියෙන රටක් නං හමුදාවක් අවශ්ය වෙන්නෑ රටට මොකටද ිවැරදකතුමනි අවශ්ය නෑනේ මේ රටට ආයුධ අවශ්ය නෑ ඒ තරම් ක්ලියර් කරලා තියෙන්නේ රටමෙහේ තාමත් මහ දවාලේ වෙඩි තියලා මරලා යනවා යනවා මනුස්සයෙකුට පිස්තෝලයක් අවශ්යමද කියලා අහනවාඇයි බං මේ විදියට අනුර කුමාර ආපු වෙලාවෙ මේ නියෝ දෙකේ ප්රශ්න ඇහුවද නෑ උඩ බලාගෙන එයාගේ පච ටික අහගෙන හිටපු විදිය හරිම ලස්සනයිසිරසේ අයිතිකාරයා කවුද කියන්න මුළු රටම දන්නවනේ ඕගොල්ලෝ සල්ලි වලට මාර විදිහට විකිණෙනවනේ ඕගොල්ලෝ කතා කරන්නේ රටේ ප්රශ්න න නෙමෙයි ජේවී පිය එකේඇත්තටම ලැජ්ජයි ඒ අහපු ගොම් ප්රශ්නෙට
123,බබා කියන එක ඇහුන නිසාද ඔමායා හිනා වුනේ
124,සුරංග පක්ෂෙකට අදිනව
125,චරිත් අමු ගවය ඈ අමු ගවය
126,ගොන් ප්රශ්න බන් එහෙනම් අනුර වටේ ආරක්ශාව දාන් උට පිස්තෝල මොකටද මී හරක් ප්රශ්න බන්
127,චරිත් පිස්සු යකෙක් චන්දෙ දෙන්න එපා
128,සිර්ස ජන නාලිකව කරමු වසරේ පට්ට නාලිකාව යි
129,නයි කයි රොටි
130,මමයි පොර ඔමායා
131,සිරස සජිත්ටත් බයයිසජිත් ගෙ කණ්ඩායම ටත් බයයිගූ සිරසමාලිමාවෙ ගූ කනවා දැන්
132,සිරස ඔක්කොම මාලිමාව ලඩේ යද්දි තනි පුද්ගලයෙක් විදියට කෙලින් කතා කරපු චරිත් ට මගේ ආචාරය
133,බුද්ධිමතුන් කවදත් ලෝකයේ දුර්ලභය අඩුය සත්යය වටහා ගන්නෙ බොහෝ ප්රමාද වූ පසුය එතකල් වඩාත් ජනතා ආකර්ශනය ලබන්නේ නලුවන් නොවේ සුපිරි නලුවන් ය
134,හැබැයි ඉතින් සුරංග අහන දේත් වැරදී පිස්තෝලයක් ඕනෙ ඇයි කියලා උ අහන්නෙ පිස්තෝලෙ තියෙන්නෙ ආරක්ෂාවට කියලා උ දන් නෑ වගේනෙඅනික සුරංග කතා කරන්නෙ මේ රටේ අපරාදකාරයෝකුලී මිනිමරුවෝ නෑ කියන මානසිකත්වයේ ඉදගෙන නේ එහෙම හිතන්න බෑනෙ ඉතින් තර්ජන එන්න පුළුවන් මනුස්සයෙක්ටසුරංග ගේ තර්කේ කඩන්න බැරි උනා හැබැයි චරිත්ට හරියට
135,ආරක්ෂාව තර්ක
136,ආරක්ෂාව පිළිබඳව නම් මේ රටේ ප්රශ්නයක් තියෙනවා කියපු එක විතරයි පොඩ්ඩක් හරි පිලිගන්න පුළුවන් දේකට කිව්වෙ මූ ගවයා
137,චරිත් වදපු අම්මට බැනුම් අස්සන්න එපා යකෝ
138,කවුද
139,අපෝ මේ මාද්යවේදියෙක්ද
140,මේ ගොන්නුන්ට චන්දෙ දෙන එවුනුත් ඉදීද
141,මුන්ට පිස්තෝල ඕනේ නම් පොලිසියට හමුදාවට බැදෙන්න තිබ්බේ
142,ච්රිත් ඔයාමේ අනුරගේ සිරසකියන බලු වාහිනියට ගියේඇයි
143,ඇත්තටම මේ මාධ්යවේදිය ප්රාථමිකයි තමයි
144,හෙන ගොං බං වහල් නොවී බලපං චරිත කියන පොර හරි යකෝ වහල් නොවී බලපල්ලා යකෝ මේක
145,චරිත් කියන විදියට පොලිසියට නම් තුවක්කු ඕන මූට අහවල් එකටද පොඩ්ඩක් කියපන්
146,සාමාන්ය මිනිස්සුන්ට මේ කියන විදියට අරාක්ශාවක් නැනේ මටත් ඔනේ පිස්තොලයක්
147,මූ කවුද
148,චරිත්ගෙ කතාව හරි අනිවාර්යයෙන් මත්රීවරු තමන්ගෙ ආරක්ෂාව සඳහා පිස්තෝල ගන්න ඕනි ගෝල්ෆේස් අරගල ත්රස්තයෝ තාම ඉන්නව ගෙවල් ගිනි තියාපු එකේ තනිකරම අනිත් පාක්ශිකයන් පීඩනයට පත්කරන උන් ගෙන් බේරෙන්න අනිවාර්යයෙන් ආරක්ෂාව තියෙන්න ඕනි
149,කියපු බොරු එකින් එක එලි වෙනව මහ පාරෙ වෙඩි තියනවා
150,මොඩ යකෙක්
151,මේක දෙන්න
152,මුන්ගේ මුන් පාර්ලිමේන්තු ගොන් ඉන්නවා
153,චන්දේ පිස්තෝල
154,චරිත් කියන්නෙ මූ අමුතු චරිතයක් මොන බල්ලක් තෝ කොයි රටටද සොමාලියාවටදයකෝ දියුනු රටවල මන්ත්රී පිස්තෝලත් නැහැ බැකප් දෙන්නෙනැ ඌරෝ තෝ කියලා අහින්සක මිනිස්සු රවට්න්න පුලුවන් යකෝ අපි රටවල ගිහින් තියෙනවා චරිත් තෝ දන්නවද සුවිස්ලන්තය අගමැතිවරයා කෝච්චියෙ පාර්ලිමෙන්තු යන්නෙ මන් අහපු දෙයක්නෙවෙයි දැකපු දෙයක් මම මගේ සුවිස් පෙම්වතියත් එක්ක යනකොට ඈතමයි මට පෙන්නුවෙ බලත් හොරකන් කරන්නෙ නැත්නම්තොගෙ නායකය ඇතුලු පවුලම හොරුසන්ස්කෘත අරමුදලඅක්කයි මස්සිනයි හොර සල්ලි අච්චු ගහල මුදල් මනි ටේලරයට දාලා අහුවුනා රෙදි හැලි හැලි හේමා ප්රේමදාස දිව්වෙ මහින්දයා ගාවට කාලකන්නි මහහොරා බේරුවා නැත්නන් ඇතුලෙසජියපුතානො ගෙ දේසපාලනය එදා නිමයිමු උඩින් ඇවිල්ලා අපිට දේසපාලනය කියා දෙන්න එනවා පරයාමූ තවත් හොරෙක් මූට චන්දෙ දෙන්න එපා මලිමාවට වැඩිම ආසනගනනකින් දිනවනවාමයි
155,එහෙනම් ඇයි ජනාධිපති කෙනෙක් ට ගාඩ් එකක් ඕන
156,ඔයාලා නැතුව මේ රටේ ඉන්න පුලුවන් විදියට තත්වය හදන්න ඒක කරගන්න බැරිවුනා එකෙක්ටවත් තව කියවනවා මත්ද්රව්ය ජාවාරම් කරන්නෙත් දේශපාලනය මුල්වෙලානේ ඒකයි වැඩේ
157,මහ ගොබ්බ මාධ්යවේදීන් මුං
158,චරිත්ගෙ චරිතෙට කෙ වුනාද මෙයාලා ගේන්න එපා
