Index,Sinhala Comment
45,හොරු ටික ඇවිල්ලා රෙදි ගලව ගන්නවද සුරංග රෙදි හොදනවාද කියලා තමයී තෙරෙන්නේ නැත්තේ
46,ඡන්දෙන් පස්සෙ දොලවත්ත දොලට
47,දොලවත්තගෙ කියවිල්ල විතරයි
48,දොලවත්තලා පාර්ලිමේන්තු එවන්න එපාඅපිත් කොළඹ ඌට නම් දෙන්නෙ නැමුං පාර්ලිමේන්තු යවන්න සුදුසු අය නොවේ
49,අම්මෝ සුරංග රට අනුරට සුරංග මරු
50,සුරංග පට්ටයි ආ
51,යකෝ සිරස එන්න කිඋවාම තොපි යන්න එපාසිරස තොපේ රෙදි ගලවනව කියල තොපි දන්නෙ නෙද්ද
52,දොලවත්ත පොන්නයෙක් උගේ විදිහ රටක් දැකගත්තා ස්තුතියි සුරංග
53,මාධ්ය වේදියා ජනතාව ගෙ මුර බල්ලන් යා නියම යි සුරග ඔබට ජය සහ තෙරුවන් සරණ යි
54,වැහැලා පෑව්වා වගේ
55,සුරංග
56,දොලවත්ත කියන්නෙ නීතිඥයෙක් ලුනේ රාජපක්ෂ වික්රමසිංහ කකුල් ලෙව කන වහලා
57,බොරුවට ඇවිල්ලා ගහන්නේ ඔක්කොම
58,හොඳ
59,සුරංග ජයවේවා
60,මෝඩ මී හරක් මුංට පුළුවන් ඔච්චර තමයි
61,ආණ්ඩු කල්හි
62,දොලා ගෙදර
63,කියන්නෙ මාධ්යය හොඳයි එකට පිටිපස්සෙ කීයක් හරි ගන්නව
64,දෝලයා කියන්නේ හිපාටුවේක්නේ ද
65,මුන්වද පාර්ලිමේන්තු යවන්න ඔනේ
66,මාලිමාවේ වහල් සුරන්ගයට ගූ ගියා ඒකටනම්
67,මේනිවේදකයාට සංවරය නැහැ
68,දොලවත්ත බූරුවෝ බූරු තඩියෙක් තමුන් තමුන් යන්න ඕනි පාර්ලිමේන්තු නෙමෙයි අපායට පලයන්
69,අහිමි වෙනකොට පිස්සු පිස්සු පිස්සු පිස්සු පිස්සු
70,අයිසේ මේ
71,සුරංග දැන් මුන්ට පිස්සු තද වෙලා
72,නියමයි මේ සුරංග කියන එකාට බැනපු එක
73,ටොමියා අහගත්ත හොදට
74,සුරංග තමා බන්
75,එකට කඩේ යනවා විතරයි
76,දොල වත්ත හිතාගෙන ඉන්නෙ මේ පාර්ලිමේන්තු කියල වගේ මොකද එකේනේ ඔහොම කෑගහන්නේ
77,සිරස
78,හොද නැද්ද දොල වත්ත වෙනුවට බොක වත්ත වගේ දැම්මනම්
79,මාධ්යවේදීන් මූනෙ තර්ජන කරන්නෙ
80,තෝත් අර කුට්ටිය වගෙ
81,පල දොලයො
82,බල්ලො දොලයො
83,සුරංග පව් නෝන්ඩි වෙනවා අම්බානෙට
84,සේරම ගෙදර මාලිමාවට ජයවේවා
85,යකෝ අහන එකට විතරක් උත්තර දෙනවා එහෙන් මෙහෙන් පනින්නේ
86,මේකට ඇවිත් ආපසු යද්දී රෙදි ඇදගෙන ගියේ මාළිමාවෙ අය විතරයි දොලයාට චූයි කක්කයි දෙකම ගියා වගේ මට හිතෙන්නේ
87,රට අනුරට
88,ගීතයෙන් ගීතය අම්බො
89,මුංට රෙද්දෙ රෙවිලා
90,දොළයා බය වෙලා රෙවිලා ගෙදර තමයි මු
91,සුරංග මහත්තයො මුන්ට පිස්සු ජනතාව බුද්දිමත් වෙන්න මාලිමාවට ජය වේවා
92,සුරංග කියන්නෙ ඉතින් වැඩ්ඩෙක්
93,අනේ දොලේමහින්දගේ පැටියෙක් මූ
94,මුන්ට රෙද්දෙ රෙවිල
95,මේ දාතු සුනකයාවියත්මගේ හිටිය නේද
96,දෝලයා පදිරි
97,මුං කෙරුවේඅවුරුදු ක් පුරාවට අහිංසක මිනිස්සුන්ව රංචු ගැහිලා රවට්ටපු එක
98,නියමයි සුරන්ග ඔබ
99,මාලි මාවට ජය වේවා
100,මේ වගේ මිනිස්සුන්ව කවදාක්වත් පාර්ලිමේන්තුවට යවන්න එපා මුං මහා මී හරක්
101,මිස්ට දොලේ වැට්ච්ච රටක් නොව වට්ටපු රටක් තේරුනාද
102,සුරංග මුංගේ ඔලුව කචල් වෙලා තියෙන්නෙ බලය නැතුව දොලවත්ත බල්ලත් ඒ වගේම එකෙක්
103,දොලවත්ත වගේ මෝන්ගල් මිනිසුන් කොහොමද රට පාලනය කරන්නෙ කිසිම ඉවසීමක් නැ සුරංග නියම විනය ගරුක මාද්යවේදියෙක් රටට ජනතාවට ආදරය කරන අවන්ක මිනිසෙක් මටනම් හිතෙන්නේ දොලවත්තල කැමති හොරුන්ට දොලවත්තල වගේ අයට කඩේ යන මාද්යවේදින් ට තමා කැමති දොලවත්තල වගේ මිනිසුන් පාර්ලිමේන්තු යවන්න අපේ ජනතාව නෙමේ
104,මුන්ට අන්දන කාලේ වෙඩි නෑ අපේ බදු මුදල් වලින් ජීවත් වෙන බල්ලො සුරංග ඔයා සටන
105,හොඳ වැඩේ
106,මේ වගේ ගොනු කතා කරන්ඩ දන්නැති හරක් යවන්ඩ එපා මේ මහජනයාට අපි කියන්නේ මුන්ට චන්දෙ දෙන්ට එපා මුන්ව දාන්න ඕනේ ආණ්ඩුවේ ටොයිලට් හෝදන්න ඒක තමයි මුන්ට සුදුසුම ජොබ් එක කට ඇරියොත් කොහොමද කබර ක
107,දොලවත්ත දොරේ ඕවා සුම්මා සිරස නාලිකාව ඉවරකරන්න ඔයාලා උත්සාහ කලේ මීට ඉස්සර මතක් කර ගන්න
108,මේ වගේ වස්සෝ රටේ මුල් පුටු වලට ගෙනාවොත් නියමෙට තියේවි නේද බලන්න මේ දොළවත්වයට ඉවසීම බිඳක් නෑ මුන් රට හදන්නට වැඩිය ගෙදර කොහොම ඉන්නවද දන්නෑ
109,සුරංග මේ වගේ අපතයෝ ගේන්න එපා
110,මෝඩයෙක්
111,අනේ දොලේ
112,මොන ගරැද සුරංග
113,දොලයාද ගෙදර යවමු
114,ඇලවත්තට මරු විකල් ද
115,මූ කව්ද සුරංග
116,සුරං මානසික ලෙඩෙක් වගේ
117,දොලදුක්වත්ත මී හරකෙක් මේ අපතයෝ දෑහෙට පේන්ට ගේන්ට එපා සිරස මේ වහල්ලු ගේන්ට එපා
118,සුරංග තමා බන් චරිතේ
119,මට හිනහ මේ කථා අනේ අනුර මහත්තය කොචිචර සන්වරද කථාකරනකොට මේ මිනිස්සුන්ගෙ හැසිරිම අපේ අනුරමහත්තයට ජයවේවා
120,අනේ යකෝ අනුරට සංවරව කතා කරන්න කිසි අව්ලක් නෑ මුන් අනුරගෙන් මෙහෙම ප්රශ්න කරාද වහල්ලු වගේ අනුර එක්ක කතා කරේ හැබැයි වෙන කිසිම පක්ෂෙක මනුස්සයෙක්ට ඇවිත් නිදහසේ කතා කරන්න දෙන්නේ නෑ ඌට ඕනේ උත්තරේ දෙන්නද මිනිස්සු මෙතනට එන්නේ අනික මිනිහෙකුගෙන් ප්රශ්නයක් අහපුවාම එකට උත්තර දෙන්නා සාධාරණ කාලයක් ලැබෙන්නේ ඕනේ
121,සුරංග
122,මුන් යවන උන්ට ගහන්න ඔනෙ කිසිම විනයක්නැ රංඩු බෙිරන්න වෙියි පලිමෙින්තුමෙි මෙිවගේ හරක්නම් යවන්න එපා ජනතවගෙන් ඉල්ලන්නෙ
123,ඔයදොලවත්තයාටපාඩූවෙඉන්නදිපල්ලකොයකූනෙ
124,සිරස ජඩ මාදිදිය අතු ගෑවිලා පලයන් මු කඩේ යන මාදිදිය රැලක්
125,පිස්සු පිංගුත්තරයෝ
126,මුන්ට ජන්ද ය දෙන එවිටත් පිස්සු කෙහෙමද මෙයාලට රජයක් තිබ්බා නම්
127,වැටුන රටක් නොව රනිල් රාජපස්සලා ප්රමුඛ උඹලා වසරක් වට්ටපු රට රනි තමයි වැඩිම ණයක රට හිර කලේ මොනවද මේ දොලවත්ත දොඩන බයිලා
128,සුරංග කියන්නේ මාධ්ය ගණිකාවක්
129,මොකෙක්ද මේ දොළවත්තයා
130,බලේ නැතිවුනාම රෙද්දේ රෙවිලා ඉන්නේ පව් ඉති
131,මූ නීතීඥයෙක්ද දොලවත්තයා
132,මුන්ට පිස්සු සුරංග ඔයාල රට වෙනුවෙන් කැප වෙනහැටි දැක්කහම මෙ කාලකන්නි එක්ක ඇතිවෙන්නෙ මාර කේන්තියක්
133,දොලවත්ත වරෙන්කො පොඩ්ඩක් සමාජෙට ගොබ්බයා තොපි තමා රට කන කාලකන්නි බල්ලෝ උත්තරයක් කෙලින් දෙන්න බැරි නූගත් සත්වයෙක්
134,සුරංග සුපිරි නියම කොන්දක් තියන මනුස්සයෙක්
135,සුරන්ග තනිකර පිස්සෙක් උ හඩන්නෙ ජනතවට පෙන්න රගන්න විතරයි
136,සිරසෙ පිස්සො
137,මාධ්ය පාතාලෙ
138,අද තමයි ජේවීපී එකේ සුරංගයා අහගත්තේසුරංගට චූ ගියාද දන්නේ නෑ
139,පාර්ලිමේන්තුවෙන් එලවන්න ඕනෙ ලිස්ට් එක හදලා ප්රසිද්ධ කරමු සහෝදරවරුනි මහින්දානන්ද අලුත්ගමගේ රෝහිත අබේගුණවර්න පවිත්රා වන්නිආරච්ච කංචන විජේසේකර අලවතුවල නිමල් සිරිපාලද සිල්වා එසේ එම් චන්ද්රසේන අකිල විරජ් දුමින්ද දිසානායක ඩිලාන් පෙරේරා විමලවීර දිසානායක ප්රසන්න රණවීර චොකා මල්ලි උදය ගම්මන්පිල නිමල් ලාන්සා සුසිල් ප්රේමජයන්ත ශෙහාන් සේමසිංහ මහින්දු අමරවීර රංජිත් සියඹලාපිටිය තිස්ස කුට්ටිආරච්චි ජෝන්ස්ටන් ප්රනාන්දු ඉන්දික අනුරුද්ධ චානක වීරසිංහ දිළුම් අමුණුගම දයාසිරි ජයසේකර ඩලස් අලහපෙරුම චාමර සම්පත් අජිත් මාන්නප්පෙරුම ඉන්දික අනුරුද්ධ හරින් ප්රනාන්දු රනිල් විකුණුම්සිංහ මහින්ද යාපා මනූෂ නානායක්කාර රාවුෆ් හකීම් රිෂාඩ් බදීයුදීන් අජිත් පී පෙරේරා සංජීව එදිරිමාන්න තොණ්ඩමන් හිරුනිකා ටිරාන් අලස් ශාන්ත බණ්ඩාර සමන් ප්රිය හේරත් නාමල් රාජපක්ෂ අලි සබ්රි ලක්ශ්මන් යාපා සුසන්ත පුංචිනිලමේ ඩයනා ගමගේ කනක හේරත් තාරක බාලසූරිය කබීර් හෂීම් රාධිකා වික්රමසිංහ උදයකාන්ත ගුණතිලක සුජිත් සංජය පෙරේරා දුෂ්මන්ත මිත්රපාල ශෙහාන් සේමසිංහ අජිත් පී පෙරේරා ගාමිණී ලොකුගේ දිලිත් ජයවීර වේලු කුමාර් දිගම්බරම් තලතා අතුකෝරල සජිත් ප්ර්රේමදාස අජිත් රාජපක්ෂ නලින් බන්ඩාර හේශා විතානගේ රංජිත්මද්දුම බන්ඩාර ජගත් පුශ්පකුමාර සොයිසා මරික්කාර් සිරිපාල ගම්ලත් මෛත්රී ගුණරත්න ලොහාන් රත්වත්තේ ජානක වක්කඹුර විජිත බේරුගොඩ දමිතා අබේරත්න එම් චන්ද්රසේන සමන් රත්නප්රිය රෝෂාන් රණසිංහ සුජීව සේනසිංහ ගාමිණි තිලකසිරි දහම් සිරිසේන රුවන්ති මංගලා ශ්රීමාලි ෆොනසේකා හර්ෂන රාජකරුනා රෝහන බංඩාර සරත් වීරසේකර සුමන්තිරන් රාජිත සේනාරත්න උපාලි කොඩිකාර ගීතා කුමාරසිංහ ප්රමිත බංඩාර රෝහණ දිසානායක ලක්ෂමන් පෙරේරා ගෙවිදු ඩග්ලස් දේවානන්ද අනුෂා දමයන්ති කෝකිලා ගුනවර්ධන සමන්ප්රිය හේරත් තුෂාර ඉඳුනිල් හැරිසන් සුමිත් උඩකුඹුර අෂෝක අබේසිංහ වඡිර අබේවර්ධන මහේෂි මධුසංකා නයන වාසලතිලක කවින්ද ජයවර්ධන කේෂාල් ජයසිංහ සාගල රත්නායක චරිත් අබේසිංහ චමින්ද මලලසේකර නිපුණ රණවක වීරසුමන වීරසිංහ පසද යාපා මහින්ද යාපා ලක්ෂමන් යාපා රමේෂ් පතිරණ රුවන් විජේවර්ධන සරණ ගුණවර්ධන තවත් අය සිටී ඔබලාත් අනුග්රහය දක්වන්න මේ ලිස්ට් එක දිගටම කරන්න මේක රැල්ලක් කරමු සහෝදරයා
140,බලය ගන්නකොටනම් ඔක්කොම කාලකන්නියෝ ඔස්තාර්ලා ගත්තට පස්සෙ එක්කො ඕනෙ නෑ
141,අනුරට ජය වේවා
142,අද මේක බලද්දි හිනත් යනවා දොළවත්තයා ගීතෙන් ගීතේ කරං ඉන්නවද දන්නේ නෑ
143,දෙලවත්තචනදදෙන ඒපා
144,දොලවත්ත ගෙදර
145,සුරංග නියමයි
146,පොහොට්ටු වේ මුර බල්ලො
147,මේ දොලවත්ත කසාද බැදලාද නෝනාට යුතුකම් ඉශ්ට කරන්න
148,හොරු තමයි එක එල්ලේ බලන් වැඩියෙන් කියවන්නෙ
149,අනුර ආපු දවසේ නම් පූස් පැටියා වගේ හිටියා සිල්ගත් සුරංග
150,සිරස බොහෝම ස්තූතිය ගොන් හරක් ගැන පෙන්වා දෙනවට
151,රට හොරු
152,මොලේ කචල්
153,මේ වගේ ගොන් අලි විවාද වලට ගේන්න එපා
154,රටම අනුරට
155,සුරංග අයියට පුළුවන් නම් මට කතා කරන්න මම ආසයි සුරංග අයියට කතාකරන්න
156,අපිට ඔය බල්ලන්ගෙන් අහන්න හිතේ කැකෑරෙන ප්රශ්ණ ඔබ තුලින් විසදෙනවා ආදරෙයි
157,සිරසෙ මම ආසම මාද්ය වේදියා සුරංග අයියා ලසන්ත වික්රමතුංග මහතාට පසුව මම ආදරේම ආසම ඔයාට
158,ආතල්
159,අනුරගේ ප හෝදන සිරසේ රිකඩයට හොඳ වැඩේ
160,එල ගොඩහේවා සිරසේ ගූ කන හැත්ත පචකුමාර අවාම බල්ලො වගේ හිටියේ
161,රට අනුරට හොරු හිරගෙට
162,මේ මාධ්යවේදියොද මාධ්ය මැරයොද හොම්බට දෙකක් අනින්න තිබ්බේ සුරංග කියන එකා හිතං ඉන්නේ මිනිහා පොර සක්කරයා කියලා
163,මු කීඩෙන්කෙන් ගුටි කන්න ගියාද
164,මෙහෙම වැඩක් නෑ ගහගන්න දෙන්න ඕනේ
165,සුරන්ග බල්ලව බැදලා තියපන් සිරස
166,දොලවත්තට කතාකරන්න තේරෙන්නෑසිරස මාද්යවේදියා නිවැරදියි
167,මාලිමාවට ජයවේවා
168,යකෝ සුරංගට මාර ඉවසිමක් තියෙනවා මට වඩාමම ඔතන හිටියා නම් අම්මපා රස්සාව පැත්තකින් තියලා මම කණට ගහනවාපර බල්ලාසුරංග ඇත්තට මම මාරම කැමති නිවේදයේක් ඕබ
169,සුරංග
170,උගත් කියන දොළවත්තයටත් පිස්සු හැදිලා අඩේ
171,ගෙරි දොලා
172,වගේ කියන්නෙම නෑ කියපං
173,මාලිමාවට ජයවෙිවාදොලවත්ත කසඩයමරැ කියවනවකාලෙ අවසන්වී ගෙන එන බව දන්න නිසා
174,ඇටේ පලලා මිරිස් දාල බැන්ඩේච් දාන්න ඕනි වුත්තට සිරස ජය වේවා
175,දොලවත්ත හරකෙක්ද පවු
176,හොරෙක්ට හරි අදහස් දක්වන්න අයිතියක් තියෙනවා සුරන්ග කියන්නෙම මන්ද බුද්දිකයෙක් වගේ දගල ඩයල් එකක්
177,මේ එකට සටන කියලා දැම්ම කෙනාට සම්මානයක් දෙන්න ඕනානරකද දැලි පිහි දෙකකුත් දුන්නා නම් බලන්න ඉතින් මේ දොල වත්තේ මෙච්චර කෑ ගන්නේ රට වෙනුවෙන් නේද
178,මුන්ට පිස්සු හැදිලා දැන්
179,දොලවත්ත මහත්තය නීතිඥන කම දීපන් ලමයක්ට
180,චමුදිත
181,හැබැයි මේ වැඩසටහනට ගැලපෙනම නම කවුරු උනත් තියලා තියෙනවාහරියට ඝණ ගලපලා කොටු බලලා ලස්සනට නම තියලා තියෙනවා
182,ඉත්තෑවගේ ගෙට කබල්ලෑව රිංගුවා වගේ
183,නිවේදකයා තමන්ගෙ සීමාව ලකුණු කරගත්තානම්
184,කටයි පුපයි වහන්ද ඉන්න කියන්නෙ
185,මාලිමාවට අපි
186,දොලවත්තේ යන්නෙ කොයේද මල්ලේ පොල් රනිල් ඇතුළු මුන්ට මෝංගල්
187,මොකටද මේ කුකුල් කොටුවක් දිහා බලන්නේ
188,ජනපති
189,ලෝක හොරෙක් ඕකා
190,ඔය රාජපක්ෂ නඩෙි එවින්ට කතාකරන්න දන්නෙ නැ සුරංග මහත්තයා
191,මූ ගුලි කාල ඇවිල්ලා
192,පට්ට ආතල්
193,වතුකම්කරුවන්ට ක් දෙන්නේ කොහොමද යකො පොහොර වලටයි බෙහෙත් වලටයි නඩත්තු වියදම් වලටයි කොච්චර පිරිවැයක් යනවද කියලවත් දන්නේ නැතු ගොබ්බයෝ ක් දෙන්නලු එක්කෝ පොහොරයි බෙහෙතුයි මිල අඩුකරන්න ඕනී දලු වලට හරි හමන් මිලක් දෙන්නත් ඕනී ඔය මොකුත් කරන්නේ නැතුව ක් දෙන්නලු ඉස්සරහට එන ශ්රම හිගයට තාම වැඩ පිළිවෙලක් නෑ දැන් වතුකරයේ දෙමළ මිනිස්සු ඉස්සර වගේ නෙමෙයි උන් වතු උදලු ගගා ඉන්න කැමති නෑ උන් එක්කෝ ටවුන් එකේ කඩේක වැඩට යනවා නැත්නම් වෙන වැඩක් කරනවා ඉස්සරහට තේ වලට කම්කරු හිගය ගොඩක් බලපානවා මේවට විසදුම් තාම කිසිම කෙනෙක් දීලා නෑ අඩුම ගානේ තේ වතු නැවත පිළි සකස් කරලා අපි මේවටත් මැෂින් දාන්න ඕනී ඒවට කිසිම පරීක්ෂණයක් ලංකාවේ වෙන්නේ නෑ කවුරු හරි මේ ගැන කතාකරනවනම් හොදයි
194,මාලිමාවට කෝටියක් ජය මාලිමාවට
195,මාධ්යයක් යනු ජනතාව ඉදිරියේ දේශපාලකයින්ව ප්රශ්නයට නගන ස්ථානයයිමාධ්ය දේශපාලකයාගෙන් විමසා සිටින ප්රශ්නයට පිළිතුරු නොදී වෙන වෙන දේශනාවල් කරනවා කියන්නෙම ඒ දේශපාලකයා හොර හිත තියෙන පල්හොරෙක් කියන එකමේ මනුස්සයා මීට ඉස්සෙල්ලාත් මේ වගේම කරනවා අපි දැකලා තියෙනවාඑනිසා මෙයා වාදයකට එනවා දැක්කහමත් අපට හරි හිරිකිතයි
196,මාලිමාවට ජයවේවා
197,මේ වගේ අය රට පාලනයට සුදුසු නැති බව වටහා ගත යුතුයි
198,මේ සිරසේ කෑගහන එකා නම් මලවාතයක්
199,හොරු බයවේලා ජයවේවා
200,ඔය සිරසේ සුරංග කියන රැවුල් ජෙප්පව බැදලා දාපන්බල්ලෙක් වගේ බුරනවා ජෙප්පොන්ට හැරමාධ්යවේදියෝ කියන උන් පක්ෂ වලට කඩේ ගියහම එතනත් පාලිමන්ට් එකක් වෙනවා
201,ඔයා කවුද දොලවත්තගෙ බුරන බල්ලද
202,මාලිමාවේ වහල් සුරන්ගයට ගූ ගියා ඒකටනම්
203,ඔය සිරසේ සුරංග කියන රැවුල් ජෙප්පව බැදලා දාපන්බල්ලෙක් වගේ බුරනවා ජෙප්පොන්ට හැරමාධ්යවේදියෝ කියන උන් පක්ෂ වලට කඩේ ගියහම එතනත් පාලිමන්ට් එකක් වෙනවා
204,දොලවත්ත සක්කිලිය ඊලඟ පාර උඹ එක්ක ලොට් එකක් ගෙදර
205,දොලවත්ත මට එකපාරටම මතක් වුණේ උඹේ අම්මව ඇයි දන්නේ නෑ
206,හොරු පැන්නීමට ඔබගේ සහයෝගය අවශ්යම මොහොතයි
207,දොලයට මරු පෙනිලා ඉන්නෙ
208,වරප්රසාද පිස්ස දොලවත්ත
209,සුරන්ගයා අවුස්ස ගත්තෙ
210,ඔය සිරසේ සුරංග කියන රැවුල් ජෙප්පව බැදලා දාපන්බල්ලෙක් වගේ බුරනවා ජෙප්පොන්ට හැරමාධ්යවේදියෝ කියන උන් පක්ෂ වලට කඩේ ගියහම එතනත් පාලිමන්ට් එකක් වෙනවා
211,ගොබ්බ දොලවත්ත
212,දොලවත්ත කියන්නෙ මොන පගරනැට්ටෙක්ද බන්
213,ලග ලගම එනවාඅනුර
214,මාලිමාව දිනන නිසා මුං දැං මරු විකල්ලෙං කියෝනවා හොරුන්ගෙ රෙද්දෙ බඩ ගිහිල්ලා
215,මාලිමාවට කෝටියක්
216,එල එලබුරු සුරංගයාට දුන්නා නියමෙටකලිසමේ රෙවෙන්නමදුන්නාකාලකන්නියා නැටුවා වැඩියිදොලවත්ත මහත්මයා ඔබ සැබෑ වීරයෙක්
217,රෙවුනෙ දොලවත්තට වුත්තො
218,මේ පිස්සු මාධ්ය වේදියා හරකෙක්
219,පාර්ලිමේන්තුවෙ හොරුන්ට බනිද්දි ප්රශ්න කරද්දි දුකද මොන වහල්කමක්ද ඕයි මේ
220,ඔයා මොන ගොන්ද සුරංගයාට මානසික ලෙඩක් කියලා තේරුම් ගන්න බැරිද නිවැරදිව කරුනු මතු කරනවා වෙනුවටමහ හයියෙන් කෑ ගහලාඅවධානය උගේ පැත්තට ගන්න හදනවාවැඩසටහන බලන මිනිස්සුනට එපා වෙනවා
221,පිස්සු හුත්
222,බෙට්ටක් දැම්මත් හොදයි කියන ගොන්නු නැතිව නේමේ අප්පුඩි ගහන කලකන්නි
223,දොල වත්ත මහත්මයා ඔබ ක් නිවැරදියි
224,අනින්ඩම ඕනේඇතුලෙ ඉන්න එකා එලියට එන්න මරු සිරස
