Index,Sinhala Comment
27,ජනතාව ප්රතික්ෂේප කරලා තියෙද්දිත් තවත් නාමලයා රගපානවා ගොබ්බයා උබලට ඕවා උබලගේ කාලේ කරන්න තිබුනනේ මෝඩයෝ
28,නැතිවෙන සීන් එකක් තියෙන්නේ
29,තාත්තලා බාප්පලා පුතාලා එකතුවෙලා කාල දැන් මෙතන කෑගහනවා
30,හොදයි දැන් ඉතින් විපක්ෂ නායකයා ත් සියලු දෙනාම එකතු වෙලා මේ රටේ ජනතාව වෙනුවෙන් වැඩ කරන්න එහෙම නැත්නම් වෙන වැඩක් කරන්න පුළුවන් නිකම් රටේ ජනතාව ගේ කාලය නාස්ති නොකර ස්තුතියි
31,ඔයාලගෙ පරම්පරාව කලේ මහාජනයගෙ මුදල් කාබාසිනියා කරපු එකපරම්පරාවම එකතුවෙපා රටසුද්ස කරා රටේ සම්පත්ටිකට පුල් සුද්දයක් මරු ක්ලීන් කරපු විදිය
32,ඉතීහාසය නොදන්න තෝ
33,මෙවාගෙ පොන්පාදඩයොමෙවාගෙ බුරැවෙක් තවත්කොහෙද
34,මුගේ කටට රෙන්න ඔන වට්ටාක්කා කලා
35,නාමල් රාජපස්ස උබේ ගෑනිට බල්ලෝ ගහනවාඋබ පොඩි කාලේ උබේ ඩ්රයිවර් උබට ගල් කැපුවාලුමේවා කිව්වේ උබේම ගෑනි
36,නාමල් පකයට දෙන වෙලාව ටික කොටුවේ කරත්ත අදින අයියට දුන්නානම් වැදගත් වෙනවා
37,නෑමොලයො ඔයිට වඩා වැදගත් ප්රශ්න තියෙනවා රටේ කථා කරන්න ඔයිට වැඩිය ජනතාවගෙ ලොකු ප්රශ්න තියෙනවා නරකද ඔය තාජුඩීන්ගෙ සහ ලසන්ත වික්රමතුංගගෙ ඝාතන ගැන කථා කරා නම් උඹලාගෙ එවුන් බලයේ ඉන්න කාලෙ ඔවා ඔක්කොම කරවා ගන්න තිබුණානෙ කියලා හිටන් ජනතාව මේ ආණ්ඩුව පත් කර ගත්තෙ ට වැඩිය බලයක් දීලා ජනතාවගෙ අවශ්යතාවය සහ ජනතාවට යුක්තිය ඉටු කිරීමට මිසක් උඹලා වගේ ඩෝසර් වෙච්ච එවුන් කියන ඒවා කරන්න නොවෙයි
38,මුව ඇතුලට දාන්න බැරිද
39,අනේ දෝස් තව දන්න පුක
40,උඹවත් ඉතින් තව ටිකක් කල් ගියහම ඇතුලට දාලා ඉවරවෙලා ක්ලීන් කරලා ගන්න තමයි වෙන්නේ කරපු මජරා වැඩවලට
41,නාමලා මිනීමරුවා
42,පලයන්ව යන්ඩ මිනීමරුවො
43,ගොංනාමලයා
44,බේරෙ වැවේ උබල බැස්සෙ උබලගෙ බාප්පගෙ කාලේ නේ
45,අනේ බූරුවො උඹල කතා කරනකොටත් කේන්ති
46,ඔබට මේවා තියෙන්නේ ඔක්කොම ඉරිසියාව ඒකනේ ඉරිසියාවේ පැලෙන්න හදන්නේ මාලි
47,අනේ පලයන් උඹ මොකද්ද මිනිස්සුන්ගේ ප්රශ්න විසඳන්නේ උඹේ ප්රශ්නේ විසඳගනින් ගොම්බුරුවෝ
48,විහිළු කාරයෙක් පිනට ආපු පිස්සෙක් බෙරිහන් දෙනවා
49,නාමල්
50,ආංඩුව මාරු වෙන්නෙ නෑ
51,බුරන හැටි බන්න තිබුනා ජාතික ලයිස්තුව නොතිබුනානමි
52,නාමල් පට්ටම හොරු
53,තාත්තට කරගන්න බැරි දේ පුතා කරයිද මම නං් හිතන්නෙ නෑ
54,රාජපක්ෂල ගෝඨාභයලා රට ඔක්කොම බැංකු ඔක්කොම ක්ලීන් කරලා තමයි ගියේ බැසිල් රාජපක්ෂල
55,ප්රථම වෙන්ම අපේ කියා අපට රටක් තිබිය යුතුයි අපේ කියාඑම නැති වෙන්න ගිය රටඅනුර ජනාධිපති තුමා ඇතුළු පිරිස යන්තම් බේරීම කළා
56,නාමල් අභියෝගයට එඩිතරව මුහුන දෙන්නඔබ අනාගතයේ එඩිතර තරුනයෙක්ප්රශ්න සහ ගැටීම් තුලින් තමයි මිනිසෙකු ලෙස නැගිටීමට පුලුවන් වචන පිටවුපමනින් අනයගේ එඩිතරව සත්යයට මුහුන දෙන්නතාඩුජීන්මියයාමට සත්ය හේතුවත් කුමන්ත්රණයක් පමනයි
57,ගොන් නාමල් පුුතා
58,අපි ජීවත්වන්නේ ආගම බුද්ධාගම තෙරවරුන් සරණින් ධර්මානුකූලවය අපි කරන පිං බලයෙන් ලබන ආත්මයේ යහතින් සිටිය හැකි යයි කියලා විශ්වාස කරනවා නමුත් මුන් මැරිලා ගියහම ආත්මයක් නැහැ කරපු විනාශය සුළුපටු නෙවෙයි කාලකණ්ණි මිනීමරුවන් හොරකම් අපරාධඅපායෙ තමයි කාලකණ්ණි
59,උබලගෙ කාලේ කරාද
60,ජාතික ලැයිස්තු
61,ඡන්දය ඉල්ලලා පාර්ලිමේන්තු එන්න කියන්න
62,හමුදාවෙ නම්බුව රැකෙන්නෙ උබලගෙ ගෙදර බල්ලො බලල වලන් හෝදපුවමද
63,රට විනාශ කරපු දුෂිතයන් රට හදන්න උපදෙස් දෙනව පව් මේ තක්කඩිය
64,හොර ඇත්ත නමල්ට කතා කරන්න දෙනවා අනිත් හයට කතා කරන්න දෙන් නැනෙ කාලය අවසන්ලු මුන් ඔක්කොම හොරැ පැත්තෙ
65,ගොල චන්ඩි ගෙන් විස්වාසනිය වචන පනින පුළුවන් ඔබෙ
66,මූට ලසන්ත වචන තියෙනවා මෙලව රහක් නැකරපු දේකුත් නැ කරන්ඩ පුළුවන් දේකුත් නැ ලස්සනට උමිබෑ කියන හරකෙක්
67,ගොබිබ නාමලයා කොයි පොලිසියද පොලිසියෙ කවිද
68,තොපිකෙරුවේහොරකම්තෝබුරන්නේරටහදන්නදඉදගන්වල්බල්ලා
69,රටකාපුකාලකන්නිබල්ලෝතොගේමහඑකත්පල්හොරෙක්තොපිඔක්කෝමහොරුපල්හොරු
70,නාමල් ගොන් බූරුවෝ රාජ්ය ආයතන කෙලෙසුවේ තොපිනෙ
71,නියමයි නාමල් අන්න හරි මොන්ටසූරි යවන්න ජයවෙවා
72,ඔබ කියන්නෙ භාණ්ඩාගාරයෙන් පඩි ගෙවන තවත් සේවක පිරිසක් යොදවන්න කියලද
73,මෙක රටක් තමා බොල නාමලයෝ තෝඑ ඔඖලම තමා මැරයෝ
74,දැන් මුන්ට කතා කරන්න දේයක් නැනේ නේද පිස්සු නැමල
75,කට වහ ගනින් ඕකගේ කටට ගහන්න කවුරුත් නෑනේ මූව මැරුවෙ නැත්තං මේ රට ගෙනියන්නන බෑමුං අවුරුදු ගානක් මේ රට කාලාමේ බල්ලා එනවා ඉතුරු ටිකක් කන්ඩ
76,ඔය බූරුවාව පාර්ලිමේන්තුවට ගෙන්නන්න එපා එපා තහනම් නියෝගයක්දාන්න
77,උඹලගේ පවුල මිනීමරු පවුලක්
78,මගේ මේ තාත්තාගේ හයිය වෙන්න එකේ අරන් තියෙන්නෙ අපේ තාත්තගෙ බූදලේ රැක ගන්න ඇවිල්ලා
79,උප කට වහගෙන පලයන් ගෙදර ඔබ කවුදඒක රටක් හින්දා තමයි උඹලා කෑවේපුතාලා බාප්පලා ඔක්කොමලා රට කෑවා ඒක මුළු රටම දන්නවා දැන් මේ ජනතාව ගැන කැක්කුම හැදිලා කතාකරනවා
80,උඹ ඉපදෙස් දෙන්නද ආවෙ ඇයි චන්දෙ ඉල්ලුවේ නැත්තේ බූරුවා දක්ෂයෙක් කියලා ඔහොම කෑ ගැහුවමගොනා වුණාට උම්බෑ කියන්න එපා
81,මේ ආකාරයි මේ යකා ගේ පුතාලා ඔක්කොම නැති කරන්න ඕනේ මේ වගේ පවුලක් ආයි ආවොත් ඉවරයිකියන්නේ උඹලානේ උපදෙස් දෙන්නේ ගොනාද මුළු රටම කාල තව එනවා කියවන්නඋඹලනේ රට කෑවේ පොලිසියක් කෑවෙ නීතියක් කෑවේ රටක් කෑවෙ උඹල වෙන ඒ ආණ්ඩු නෙමෙයිඅග්ර කුමාර දෙවි කෙනෙක්උඹ රෑට කෑගහන්න පුරුදු වෙලාද මෙහෙ එන්නෙ ගොන් හරකාඋඹ කොච්චර කෑ ගැහුවත් උඹට රට හම්බවෙන්නෙ නෑ එක දැනගනින් බූරු අතෝ හිරේයනවා
82,ඔය ගොනා කියන ඒවට උත්තර දෙන්න යන්නඑපාඕකා ඔයනිකන් බුරනවා කෙරුම වෙන්න හදනවාඅපි දැක්කා කෝවිඩ් දවස්වල කරපු ඒවාපල් හොරා වාඩි වෙනවාතමුසෙගේ කතා අපිට වැඩක් නෑ හම්බන්තොට ගෙනියනවාඕවා අරන් කොළඹටළඹට එන්න එපා ගොනාඅනුන්ගේ මේ තමුසෙගේ තාත්තවත් කියන්නැද්ද කට වහගන්න කියලාඑයත් අර රට බේරගත්තා කියනවනේඒවා හොඳයිඒවා හොඳයි හම්බන්තොට අපිට නං ඔයා වැඩක් නෑ
83,මේ ඇමතිගොල්ලන්ට මූ එනව උගන්වන්න මුව අර හම්බන්තොට බයියෙක්
84,මූලිකම් කතා කරන්නේ නිකන් මේ ඇමරිකාව පාලනය කරන්න යනවා වගේමේ ගොන් හරකෙක් දහය පාස්
85,හමුදාව දාලා තමුසෙගේ අම්මගේ නියපොතු කපන්න දාගෙන තියෙන්නේ බල්ලාව නාවන්න බල්ලන්ට කන්න දෙන්න හමුදාව දාගෙන කට්ට වහගනින් උඹට පුළුවන් බොරු කියන්න විතරයි විතරයි ඔබ ගොංබුරුවෙක්උබ කියන ඒවා කරන්නේ ජනාධිපති කවුද උඹ වගේ හරකෙක්ද උඹ හරි කෙරුම කෙරුමානේ මහ ලොකු කෙරුමපල් හොරා කට වහගෙන යනවාකට ඇරිය ගමන් පළාතම ඉවරයි මෝඩයකාමේ සාටකයේ කටයි වහගෙන යනවාඉස්කෝලේ ගිහිල්ල වරෙන් ඉස්සෙල්ලාරස හදන්න හදනවා දැන් හැදුවේ අවුරුදු හැත්තෑවක් තිස්සේඅපේ ආණ්ඩුවට ඕක කරගෙන යන්න ඉඩ දෙනවා තමුසෙට කොච්චර කෑ ගැහුවත් තමුසෙටසෙට මිනිස්සු කැමති නෑ නෑ නෑබල්ලෝ පස්සෙ යනවා මිනිස්සු
86,උඹ කියන්න ඕන නෑ ඒ මනුස්සයා ඉගෙන ගත්ත කෙනෙක්නේ එයාට තේරෙනවා
87,තාත්තත් එක්කෝඕවා කියනවා අපේ ජනාධිපතිතුමාට ඕවා කියන්න යන්න එන්න එපාතමුසෙලා දුන්නනේ පර්මලයින් සොලියුෂන් එකක් මිනිස්සුන්ටඅපො ඒක ඇති ගෝඨාභය තමුසේ බාප්ප හොරෙක්නේ මහින්ද රාජපක්ෂයක් කියන්නේ ඒත් දහය පාසිකයෙක්නේ තමුසිගෙ මොළේ වගේම තමයි එයාටත් තියෙන්නේ තමුසෙගේ ගෙදර පාලනය කරගන්න බැරුව කොහොමද රට පාලනය කරන්නේ
88,නොදකින් මෙි කාලකන්නි හිරේ දාන්න ඉක්මනින්
89,රට බංකොලොත් කරපු චිට් මන්ත්රි නාමල් කපු ලෙවකන එකෙක් ලග වාඩිවෙලා ඉන්නව ඌ මැක්කෙක්
90,වෙනත් ආකාරයකට කලාලු ඉතින් ඇත්තනේ
91,ඔහේ කට වාචාලකමට කියවනවා කිසි මොලයක් නෑ මේකට
92,මිනිමරු නාමල්
93,හාමුදුරුවනේ
94,අයෙ ආන්ඩු මාරුවක් නෑ
95,මාලිමාව
96,ඇත්තටම කාලය කනවා
97,කවුරු රට කළත් මොකටද උපදෙස් දෙන්නේපිස්සුතමන් එපා කියලනේ මහ ජනතාව ප්රථික්ෂේප කලේදැන් බණ දෙසනවමෙහෙමත් පිස්සෝ රැළක්කතාකරන්ඩ ඔන දෙයක්ද ඔය කතා කරන්නේ
98,මේ බල්ලා එලව දාන්න හොරා
99,පිස්සු හුත්තා
100,නෑ මැලේ
101,නාමල් කාලකන්නී මිනීමරුවා පාස්කු වලින් මිනිස්සු කී දෙනෙක් මැරුවද එකේ මේ ළඟදි ගිහිල්ලා තියෙනවා වැඩසටහනක් ඒක බලන්න ඒක බැලුවම මේ මිනීමරුවෝ ගැන තේරෙයි මම ඇත්තටම සමගි ජන බලවේගයට චන්දෙ දුන්නේ නෑ ඇත්තටම මම ඡන්දේ දුන්නේ මේ පාර සිලින්ඩරෙට සිලින්ඩරේට නමුත් මේ නාමල් මිනීමරුව කරපු වැඩ නිසා මට දැන් ටිකෙන් ටික මේ මිනිස්සු අප්රසන්න වෙලා තියෙන්නේ
102,මූට මරු වැහිලා
103,පරයා මිනීමරුවා සක්කිලියා
104,අප්පිරියයි දැක්කම රට කාපු පුත්තු
105,මැදමුලන හිට්ලර්ලා
106,නාමල් මයා කාලය නාස්ති කරන්න එපා ඔභට කිසිම චන්ද බලයක් වත් නැහැ හැසදාම කාලය කනව අපෙ සල්ලි
107,කියපුවා හාර හාර අහන්නේ පාවා දීපූ අය ඉන්නවද හොයන්න ද
108,මුන් දැන් බයවෙලා මරු කියවනව දැන් තමයි රටේ නීතිය අකුරටම වෙන්න ඕනි වෙලාව මුන් දැන් උන්ගෙ ජඩ වැඩ ටික කරපු උන්වම උන්ගේම පාතාලෙ දම්මල මරනව ඔක්කොම එලිවෙයි කියල තෝපිට මතක නැද්ද රටේ මිනිස්සු තොපිව ගහල පැන්නුවෙ ආයෙ මේක වගූර් කරන්න ලැහැත්තිවෙන්න එපා තොපේ පාතාලෙ වගේ නෙවෙයි රටේම ජනතාව ඇවිස්සුනොත්
109,විනාශ වේවා
110,බල්ලො බිරුවට කදු පාත් වෙන්නෙ නෑ
111,අහෝ නාමල් බේබි
112,කතාව අවසන් වෙනකන් ඇහුවොත් නාමල්ගේ කතාවේ ඇත්තක් තියනවා කියලා තේරෙනව වරදත් පිලිගන්නවනේ අපිට කෙල වුනේ එහෙමයි කියලා රැල්ලට හිතන්නේ නැතුවා අපි ජනතාව විදියට සදාරනව හිතන්න ඕනි
113,රාජපක්ශ හොරු
114,මුගේ පව්ලම එකට තියලා දාන්න ඕනි බෝ ම්බයක් ඉවරයක් වෙන්නම
115,විපක්ෂය කියන්නේ පිනට විපක්ෂ හම්බ උන පින්කුත්තරයෙක්නෙ තෝ නාමල් රටෙන්ම පිනට කකා උඹලා ඔහොම කයිය ගාන එකහරිදපිංගුත්තරය
116,පාස්කු දවසේ බෝම්බ සිද්දිය වුන ගමන් ඒ උණුසුම යන්නත් කලින් මුගේ තාත්තා දුවගෙන් ගියා හැටි මතකනේ කොච්චිකඩේ පල්ලියට ඒ වගේම තමයි දැන් මු හැසිරෙන්නෙත් කොහේ හරි ගාතනයක් වෙද්දීම මු පාර්ලිමේන්තුවේ දගලනවා ඔය ටික මදිද තේරුම් ගන්න මු ගැන මේ හැම සිද්දියක් පිටුපස මු ඇති
117,මේ හැම ගාතනයක් පිටුපස මු අනිවාර්යෙන් ඇති ඒකයි මේ තරම් දගලන්නේ මුව අත්අඩංගුවට අරන් ප්රස්නකරන්න චානක මූවත්
118,මුගේ කට දැක්කම රෙන්න හිතෙනවා මුගේ කටට ඒ තරම් අප්පිරියයි
119,නාමල් රාජපක්ෂ සහ චානක වහාම අත්අඩංගුවට ගන්න එවිට මේ සේරම අවසන් වෙයි ඕකුන් දෙන්න තමයි මේ සේරම කරන්නේ
120,මූ කටෙන්ද කතා කරන්නෙමීනිමරු ල්ලා
121,ජනතා චන්දයෙන් එන්නකෝ නාමල් බේබි පිනට ආපූ මිනී මරුවෝ අඩුගානේ තාත්තට අම්මට තමන්ගේ සල්ලිවලින් සලකන්න
122,මුන්ට දැන් නේ වෙලා තියෙන්නේ රට හදන්න
123,නාමල්ලාට තියෙන්නේ ලැබුවාවු අන්ත කුණු කුජීත පරාජයේ වේදනාවයිඑ පරාජයේ වේදනාවේ මරලතෝනියයි ඔය ගහන්නේ ක්ලීන් ශ්රි ලංකා කියන්නේ මහා පෘථුල වැඩ සටහනක්
124,රටම දන්නවා මිනිමරුවෝ කව්ද කියලා කරුණා කරලා මන්ත්රී වරප්රසාද කියන දේ පාර්ලිමේන්තුවේ නොවෙයි මුලු රටින්ම අතුගා දැමිය යුතුයි
125,කරුමේ තොපි රට කාපු හින්දා
126,දූමි පරීක්සනයට සල්ලි ගවුවහම දුමිපිටයන්නේ නැතිද නාමලයෝ
127,මූ නම් මහ ගෝතයෙක්
128,මිනිමරු පවුලක් අපාගත වෙවා
129,රාජපක්ෂ ම්නිමරූවන් වශීම් තාජුඩීන් ලසන්ත වික්රමතුංග ලංකාවේ වටෙන්ම ගොම් බඩූ නිළියන්ට හූකපූ රාජපක්ෂ හොර සාටකයන් ට්ට්පස්සෙ දොරටුවන් ඈතූලට ආපූ පොඩි මයිනා ම්නිමරූ රාජපක්ෂ කම්බි හොරූ දඩයම් කරලා තිත්ත යක් තියලා තමයි රට හදන්න පූළුවන් රාජපක්ෂ ම්නිමරූවන් රටට සාපයක්
130,ඊයානුගත් ඵවුන්අප්පිරියයි උබලාඅහිංසක අපේ දාඩිය මහන්සියේන් බඩ රැක ගන්නා හරක් රැලමොකා ආවත් ඵකයිඅපේන් කන හිගන්නෝදේශපාලනය කරන ඵවුන් අරහංඅපේ ගැටලු තමාබඩු මිල අඩු කරනවාඵතකොට ගැටලු නෑපාර්ලිමේන්තු හැත්තතමුන්ගේ කතා අහන්න නේවේ ඡන්දෙ දුන්නේවැඩක් කරනවාකයිය නවත්තලා
131,ඔක්කොටම කලින් තොපේ පවුල ක්ලීන් කරන්න ඕනාහොරුතක්කඩිමැරයෝ ආරක්ශා කරලා රටත් කාලා දැන් කියවන්නත් එනවා
132,මෙ මිනිස්සු බොරු ආතල් ගන්නවා මුන් එකෙක් වත් වැඩක් කරන එවුන් නෙමෙයිරට ගැන හිතුවනම් අද ලංකාවට මෙහෙම වෙයිද
133,බූරු පුතෙක් තප්පුලන විදිය
134,මේක රටක් තමයි මේ රට නැති කෙරුවේ තොපි
135,මේ වගේ බූරුවෙක් හදාගන්න ඒවා මිනිස්සු හාමුදයි ඉදියි කියලා මෝ හිතන් ඉන්නේ අනෙක් පළ බුරුන්න
136,නාමල් බබා නිවන් සුව
137,ව්පක්ෂෙ පිං ගොනා
138,රට උඹල කෑවේ රාජපක්ෂ ල සිස්ටම් එක උඹල හොඳටම හදල ගියේ ගන්වන්නට ඕනේ මුලින්ම රාජපක්ෂ පවුල
139,නාමල් ඔය විදියටම උඹල හොරා කාපු දේවල් ගැනත් කියපන්කො
140,මේ ගෑනි කතා කරන්න දෙන්නේ නැ මයිනා කියනකම් අහන් හිටියා
141,මූට මාර දේශප්රේමයක් දැනිලතියෙන්නෙ මිනිමරු නාමලයා
142,ඔබලට හොද අවබෝදයක් තියෙනවා මිනිමරන්න මට නම් මේකා පේන්න බැ ගස් බල්ලා කෝ තොපි කරේ ඔය හොරා කාල
143,නාමල් මිනිමරුවා
144,කියනවා
145,අපො දැන්ද රට මතක් උනෙ නාමලයා කට පියාගෙන ඉදගනින්
146,අනේ මේක කතා කරන්නේ කටින්ද
147,ගෝතපාලයෝ දෙන්නම ඉන්නේ
148,උඹල කාපූ රට දවසෙන් දෙකෙන් හදන්න බැහැ
149,අව්රැදූ ක් රාජ්ය අන්ශයෙ ස්වයං කරන්නෙ රාජපක්ෂ හෙන්චයියොම තමයි ඒක හදන්න ටික කලක් යයි
150,උබලා හොදට කරා බං රටේ හොරා කාපු සල්ලි ටික දීලා හිටපන්
151,අපිට ඔන රට හැදෙන්න
152,අනේ මන්දමේ විදියට දෙගොල්ලොම රංඩු වෙනකොට රටට යන කලදසාව මොකක් වෙයිද ක්ලීන් ශ්රී ලංකා යනු වියදමක් නැතිව කරන වැඩපිළිවෙළක් ඔය ආණ්ඩු පක්ෂය සහ විරුද්ධ පක්ෂය ඉස්සෙල්ලම ටිකක් එකමුතු වෙන්න නැත්නම් අවුරුදු පහම රංඩු වෙන්න දේශපාලනයෙන් තොරයි
153,තුක් විතරක් නමල් කට ලැට් එකක් වගේ තොපි මුලු රටේම අනාගතේ කාලා දැන් එනව රට හදන්න තොපේ කාලේ කලාද
154,ජනතා විමුක්ති පෙරමුණ මරපු අහිංසක මිනිස්සු ගැනත් පරික්ෂණ කරන්න
155,බූරුවෝ මහින්ද රාජපක්ෂ පක්ෂ පවුලේ සියල්ලම නේද මේ මුතු ශ්රී ලංකාව ක්ලීන් කෙරුවේ දැරණියගල පලාතේ ගෙනවිත් ආරක්ෂාව දාගෙන නීදං ගත්තේ නැද්ද අනික උතුරේ යුද්ද සමයේ ආරක්ෂක හමුදාව විසින් ඵදා හිටපු මහින්ද රාජපක්ෂට දුන්නු රන් ආභරණ වලට මොනවාද සිද්ධ වුනේ
156,මයිනෝ තොපි සූදානම් සූදානම්ව හිටපිය මහගෙදර ගිහිං කම්බි කූරු ගනන් කරන්න යන්නට
157,පල පොන්නයා
158,වාලන් ඉස් තියෙන්නෙ උනෙ නාමල් තොපි මහා ජනතව ගෙ බදු මුදල් හොරා කාපු නිසා උඹ බොරුවට පර්මෙිතුවෙි රගන්න එපා තොපෙ පවුලෙ එවුන් ගෙ හොර ගෙමි ජනතව දන්නවා තොපි මහ ජනතව ගෙ මුදල්වලින් ගාසා කාකා පිනට ඉන්වා තොපිට හෙන පත්තු වෙින්න වැඩි ඇතක නැ සක්කිලියන් රජපක්ෂ පවුලම හැදි ගැවිලා පාලයවු මාලිමාවට ජයග්රහණය ජයන් ජය
159,අනෙ පලයන් ගොබිබ නාමල් හොරා සල්ලිි හොරා කාලා තොට උසාවියෙන් නාඩු මු බොරුවට පර්මෙිතුවෙි බුරනවා හොර සක්කිලියා රජපාක්ෂ පවුලෙ එවුන්ට තියෙන්නේ හිතෙ අමාරුව දැන
160,මු මුලු පාර්ලිමේන්තුවම නොමග අරිනව ඇයි කො මේවට ක්රමයක් නැද්ද මේව තමයි ජනතාවගෙ මුදලින් කරන විනාස මු හොරෙක් රජවෙල හාල් වලට ඩග්ලි රජ වෙලා එක්කො එක මුන් එක්ක ඩිල් එකක් තියෙනව නැතිනන් එක ජනතාව ඉදිරියෙ බොරු කියල තියෙන්නෙ
161,මුන්ට කතා කරන්න දෙන්න එපා
162,මේක රටක් තේරුනේ දැන් තමයි
163,මේ මෝඩයට දෙන වෙලාවත් අපරාදේ
164,මූකථා කරන්නෙ පුකෙන්
165,වෙලක පඹයෙකුට හොදයි උඹෙ තාත්තා හදපුපාතාලයම මදිද
166,රට කලා දැන් එනවා කියවන්න ඔයාලා මොනවද කලේ
167,ජාතික ලැයිස්තුවෙන් ඇවිත් කතාකරන හැටි දූෂීකයන් පලවා හැරිය යුතුය
168,විහිළුවක් කරලා
169,අපරාදේ මූට දුන්න කාලය
170,සාටකබල්ලොන්ට චන්දදෙන කාලකන්නි
