Index,Sinhala Comment
51,මේව බලනකොට අපිට තේරෙන්නෙ ජෙප්පොන්ටයි සිරසටයි වෙනමසංස්කෘතියක් තියෙනව ඒ දෙගොල්ලන්ටම එයාලගෙ හිතට එන එන දේ එන එන විදිහට කියන්න ප්පුලුවන් දැන දැන බොරුවක් වුනත් අය්තිවාසිකමක් වගේ කියන්න පුලුවන් හැබැයි අනිත් පක්ශෙ එකෙක් කියන දේ බලල උන් කියන්නෙ එක එක්කනාගෙ හිතට එන එන එක කියන්න බෑ එයාල හිරකරගෙන ඉන්න ඕනෙය් ජෙප්පන්ටයි සිරසටයි ඒක මූලික අය්තිවාසිකමක් පච හලන එක
52,අංගොඩ මිනිස්සු
53,රනිලා ගෙ සැට්ටබ් රාලට ඇඩ්ඩ්රස් නැ ප්රශ්න අහනකොට පුකෙ ඉත්තෑවා දුවනවා
54,මේ අපේ කීර්තිනාම පුතා ඇමරිකාවෙන් ගන්නවයි කියන තමයි එයාල හඩුන්හෙට්ටිල බොරු විදින වසන්තල දාල නැවත්තුවේ දැන් උන්ම ආයෙ ඒවම කරන්න හදනවා
55,තවත් පොරොන්දුවක් අබියෝගයක් බාරගත්ත කියන්නකෝ අපේ වටගල මහත්තයා බටලන්ද වටගල මහත්තයගෙ ස්ට්රෙස් වැඩිවෙයිද මන්දා
56,විපක්ෂය නෙවෙයි සිරස විහිඑවක් වෙල තියෙන්නෙ
57,මොලේ තියන එවුන්ට තේරෙනවා මෝඩයා කවුද කියල තණකොල කන එවුන් දන්නව වෙන අය කන දේවල් එක එකාට කඩෙී යන්නැතුව සාධාරණ ව හිතන ඔීන කෙනෙකුට විහිළු කාරයො කවුද කියල තේරෙනවා එතකොට උන්ගේ අසූචි කන එවුන්ට ඇෙඞනවා
58,හැටි ද ඔය
59,සුරංග මොනාද ඒ අහන ගොං ප්රශ්ණ
60,කවුද බං මේ සුදු ඇඳුමක් ඇඳගෙන කන්නාඩි දාල ඉන්න ජෝකර් පොර හොඳයි සර්කස් එකකට ජෝකර්ට
61,වටගල මහත්තයෝ ඔයාලා රනිල්ව අත්අඩන්ගුවට ගන්න ලෑස්තිවෙනකොට ඔයගොල්ලන්ගෙ කාලේ ඉවරවෙලා ඊළගට බලයට එන හොරු ඔයාලව හිරේ දාන එක තමයි මේ යන විදිහට වෙන්නේ
62,අපි මේ මාලිමා ආණ්ඩුවේ ගොන් හුත්තලාට නිතරම කියනවා මේ වගේ පකයිලගෙන් කුණුහරප අහන්ඩ නෙවෙයි අපි මහන්සිවෙලා තොපිව පත් කරේ ඔය කියන පනත් ටික සම්මත කරගනිල්ලා කියලා නැවත නැවත කියන්න බැහැ දැන්වත් තේරුම් ගනිල්ලා උඹලට තුනෙන් දෙකක් තියෙනවානේවිධායක ජනාධිපතිකමත් අහෝසි කරලා ඔය පෙන්ෂන් වරප්රසාද සියල්ල තුනෙන් දෙකක් අරගෙන ජනමත විචාරණයකුත් තියලා වෙනස් කරන්න ඕන දවසක වෙනස් වෙනස් කර ගනිල්ලා කියලා සම්මත කරපල්ලාගොඩක් අමාරුවෙන් වේදනාවෙන් කියන්නේ
63,මාලිමාවේ තමා බුද්දිමතුන් ඉන්නේ අනිත් පක්ශවල උන් නිකම් අසීහියෙන් ඉන්නේ විපක්ශවලට කට උත්තරීතර නෑමාලීමාවට ජයවේවා
64,ප්රජාතන්ත්රවාදී එක්සත් ජාතික පක්ශය
65,සිරසෙ ගොං හරක් නපුංසක මාධ්ය වෙදීන් කියා ගන්නා උන්ට මාලිමාව කියපු පච ක් හොය ගන්න බැරිලු සිරස එච්චරම අවුල්දසුරංග බබා දෙරණ කවිදු එක්ක නලින්දගෙ ප්රොග්රෑම් එක බලන්න නැත්තන් ඔයා අනුර එක්ක කරපු ඉන්ටර්විව් එක බලන්න පච ක් හොයා ගන්න පුළුවන් වෙයි පච මොනද කියල අහල පච පෙන්නනකොට එපා කියනවා
66,මාත් මාලිමාවට චන්දේ දුන්නේ ඒ උනාට අම්බානෙට බොරු කිව්වා කියලා මං පිළිගන්නවා රට ගෙනියන විදිහ හොදයි වගේ ඒ උනාට මොකක් හරි ඇහුවොත් කරගෙන යනවා කරගෙන යනවා කියලා ගොං ආතල් දෙන්නේ මාලිමාවේ ඔක්කොම උන්
67,ඩෝබි සිරස උන්ට මාර අමාරැයි ජෙප්පොන්ට විරැද්ධව සාක්ෂි පෙන්න කොට
68,චතුරංග මල්ලි වේදිකාවල කියපුව අල්ලගෙන කියල කියන්න එපා තොපිල වේදිකාවල කියපු බොරුවලට තමයි බොලාල පාලනය ගත්තෙ දැන් ඒව ගනන් ගන්න එපාලු ඔයාල එකේ ප්ලග් ගලවනවා වගේ කතා කිව්වම එවට තමයි ප්රති පිලිතුරු ආවෙ රට වැටෙනවා මාසයයි දෙකයි වගෙ ඒව ඔක්කම ඔයාල ඒකාලෙ බොරු කියපුවට ප්රති පිලිතුරු
69,ගොන් සුරන්ග උබ ආන්ඩුවෙන් අහන්න ඕනේ ප්රශ්න විපක්ශෙන් අහල වැඩක් නෑ බන්
70,චතුරංග බේබි එතනත් බොරු කියල මාට්ටු ආර්තික වර්දන වේගය පුරෝකතනය කීර්තිනාම චතුරංග මල්ලිට ක් පෙනිල තියෙන්නෙ ජෙප්පො සිරසටත් ඇවිත් සුරංගල බලාගෙන ඉන්නකොටම කිචවෙනව කියන්නෙ ඉතින් ජෙප්පන්ට කරදරයක් නෙ වෙලාතියෙන්නෙ
71,සුරන්ග ජන්ගිය ආන්ඩුවෙ උන්ගෙ කකුල් දෙකටම දානව ඇද ගන්නේ නෑ ඒ උනාට
72,පච අබේ
73,වටගල මහත්ට්ජයෝ ඔයා ඔය ගෝනගල සුනිල් ගෝනගල සුනිල් කිය කිය කියපු තැනට ඊබ්රහිම් ඊබ්රහිම් කියල ඒ කියපු ටිකම අතුලත්කරල පාස්කුව ගැනත් කියන්න පුලුවන්ද නිකන් අහන්නෙ එකම හැන්දෙන් බෙදුවොත් ඒක ඒ උත්තරේම එනවද බලන්න වටගල මහත්තයගෙම කටින් අහන්න ආසයි
74,පච අබේ
75,චතුරංග මල්ලි නීතින්යයො එක්ක බොරුකියන්න ගිහින් පුතා පුතා කියල ටොක්කක් ඇනල නැවාත්තුවෙ
76,පච පහක් අහන්න ගිය කෝම තත්වයෙන් ඉදන් නැගිටපු සුරංග අතුලු සිරස පිරිසට අන්තිමට වුනා වීඩියෝ දාන්න එපා කියල වදින්න වුනා ජෙප්පන්ගෙ පච අපිටත් දවසම පෙන්න ඔඑන්න කියවන්න පුලුවන්
77,පළාත් පාලන ආයතන වලට රජයෙන් සල්ලි නැතුව කරන විදිහ කියන්න කියල සිරසෙ උන් අද අහනවා වගේ ඒ කාලෙ ඔය ප්රහ්නෙ කේප්ප ජෙප්පන්ගෙන් අහුවනම් රටටමෙච්චර බොරු කියන්න වෙන්නෙ නෑ
78,ඔලුව නැති සිරස උබල ඉලක්කය මාවත වගේ එක එක විකාර වලින් ලෝක අර්බුදයක් මැද්දෙන්දි ම් ජෙප්පොන්ගෙ බොරු ෆෝම් කරල මිනිස්සු ඔක්කමගෙම මොලවල බොරු වපුරල චන්දෙ දෙන තැනට සලස්වල දැන් අහනව ශක්තිමත් විපක්ශයක් තියෙන්න ඕනෙය් ලු සිරස කටින්ෆ්හ දන්නෙ නෑ කතාකරන්නෙ
79,ඈ සුරංගයො ඔයා ට පේනවද බටලන්දගැන අහනකොට වටගලයම වෙව්ල වෙව්ල උත්තර දෙගෙනවා ඉතින් තව කවර කතාද
80,නීතීන්ය තුමා එක්ක පැටලෙන්න ගිය සුරංගට වෙච්චි දේ සුරංග කිච වෙලා කටවහගත්ත කියහංකෝ සුරංගව ඔහොම කිචකරන්න එපා සිරසෙනි ඌ පොඩ්ඩක් ගිය සතියෙන් පොපියුල වුනා විතරයි
81,බලනවනම් බලන්න ඕනේ අර ලැට් මාලි එන වැඩසටන් මුන් ට්රැක් කාරයෝ බං ඔක්කොම සීයගෙ එකා ගුලි කාලා ඇවිත් ඉන්නේ අනේ බං මුනිස්සුන්ට ඇති ආදරේකට මරා ගන්නවා නෙවෙයි බං මුං කවුරැ මොකා ආවත් ඔච්චර තමා වෙනසකට හරි මාලිමාවට දුන්නු එවුන් දැන්වත් තේරැම් ගනිල්ලා සෝෂල් මීඩියා වල ඉන්නවනම් ඇත්ත තමන්ගේ හිත දන්නවනේ රටක් විදිහට හැමදාම ඔය තැන තමයි මුන් වගේ උන් බිහිවෙන්න බිහිවෙන්න
82,වටගල බූරුවට අහන ප්රශ්නෙ තේරෙන්නෙත් නෑ කොහෙදයන්නෙ මල්ලෙපොල් උත්තරයක් දීල වතුරත් බොන්වා
83,සුරංග නියම කතාව චතුරංග එතනදි කිව්ව කතාව වැරදි
84,ට ඩුන්නු බෙහෙත ලංකාවට ආපු එක කියන්න බලන්න මල්ලියා පෞල් දේශපාලනය කරන එක නවත්තනව කිව්වෙ මල්ලි ගෙ තාත්ත නෙමෙයිද පාලිමෙම්තුවෙ ඉන්නෙ
85,චතුරන්ග මල්ලියෝ කිසිම දූශන වංචාවක් නැත්තම් අර කොන්ටේනර් හේ මොනාද තිබ්බෙ කියල කියන්නකො කන්ටේනර් එකට වෙච්චි දේ ඉන්දීය ගිවිසුම් ටිකටත් වෙයුද දන්නෙ නෑ
86,සිරසට රනිල් ගෙන් තොර දෙයක් නැහැ ආණ්ඩුවේන් ප්රශ්න කරන්නේ නැහැ
87,එලුව ගෙනාවෙ යවන්න සත්තුවත්තට
88,උබලගෙ හොරු අල්ලන පනතත් අර වී ගබඩා වගේ වෙයිද දන්නෙ නෑ ලොරි ටෝක් දීල පච සිරසෙන් පෙන්නල ගබඩා සුද්ද කරල සොච්චමක් මිලදී ගත්ත වගේ පනතත් තව ටික කාලෙකින් කිය්යි අපිට පුලුවන් පනත සම්මත කරගන්න විතරයි ඉතුරුව උසාවියෙන් පොලීසියෙන් වෙන්න ඕනෙ කියල උසාවියෙන් නිදිස්කොට නිදහස් කලා වගේ කියයි ඉස්සරහට
89,සුනිල් කොටළුවා කියන්නෙ ක කරන්න බැරිවෙච්ච වැඩ මුන් මාස හයෙන් කරල තියෙනවා කියන්නෙ බොරු කියල චන්දෙ අරන් ඒ කාලෙ ආන්ඩු වලට කරන්න දෙන්නෙ නැතුව උද්ගෝශන කරල නවත්තපු ව්යාපෘති දැන් උන් කරේ තියාගෙන කරන එකටද දන්නෙ නෑ පච ආන්ඩුව
90,නාමල් සජිත් අනුර විජේවීර ගේ පුතා මේ සටනට ගෙන්න පුළුවන් ද
91,සිරස හින්ද හොදයි ජෙප්පොන්ට
92,සිරසේ සිරසට මොනවද උනේ හොදට හිටිය තැනක ඉදල අද පිචන් වෙනවා
93,චිත්රාල් උගත් බුද්ධිමත් වැදගත් කෙනෙක් බව පේනව
94,සිරාවටම සුපිරි ඩයල් එකක්
95,බොනවනම් නියෝජිත ගානට බොන්න ඕන
96,කාලකණ්ණි සමලිංගික පරයො
97,මාලිමාවට ජය
98,තෝ වගේ මිනිස්සු රටට බරක්
99,මොන කාලකණ්ණි වෙිසිගෙ බල්ලෙක් ද පකයා
100,අනේ සුරංග මහත්තයා ඔයා නම් මුං අමාරුවෙ දානවා පව් නැද්ද ඔහොම ප්රශ්න අහන්න
101,ඔයා නැතිනම් සටනක් නෑ සුරංග නියම සටන්කරුවා ඔබයි
102,එයා තමා හොදටම කඩේ යන්නෙ
103,චිත්රපටි කියනෙ මනක්කල්පිතයක් තමා බම්
104,එකේ ගොන් පයා පණ්ඩිතයා වගේ දස කුසල් ගැන කියනවා මුලින්ම දැන ගනින් දස පුණය කියා සහ දස කුසල් අතර වෙනස එක දන්නේ නෑ කියමුකෝ හු සීලය කියන එකේ වචනයෙන් කරන වැරදි නොකරන බවට තියෙනවා දේශපාලනය දන්නෙත් නෑධර්මය දන්නෙත් නෑ රනිල් රාජපස්ස දිලීත් විමල් සජිත් හොරා මිනීමරැවන්ට ආයේ රට පාලනය කරන්න දෙන්නේ නෑ
105,එකට ජයවේවා
106,අපක්ෂපාති මාධ්යකරණය ගැන සුරංග යි අනිත් වුන් දෙන්නයි කලිදු කරුණාරත්නගෙන් ඉගෙන ගනිල්ලාඋබලා තුන් දෙනා ඩොබිලා තුන් දෙනෙක් වගේහැසිරෙන්නේ
107,පලාත් පාලන මැතිවරනය අපගේ පලාතේ සංවර්ධන ඉලක්ක සපුරා ගැනීමට ඉතාමත් සාදනීය ඉලක්කයකි නිවරදි තීරනය ගැනීම ජනතාව සතු වගකීමකි
108,සිරසඔකොමආන්ඩුවටමාරව්දියටකඩෙයනවානෙද අපිරියයිසවාදිනවඉන්න ආයතනයටහොදයිනෙ
109,එකාගෙ කන්දෙක රතුවෙලා
110,සජබ යූ එන්පී උන්ට නිවන් සැප
111,මමත් බලන්න ගියා වැඩ සටහන කාලීන දෙයකි
112,මං කිව්වේ නෑනේ මචෝ කව්ද පචයා කියලා
113,මනෝජ් ඉදුරුව වගේ උන් මොකටද ප්රශ්න අහන්න දාන්නෙකිස්ම පලක් නැඉදලා ඉදලා අහන්නෙ හෙන ගොං ප්රශ්නයක්උන්ට මාධ්යවේදින් කියන්නත් බැ වැඩසටහනේ අවසානය වෙනකං බැලුව නිසා කියන්නෙ
114,විපක්ෂයට වෙච්චි දෙයක්
115,එකේ පොර හොද බුලත් හපයෙක් වගේ
116,මේ ගොන් එවන්නේ ඇයි පොහොට්ටුවේ නානවා රෙදි නැතුව ලැජ්ජයි හිරිකිතයි
117,ඒත් මේ වැඩසටහන දැන් දැන් ආණ්ඩුවට පක්ෂපාතී වැඩසටහනක් බව තේරෙනවා
118,ටිකක් ඒවගේ මට තේරුනා මමත් ගියා එතනට ඔප්පු කරන්න වීඩියෝ පෙන්වන්න දුන්නේ නැහැ
119,සිරස ටීවි කියන චැනල් එක තව අවුරුද්දක් දෙකක් යනකොට මිනිස්සුන්ගෙන් සෑහෙන්න ඈත්වෙනවා
120,එකා ගංජා ගහලද බං
121,මාලිමාවට ජය
122,සිරසත් පච වෙනවා පචයන්ට කඩේ ගිහිල්ල
123,අපි නම් එහෙම එකක් දැක්කේ නෑනේවිපක්ශේ ගෝතයො ටික නම් පච වෙලා ගියා
124,සතුට සුරංගය කට පොඩ්ඩක් අඩු වෙලා බයවෙලාද කොහෙද
125,නීති ලේකම් හොදයි මීහරක් බලන්න
126,ඊයා මෙන්න නානවා
127,සියල්ලටම ඉහලින් සියළුම පච හෙදීමට දිවි හිමියෙන් බැදී සිටිමි මීට සතුටු සුරංග බහුචාර්ය චක්ර වර්ති
128,මයින කූඩුවක ලැගපු එකෙක්
129,දංකුඩ සැට් එකට රිදිල
130,අනිවාරෙන් සහෝදරී මේපාරත් මාලු මාමට තමා දෙන්න ඕනෙ
131,මාළු මාම ඔයාගෙ අප්පද නිකං පච වෙන්න එපා හලෝඅනුන්ගෙ කමෙන්ට් අස්සෙ රින්ගල අදෝනා කරාට වැඩක් නෑ
132,දංකුඩ කාල පාඩූවේ ඉන්න හලෝ
133,අපි කන්නෙ මාලුමාමගෙ මාලු හලෝ
134,මාලු මාමා මගේ මාමා උනානම් මන් මෙතන ඔයත් එක්ක නිදියන්නෑනෙ මන් අගමැති වෙනවනෙ එහෙනම් කොහොමත් එක දවසක් මාලු ඇරියස් එකකට මාලු මාමා තරහයි මා එක්ක
135,චතුරංගයා අමු පිස්සා අමු මොංගලයා
136,රනිල්ගේ හිගන්නායි සජිත්ගෙ සක්කිලියයි හිතන් ඉන්නේ උන් ඉන්නේ වෙන රටක කියලා බොරු කියලා නැල්ලු මුන් මේ අලුත් පග්ගු මුන් ඉතිං ඇවිත් ඇත්ත කියන්නද සීයා සතුටු කරන්න රගන්න ඔ්නනේ මුන්ට ඡන්ද දෙන උන්ට ගහන්න ඔ්න සජිත් කියන සක්කිලිය හාමුදුරුවරු දාලා මඩ ගැහුවේ දානේ නැති වෙයි කිව්වා මේ පොඩි පගයා තාම පරණ ගෝත දේශාපලනය කරන්නේ දැන් මිනිස්සු ඔ්වා ගණන් ගන් නෑ බං
137,රනිල්ට ඉන්නෙ මරැ බඩු
138,සතුටු සුරංගයයි කඩේ යන මාධ්ය සෙට් එකයි සුපිරියටම නානව හොඳ වෙලාවට මෙහෙම මිනිස්සු දෙන්නෙක් ආවේ කරුණු දන්න නැත්තම් කටේ සද්දෙ වැඩි කරලා හැමදාම මිනිස්සු අන්දන එක තමයි මාධ්ය කරන්නේ
139,සජියගේ එකයි රනිල්ගේ අම්බරුවයි නම් හාලාරීලානාගත්තා
140,තම තම නැණ පමණින් දැනගතයුතු වේ
141,මයින බිත්තර
142,ජීවිතේට මයිනට ඡන්දෙ නොදුන්න එකද වරද
143,එහෙම නං කමක් නෑ
144,මහවැලි නැත්තම් කොරයි ජෙප්පෝ මේක ස්යවන්පෝෂිත කොරයී පොහොර කෙසේවෙතත් වතුරවත් නෑ ගෝවියන්ට නැත්තම් පිටකොටුවටම පලයන් අනුර මිනිස්සු අන්දනවට
145,රනිලගේ තියෙන උච්චකමම තමයි උගේ ගෝලයාටත් තියෙන්නේ අපි ඌබලට උඩින් ඉන්නේ අපිට උබලගෙන් වැඩක් නෑ කියන අධ්මාන්නයෙකින් ඉන්නේ ය දැන් මිනිස්සු නොපිළිගැනීමට එක් හේතුවක් මේ
146,එකේ එකා නම් අමු හරකෙක්
147,නියෝජිත විතරයි වැදගත්
148,විපක්ෂේ ගොන් හරක් ට ඕව තේරුම් කරලා වැඩක් නෑ චතුරංග
149,සතුටු සුරංගගෙ ලෝ පංතියසතුටු සුරංගගෙන් නිතිය ඉගෙන ගන්න යන්න සටනට
150,ෆිල්ම් බලලාද හිච්චි අබේ පච විදින්නේ කලින් නම් දුකින් හිටියේ දැන් නම් අනුකම්පා කරනවා ෆිල්ම් බලලනේ හිච්චි අබේ දේශපාලන කරුණු දැනගන්නේ විජේවීරගේ පව්ල ගැන ෆිල්ම් එකක් හදපන් හිච්චි අබේ ළමයි කට වැඩිය එක්ක ගෑනු කෙනෙක් අසරණ කරලා ප්රශන වලට ඇදලා දාලා රටේ ළමයින්ගේ ප්රශ්න විසඳන්න ගිය එක ගැන උඹලට ඕවා තේරුම් ගන්න තරම් හිච්චි වැඩියි හිච්චි අබේ
151,තොගෙ අම්මට
152,යකෝ එකෙක් ට අහන්න බැරි උනාද සුරා ගෙන් ජනාදිපති වරනයක් නැතුව රනිල් ජනාධිපති උනේ කොහොමද කියල
153,ඒකෙ මොකක්ද අමුතුවෙන් අහන්න තියෙන්නෙතෝ ව්යවස්ථාව දන්නෙ නැති එකට කරන්න දෙයක් නෑ
154,රනිල් ජනාධිපති ව්දියට පත්කලේ බහුතරය තිබ්බ පොහෙට්ටුවනේ එහෙනම් මාලිමා ආණ්ඩුවම තමයි රනිලව බහුතරයෙන් පත්කරගන්න වෙන්නේ උබට මොන්ගල්ද ඒක නිසයි අර එකා ඒක කියපු එකාගෙන්ම අහගනින් කියලා පෑත්තකට උනේ
155,ගිය පාර ලිස්ට් එකෙන් හරි ඇවිල්ලා පාර්ලිමේන්තුවේ හිටියා මේ පාර එලියේ ඉන්නේ
156,ජයවේවා
157,සජබේ පොර නියමයි
158,ගෙදර අරං පල
159,ෆේල් උනාම දුකද පක් ක් ඉන්න බෑද
160,තේරුණේ නෑ
161,අයියෝ අද ඔමාය ඒසී නෑනෙ ආතල් එකක් නෑ
162,මූ ඇත්තටම ජනාධිපති නීතිඟද රනිල් වගේම ලොලි පොප් කාරයෙක් වගේ
163,සිරස බයවෙලා රනිල් ජනාධිපති වයි කියලා
164,වැඩසටහන් බලන්නපිලිතුර එහි ඇත
165,රනිලාගෙ ගෝලයා ශුවර් බීලා
166,හාමුල ඉස්සරහ සුරා මාර උර්තල් හ්ඹැයි ඔමාය ඒසිත් හිටිය නම් ආතල්
167,මහ රාජගේ දන් කුඩු වලදන මාලිමා පින් පියෝ
168,තොගෙ අම්මට
169,වැඩබැරි ටාසන්ලා ජේවිපි
170,අයියෝ සටන දැන් සුරංග නානවා කැතයි ලැජ්ජයි
171,සතුටු සුරන්ග යනු මා ජීවිතයේ දැක්ක ඉතාම මෝඩම මාද්යවේදිය මූ කොච්චර මෝඩද කියනවනම් මූ සතුටු වෙන්නෙ තෙල් රුපියකින් අඩු කරාම ජෙප්පො පඩිය අත්ට ගන්නැතුව පැලවත්තෙ එකවුන්ට් එකකට යවන එකට කෑම එක ක් කරපු වගෙ පොඩි පොඩි සිල්ලර කාරනවා වලටමූට සතුටු සුරන්ග කියන්න වෙන හේතු ඕන නෑ
