Index,Sinhala Comment
26,මෙම වැඩසටහන බලන බුද්ධිමත් ජනතාව දැන් වත් ඇත්ත තේරුම්ගෙන තම ජීවිතය වගේම රට පාලනය කරන අමන වසරක බැල හීනියට පිළිතුරක් ලෙස අනුර කුමාර වන ජනතා නියෝජිතයට සමස්ථ ජනතාව වෙනුවෙන්ම අප රට යහපත් මාර්ගයට අවතීර්ණ කිරීමට තුණුරුවනේ අනන්ත ගුණානුභාව බලයෙන් ස්වර්ණමාලී සෑ රජුන්ගේ ආනුභාව බලයෙන් ජය ශ්රී මහ බෝ සමිඳුන්ගේ අනන්ත අනුහසින් ශ්රී පාද පද්මයේ අසිරිමත් ආනුභාව බලයෙන් දළදා සමිඳුන්ගේ සත්යානුභාව බලයෙන් දස දිශාවේ වැඩසිටින තථාගතයන් වහන්සේගේ ධාතූන් වහන්සේලාගේ ආනුභාව බලයෙන් නික්ලේෂී මහ රහතන් වහන්සේලාගේ ධාතූන් වහන්සේලාගේ ආනුභාව බලයෙන් සියළු දෙව් බඹ පිරිසගේ නිති රැකවරණින් නිදුක් වෙවා නීරෝගි වේවා සුවපත් වේවා කායික සුවයෙන් සුවපත් වේවා මානසික සුවයෙන් සුවපත් වේවා ශ්රද්ධාවෙන් සීලයෙන් දහම් දැනුමින් ත්යාගයෙන් ප්රඥාවෙන් වීර්යෙන් සිහියෙන් සමාධියෙන්වැඩෙම්වා ආයුෂයෙන් වර්ණයෙන් සැපයෙන් බලයෙන් යසසින් කීර්තියෙන් වැඩෙම්වා අල්පමාත්ර අකුසල සිතුවිල්ලක් සිත තුල පහල නොවේවා යන එන මග තොට ගමන බිමන නිති ආරක්ශාව රැකවරණය සැලසේවා ගන්න හෙලන හුස්ම රැල්ලක් පාසා සැනසිල්ල උදා වේවා අප්රමාදීව කුසල් දහම් රැස් කිරීමේ වාසනාව උදා වේවා ගෞතම බුදු සසුන තුල සනාතන රැකවරණය ලබන්න්ට පින් පුරන වාසනාවන්ත සුභ අනාගතයක් වේවා අනන්ත බුදු ගුණ බලයෙන් සියලු යහපත උදා වේවා තෙරුවන් සරණයි
27,මේ ජයවේවා කියන්න එන උන් මොක්කුද
28,යකෝ මාලිමාවට නේ මුන් ඔක්කොම ගහන්නේ
29,ජාතික ජන බල වේගයට ජය
30,මුන් මාලිමාවට බයවෙලා පවු ගෙදර ගිහින් බලපියවු රෙදදේ රෙවිලා
31,හරියෝ තොපි මෙපමන කාලයක් හදපු රට කෝ යකෝ විනාශ කරලා මිනිස්සුන්ට කන්නවත් නැතිකරපු තොපිට කවුද චන්දෙ දෙන්නෙ
32,කොහෙද බන් රට හැදුවෙ තොපි හැදුනා මිසක් යුද්ධය නතරකරන්නැතුව දිගටම ඇදගෙන ගියේ මහින්දලා පිටරටවලින් ආධාර ගන්න නාමල්ට පුක දීපන්
33,අපිනම් මාලිමාවට
34,අනේ හරීන් රෙන්නැතුව පලයන්
35,කයිය ගහන මාලිමාව දන්නේ එච්චරයි
36,එගොඩ ගොඩෙත් හිටිය හොරු මෙගොඩ ගොඩෙත් පරණ හොරු මාළිමාව නොමැතිව අර දෙපැත්තේම ඉන්නෙ හොරූ
37,අජිත් ඔබලා මෙතෙක් කල් වාහනපර්මිට් ප්රශ්ණය දැක්කෙ නැද්ද දැන් තප්පුලන්නේ
38,හොරින් කවදත් හරකා
39,අජිත් වගේ බූරුවෙක් ඌ කතා කරන විදියෙන්ම පේනවා බලයට තියෙන කෑදරකම මොන සුරංගනා කතා කියල හරි බලය අරං හොරා කන්න හදන හැටි කතාවෙන්ම පෙනේ
40,චමුදිතගෙ මීඩියා පන්තියට දැන් සටනෙ සෙට් එකත් යනෝවගේ මේක දැන් විවාදයක් නෙවෙයි පොරකුකුල් පිටියක් වෙලා
41,චානක අජිත් හරින්මරු ආතල්
42,මුලු පවුලෙම ක් සාමජිකයෝ ඉන්නවා දෙනෙක් මාලිමාවට එකෙක් ඉන්නවා රට හරකෙක්
43,ඔක්කොම හොදයි හරීන්ගේ කතා අහන්න බැරි කමකට මේක අහන්නෑ අප්පිරියයි
44,මාලිමාවට ජය වෙවා
45,අචාරැකුක්කා නාමලා ගෙබ්බ සජිතයා සුත්තල පුන්චා රනිලයා මුන්ට ජන්දේදෙන එකේක් ඉන්නවා නම් උ අම්මේක්ගේ බඩේන් ආව එකේ වේන්නබැහැ
46,වැඩසටහනේ ආකෘතිය මොකක් උනත් මාද්ය වේදීන්ගේ හැසිරීම අපුලයි චමුදිතව අනුකරණය කරනවා වගෙයි සිරස ඒ වගේ වැඩසටහනක් කිරීමම පුදුම සහගතයි හදාගන්න එන්න කියල ඇවිත් ආපු මනුස්සයට කිසි ගරුසරුවක් නැතුව පොල්ලෙන් ගහන එක අනුමත කරන්න බැපිළිතුරෙන් තමන් සෑහිමකට පත්වීම කෙසේ වෙතත් පිළිතුරු ලබා දීමට අවස්ථාව ලබා දීම අවශ්යයි
47,මාලිමාවට ජයවේවා
48,සජිත්ගෙ එක රෙදි ඕදනවා
49,තො පල වෙන රටකට
50,තො පල වෙන රටකට
51,සජිත් රනිල් රාජපක්ෂ තොපිට විනයක් දන්නෙ හරින් නාගන්නවා
52,මුන් ම යාලුවො හොරු මාලිමාවට ජයවේවා
53,උබට අර්බුද පොඩ් අපට ලොකුයි හරින්
54,හරින් බොරු
55,තොපි බිල්ඩින් අරන් රට බන්කොලොත් කලෙඅරින්
56,මොඩයො ගියපුවාම උපදෙස් දෙන්න කට්ටිය ඔන
57,තොපි ඔරා කාපු නිසානෙ රටට කෙල උනෙ ස් පා බාර් මාකට් තොපෙ එවාටත් බදු ගෙවන්නෙ අපි
58,තොපිට මොන ආර්තිකේ දැක්මක්ද බිත්තර ලණු කැරැල්ල ලූණූ සරුගල් රටින් ගෙවන්න ආර්තිකේ
59,අජිත් පෙරේරා උඹලගේ කාලය ඉවරයි හරීන් ප්රනාන්දු චානක පෝ ගෝ කාලය ඉවරයි
60,නියමයි හරින්
61,අජිත් පෙරේරා මැතිතුමා කියන ක්රමය තමයි ඵදා ජන සඑිය කියලා කිවිවෙි ඒක ඵදා තොරන්න කියපු විදිහත් හරි නමුත් ජනතාව තේරැමි කත්තේ නැහැ මොනව කරන්නේ
62,කියන්නේ ජනපති කරලා ඔක්කොම රටකට යමු කියලා
63,අජිත් පී පෙරෙරා සැහෙන්න ලොකු බයක් තියෙන්නේ මාලිමාවට අජිත් ඔයා මොනවා කිවුවත් මාලිමාව තමයි එන්නේ අජිත් පී නීතිඥයෙක් උනාට එකේ පන්තියේ දරුවෙක් වගේ
64,නාමල් මැතිතුමාට ජය වේවා
65,ඈ බොල ඩීබී චානකයෝ තොපි අරගලය වෙලාවේ කොහෙද හිටියේ තොපි පැනලා දිව්වේ නෑ ගෙවල් වලට මුළුගැහිලා හිටිය මිසක් පාරයෝ තොපි කතා කරන්නේ කටින්ද පොකෙන්ද වේශික පුතෝ
66,ධම්මික පෙරේරා මැතිතුමාට දෙන්න
67,ධම්මික පෙරේරා මැතිතුමා දෙනන
68,මොන්ගල් සජියා
69,මාලිමාව
70,ඒකට තමා යකෝ කමිටිය ඉන්නේ එකයි නම්දාලා තියෙන්නේ කරන්න පුලුවන් කමිටි දාලා
71,පැහැදිලි ප්රතිපත්ති ප්රකාශයක් විදියට ආවෙ මාලිමාවෙන් විතරයි සිරාවට
72,සාමාන්ය පව්ලක කෙනෙක් රටේ බලය ට පත් වන පලමු අවස්ථාව මෙම ජනාධිපති වරනයි
73,කිසිම අධ්යාපන සුදුසුකමක් නැති ඕනම ගොනෙකුට මන්ත්රි කමේ සිට ජනාධිපති දක්වා මැරෙන කම් ඉන්න පුලුවන් එකම රට සකල සිරින් පිරි සිරි ලංකාව නේද
74,ජානක රාජපක්ෂ රට ගොඩ ගත්තා ඔයාගේ ඔලුවේ මොනවද තියෙන්නෙ කීයට විතර ඉගෙන ගත්තාද යකෝ ලංකාවට හෙන ගහාලා තියෙන්නේ තොපි වගේ දේශපාලකයෝ රට පාලනය කරන මුවාවෙන් රටට කෙලවපු නිසාද බං යකෝ පෙරේරා උඹ කහින්නේ මොකද කියලා අපි දන්නවා උඹ මේ පාරත් පරදිනවා මචං උඹ ඉස්කිඤ්ඤ වෙන්නේ නැතුව නීතිඤ්ඤයෙක්ගේ රක්ෂාව කරපන් බං
75,අපට දැන් හිනා යනවා පිටි පස්සෙන් මුන් දෙන්නා හරියා පෙරේයි රා එකට කාලා එකට බීලාඑකටරීලා දෙන්නා දෙපැත්තට පැනලා ඇර ගන්න ඇර ගැනිල්ල බලන්න මුන් මෙහෙම කෙල ගන්නවා නම් අපිට කොහොම කෙලීද මොන පිස්සුද මේ රගපානවා බං හැන්දෑවට එකතුවෙලා අඩියක් ගහාන ගමන් මෙහෙමත් කියනවා අපට අදනම් පොරවල් ඇන්දෙව්වා කියලා
76,මාධ්යවේදියනි අප මේ රැස්වීමේ හිටියා නම් හොම්බට අනිනවා මේ දේශපාලකයන්ට අපේ කාලය කනවට මුන්ට අපේ ලමයින්ගෙන් ඉගෙන ගන්න කාලය ඇවිල්ලා
77,අයි එම් එෆ් ගෑන අහනකොට ඈගිලි කොටාට රෙවුනා නෙද
78,අයි එම් එෆ් ගෑන අහනකොට ඈගිලි කොටාට රෙවුනා නෙද
79,දැන් මේ සටනට සහාභාගි වන දේශ පාලකයන්ට සීනි දමා ප්රසිද්ධියේ වෙඩි තැබීමට ජනතාව තීරණය කර ඇත
80,හදුන්නෙත්ති ඔය පොර පෙරේරාගෙන් වෙන බාධා ගනන් ගන්න එපා මිනිහාට ගමට එන්න කියන්න අපේ ප්රශ්න වලට උත්තර දෙන්න මේ ලංකාවේ දේශපාලකයෝ උන් කවදාවත් මහාජනයාගේ වචනයට ගරු කරන්නේ නෑ පිස්සන්ගේ රැස්වීමක් වගේ ආණ්ඩුවක් ලැබුනොත් කොහොම හිටීවිද
81,පවිත්රා ගේ එකම හොර අයියා රනියා ජයවේවා මාලිමාවට
82,මාලිමාවට ජයවේවා
83,හොර රැල චානකහරෙන්සජියා දැන් සැපද
84,අජිත් පෙරේරාට විශේෂ වරප්රසාද තියෙනවාද අන් අය කතා කරන කොට කතා කරන්න හදුන් නෙත්ති ඔන්න අහාගන්න අර බේබිගේ නීතිඤ්ඤතූමාගෙන් ඔතන ඔහොම කතා කලාට ගමට වරෙල්ලාකෝ මූ නීතිඤ්ඤයෙක්ද ඉස්සෙල්ලාම මේ පෙරෙයිරාට හැසිරෙන්න උගන්වන්න අපට නම් මේ කලු කෝට් කාරයන්ට උගන්වන්න කැමතියි මේ කලු කෝටි කාරයන්ට කියන්නේ පරපෝෂිතයෝ කියලා
85,මාලී මාවට ජය වෙවා
86,ඇයි පෙරේරා රනිලාගේ බූදලේ නිසානේ ඌට ඕන විධියට වැඩ කලේ අප ඉදිරියේදි යම් පුද්ගලයකුට දේශපාලනයේ යෙදෙන්න හැකි කාලය දෙකකට සීමා කරනවා හදුන්නෙත්තිටත් හරීන්ටත් පෙර්රාටත් එකයි මෙම තීරණය දැනට ලංකාවේ තියෙන ප්රාජා තන්ත්රවාදයට පටහැනි උනත් ජනතාවට සහානයක් දේශපාලකයන්ගේ ගසා කෑම ඉවත් කිරීම උන්ගේ ප්රජාතන්ත්රවාදය නැති කිරීමක් නොවේ ජනතාවගේ ප්රජාතන්ත්රවාදය තහවුරු කිරීමක්
87,හරීන් මේ අවුරුදු දෙකට ණය බිලියන් ක් ණය වෙලා තියෙන්නේ ඔයාගේ නායක හොරාගේ ප්රතිහාර්යක් ද හරීන් කියන්නේ ලැජ්ජාව නැති එකෙක් එතකොට මූට පුලුවන්ද අපව තවත් රවට්ටන්න
88,හරීන් මේ අවුරුදු දෙකට ණය බිලියන් ක් වැඩි වෙලා තියෙන්නේ ඔයාගේ නායක හොරාගේ ප්රතිහාර්යක් ද යකෝ සිංහලෙන් කිව්වොත් තොපිට එලියට ඇවිල්ලා රක්ෂාවක් කරන්න බෑ තොපිට ඕන පිනට කන්න
89,යකෝ හරින් උඹලා ජනගත කරන්න ඕන දේවල් හංගනවා හංගන්න ඕන දේවල් එලියට දානවා අපිට නම් හරි සතුටුයි මේ වගේ දේශපාලන තක්කඩියන්ට නියම දඩුවම් දෙන්න තරුණයෝ ලෑස්තියි
90,හරීන් කියන මූ කොහේ ඉගෙන ගත්තද මූ හා ජනාධිපති ඇතුලුව මේ නඩයටම ඕන මහජනයාගෙ මුදලින් මහාජනයාටම සයිස් එක දාමින් ජීවත් වීම තමයි මුන්ගේ දේශපාලනය මෙච්චර කල් සේනානායකලා බණ්ඩාරනායකලා ජයවර්ධනලා වික්කමසිංහලා සිරිසේනලා පේමදාසලා ඔය විධියටම තමා අපට ඩිජිටාල් දුන්නේ
91,ජානක කියන මේ වගේ පුද්ගලයන්ට කිතුල් ගහේ ගිහිල්ලාත් කියන්න උත්තර තියෙනවා පොදු අරමුදල් පාලනය කරන්න උගන්වන්න පන්තියේ ලමයෙක්ගෙන් ඉගෙන ගන්න
92,සිරසේ වල් බල්ලෝ පිස්සු වැටී ඇතසිරසේ වල් බල්ලෝ පිස්සු වැටී ඇත මුන්ගේ ජාවාරම් වලට අනුග්රහය නොදැක් වූ රනිල්ට පාදඩ තැණහිලුන් රැලක් ලෙස පහර දෙන කටු කන සුනඛ රැලක්
93,මාලිමාවට ජය
94,වැඩිය පට්ට හොරු තමයි නිලධාරීන්මාලිමාව ගානට සේප් වුණා
95,මූටනං කැම්රි ගෙඹි ගති තියෙන්නෙ
96,යකෝ අපිද අර හැංගුනේ එක එක ගුබ්බෑයං අස්සෙ
97,මාලිමාව
98,අජිත් ප පෙරේරා පුක තමයි
99,හඑින් බල්ල උබ දැන ගනින් සක්කිලියේක් නැබන්
100,මාලිමාවට විතරයි අනිත් එවුන් ඔක්කොම පට්ටම බයිලා අනුර තමයි නියත ජනපති
101,හීන දකින එක එයාලට බාරයි අපි මාලිමාවට
102,සුරන්ගල වගේ මොඩ යක්කු සිරසත් එපා කරනවපිස්සෙක්
103,අජිත් දිනාගෙන වරෙං
104,රජපසලා හොරු මුත් හොරා ලඇස්ති වෙයං හරින්
105,යන්න කවුරු ජනතාව සල්ලි දීලා උඹලා කියනවා කියනවා සල්ලි
106,අපේ බදු මුදල්වලින් සුර සැප විඳින මේ මාධ්යය හෙළිකුරපු දේවල් නතර කරන්න මේ ඡන්දයෙන් මාලිමාව පත්කරම
107,ට කන පැලෙන්න දෙන්න ආස අය
108,නරි තුන් දෙනෙක් උඩු බුරනවා
109,නායක නංගී ගහපු එක සජිත් සංස්කෘතික අරමුදලේ
110,මාලිමාවට කෝටියක්
111,කියනවා නැහැ
112,උඹලා හොරු
113,හදුන්නෙත්තිට රෙවුනා නේද
114,සජිත් කඩේ යන සජිත් මුලින්ම පටන්ගත්තේ
115,ජනක ජන්ද දෙන්නේ ලංකාවේ කවුරුත් මොකද රනිල් රාජපක්ෂ ආණ්ඩුව මිනිස්සු තු තොට හේන ගහන්න ඕනි
116,අජිත් සජියාව කනවා මුන් යකෝ මේ රට පාලනය කරන්න හදන්නේ මුන්ව දාන්න ඕනේ කුබුරු හාන්න
117,නාමල් කියන්නේ කවුද බං මොන සුදුසු කුමක්ද මිනිහට ඇත්තේ කොහොම හරි තාත්ත ශ්රීලංකා නිදහස් පක්ෂයෙ මන්ත්රී වෙලා ඇමතිකම් කරල ජනාධිපති උනා හැබැයි ඊට පස්සෙ උන් කලෙක රට හදන එකද උන් හැදෙන එකද කවුද වැරදි ලංකාවෙ මිනිස්සුන්ගෙ දෙශපාලන බිංදුවටම බැහැලා සමහරුන් ගෙ මොන පීඩනයකට අහුවුනොත් උන්ගෙ මැටි මොලය ඕන විදිහකට නමල ගන්න පුළුවන්
118,එක බලයක් ගන්නේ මහජන වරමකින් ජන වරමට එකට හිස නමන්න වෙනවා දැන් ගිහින් ඉලිලුවොත් එක අපිව ගනන් ගන්නෙ වත් නැහැ
119,මාලිමාවට කෝටියක්
120,මාලිමාවට ජයවේවා
121,රනිල් සජිත් මහින්ද මාලිමාවට කොච්චර බයද මාලිමාවට ජය
122,මේක හරි වෙනස් කරන්න තිබුණේ මීට ගොඩක් ඉස්සර
123,ඩොලර් හිගවුනේ තොපි අපිට නිකන් කන්න දීලා නේ නේද
124,තෙල් පෝලිම් ඇති කෙරේ අපි නිකන් තෙල් ගහලානේ
125,මම දෙමළෙක් මොවුන් කියනවා රට බේරගන්නවා කියලා කොයි රට ද කාගෙන්ද මෙම දේශපාලන වචනය බොරු නොවේද
126,රනිල් කොහෙන්ද දන්නැ ගෙනත් කරේසංචාරකයෝ එන්න ගත්තම තමා ඩොලර් හම්බ උනේයන්තම් ගේම වැදුනාකොවිඩ් දිගටම තිබ්බා නම් රනිලුත් ඉවරයි
127,මේ සටන හිර ගෙදෙර යන කට්ටිය හා හිර ගෙදෙර යවන කට්ටිය අතර නේද
128,සෙද්ද නැ මුන්ගේ
129,හඳුනහෙට්ටි මහතා කියන්න ඕනෙ මාණ්ඩලික නිලධාරීන් රටේ තත්වය මත වරප්රසාද අයින් කර ගනී කියා නොකීවේ මන්ද
130,අත්හදා බලන්න එපා පරන හොරෙක්ටම දෙන්නලු
131,රේල්වේ ගැන ඇහුවම හදුන්ට බොක ගියා හැබැයි
132,මුන් ඔක්කොම රට කරන්නෙ කොහොමද නිතිය දැනගන්න ඔිනනේ මටිටමෙිදි වාහන බලපත්රය හමිබවෙන්නෙ නැහැ ඉන් පස්සෙ මටිටමෙි අවුරැදු ක් ඉන්න ඔින පලමුවෙනි එක ගන්න ඉට පස්සෙ තමයි අවුරැදු න් ට හමිබවෙන්නෙ අවුරැදුු දි රස්සාවට ගියොත් අවුරැදු ක් වෙලාහිටියොත් වයස යි අවුරැදු හිටියොත් පලමුවෙනි එක ගන්නෙ අවුරැදු අවුරැදු දි එතකොට සේවය කරන්නෙ තව අවුරැදු යි එතකොට මුලු පර්මිටි ගනන යි ලැබෙන උපරිම බදු සහනය ලක්ෂ යි ඒත් දේශපාලුවන්ට ලැබෙන්නෙ අවුරැදු පහෙන් පහට බදු රහිත බලපත්ර සිරසෙ එවුන් ටික කතාකරන්න ඉස්සර හරියට දැනගත්තනමි තමයිහොද
133,සජිත්ට ලැබෙන මුදල් වියදමිකරන්නේ පාසල් දරැවන්ට අනිත් අයට ලැබෙන මුදල් වියදමිකරන්නේ යුටියුබිි වලට ඒනිසා සජිත්ට මඩරැලක්එයි සිහි බුද්දියෙන් සිටිනු ජයනියතයි
134,හරීන් කවදාවත් කැමති නෑ ඌව විවේචනය කරනවට පට්ටම අහංකාර චරිතයක් මූ රට විකුණන් කාලා දැන් එනවා මු හොඳ මුන පෙන්නන සිරස මාද්යට අපගේ උත්තමාචාරය මේ වගේ පල් හොරුන්ව විවේචනය කලාට මොන ආණ්ඩුව ආවත් මුවයි අනිත් හොරු ටිකයි කෙලින්ම හිරේ දාන්න ඕනමයි
135,ජය වේවා
136,මාලිමාවට ජයවේවා
137,මාලිමාවට කෝටියයි අපිනේ ජන්දෙ දෙන්නෙ
138,පටිට හොර වෙිසාවා හරී හරීනයා
139,ඩිවි චානක හොරෙක් හරින් හොරෙක් අජිත් හොරෙක් මාලිමාව හදුන් වැඩ්ඩෙක්
140,මාලිමාවට ජය
141,හරින්
142,අජිත් තොත් හොරෙක් තොපේ පැත්තට ගෙබ්බො පනිනනවා මේ දවස් වල
143,සින්හලකම බෞද්ධකම රකින්න කලින්මනුස්සකම රකින්න මාත්තියා බෙරිහන් නොදී
144,රැල්ලට නොයා වැඩපිලිවෙලක් තියන කන්ඩායම හා වැඩකරන මිනිස්සුන්ට රට බාර දෙමුනැත්නම් නොසුදුසු කන්ඩායමක් අතට ගියොත් ආය ගොඩගන්න බෑ
145,හරීන් වලින් කිව්ව ගමන් සෙට් එක උම්බෑ කියනවා
146,රට බේරාගත්තු එකාගේ නම කියපිය හරිනෝ
147,මාලිමාවට ජයවේවා
148,චමුදිතගෙ පාරේ යන නිවේදකයෝ
149,හඳුන් ඇත්තටම පව්
150,අයියෝ මාලිමාවකෝ දැනුම
151,කොහොමත් ඔය එක බල්ලෙක්වත් තියාගන්න එපා ඇමතිකම්වලඕකුන් ලෝක තක්කඩි
152,සජිත් ඇමති කාලෙ සමීක්ෂණ කරල ජොබ් ගෙවල් ඉඩම් දීපු හැටි දැක්කෙ
153,ඩොලර් තියා සත වත් ඉතුරු වෙයිද තොපි කාබාසිනියා කරන විදියට
154,මාලිමාවට කෝටියක්
155,මාලිමාවට ජය වේවා
156,හදුන්නෙත්තිගේ ප්රකාශය නිවැරිදියි නීතිපති දෙපාර්තමේන්තුවේ අතිරේක සොලිසිටර් ජනරාල් කෙනකු ප්රකාශ කරන පරදි ඊයේ සිරස රූපවාහිනීයේ සටන සංවාදාත්මක වැඩ සටහනේදී හිටපු පාර්ලිමේන්තු මන්ත්රී සුනිල් හදුන්නෙත්ති මහතා කළ කරන ලද ප්රකාශයක් පිළිබදව සමාජ මාධ්ය කතිකාවක් නිර්මාණය වී තිබේ මේ ප්රකාශය පිළිබදව ඇතැමුන් සම්පූර්ණ වැරදි චිත්රයක් මවා පාමින් සිටිති ජාතික ජන බලවේගයේ අපේක්ෂක අනුර කුමාර දිසානායකගේ පැහැදිලි ජයග්රහණය හමුවේ වියරු වැටී සිටින්නන්ට මෙය තළු මැරීමට මෙන්ම මඩ ගැසීමට විශාල මාතෘකාවක් කරගෙන තිබේ සුනිල් හදුන්නෙත්ති හිටපු මන්ත්රීවරයා කළ ප්රකාශය පිළිබදව නීතිපති දෙපාර්තමේන්තුවේ අතිරේක සොලිසිටර් ජනරාල්වරයකුගේ අදහස පහත දැක්වේ අගමැති කෙනෙකු හා අමාත්යාංශ ලේකම්වරන් හරහා මැතිවරණ පවත්වන තෙක් ජනාධිපතිවරයාට ආණ්ඩුව පවත්වා ගෙන යා හැකිය ආණ්ඩුක්රම ව්යවස්ථාවේ අනුව නව ජනාධිපතිවරයකු පත්වූ පසු නිශ්චිත කාලය සම්පූර්ණ වී තිබේ නම් පාර්ලිමේන්තුව විසුරුවා හැරීමට සහ සිටින අගමැතිවරයා ඉවත් කරන්න පුළුවන් එවිට අමාත්ය මණ්ඩලය ඉබේම විසිරෙනවා ඉන් පසු පාර්ලිමේන්තුව විසුරුවා හැරීමට පෙර ඔහු කැමති අගමැතිවරයකු පත්කරන්න පුළුවන් අනතුරුව ව්යවස්ථාවට අනුකූලව අමාත්යාංශ ගැසට් කරන්න පුළුවන් ඊට පසු ඔහු කැමති නම් ඉන්න පාර්ලිමේන්තුවෙන් ඇමතිවරු පත් කරන්න පුළුවන් නැත්නම් ඉහත ගැසට් කළ අමාත්යාංශවලට ලේකම්වරු පත් කරන්න පුළුවන් පාර්ලිමේන්තු මැතිවරණය පවත්වා ඊළග පාර්ලිමේන්තුව තෝරා පත්කර ගැනීම තෙක් භාරකාර ආණ්ඩුව වෙන්නෙ නව අගමැතිවරයා ප්රමුඛ එම ලේකම්වරු ඊට පසුව පාර්ලිමේන්තුව විසුරුවා හරින්න පුළුවන් එයයි ආණ්ඩුක්රම ව්යවස්ථාවේ නීතිමය තත්ත්වය ඒ අනුව හදුන්නෙත්ති හිටපු මන්ත්රීවරයාගේ ප්රකාශයේ යම් වචනයක දෙකක නොතකා හැරිය හැකි වරදක් හැර සමස්තය ලෙස වැරදි ප්රකාශයක් නොවන බව ඉතා පැහැදිලි ය පෝද්දල ජයන්ත
157,මුන්ට චන්දෙ දීල යවන එව්න් දන්නවද මේ තරම් වරප්රසාද ගන්නා බව ඒ වගේම ඉහළ වැටුපක් ලබන හැම එකාටම මේ වගෙ ඉහගෙනම කන්න ඉඩදීලා ඉන්න තවත් එකෙක් ඊලන්ගට ගේන්න ඕනද අනිවාර්යයෙන්
158,මාද්යවේදියොත් දැන් කතාකරන්නෙ රස්තියාදුකාරයෝ වගේ
159,රාජපක්ෂ වරු ජනතාවට ඇරියා
160,සුරංග මරු අරුන් දෙන්නා අවුස්සලා හොඳට මරා ගන්න දාලා සද්ද වහල ඉන්නවා
161,අපි අවුරුදු පනහක් හැටක් මේ රටේ ජීවත් වෙච්ච මිනිස්සු අපි දන්නවා මේ රටේ වුනේ මොනවද උනේ නැත්තේ මොනවද කියලා ඔය නරි බල්ලන්ගේ සාකච්ඡා නිකං වචන විතරයි මෙවර අපේ ඡන්දය මාලිමාවට මාලිමාවට කෝටියක් ඡන්ද ඒකයි අපේ උත්සාහය
162,වෛද්යවරුන්ගේ උපයනවිට ගෙවන බද්ද ගැන ඇහුවම තෙල් නැවක් ගෙනාව හැටි කියල ශේප් කරන්න හදනවඇහුවෙ රජයට දෙන්න නියමිත වෙලා තිබ්බ ඩොලර් බිලියන එකතු කලේ නැත්තෙ අහපු දේට උත්තර දීපන්කො හරීන්
163,අලුතෙන් හදන පාර්ලිමේන්තුවේ දකින්න කැමති එකම මූන හදුන්නෙත්ති මහත්තයගෙ මූන
164,රටටම වැඩ ඇති නායකයා අනුර
165,උඹලා තව ටික දවසක් බොරු කියපල්ලා
