Index,Sinhala Comment
25,හෘද සාක්ෂිය පව් අනේ ඕවා පිළිගන්නවා ඔයාටගේ රෙදි හෝදන ඩෝබිලා සිරස සියත වගේමොළයක් කියලා චූට්ටක්වත් තියෙන වුන් දන්නවා සල්ලි පොම්ප කරලා බිලිබාන්නේ කියලා ඒ දෙන ගානත් සෑහෙන ගානක් කියලත් දන්නවාමොකද තමංගේ මංත්රීකම නැතිවෙනවා කියලා හොඳාකාරවම දැනගෙන අනිත් පැත්තට පනිනවා කියන්නේ ලෙසි පාසු ගානක් නෙවෙයි කෝටි ගණන් වලින් වෙන්නේ
26,අනිත් ආණ්ඩු තියෙන කාලෙ නැට්ට පුකේ ගහගෙන හිටපු පෙසපෙ තමනගෙ පැත්තෙ ආණ්ඩුවක් තියෙනකොට පොරවල් වෙන්න හදනවාකිසිම තර්කයක් නෑ
27,පක්ෂ වල භාවිතය අපිදැකලා තියෙනවා
28,සිරස කියන්නේ ගෝටිටෝ කවද්ද උඩට එනවට කැමැති හැමදාම එන සජබ එන එකාගේ කාලය කනවා
29,දෙකොන පූට්ටු කරගෙන අනාත නාථ වෙලා ඉන්න්න කුරුගාමී කුහකයන්ගේ කතා අහපුවම මතක්වෙන්නේ මහදැනමුත්තාය මොකාක් හරි ප්රශ්නයක් උනාම මහදැනමුත්තා කලේ එයලගේ මහ පොතේ පෙරලා ඒ ගැන කුමක් ලියා තිබෙදයි බැලීමයමුන්ට හැටියට කෝකටත් එක තයිලයක් ඇතහිටි මනොරාජික හීන බිද වැටී මානසික වියවුලෙන් පෙලෙන මුන්ගෙන් දේශපාලනයේදී ක්රම හා විදි ප්රයෝගික භාවිතාවන් ගැන හන්නද පිස්සෙකි
30,කියන්නේ බොරු
31,විපක්ෂයේ කාලකන්නි හැත්ත ඕකුන් මේ රටට ආදරේ කෙරුවනම් ඔවුන්ට කලින් මේවා කරන්න තිබ්බා දැන් බොරුවට මෙතන බයිලා ගහනවා දැන් මිනිස්සු තේරුම් අරන් ඉවරයි තොපේ කාලකන්නිකම
32,පෙරටු ගාමින් කියන්නෙ අරටුවක් නැති දේශපාලන පක්ෂයක්
33,අනේ ගොනො පොහොර තහනම් කරපු පොහොට්ටු අලි තූන් කට්ටිය එක්ක සෙට් වෙලා තමයි ප්රදේශිය සභා වල බලය ගන්න සාකච්ඡා කලේ බලන්න මොලේ තියෙන්නේ මොනවාද කියලා ගවයා
34,ජනතාව ජන්දය පාවිච්චි කරව්වේ සජබෙ ට පොහොට්ටු අලි ඔක්කොම එකතු වෙන්න නොවෙයි සජබෙට පුලුවන් පොඩි පොඩි දේවල් ටිකක් ගැන කතා කරන්න විතරයි සජබෙ පොහොට්ටු අලි හොරු තක්කඩ් ටිකට ටික ගැන නම් කතා කරන්නේ නැහැ
35,පෙරට්ටොන්ට අවසාන උත්තරයක් නෑ
36,ගමට වැඩ කරන්න ජනතාව ජන්දේ නොදුන් පලාත් සභාව ආන්ඩුවට බලය නැත්නම් ස්වාධීන කණ්ඩායම් එකතු කරගෙන ගමට වැඩ කරගෙන යායුතුයි විපක්ෂය බෙරිහන් දුන්නට
37,මෙයා කියන විදියට එහෙනම් ප්රාදේශීය සභා පිහිටවන්න වෙන්නේ නෑ ගුණෙක් උනාට උම්බෑ කියන්න එපා මහත්තයෝ
38,ඊය ජෙප්පොයි ජෙප්පන්හෙ නාලිකාවයි කොච්චර හේදුවත් නානවජෙප්පො
39,තොගෙ අම්මට තෝ වගේ තව ඉන්නවද
40,දුඛයිද
41,පලමු විනාඩි සජබ පක්ශ අර්බුදය
42,අපිට නං කලකිරිලා නෑ මහත්තයෝ කරුණාකරලා මේ වෙලාවෙ රජය ඔය හිටිය විදියටම සද්දෙ වහලා ඉන්නවනම් තමයි ගොඩාක් හොඳ මොකද ලංකාවේ මිනිස්සුන්ට ඉල්ලංකන්න අවශ්යතාවයක් නෑ
43,වැඩ නැති කයිතන් පාලනය දොඩම් ගොඩම බදා ගන්න දගල දැගලිල්ල මහිදට හිටියා දාන්න සල්ලි ගොනි අරන් යන බැසිල් රනිල්ට හිටියා මලික් අනුරට ඉන්නවා ටිල්වින් සල්ලි සල්ලි දෙයන්ගෙ මල්ලි මලුමාවත් දැන් කොරන්නෙ පරන සංස්කෘතියම තමා උන් ඉටත් වඩා අන්තායි ඔය නජිත් තොත්ත බබාට කියපන් මොක්කෙ හරි ඉස්සරත් බලෙ නැති උනා කියලා මධ්යම රජයෙ නොකර හිටියෙ මට හොදට මතකයි මහින්දගෙ අන්ඩුව තියෙන කොට කැස්බැව බලෙතිබ්බෙ ලෙනාඩ්ට හැබයි පොර පිළියන්දල සැහෙන්න වෙනස් කරා මහින්ද ඉන්නකන් කොළබ මහින්දට අල්ලනා බැරි උනා හැබැයි මුලු කොළබම මහින්ද වෙනස් කරා පාරවල් ඇවිදින මන්තිරු පිට කොටුවෙ මාර්කට් සෙරම අලුතින් හැදුවා තව වතු මිනිස්සු වලට යැවුවා සහා රජයෙන් සහයත් දුන්නා යකො විදායකට සහා විවාස්තාදායකයෙ බලෙ තියෙනවන්ම් මෙ රටෙ අර කිව්වා වගෙ ගැනියෙක් මිනිහෙක් කොරන්නයි මිනිහෙක් ගැනියෙක් කොරන්නයි විතරයි බැරි මුන් හිතන් ඉන්නෙ මෙ පාලත් පලනඅයතන වලට ෆෙඩරල් තියෙන්නෙ කියලා කවුද බන් මුන්
44,උඹ ඔලුවෙ ගාන්න දුන්න එකක් බිව්වද
45,නජිත් ඉන්දික නලින්ද ජයතිස්සහඩයි කතා විලාශයයි දෙකම සමානයි
46,දෙන්නම දොස්තරලා
47,උගත්කමේ වැදගත්කම ප්රදර්ශනය කිරීම
48,බුරැවො හිතන්නෙ බුරනව කයන්නෙ හපන් කමක් කියල
49,වයර් මාරුවෙලා නේද
50,දෙන්නම උබ වගේ පොන්නයෝ බන්
51,අදනම් ජේව්පි ලෙෆ්ට්
52,හා හොඳයි
53,සිරසට ලාංඡනයට සීනුව දාගත්තනම් හරි
54,බලං ඉන්න අමාරුයි නේද
55,රිදිලා
56,තව මාස කිහිපයකින් අනුරට දෙන්නෙත් ඔහෙමෙ තමා
57,පල පොන්නයෝ යන්න අනුරට පුක දියන්
58,පැරදුනු ගමන් වැලිගම දාලා ආව මෑනුත් ඉන්නවා
59,ඔයාට පෙනීම දැනීම දෙකම අවුලක්
60,ඩොක්ටර් කෙනෙක්මොලේ ආබාධිතයෙකුට පිලිගන්න බරිව ඇති
61,තමුන්ට හරියට පේන්නෙ නැහැ තමුන් නිල්වෙලා මාලිමාවේ ඉන්නෙ බුද්ධිමත් කොල්ලො තොපේ වගේ ගොන් බයියො නෙමෙයි
62,පල පොන්නයෝ යන්න
63,ජනතාව ඡන්දේ පක්ෂ වලට නියෝජිතයා තොරා පත් උනාට පස්සේ එකතුවක් ගැන දන්නේ නෑනේ හොඳම ක්රමය තමයි වැඩිම නියෝජිතයෝ ඇති පැත්තට සභාපති ප්රදාන තනතුරට පත් කරලා දෙවෙනි තනතුරට විවෘත ඡන්දයකින් තෝරා පත් කරගත්තා නම් හොඳයි මොකද සභාවේ පක්ෂ විපක්ෂ භේදයක් නැනේ
64,ඔහොම
65,අනේ ගොං වුනාට කමක් නෑ උම්බෑ නොකියා ඉන්නවාද ලංකාව ඇමරිකාවට බැනලා රාජ්යතාන්ත්රික නිවේදන දාන්න තිබුනා මාලිමාවටත් ඔයාලට වගේ පිස්සු වුනා නම් හැමදාම පැරදෙනකොටවත් හිතන්න එපැයි අපි මේ කියන ඒවගෙ මොකක් හරි අවුලක් තියෙනවා කියලා
66,ඔමාය හොදනව
67,නැතුව ඉන්න කියල ද කියන්නෙ
68,සිරස ඩොපිල
69,දෙරණ හිරු මාර වැදගත් නේද
70,පල පොන්නයෝ සිරස වගේ පුක දෙන්නේ නැ පොන්නයෝ
71,විපක්ෂයේ අමනයෝ හිතන විදිහට ජෙපි පැටව් ගහනකල් ඉන්ඩ වෙයි පක්ෂය දිනවන්ඩ නොදකිං විපක්සෙ මොඩයන්ට කවද මොලේ පැදෙයිද කියල
72,පල පොන්නයෝ යන්න
73,පවුබන් බයියෝ හාම්පුතා හිරේ ගියාම උන්ට කන්ඩ නෑ
74,මොකෙක්ද මේ ඉන්දානන්ඳ සිල්වා කියන ගඳබයා මොකෙක්ද මේ වගේ දේශපාලු අපතයෝ මේවගේ වැඩසටහන් වලට ගන්නේ ඌ මොකෙක්ද මොකද්ද අමනයාගේ පක්ෂය කුහක ගඳබ පෙරට්ටූවෙක් නේද නොදෝකින් තෝ පල ඇමරිකාට ගිහින් ධවල මන්ඳිරයට ගිහින් ට්රම්ප්ට තග දාපිය
75,පරණ පාපිස්සක්
76,මොකෙක්ද මේ ඉන්දානන්ඳ සිල්වා කියන ගඳබයා මොකෙක්ද මේ වගේ දේශපාලු අපතයෝ මේවගේ වැඩසටහන් වලට ගන්නේ ඌ මොකෙක්ද මොකද්ද අමනයාගේ පක්ෂය කුහක ගඳබ පෙරට්ටූවෙක් නේද නොදෝකින් තෝ පල ඇමරිකාට ගිහින් ධවල මන්ඳිරයට ගිහින් ට්රම්ප්ට තග දාපිය
77,මොකෙක්ද මේ ඉන්දානන්ඳ සිල්වා කියන ගඳබයා මොකෙක්ද මේ වගේ දේශපාලු අපතයෝ මේවගේ වැඩසටහන් වලට ගන්නේ ඌ මොකෙක්ද මොකද්ද අමනයාගේ පක්ෂය කුහක ගඳබ පෙරට්ටූවෙක් නේද නොදෝකින් තෝ පල ඇමරිකාට ගිහින් ධවල මන්ඳිරයට ගිහින් ට්රම්ප්ට තග දාපිය
78,නජිත් ට දැන් ඒවා මතක නැහැමිනිහා හෝදනවා හොදට
79,අනේ මන්ද බන් උඹ
80,පොන්නයෝ නජිත් කියන්නේ ජංගියක් ඇදගෙන අරගලේ පුක දුන්නු පොන්නයෙක් පකෝ රට ගැන මු මොනවද පොන්නයෝ දන්නේ
81,පල පොන්නයෝ
82,ඉදකින් වී කිලෝ ක් විකුනා ලුනු කිලෝ ක් ගන්න වුනානේ දුන්න සහන ගොවියන්ට දැන් සැපයි
83,බත් කන්ඩ එපාමිනිස්සුන්ට කන්ඩ දෙයක් නැතිවෙනව
84,බත් කන්න එපා තොපි පුන්නක් නැත්තම් තනකොල තමයි උබලා වගේ උන්ට හරියන්නෙ
85,ඉන්ද නන්ද පන්ගො යෝ හිටිය මාලිමාව දක්වා ඉහලට ගෙනාවෙ දැන් විපක්ෂයට ඉස්සර ජන්දෙ දුන්න මිනිස්සූ තමයි ඒකට ඒ පක්ෂ එක්ක ඩීල් ගෑහුව කියන්න පුලුවන්ද ඒ වගෙ සභිකයන් ගෙන් ජන්දෙ ගන්න එක නායකයෝ එකතුවෙලා ගහන ඩීල්ද උඹල සජබ එක්ක නිල වශයෙන් එකතු වෙයල්ල
86,තෝරු මෝරු කෙලගද්දි හාළ්මැස්සෝ පුප කහන්නද ගොං වස්සො
