Index,Sinhala Comment
52,නැවත නැවත කියවිය යුතු පොතක් වගේ කතාවක් එහි බර ගැඹුර තේරුම් ගන්නට කිහිප වරක් අහන්න ඕනෙ කතාවක් විෂිශ්ඨයි අනුර සහෝදරයා ඔබ සහ පක්ෂය අද ලබා ඇති ජයග්රහණයේ බර හොඳින්ම අවබෝධ කරගෙන සියළු හැරවීම් නිසි වෙලාවෙදි නිසි තැනදී ගන්නා බව අපට විශ්වාසයි
53,ඔබතුමාට ජයවේවා
54,මතක තියා ගන්න එක අපේ වැඩක් නමුත් අපි අඩු වැඩි ගානකින් ඡන්දෙ දුන්න දැන් වැඩ කරපන් සහෝදරය ලොකු වචන තිබුනට වැඩ පුලුවන් වෙන්න ඔ්න උබට වචන ගැලපීම පුලුවන් හැබැයි පුතෝ මේක දුන්නෙ උබට ලොකු වචන කතා කරන්න නෙමෙයි වැඩ පෙන්නපන් උබත් මම හිතපු නැති පිස්සෙක් බං
55,මිණී මරු අංකල්ලා ආණ්ඩුවට රිංගලා උන්ගේ මඩිය තරකර ගෙන තරහකාරයින් මරන්න හදයි
56,හර්ද ශාක්ෂියට එකගව ඔබ වැඩ කරන බව මා තරයේ විස්වස කරනවා
57,පුදුම කතාවක්
58,චන්දෙය කලිං මෙයාගේ කතා ආසවෙන් ඇහුවා කොටින්ම හීනෙන් පවා පෙනුනේ මෙයා ජනාධිපතියි වෙලා හොරු රැලට බැට දෙනවා ඒත් මට තේරෙන්නේ නෑ ජනාධිපතියි කමත් දීලා පාර්ලිමේන්තු මන්ත්රී ආසන කුත් දීලා මෙයා තාමත් කරන්නේ එකම දේ පට්ට ගහ ගහා ඉන්න එක විතරයි දැං නම් මෙයාගේ කතා අහන්නෙම නැති තරම් අහන්න බෑ අප්පිරියයි එකම දේ අහලා අහලා
59,මරු
60,නායකත්වය නම් එයට උපමාව අනුර සහොදරයා
61,ටොයිබයියොන්ට දුම් විසිවෙන්න දුන්නා කතාව
62,සුභ පැතුම් වන සන්ව ස්සරයට
63,අපි සදාකල් මාලිමාව ට
64,කයිය විතරයි ලපයට මයිනව එලවගන්න බැරි උනා තාම වලව්වෙන් බටලන්ද ගැන මීක් නෑ
65,ඔබ තුමට දිර්හායුෂ ලැබෙවා
66,හෘදසාක්ෂියට එකඟව රංවලව තවත් තියාගෙන ඉන්න පුළුවන්ද පක්ෂය ඇතුල
67,පහළ අය ඉඳලා හිතලා හාන කොටඇතිවෙන දුක තරහ නැති වෙලා යනවාජනාධිපති සහෝදරයාගේ කතා ඇහුවාමරට ඔබට භාරයි සහෝදරයා
68,බැංකු කොල්ලකාපු සාරය තැපැල් කන්තෝරු කඩං කාපු සාරය බෙල්ල කපල වැටේ ගහපු සාරය
69,බුද්ධිමත්ම ජනාධිපති
70,කඊවාරු නායකයා
71,වැඩ බැ
72,එකට ගැලපෙන්න කතා කරන පුද්ගලයෙක් දැක්කමයි මේ ඉන්නෙ ලක්ස නේ කාඩර් එක
73,හෘද සාක්ෂ්යයක් තියෙනවනම් මෙහෙමත් පච කියයි ද
74,සහෝදරයා පක්ෂෙ ඉන්න සමහරු අතින් වෙන වැරදි වැඩ කතා වලට විනය ක්රියාමාර්ග ගන්න දැන්මම නැත්තම් හෑල්ලුවට ලක්වෙන්නෙ ඔබතුමා එහෙම වෙන්න දෙන්නෙපා
75,සියලු වාමාංශික පක්ෂ පහුගිය අව්රුදු හැට තුල දියවෙලා කූඩු වෙලා ගියා බොහෝ දෙනා ධනවාදී කඳවුරු වල එල්ලුනා එකේ තරම් මැරුම් කාපු පක්ෂයක් තවත් නෑ හැබැයි ඔය දැන් ඉන්න කාඩර් ලා වයසට ගිහින් නැති වුනු දවසක ඔය කියන පක්ෂය දිය වෙයි සල්ලි වලට විකිනෙන සමාජේ කියපු ගමන් රැස් වෙන නොමිලේ ස්ටේජ් ගහන්න නොමිලේ සමාජ සේවා කරන්න ඉන්න බොහෝ දෙනා ඒ අය අලුත් සාමාජිකයන් එකේ ඉන්න බොහෝ දෙනා ඔය කියන දුක් කම් කටොලු තුලින් බිහි වුනු අය නෙමෙය්
76,හොරු ආඉ ජනාතිපති තුමනි ඔබතුමා පරක්කු උනොත් මේ රට ආඉ හොරුන්ගේ අතට අපේ දරුවන්ට රටක් නැතිවෙයි
77,ජනපතිදුනි ඔබගේ කතාව මටනම් නෙතට කදුලක් නැතිව ඇසූ දවසක්නම් ඇත්තේම නැහැහදවතේ ගැඹුරින්ම නැගෙන ආචාරයයි මේආදරෙයි ආඩම්බරයි අපදුන් චන්දය ගැන
78,ආදරණිය අනුර මල්ලි ඔයාගේ මුනෙන් පේනවා හරිම මහන්සි පාට ඔබට සියල්ලෙන්ම ජය අත්වෙනවා නිහතමානි සහෝදරයා
79,අපි දැනුයි දන්නෙ ඉගෙන ගන්නව කියල අපි හිතුව මුලු ලංකාවටම උගන්නයි කියල හැබැයි අපිත් මාලිමාවට මුලින් දෙපාරක් චන්දෙ දුන්න
80,චේතිය කයියනායක කයිතං
81,මෑත ඉතිහාසයේ කල කතා වලින් හොදම කතාව මෙයයි ගරු ජනාධිපති තුමනි ඔබට අපේ ප්රනාමය දුන් ජන්දය ගැන් සතුටුයි ලංකා ඉතිහාසයේ පත් ඌ රජ දරුවන් අතරින් හොදම රජ දරුවා අනුර කුමාර දිසානායක සහෝදර ජනාදිපති තුමා බවඅපිට කිව හැකිය ඔබට දෙවි පිහිටයි ඔබ අපේ වාසනවයි
82,මේ කතානම් අහල අහල ඇතිවෙලා දැන්බ්දැන් ඕනෙ මිනිසුන්ට දැනෙන ක්රියාත්මක වීමක් ජන්පතිතුමනි
83,අනේ ජනාධිපතිතුමනි කල් යල් නොබලා ඕනෑවට වඩා අවංක නොවී වැරැදි කරුවන්ට දඩුවම් පමුණුවන්න මේ රටේ බහුතරයක් දෙනාට ඔබතුමන්ලාගේ කතා තේරෙන්නෙ නැහැ කිසිවෙක් ආරක්ෂා කරන්න යන්න එපා පළාත් පාලන චන්දෙ නැතිනම් පොහොට්ටු සජබයක් වෙයි අපිට එතකොට දිවි නහගන්නයි වෙන්නෙ ඉතිහාසෙ කාටවත් නැති විදියට ඔබතුමන්ලා ට බලය ලැබී තියෙන්නේ ඇයි තවත් බලාන ඉන්නෙ ත්රාඩයො ආණ්ඩුව ඩැහැ ගන්නකන් බලාගෙන ඉන්නවද මාලිමාව ගමේ ශක්තිය බලය පෙන්වන්නෙම නැහැ අනේ ජනාධිපතිතුමනි අපි අපේ රට ආරක්ෂා කර ගන්න බුදු සරණයි
84,න් ක්ම ඇති
85,ඉගෙන ගනිමින් වැඩකරනවා වැඩකරමින් ඉගෙනගන්නවා
86,රංග පීටය ඇතුලෙ ඉඩක් නැහැ හිටගෙන ඉන්න ඉඩක්නැහැ අපි වගෙ වයසක අය එලියට ආවත් කතාව පැහැදිලිව අහන්න ලැබුනෙ නැහැ පැරනි සාමාජික යො සියල්ලො මහලු අය ඉදිරියේ දි අපේ දුක වේදනාව නායකයන් ගෙ අවදානයට ලක්වෙවි යයි හිතනවා
87,මේ රටට නියම නායකත්වයක් තාමත් ලැබිලා නෑ අවාසනාවක තරම අද රටට හොදට දැනේ මින් පවති අපි දැකපු දෙයක් තමයි ඉතිහාසයේ සිටම මේ රටේ නායකත්වයට පත් වුයේ පක්ෂ නායකයන් පමණි එවැනි නායකත්වයක් නොවෙයි අද රට ඔබ තුමාගෙන් බලාපොරොත්තු වෙන්නේ
88,ජනාධිපති තුමා ඇතුළු සැම දෙනාටම තෙරුවන් සරණයි
89,මෑතක සිට මාලිමාවට සම්බන්දඋන බොහෝ අය අතර මත්පැන් පානය විශාල වශයෙන් පැතිර යනව අනාගත යෙදී පක්ෂයේ විනයට විශාල විනාශය කට මග පෑදෙවි ජ්විපෙ රැකගත් විනය ට කුමක් වේවිද පක්ෂයේ නායක යන් මේ පිලිබද අවදානය යොමු කලොත් හොදයි කියල මගේ හැගීම
90,ආදරෙයි අපේ ජනපතිතුමනිඅපට ලස්සනට ජීවත් විය හැකි පොහොසත් රටක් හදලා දෙන්න
91,පුදුම මනුස්සයෙක්
92,සංවත්සර කතාවක් ඇහුවනම් හරවත්ම වටිනාම කතාව ඇහුවේ අද
93,වැඩ ඉගෙන ගන්න කොට අවුරැදු පහ ඉවරයි
94,ලෝකයක් වටිනා කතාවක් දුව දුවා හරි ඔක්කොම බැලුවා
95,ආදරනීය ජනාධිපති තුමනි ඔබ මගේ මව්බිම ඔසවා තබන බව තදින් විස්වාස කරමි ජොසේ මුජිකා මට සිහි වෙනවා
96,ආදරෙයි ජනාදිපති තුමා
97,ජනාදි පති තුමනි මෙ ටික්ටොක් ඔබ තුමාට මඩ ගහන උන්ට නිතිය ගන්න කො බලන්න බෑ තියෙන එවා අපිට දුකයි ඔබ තුමාට අපහස කරනවට
98,මේ විදිහට නායකයෙක්ක් කතා කරනවාමම මෙ මගෙ කාලයට එකම නායකයාසතුටුයීඅපෙ රටට ඕනිඅපේ පංතියේ නායකයෙක්ම තමාඔය ධනපති උන් ගැළපෙන් නැඋන් බලන්නේම සැප ගන්නමයිඒවා නොතේරෙන රැළක් තාම පස්සෙ යනවාඒක ගැන පසු තැවිල්ලක් නෑඒ මනෝභාවයන් අඩු අයඅපි අනිකම්පා කරනවාසර්ව සම්පූර්ණ නායකයො නෑනමුත්පහු ගිය කාලේ කරාපු විනාශකාරි දේවල් අපි දැක්කෙඅද නේදඅපි පව්ව්ව්එ අතින්අපේ අහිංසක මිනිස්සු පැල්පතේ ඉදම්ම් බදු ගෙවලා ගෙවලා දාපුවාවිනාශ කරාපුවා දැක්කා නේදඅපිට පක්ෂ නෙවේ වැදගත්යහපත් චේතනා ඇතිඅවංක නායකත්වයකින් යුතු කණ්ඩායම්ම්අදමෙ අය සංවත්සරය සමරනවාඒ එයාලා අඛණ්ඩව රැක ගත් විශාවස යෙන් ගොඩ නැගු දේශපාලනික ගමන නිසායිඑ ගමනෙකොතරම්ම් දේ දකින්න ඇතිදහිතන්නමෙ රටෙ විනාශ යන් දැක දැකඉන්න වෙන්න ඇතිකට අරින්න ඉඩක් නොතිබු තැන් ඇතිහිතන්න අපිට ඕනිනැද්දලස්ස්සන රටක්පෝෂිත රටක්
99,උබලා ඉගෙනගන්නකොට ආයම අර හොරු රජ වෙලා ඉවරයි තාම කොන්ද කෙලින් තියන් තීරණයක් ගන්න බෑපාරා රාජ්ය රජ වෙනවා තාම
100,රට වනසපු පාදඩ සක්කිලියො රට කාපු
101,කිසිම පුද්ගලික වාසියක් බලාපොරොත්තු නොවී රට වෙනුවෙන් මාලිමාවට ජන්දේ දීපු මිනිස්සු මාස න් වෙනස්වෙලා නෑ
102,අපි හැමෝගෙම වාසනාවට පහලවූ බුද්ධිමත් එඩිතර මානව හිතවාදි නායකයා
103,එදා සහා අදත් කැපවිමි කල සියලුම සහෝදර සහෝදරියන්ට මාගේ ස්තුතීය
104,ඔව් සර්දැන් නම් ශිෂ්යත්ව ලමයි වගේ තමයි
105,නිදහස් අද්යාපනෙයි නිදහස් සෞඛ්යයි රැකපන් මොනා කරන්නත් කලින් දේ
106,කවුරු බලයට ආවත් හොරකම් කරනවා හොරකම් කර කර හරි වැඩ කරානේ ඒ කාලේ කියලා තවම වලව් පැලැන්තියට ආවඩන එයාලගේ පුතාලට කතිරෙ ගහන අධික බුද්ධියක් තියන සම හරක් ලාංකිකයන්ට නම් මේ වගේ නායකයෙක්ව තේරුම් ගන්න පුළුවන් විදියේ එක සිතුවිල්ලක්වත් පහළ වෙන්න තියා ළඟින්වත් යන්න බැරිවෙයි මේ තමයි ජොසේ මුජිකා නෑ ඊටත් වඩා ශ්රේෂ්ඨයෙක් වෙනවා අපේ ජනාධිපතිතුමා
107,හෘද සාක්ෂිය එඩිතර හාවය ව්යවහාරික බුද්ධිය ටිල්වින් සිල්වා
108,සියලුම දෙනාගෙ අවසාන බලාපොරොත්තුව ඔබ පමණයිඇගේ හයියත් දැන් ඕන
109,එල්බූඩ් ආණ්ඩුවක් කියලනෙ කියන්නෙ වැඩ බෑ කියල නේද මේ මෝඩයාට කවුරු හරි කියන්න අත්හදා බැලීම් කරන්න පුළුවන් තාලයකට නෙවෙයි මේ රට තියෙන්නේ කියලා
110,රාජපක්ෂ හොරු අල්ලන්න
111,අවුරුදු ක ගේමක් ගහමුද ෆිල්ම් එකක්
112,අනිත් අයගේ කතා කැලේඅනුර සහෝ ඉක්මණින් මේ රට දිනවන්න හොරු ටික අල්ලලා හිරේ දාලා පොලීසිය නීතිපති ඉවත්කිරීමට කටයුතූ කරන්න
113,ස්තුතියි සිරස
114,සැම දියුනුවෙන කෙනෙකුට ගන්න තියෙන ආදර්ශය ගොඩාක් තියෙනවා ජනාධිපති තුමනි ඔබගේ කතාවල අහන්න ලැබිමත් ලොකු පිනක් බොක්කෙන්ම කියන වචන
115,ඔබ සැබෑ වීරයෙක් ජයවෙවා ජනාධිපති තුමනි
116,ජයවේවා ජයවෙවා ජනාධිපති තුමනි
117,පේනමානෙක මොවුන්ට අභියෝග කල හැකි කන්ඩයමක් නැත
118,රටේ නායකයාගේ අධ්යාත්මික කතාව තේරෙන්නේ නියම බුද්ධ දර්ශනය තේරුම් ගත්ත නියම ජේසුස් වහන්සේගේ දර්ශනය තේරුම් ගත්ත මනුෂ්යයන්ට පමණක්
119,මාලිමාවට ජයවෙිවා ජනතාටට ජයවෙිවා
120,අපිට ඕනෙ නීතිපතියව එලවන්න
121,සිරස නාලිකාවට පළමුකොට ස්තුතිය පුද කරන අතරතුරු මේ කතාව මේ කතාව හොඳින් ශ්රමණය කලා නම් මෙතුමාට තියන දැනීම් අපේ මීට පෙර ජනාධිපති ලට තිබුණද කියලා මොහොතක් රැඳී හොඳට සවන් දෙන්නෙේ අපේ රටේ ජනතාවත් එකතු කරගෙන ඔවුන්ට යහපත් අනාගතයක් හදන්නෙත් ඔබට සත්ය ධෛර්යය නෝඩුවාම ලැබේවා ලැබේවා තෙරුවන් සරණයි
122,ආදරෙයි සහෝ
123,ඔබ කතාවෙන් පමනක් නෙමෙයි ක්රියාවෙනුත් උත්කෘස්ට නායකයෙක් එය අපිට විස්වාසයි විනාසවුනු ලන්කාව ආසියාවේම ආද්ර්සමත් ප්රබල රටක් කිරීමට ඔබට මහජනතාවගේ සහයෝගය දෙවි රැකවරනය ලැබේවා
124,ජනපති අනුර සහෝදරයා නිර්මාතෘ රෝහණ සහෝදරයා ඇතුළු දිවිදුන් දහස්ගනන් විරුවන් ට අපේ ආදරය දැන්වත් ටිල්වින් සහෝදරයාට ජවිපෙ නායකයත්වය බාර දෙන්න නැත්නම් පක්ෂය දියවෙලා යනවාජනපති අනුර සහෝදරයා මාලිමාවේ පමණක් නොවේ රටේ නායකයානේ ඒවා එහෙම්මම තබන්න හරිනි සහෝදරියව කීයටවත් අගමැති තනතුරෙන් අයින් කරන්න නම් එපා තවත් විදේශ ඇමතිකමත් දුන්නනම් තමයි හොද හැත්තෑ අවුරුදු සාපය නිමා කළයුතුමයි දැන්නම් සෘජු තීරණ නොවහලා ගතයුතුමයි උතුරේ සිට දකුණට තුනෙන් දෙකකින් බලය දුන්නේ හැදි ගාගා ඉන්න නම් නෙමේ
125,අභියෝග ඇත්තේ මුහුණදෙන්නට මිස මගහැරයන්නට නොවේ ලෝකය ඉදිරියට ගමන් කරනු ලැබුවේ රැල්ලට ගසාගෙන ගසාගෙන ගිය මිනිසුන්ගෙන් නොව උඩුගං බලා පිහිනූ මිනිසුන්ගෙනි වරෙක ෆිදෙල් කැස්ත්රෝ මෙහෙම කියනවා ඔබට විශ්වාසයක් සහ ක්රියාකාරී සැලැස්මක් තිබේ නම් ඔබ කොතරම් කුඩා උවත් කම්නැත ගෙවුනු වසර තුල මේ ඔප්පු කරමින් සිටින්නේ ඒ වැකියේ යථාර්ථයයි
126,අනේ දන් අනුරමහත්තොයො කථව ඇති වැඩ කරන්න පටන් ගන්න අපිඔයා දුනේ හොරැට දඩුවන්දෙන්න රට දියුනුකරන් හොදේ අපේ ඉවසිම සිමවත් පැනලා තියෙන්නේ
127,පැයක් ගියා දැනුනෙවත නෑ
128,ඔබතුමාගෙ කතාව අහන්න අහන්න ආසයි කතාවෙන් අදහස් වෙන දේවල් වලින් අනාගතය දීප්තිමත් වෙන බව දැඩි විශ්වාසයක් පවතී අපේ ජනාධිපතිතුමා ඇතුලු කාර්ය මණ්ඩලයට ශක්තිය ලැබේවා
129,අනුර ඔබ ගැන නම් විශ්වාසයි අනිත් උන් ගැන නම් ලොකු පැහැදීමක් නෑ
130,සෞඛ්ය සේවය උසස් කරන්න තියන නීති හරියට ක්රියාත්මක කරවන්න ප්රසිද්ද සමාජයෙ කතා බහට ලක් වූ නඩු තියනවා ඒවා කඩිනම් කරන්න මේවා ඉක්මන්ට කරේ නැත්තම් ජනාතා ප්රසාදය බිද වැටෙනවා
131,ඔබ තුමාගේ පැහැදිලි කරුනු පැහැදිලි කිරීම ඉතා විශිස්ටයි
