Index,Sinhala Comment
44,ඔයාලා අතරේ හොරු නැද්ද මේ වතාවේ නියත වශයෙන්ම මාලිමාව දුප්පත් අපි දිනනවා මාලිමාවට ජයෙන් ජය වේවා
45,රනිල් තවත් බිලියන ක් ණයට එකතු කළා
46,මෙච්චර කල් රට පාලනය කළේ කවුද අපිද මේ රට කෑවේ කවුද අපිද මාලිමාවට ජය වේවා
47,බූරු අම්ඹරුවෝ තව කැවා මදි සජිත් දිනුවා කියන්නෙ රනිල් රාජපක්ෂලාදිනුවා වගෙ තමයි තව අවුරුදු ක් අපිට දියව් එකම විසිදුම ජාතික ජන බලවෙිගය පමණයි අපේ ඡන්දය ජාතික ජන බලවේගයටයි
48,ක් වෙනිදා බලමු කවුද ඇදුම් නැතුව යන්නෙ කියලා
49,යකො ලංකාව කෑලි කෑලි ව්කුනනව රනිල්
50,රටේ අාර්ථිකය අර්බුදය හදපු අයම එ්ක ගොඩ අරගෙන හෙන ගැම්ම්මෙන් කියන්නෙ යන්තම් බදු පිට බදු ගහලා ජාමේ බේරගෙන යන එකටද රට ගොඩ ගත්තා කියන්නේ ජිල්මාට් ගහලා බොරුවට මිනිසු රවට්ටන මජර දේශපාලකයන්
51,අපේ පවුලේ චන්ද යි අම්මා අයියානෑනාදරු අක්කාමස්සිදරු අයියානෑනාදරු අක්කාමස්සිදරු අයියා නෑනාදරු අයියා නෑනා මම ම සැප් වෙනිදා මාළීමාවට
52,හර්ෂන මාලිමවේ ප්රථිපත්තිය ඉගෙන ගෙන එන්න මාලිමාවේ අපිට ලැජ්ජයි ඔබලාගේ නොදැනුවත් කම ජේවීපි එක තමයි තම මත මැද්දකට ගෙනල්ලා මේ සන්දානේ ප්රබල පක්ෂය ඔබ මොනවා කතා කරනවද කියලා ලැජ්ජයි
53,ඔය කැගහන හරක් ගෙන්න එපාඅප්පිරියයි හොද වැඩක් ජරාවෙනවා
54,මාධ්ය වේදින්ට ප්රශ්න අහන්න බෑ පක්ෂ පතවෙලා රෝශන් රනිල්වාදියෙක් කියලා හිතනවා
55,මාලිමාව දිනනවා අනුර ජනාධිපති වෙනවා ඉතිහාසය ගැන මූලු රටම දන්නවා ඒනිසා ගැන බිල්ලෙක් මවලා වැඩක් නෑ දුප්පහි මාද්ය වෙදින් හැමදාමත් ඇදලා ජනාතාවට පෙන්වන්න හදන්නේ ඒක විතරයි ජෙවිපි එක මේ රට වෙනුවෙන් යුද්දේ පවා නතර කරන්න මූලික උනේ ජෙවිපිජෙවිපි තමයි රටට හොරු කවුද කියලා රටට කිව්වේ බොහෝ දේවල් ජනතාව දැක්කා ඒනිසා මාලිමාවට එකතුවෙලා ඉන්නවාදැන් ඒක වෙනාස් කරන්න බෑ ජෙවිපි ට වඩාමේ රට පාලනය කරපු පාලකයෝ රටට කරපු විනාශය විසාලයි
56,මුන්ට ජයවේවා කියන උනුත් ඉන්නවනේ පුලුවන් තරම් රට පැනපල්ලා ඔක්කොම
57,පුරුද්දක් විදිහට කතිරය ගැසූ යුගය අවසන් කර රට ගැන සිතන තරුන පරපුරක් තරුන ජවයක් තරුන බලාපොරොත්තු එක්කවෙනසක් අපේක්ෂා කරමු
58,හර්ශන මහත්තයා
59,මේ වෙලවේ මාලීමාවට කරන්න වෙනින් දෙයක් නෑ
60,මහ බැංකුව කඩල කියද්දිත් ජය වේවා කියනවා ඒක මරු
61,තෙල් පෝලිම් ගෝටා හිටියත් නවතිනවාඅනික රනිලා හැමදාම හිගකාලම රට කොරන්නේ කවුද බන් රනිල්ට මොලයක් කියන්නෙ ඊට වැඩිය හොරා උනත් රාජපක්ෂලා නැත්නම් රනිල් පොනිල්
62,සිරස විතරයි ටිකක් හරි මැද මට්ටමේ එකකින් විකාශනය උනේ මගෙ අදහස නම්රොෂාන් ප්රශ්න අහන විදිය සහ හැසිරෙන විදිය අප්රසන්නයිසිරසෙ අය මේ කියවනව නම් හොදයි ඉතින්අනික රනිල්ගෙ පැත්තෙන් ගෙනාපු මේ නුවන් කියල කියන්නෙ නම් අමු පොල් ක් ඉතින්අහන ප්රශ්න වලට නෙවෙයි උත්තර දෙන්නෙඅනික ජවිපෙ පසුබිම එකට සම්බන්ධ උන කෙනෙක්ගෙන් හාර් හාර අහපු එක වැරදීතවත් දෙයක් මම දන්න විදියට නම් අනුරුද්ධ පොල්ගම්පොල මන්ත්රීව අයින් කරපු එක ජවිපෙ දූෂණය පිටු දකින බවට තියන සහතිකයක් හැටියට මං දකිනවාඅතීතයේ උන දේ අපි දන්නෙ නෑ මම ඉපදුනේ හැබැයි ඒ කාලෙ එක පිටින් දාල ආන්ඩුවෙන් අනිවාර්යයෙන් ජඩකම් කරන්න් ඇති මොකද තාක්ෂණය දියුණු වර්ථමානයෙත් අපි දැක්කනෙ මිරිහානෙ බස් එක ගිනිතියපු එක එහෙමඑතනින් එහාට ඇත්තටම අතීතය ගැන තරුණ පරම්පරව ගණන් ගන්නෙම නෑ එක වසර ගණනාවක් භාවිතයෙන් ඔප්පු කරල තිය්නවා එයාලගෙ ගැනකොහොමත් මේ පාර එනවාඅපි බලාපොරොත්තු වෙන්නෙ එදාට මේ රටේ දුප්පත් අහිංසක මිනිස්සුන්ට සාධාරණය ඉෂ්ට වෙන එක
63,රොෂාන් කඩේයනවා පේනවා
64,ඕයි ඕයි ආතල් දෙනවනෙ
65,ප්රේමදාස අඩුකුලේ බල්ලගේ ගෑවුන එකෙකුට ඡන්දෙ දෙනවා නම් උන්ට ඒ පව ලැබෙනවා ළමයෙක් ඉන්නවනං ඌ කවදාවත් සජිත් ප්රේමදාසට ඡන්දෙ දෙන්න නෑ
66,රනිල් ජනාධිපතිවරණය කල්දාන්න ට්රයි කරා ඒක එහෙම උනා නම් බංග්ලාදේශයට හපන් වෙනව ලංකාවේ රනිල්ට දුවන්න වෙන්නේ ඇප නැතිව
67,යකෝ පුබුදුවො සිලුමිණ ලංකාදීප කියන්නෙ ආන්ඩුවෙ ජඩපත්තරනෙඒවයෙ තියෙන ඒව ඇත්ත කියල හිතන්නතරම් මොන්ගල්ද බංපව් ලජ්ජයි
68,මාලිමාවෙ ටික විතරයි බැලුවෙ
69,පුබුදු ජාගොඩ කියන්නෙ අමු ඩීල් කාරයෙක්උන්ට ඕනැ මාලිමාවෙ චන්ද කඩන්න හැබැයි ඒක හීනයක් මාලිමාවට ජය නියතයි
70,අමු ගවයො හුරේ දානව දැක්කහම පව් කියල හිතෙනවඋන් සමහර විට වේල දෙකක්වත් කන් නැතුව ඇතිමාලිමාවට ජයවේවා
71,නලීන් හේවගේ සහෝදරයා ගෙන්වන්න පුලුවන්නම් ඊලග එකට
72,ප්රස්නයකය් උත්තර ද්රෙන්න කාල වෙලාවක් දෙන්න
73,කවුද බං සල්ලි වලට ජය වෙවා හරක් ට්ක නොදකින් ජය වෙවා
74,කෝටියක් මාලිමාවට
75,අර කහ පාට එකක් ඇදන් ආපු බුවා පව් හැබැයි
76,මොඩ රොෂාන් පව් ඔයා හරියට විහිලු කාරයෙක් වගෙයිහර්ෂන ඉස්සරහ රොෂාන් විහිලු කාරයෙක් වගෙයිදැන් ඔබ ඇතුළු සිරසරජයට කඩෙ යන බර රට දන්නවා
77,ජය වේවා කියන පිරිස ගැන දුක හිතෙන්නේ මම විතරද
78,මාළිමාවට කෝටියක් හැදිල ඉවරයි එකම විසඳුම මාළිමාව ජය වේවා
79,රොෂාන් පොන්න ප්රශ්න අහන්නේ ඇයි රනිලට පු දීපන් ඔයිට වැඩිය හොදයි
80,මාධ්යවේදී රෝෂාන් ප්රශ්නය අහල එයාට ඹ්නා උත්තරයත් එයාම දෙනවාමිනිහා සැබෑ මාධ්යවේදීයෙක් නෙවෙයිආන්ඩුවට කඩේ යන පට්ට හොරෙක්මේ වැඩසටහනේ ප්රතිපල නැතිවෙනවා මේ මීම නිසා
81,හොරු රිලව් එලවමූ මාලිමාවට ජයවෙවා
82,රොශාන් අහන ප්රශ්නේ එයා දන්නෙත් නෑ
83,චමුදිත වගේ
84,සටන වැඩසටහනට කරැනාකර අත්පුඩි ගහන උන් ගේන්න එපා හරිම අවලස්සනයි
85,නිෂ්පාදක මණ්ඩලයෙන් මම අහන්නේ මේ වැඩසටහනට එක් එක් පක්ෂවලින් පාකෂිකයෝ ගේනම ඕනේද ඕනේ දේටයි එපා දේටයි හරි දේටයි වැරිදි දේටයි කියන්නේ මොනවද කියලා අහන්නේ නැතුව බොරුවට හුරේ දානවා වැඩසටහනේ වටිනාකමටත් හානියක් වෙනවා කියලයි මම හිතන්නේ
86,එකඟයි
87,අනේ බං සැප්තැම්බර් ඉක්මනටම වරෙන්කො බංමේ ජෙපිිලා මාලිමාවට කෝටියක් කිිකිිය වැලලෙනවා මෙතන ජෙපිිලාගේ මේ කෝටිිය සංසිදුවාන්න ඉක්මනටම ඔිනිනැතිනම් සාපයක් ජෙිපිිලාමාලිමාවට කෝටියක් අනුරගේ පකක් කෝටියක්
88,ණය ගෙවන එක නවත්තලා ඒ ඉතිරිවෙන සල්ලි වලින් තෙල් ටික ගෙන්නපුවම රනිලා වැඩ්ඩෙක් කියලා හිතනවනං හිතන්නේ ටොබයියො විතරයිණය ගෙවන එක නවත්තලා රට බංකොලොත් කියලා ප්රකාශ කරපුවාම රනිලා වැඩ්ඩදසමහරුන්ට මතකත් නෑ ට තිබ්බ කොත්තුව දැන් කන්නේ ට කියලා අනේ මන්දා ඉතින්
89,අනුර ජනාධිපති
90,රනිල් විතරක් නෙමෙයි නිල් කොල පක්ෂ දෙකත් ඒකෙ නායකයොත් අසමත් අදක්ෂයින්මුන් ජනතාව ගොනාට අන්දමින් දේශපාලන කරන්නෙත් බලයට එන්නෙත් ලේසියෙන් හම්බ කරන්න මිසක් රට දියුණු කරන්න නෙමෙයිරටක් දියුණු කරන්න අවශ්ය නිර්නායකවත් දන් නෑ ගැන ඉගෙන ගත්තා නම් මේ නිල් කොල පක්ෂ දෙක ගැන අවබෝධ කරගන්න පුලුවන්
91,මාලිමාවට ජයවේවා
92,රනිල්ගෙ රෙදි ලෙෆ්ට්
93,රනිල්ගෙ රෙදි ලෙෆ්ට්
94,හරක් පොලිම පන්නමු
95,මාලිමාවට ජයවේවා
96,හර්ශන
97,මහ බැංකුව කැඩුවා කියනකොට පිටිපස්සේ ඉන්න උන් හුරේ දානවා
98,උපන්ගෙයි මෝඩයෝ
99,සුපිරි කතාව හර්ෂ සහෝදරයා නුවන් කියන අපතයට යන එන මන් නැති වෙනවා
100,රෝෂානයට තේරුම්ගත්තම ඇතිනම් උබලා මේවා ටීවී එකේ පෙන්නන්නෙ නැතුව පෞද්ගලිකව කතා කරගනිල්ලා බූරුවොනේ නිවේදකයෝ වෙන්නෙ
101,රොෂාන් කියන්නේ පිස්සෙක් මූට ඉවසීමක් නැති කම හින්දා නිකන් නානවා
102,වැඩසටහන බලනවා රොෂාන්ගේ පුශ්න ඇසීම සහ ඉදිරිපත් කිරීම හරිම කැතයි ඹයා පුශ්න කරන්නේ ජනතාවගෙ පුශ්න නොවෙයි ඔයාගෙ හිතේ යමක් හිරකරගෙන පුශ්න අහනබව හොදටම පැහැදිලියි දවස වැඩ සටහනත් ඔයා කරන්නේ එහෙම තමයි ඒක නිසා එම තත්වය නිවැරදිකර ගන්න
103,රනිල් රාජපක්ෂ පින්නයොහොරු ත්රාඩයො
104,රනිල් රාජපක්ෂලා සජිත් ප්රෙමදාසලා ගලගගොඩඅත්තෙ ලා දයාසිරි ලා නාමල් ලා එක මිටට පන්නා දමමු මේක හරි විදියට වෙනස් කරමු ජාතික ජනබලවේගයට ජයවේවා
105,හර්ශන ටිකක් ඇනගත්තා
106,නාකි පප්පා
107,මාලිමාවට ජය වේවා
108,සජබ මන්ත්රී වරයා පුටුව රත් කිරීමට පමණක් ගෙන්වා ගැනීම ගැන කණගාටුයි
109,මාලිමාව ට කෝටියකට අධික ජනතාවක් කතිරය ගැසීමට සුදානම් වී ඇත
110,සිරස ආපස්සට ගිහිල්ලද කියලා හිතුනා ආරම්බයනම් අන්තිමයි තව දෙයක් මෙතන පැය ක් රට ගැන හිතලා මාද්යවේදීන් මැරෙන්න කෑ ගහනවා ඒ පැය දෙකෙන් පස්සේ යන සියලු වැඩසටහන් නිවුස්ද ඇතුලුවමෙතනදි වැරදී කියන්න උත්සාහ කරන දේශපාලකයින් වෙනුවෙන්ම කඩේ යනවා සිරස කුහක වැඩක් කරනවා නේද කියලා බුද්දිමත්ව බලන කෙනෙක්ට තේරෙනවා අපටත් මේ තියන දේශපාන පක්ශයක්ම තමයි චන්දෙදි තෝරන්න වෙන්නේ දැනට තියන හොදම දේශපාලනය තියෙන්නේ මාලිමාවට විතරයි මෙවර සියලු ලාන්කිකයින් මාලිමාවේ ප්රතිපත්තිය දිනවීම වෙනුවෙන් කටයුතු කර යුතුයි කොහොම නමුත් සිරසටත් බොහොම ස්තුතියි ඒ පැය දෙක හරි වෙන් කරාට
111,මාලිමාවට ජයෙන්ම ජය වේවා
112,රොශාන් කියන මාද්යවේදියා රනිල්ගෙ පැත්තෙ ඉඳගෙන තමයි ප්රශ්න අහන්නෙ ඒක ලඟකදි ඉඳන් හොඳට තේරෙනව
113,ජෙවිපි කුක්කා කියන්නෙම ගොං කතා
114,සිරස කිසිම පක්ෂෙක දායක සභාව මැදිරියට ගෙන ඒමෙන් වලකින්න
115,මාලිමාව ට කෝටියක් අපි නේ ඡන්දය දෙන්නේ
116,සුරංග කියන්නේ නම් පි හු එන මිනිස්සුන්ට උත්තරයක් දෙන්න දීපන් මිනිහෝ අපිට තව චමුදිතලා ඕන නෑ ඒකට ඌ ඉන්නවා උබ පාඩුවේ හිටපන්කො මල වදයක්නේ කන් දෙක රිදෙනව රෙද්ද
117,රනිල්ගෙ වහල්ලු පිටි පස්සෙ ඉදගෙන ජයවේවාලු එත් උන් දන්නෑ එක වේලක් කන ඈයො බව පුදූම කරුමයක්
118,එජාපය කගෙන්ද දන්නැ රට බේරගත්තෙඔය කියන හොරු රැලගෙන් තමයි මාලිමාවට මහජනතාව සමග එකතුව රට බෙරගන්න වෙන්නෙමෙ ඇව්ත් ඉන්න ජනතාව රෙදි නැතිව තමයි ඇවිත් තියෙන්නේ
119,නිවේදකයෝ කියන්නෙ මාර දැනුම ඇති මාර් ප්රාඥයෝ කියලා හිතාගෙන ලා ගෙන්නලා එයලාට උත්තර දෙන්න සාධාරණ අවස්ථාවක් නොදී තමන්ගේ ආයතිනක හෝ නිවේදක මාහත්තුරුන්ගේ මතය පිළිගන්න බල කරන විදියට වැඩ සටහන් කරන්න එපා අපරාදේ ප්රශ්නයක් අහලා ඒකට උත්තර දෙන්න කාලයක් ඒ අදාළ සම්පත් දායකයාට දෙන්නකෝ විනයක් ඇතුව වැඩසටහන මෙහෙයවගන්න අපරාදෙ ගුවන් කාලය
120,ඇත්ත ඔවුන් ඉතා හොඳ දැනුමක් සහිතව හොඳින් මෙය මෙහෙයවනවා නමුත් ඔවුන් මේ ගොබ්බ් රැලට උත්තරදෙන්න වෙලාව දෙන්නෙ නෑ
121,හර්ෂන රාජකරුණා රොක්ස්
122,මාලිමාවට කොටියක් ජය වේවා
123,අද මිනිස්සු දුක් විඳින්නේ රනිල් වික්රමසිංහ මහ බැංකුව හොරා කාපු එකයි ඩොලර් බෙදන පහළොව ගෙදර ණය ගත්ත කිසිම වැඩක් කරන්නැතුව වරායවල් විකුණන්න ගුවන්තොටුපළවල් කුණ්ණ කරපු ලබ්බක් නෑ විකුණන්න විතරයි
124,රනිල්ට අසුවට සුනා මේ බටලන්දේ මිනුමරුවා උසාවින් චෝදනා කරපු හුත්තියක්
125,සියළු දෙනාගේම විශේෂ අවධානය පිණිසයි ජනාධිපති මැතිවරණයට ඉදිරිපත් වීමට අපේක්ෂිත සියළුම අපේක්ෂකයන් සියළු දෙනාම ඉන් ඉවත්වී සිරස සටන වැඩසටහන ඉදිරිපත් කරන ප්රශ්ණ විචාරකයින් ට අවස්තාව ලබා දෙමු මොකද උන් තමයි මේ මොහොතේ ඉහළම දේශපාලන දැනුමක් තියෙන එවුන්
126,ජය නියතයි
127,මුන් තමන් පොත් බලලා විභාග පාස් වෙනවා හම්පඩ පක්ෂයක බැදුණට පස්සේ එකේ නායකයා කියන කියන විදියට වැනෙනවා නිතිය ගැන තර්ක උගේ යටකලිසම අස්සේ දාගන්නවා
128,අපේ බල්ලෝ තමයි අපට කොළඹ යන්න දෙන්නැත්තේ කියන කතාව ඇත්ත බං මොකද පුබුදු ජාගොඩ ඇතුලු පෙරෙටුගාමියෝ කලින් එකත් එක්ක හිටියේ දැන් ඒකට හිටපු උන්ට ගහනවා මුන් දැන් සජිත් සරණ ගිහින් එකට මඩ ගහනවා
129,යුන්පි කාරයෝ හේයිහේයි කියනකොට සට මගේ මොන්ටි සෝරියන මුනුබුරාවයි මතක් වෙන්නේ ඉයාාාා හරිම කැතයි
