Index,Sinhala Comment
33,හරීන් තොගෙ ගාතනය කරන්න චරිතයක් තියෙනවාද බූරුවො
34,හරීන් අමුගවයා
35,මේහරීන් කියනඑකා අමුමඅමුගවයෙක්
36,හරීන් අමුගවයෙක් තේරුම් ගැනීම නිල්
37,හරීන් මෝඩයා
38,හරීන් කියන්නේ හරීම මෝඩයෙක් කියල පේන්නෙ මටවිතරද
39,ගහාපන් හොරාට චමුදිත
40,මුන්ට ස්වයං තීරණ අයිතිය ස්වයං පාලන අයිතිය කියන දේ උගන්වන්න වෙනවා බූරුවො
41,එල
42,ඔබට නෙවෙයි
43,ඒක ඒක ඒක ලොකු කමක් නැ
44,ලොකු
45,ඔය ඔක්කොම මාකටින්
46,පට්ට ආතල්
47,හරීන් කියන්නෙත් ගොබ්බෙක් මට ඊට වඩා අප්පිරිය සතෙක් තමා චමුදිත කියන්නෙ
48,නියමයි චමුදිත හරින් කියන්නේ අමු ගවයෙක්
49,හරීන් කියන්නෙම අමු ගවයෙක් සරල ප්රශ්නයක් තේරුම් ගන්න බැහැ
50,හරි න්ගොන්හරක
51,චමුද්දිතගේ කටට නම් මේ රාටේ මිනිස්සු බයත් නැහැ ඇමතිවරයෙකුට කාතා කරන්න ඉගෙන ගන්න චමුද්දිත් අලුත් අණ්ඩුව උත්තර දෙයි හිරැ ඒකේ ඔය ඇමතුවරයකුට ගරැ කරන්න ඕන විදිහ ගැන සෙල්ලම් බැහැ චමුද්දිත දැන් ගොන්නු නේමේ අපි පර්ලිමෙන්තුවට යැව්වේ මේ පාර ඔයාට ඔහොම කෑ ගහන්න බැහැ අලුත් උගත් මන්තිවරැන්ට දැන් හම්බෙයි බඩු චමුද්දිතට කෑ ගහල ඇමතිවරැ ට ගරැ කරන්න ඔන විදිහ මේක මොනා උනත් හරින් කියන්නේ රාටේ ඇමතිවරයෙක් ගරැ කරන්න ඔහුට කෑ ගහන්න ඒපා ඔහොම
52,අනේ පලයං යන්න
53,මේකා ගොනෙක්
54,බල්ලෙක් බුරන සද්දයක් ඇහෙනවා
55,මූව මේ පාර ගෙදර තියාගන්ඩ හරිද එවන්න නම් එපා
56,බලු කූඩුවට බල්ලෝ ආවම ප්රතිඵල ය ඕක තමයි කොහොම උනත් හරි වගෙ තර්ජන වලට එකක් දුන් එක වටිනවා
57,රට විනාසයට එක් හේතුවක් තමයි මාධ්යයය ආයතන බොරුනම් කල්පනා කරලා බලන්න
58,අනෙහ්අර්න්පලයන්මිනියො
59,කෝ මූ දැන්
60,නිකන් ඇමති කියලා මිනිස්සුන් ව බය කරන්න එන්න එපා මහත්තයෝඅපි ඉස්සර වගේ බය නැ සහෝදරයා ඔයා ලා මිනිස්සු න් ට සේවය කරන්න යන මිනිස්සු නැතුව මිනිස්සු ව භය කරන්න යන උන් නෙවේ දැන් සමාජෙ ට බැහැලා බලන්න කෝ සද්දෙ දාලා නිකන් ඉදි අපි පාර්ලිමේන්තුවේ ඉන්න ගොබ්බ යෝ කියන දේවල් වගේ අහන් ඉන්න අපි මොඩ නැ මෙක මගේ රට මෙක අපි ඔක්කොම ගෙ රට මෙක විනාස කරා ට හෙන ගහනවා උබලා ට
61,හිකෙ පරු චනල් එකක් බවට ඉදිරියෙ නම් කරමි
62,මුන් ඔක්කොම රගපානවා කියලා මට හිතෙන්නෙ ඇයි
63,හරීන් ක්ච්චර උගත් ද කියනවා නම් ඌට ප්රශ්නය තේරුනේ නැහැ රට කෑවෙත් ඔහොම තමයි
64,එල එල චමා
65,හරින් අනික් එකා සේරට ම බඩු හම්බු වෙලා තියෙන්නෙ
66,මට තාත්තා කිව්වා යන්න එපා කියලා ඒත් මම ආවා මීට හරීන්
67,අනුරගෙයි මුන්ගෙයි හැටි පේනවනෙ ලස්සනට අන්න ඒකයි වෙනස අනුරගෙත් එකක් අහලා බලන්න එතකොට මුන් කවුද කියලා හොදට වැටහෙයි ලැජ්ජයි හරින්
68,හරින් ගොනා
69,ගවයන් දෙන්නෙකක් පැටලිලා
70,ලාබයි ලාබයි සාලයෝ බලයෝ කෙලවල්ලෝ ඉස්සෝ දැල්ලෝ පරව් ලාබයි ලාබයි මාලු කඩේ
71,අයියෝ හරීන් චොර නේද
72,මෝඩ හරින් තවත් අනා ගන්නෙ නැතිව ඉන්න බලන්න තමුන්ගෙ කටින පිටවුන ඒ වචනය නිසා තමයි කතෝලික ජනතාවගේ ඇස් ඇරුනෙ කඩිනල් තුමා කලබල වුනේ ච නිසයි උන්වහස් සෙගෙ උත්සහය පල දරනවා මේ හැම දෙයක්ම පිටි පස්සෙ බලගතු ශුද්ධාත්ම යානන් වහන්සෙ ඉන්නබව මතක තියා ගන්න නම් බලන්න තමුන් පල් වෙන හැටි සිරිසෙන මර විකලෙන් දගලනවා පක්ෂ සිසි කඩ තව පල් වෙන්න නැතිව නිහඩ වන්න චමුදි හරි ඔයා පව් හලෝ
73,එල චමුදිත
74,නියම ගොනා
75,ඔය ඔක්කොම ගෙදර මල්ලී මාලිමාව ආවම දැන් ඉතින් ඇවිල්ලා ඉවරනෙ
76,හරීන් ඔයාත් ගෙදරටම යන්නම ඕන
77,යත් පාස්කු ප්රචාරයට සම්බන්ධ ඇති
78,හිටපු ජනාධිපති උපදේශකයෙක් නේද හරීන්මරු ජනාධිපති උපදේශකයෝ
79,ගුරීන් රෙදි නෑ ගූ කටාගේ චරිතේ දන්නවා හොද වැඩේ පකයට
80,මිනිස්සු කාලයක් චමුදිතට බනිනවා කාලයක් හරින්ට බනිනවා දැන් චමුදිත හොඳ වෙලා හරින් වැරදිවෙලා දැන් හිතනවා ඇති මම හරින්ට කඩෙ යනවා කියලාඊ ඊ ඊ න් කාටවත් කඩෙ යන්නෑ අනුරටත් නෑ බලපන් අපෙ මිනිස්සු මම කිව්වෙ අපෙ හරිද කාලෙන් කාලෙට එක එකාට කඩෙ යනවා දැන් චමුදිත හොඳයි ඔව් චමුදිත මටත් එලකිරි ඩයල් එකක් ඒත් මට හිනා යන්නෙ චමුදිත ට බැනලා කමෙන්ට් දාපු උන් දැන් හොඳයි කියන නිසා හිනා බන් ෆට්ට ආතල්
81,හරීන් තනිකර මීහරක
82,ප්රභාකරන් හොදයි තොපිට වඩා
83,චමුදිතයා කියන්නෙ පිස්සෙක් කතා කරනවා අහන් ඉන්න අප්පිරියයි
84,ගවයා
85,චීත්ත හරීන්
86,හරීන් ගවයෙක් තමයි
87,ඔයා සුපිරි පොරක් චමුදිත
88,මෙහෙම හොරු පාර්ලිමේන්තුවට යවන්න එපා කවුරුත්
89,දෙශපාලනයම එපා කරවපු කලකන්නි තමයි ඔකුන්හොරු
90,තාත්තා නිසා පාස්කු බෝම්බයෙන් බේරුනු නින්දිතයාක්රිකට් ක්රිඩාව වලට යව් ශම්මිගෙන් ලොකු මුදලකට අලවිඋ ක්රිඩකයාහරින් මහතා බන්ග වේවා වේවා
91,චමුදිත මහත්තයො ඔලුව ඉදිමුනු මේ වගේ මොඩ චන්ඩි ආයෙ හැදෙන එකක් නැ ඔයා අනුර එක්ක ලස්සනට කතා කලා එයා ලස්සනට උත්තර දුන්නා අන්න මිනිසුන්
92,හරීන් රිය අනතුරකින් මැරිලා කියලා අහන්න ආසයි
93,මේ වගේ කිසිම දෙයක් ගැන දැනුමක් නැති කිසිම මිඩීයා පැත්තේ ඉන්න කෙනෙක්ට ගරු කිරිමක් නැති අමු හරක් තමා රට පාලනය කරේ මේවුන් ඔක්කෝම මේ පාර මහ මැතිවරණයෙන් ගෙදරම යවමු එකතු වේලා අපිමෙකා යකෝ ජනාධිපති උපදේශකත් හිටියනේ ගොන් පකාමේ වාගේ එවුන් ඉන්න කොට කොමද කියහන්කෝ රටක් හැදෙන්නේබංගවේලාම පල මේ රටේ මිනිස්සුන්ට තොපි කරපු දේවල්වලට පර හැත්තචමුදිත ඔයාට මේ වගේ හරක් කුජිත කරාටහිරු එකට ගෙනල්ලා
94,චමුදිත
95,මෙන්න චමුදිත එදා සජිත් එක්ක මොන මගුලක්ද චමුදිත අර කලේ
96,ඔව් සුදූ
97,ඔව්න් දෙන්නවම ලංකාවෙන් පිටුවහල් කරන්න ඔනා ගූ කන බල්ලො දෙන්නෙක්
98,ඔය හරීන් ඔහෝමමයිදෙරණ ට ඇවිත් සංකත් එක්කත් රන්ඩුවට ආවාඋත්තර දෙන්න බැරි උනාම ඕකා ඔහෝමමයි
99,හොදයි චමුදිත මු හරෙකෙක්
100,මුන් හරක් තමයි
101,මෙහෙමත් නූගත් නායකයෝ
102,යසයි උබට හරින්
103,පර ගව හරිනයා
104,හැදියාවක් තින වැදග්ත් විදියට අය ඉන්නෙ මාලිමාවෙ විතරයි
105,නියම මාධ්යවේදීයක් විදියට
106,මූ ප්රශ්න අහන්න දෙන්නැතිව ඔතනින් පැනගන්න හදන්නෙ
107,චමුදිත වෙන කාටවත් කතාකරන්න දෙන්නෙ නෑ
108,ආතල් අම්මෝ පිස්සෝ පල්ලිමේන්තු ගවයන්
109,හරින් කියන්නේ බත් කන හරකෙක්
110,මුන්ට අහන ප්රශ්ණයක් තේරුම් ගැනීමේ හැකියාව නැතුව කොහොමද මිනිස්සුන්ගෙ ප්රශ්ණ තේරුම් ගන්නේ
111,පිම්පි චමුදිත පදිරි උනේ ඇයි දන්නෑ සජිත් ආවාමදෙකට නැමිලා ගූ බයේ සජිත්ටඔය සද්දේ දාන්න එපැයි ඌට
112,චාමුදිත ඹකාව ඇදලා එලියට විසිකරපාල්ලා ඹකාගෙ තාත්තාගෙන් අහාලා එන්න කියලා ඹකා වාළ් බල්ලෙක්
113,චමුදිත ඹකාව ඇදලා එලියට අරගෙන ගාහාපිය ඹකාට කට උත්තර දෙන්න නැති හින්දා චමුදිත ඹකාගෙ දත් ටික තලපාන්
114,හරීන් උබ මේ කමෙන්ට් ටික බලපන් උබ ලොස් බන්
115,මැරුන පෙබා බලන් ඇති ඔයි ඔවා
116,හරින් මේකේ තියන කමෙන්ට් ටික බැලුවානම් තේරේවි හරින් කියන්නේ අමු ගවයෙක් කියල ලැජ්ජයි
117,එළ චමුදිතහරින් බල්ලාට කතාකළ විදිය මරු
118,හරීන් කියන්නෙ ආණ්ඩුව කියන වැලේ වනල තියෙන චීත්තයක් විතරයි
119,ප්රශ්නෙ වෙන පැත්තකට ගෙනිච්ච උ
120,චූදිත
121,සජිත් ප්රේමදාසවත් ඔහොම ගෙන්නුවොත් තමා ඉතින් පැත්ත ගියත් ඇත්ත කිවුවා වෙන්නේ හිරු එක සජිත්ට කඩේ යනෝ
122,චමුදිත සුපිරිමිනිස්සු පොරට කැමති නිසා තමා මේ පාර ජනප්රියම නිවේදකයා කරේකැමති නැත්තං මිනිස්සු වෝට් කරන් නෑනි ක්
123,පළවෙනි වතාවට චමුදිත ගැන පුංචි ආඩම්බරයක් ඇති වුණා
124,හරින් ගවයා
125,ඇත්තටම මෙික නාට්යයක්දකිසිම තත්ත්වයක් නැතිකවුරැත් ගනන් ගන් නැති මාධ්ය වෙිදියෝ පොරවලි වෙන්න හදන්නේ මෙි විදියටද
126,හිරැ මාධ්යයේ චමුදිත විනාශ කරනවා
127,අහිංසක මිනිස්සු පල්ලියේ සිටියදී බෝම්බ් ගහන බව හරියටම දැනගෙන සිටි පාහරයා හරීන්
128,ඇත්තටම වාසි පැත්තට ගෙම්බො වගේ පනින මේරට මේ තත්වෙට ඇදලා දාන්ඩ දායක වෙච්ච මේවාගේ අමන දේශ පාලුවන්ට කතිරේ ගහලා මැති සබයට යවන්ඩ එපා කියලා රටේම බුද්දිමත් ජනතාවගෙන් ඉතාම ආදරයෙන් අපේ මව් රට ගැන හිතලා ඉල්ලා සිටිනවා
129,මු හිතන්නෙ මු විතරයි මාධ්ය වෙිදින් ඉන්නෙ කියල
130,බවු බවු බවු බවු
131,චමුදිත කියන්නේත් පිස්සු යුත්තෙක් රටම අනුරට
132,උම්බෑ උම්බෑ
133,ප්රස්නේ අහන්න කලින් උත්තර දෙන්න යන්නේ ගොන්නු
134,හරින් කියන්නෙත් අමු තිරිසනෙක්
135,ගොම් හරීනයා
136,මේ වගේ අමු ගවයන්ටද රට දෙන්න දගලන්නෙ
137,කෝ යන්න ඉතින් බෙදා පල්ලියට යකෝ
138,චාමුදිත මේ කමට් පෙන්ලාම්කෝ කට
139,ඕක උදේම කසිප්පු කරලා ඉන්නේ
140,ඕක දෙමළෙක්
141,හරින්
142,හරින් කියන්නෙත් ගොනෙක් තමයි හැබැයි චමුදිත කියන්නෙත් මහම මහ චාරයක් නැති සක්කිලි කටක් තියන පහත්ම පහත් මාධ්යවේදියෙක් ඕක නිසා මම පත්තරෙ විස්තරෙ බලන්නෙ දෙරනෙ හිරු එක චාටර් කරන්නෙත් කවද හරි ඕකම තමා බුද්ධියෙන් විමසා බලන්න
143,සිරා
144,හරීන් අමූ ගවයෙක්
145,චමුදිත ළඟදීම වෙඩි කයි වගේ එකට එක
146,චමුදිත කියන්නෙ හිරු එකට ආගමක්
147,හරින් යනු අමු ගවයෙක් අපි කෙලව ගත් තේ නැහතොපි අපිට කෙලියාතොට අමා මහ නිවන් සුව ලැබෙිවා මාලිමාවට ජය වෙිවා
148,ගොන් හරීන් පච උනා
149,හරීන් කියනෙකයි චමුදිත කියනෙකයි දෙන්නටම ගහන්න එකෙක් නෑ නේ
150,දෙනාම
151,මුන් තමයි නියම ත්රස්ත වාදියෝ
152,හරීන් අහපු ප්රශ්නෙට උත්තර දෙන්න බැරුව වටේ යන අමු ගවයෙක් තමයි ඉතින් ඒක මේ රටේ ගොඩක් මිනිස්සු දන්නව දැන් මේ වගේ උන්ට කඩේ යන හරක් ඉන්නවනෙ යකෝ තාම මේ රටේ
153,උසි උසි කක්කා පැකට් යි
154,රූපවාහිනී වැඩසටහනක් මෙහෙයවන්න දන්නැති මෝඩ ගොබ්බ චමුදිත වැඩසටහන් මෙහෙයවන්නෙක් මෙහෙම ගහගන්න කතාකරනවද
155,අයියෝ එකෙක් වත් කියන දේ හරියට ඇහෙන්නේ නෑ නේඑක මාධ්ය වේදියෙක් හිටියාම මදිදබල්ලෝ බුරනවා වගේ
156,කියන්නේම නැහැ
157,චමුදිත කියන්නෙම නිවේදකයෙක් නෙමේඑච්චරයි
158,හරින් යනුමිහරකෙක් එචිචරයි
159,අනුරගේ හදුනගේ සකච්චාව බලන්නපාදඩයොයි මහත්වරු බලාගන්න පුළුවන් මුන් වගේ කාලකන්නි බල්ලෝ මේ තැනවලට ගෙනාපු උන්ටයි ගු බල්දිවලින් ගහන්න ඔන
160,මේ
161,හරින් හරි කියල මම කියන්නෙ නෑ ඒත් චමුදිත මාර පොරක් වගේ පේනවද බන් බොලාට පවු බන් බොලා
162,හරීන් කියන්නෙ අම්බ මෝඩයෙක් නෙමේක උත්තර දෙන්නෙ නැතුව පොරවෙන්න හදනවා
163,නිවන් සුව ලැබේවා
164,ගොන් හරිනයා දැන් වැලේ වැල් නෑ
165,චමුදිතගේ කට නියම මනුස්සයෙක් හැමදේම කතා කරා
166,චමුදිත ශෝක් ඔය අමු ගවයන්ගේ රෙදි ගලවන්න ඕනේ
167,හරීන් කියන එකා කතාව හැරෙව්ව කොයන අය කෝසල්ලි දීල හරීන් මේකට ආවනම් ඔහොම වලි නෑ
168,හිරු ඇයි මේ වගේ ගෝතයෝ ගේන්නේමුන්ට තේරැම් ගන්න බැරි අමූ ගවයෙක්
169,ලැජ්ජාව
170,අමු ගවයෝ
171,මෙතන කතා කරන විදියෙන්ම නුගත් කම පෙනව පොඩ්ඩක් හරි උගත් මනුස්සයෙක් තමන්ට අපහසෙකට හෝ මොන මගුලකට ප්රශ්නයක් ඇහුවත් මැදින් පයින්නැ අනික තමන් නිර්දොශිනම් කොහමත් නැ ප්රශ්නය ඇහුවම සන්සුන්ව උත්තර දෙන ගතියක් දැක්කෙ නැ ගොඩක් දෙනෙග්ගෙන් තමන් කරපු වැරදි නිසා කෙන්තියනව
172,කියන සිංහල තේරෙන්නේ නැති ගොන්නු ගෙනත් වටිනා කාලය නාස්ති කරන්න එපා චමුදිත වැඩ සටහනක මනුස්සයෝ කථා කරනවා අහන්න ආසයි පිස්සෝ කියලා දන්නේ නැතුවද ගේන්නන් නේ
173,අමු ගවයෙක් හරීන් ඔයා මාලිමාවට ජය
174,එකද පස්කු ඉරිදදා ඔයගෙ පන බේරන් අනික් අයව මරනකම් එකද පිරිසිදු කම ලැජ්ජයි හරින් මහත්තයෝ
175,හරින් මහත්තයෝ ඇදුම් ගැලව්වෝ හැමොම හෙලුවේන් බව ඔයටත් අමතක වේලා
176,හෙන ආතල් සිංහල පුලුවන් බූරුවො දෙන්නෙක්
177,බදුල්ල ටත් හරින් පව්
178,අමු ගවයා වෙනස පෙන්නපම්
179,අමු ගවයෙක්
180,අමු මොඩයා
181,අමු මොඩයා
182,හරීන් කියන්නෙ සුපිරි බූරුවෙක්
183,මු ප්ර්ශන වලින් පැනලා යන හැටි
184,හරින් හරකෙක්නෙ යකො
185,පිරිම් ගනිකාවොන්ට ගෙදර යන්න කාලය ඇවිල්ලා අනුර කුමාර දිසානායක සහෝදරයා හැර ව්කල්පයක් නැත මාලිමාවට ජය ජය වේවා
186,එඅ හැරෙන මෙනෙහ
187,මුන් ඔක්කම යාලුවො බන්
188,චමුදි හරීන් උබලා දෙන්නම් පොරවල් නෙවෙයි බන් ඔය උබලා දෙන්නා ගමකට බැහැපන් පුලුවන් නම් පොරවල් පෙන්නන්න
189,මෙිවගේ ගවයන්ව ඔිවට ගෙන්නන්න එපා වැදගතෙක්ව ගේන්නකෝ මුං දාස්ගානක් මැරිලවැටෙනකන් බලන් ඉදපු ගෝතයො
190,දෙපැත්තම බලු පාදඩයො
191,දේශපාලනේ කරන එවුන් කොහොමත් නරකයි චමුදිත පිස්සෙක් වගේ හැසිරෙන්නේ
192,ලංකාවෙ මෙවගෙ උන් ඉන්නවා කියන එක අමුතු දෙයක් නොවෙ
193,චමුදිත කියන්නේ අමු ගව
194,බලුපොරයක් වගේ
195,අපිත් කැමති නෑ මේ මගේ ලංකාව කියන්න මගේ ලංකාව ලංකාවමය් එකට පාර්ට්ස් කරන්න හෝ කියන්න බැ ඕන එකෙකුට
196,ගෙනල්ලා අනි නවා හර කෙක් ඔක්කොම හරක් බං
197,සල්ලි වලට විකිනෙන වුන්
198,ප්රශ්නයක්වත් තේරුම් ගන්න බැරි හරක් පාර්ලිමේන්තුවේ ගියාම මේම උම්බෑ කියනවා
199,මේකගේ දෙශපාලනය මෙතනින් ඉවරයි
200,හරීන් ගෙම්බෙක් හරීන්ගේ අම්මා අප්පත් විකුනනවා බලේට
201,චමුදිත කතා කරන්න දන්නෙ නෑ මිනිසුන්ට
202,කාලකන්නි දෙරනෙ මාද්යවේදිය බය උනාට චමුදිත එහෙම බයවෙන්නෙ නැ ඌ ලෝයර් කෙනෙක් උනත් වැඩක් නෑ බය උනා
203,එහෙමද
204,ඔය තියන වෙඩිල්ලක් මේ දේශපාලුවන්ට වදින්නෙ නෑනෙ
205,හරීන් කියන්නේ අමු ගවයෙක්
206,චමුදිත කියන එකාට ජයවේවා කියන මෝඩයො තමයි ගෝටාබයව ජනාධිපති කලේ
207,හු හු හු හරින්
208,හරිනා කියන්නෙ අමු ගවයා
209,ගොං හරකෙක් උත්තර දීගන්න වෙන්නෙ නෑ කියල තේරෙනකොට ප්රශ්ණෙ අහන්න කලින් කුලප්පු වෙච්ච මීමෙක් වගේ දඟලන එක හරීන්ගෙ හැටියක්
210,හරින් තො එ වගෙ තමයි
211,තෝ ඒ වගේ තමයි
212,හරීන් පගයො ඊයා ලැජ්ජයි තොපි ඇදවල් අස්සෙ හැන්ගිලා හිටපු සෙපයියෙක්නෙ
213,ගාතනය කරන්න චරතයක් තියෙද මෙයාට
214,දැන්නම් චමුදිත එලිපිටම කඩේ යනවා කියලා රටම දන්නවා
215,ඔය හරින් දෙපිටකාට්ටු එකාගේන් ප්රශ්න අහන්න එපා ඌ ඇත්ත කියන්නේ නැහැ හිරු මාධ්යය ජාලය වගේ චැනල් එකට මේ වගේ අමු ගවයො ගෙන්වා ගන්න එපා ඔය හරෙන්ගේ හිතේ තියෙන දේ තමයි හරෙන්ගේ කටින් පිට උනේ
216,නිවන් සුව හරීන් හරීන් වගේ දරුවෙක් මේ ලෝකෙ කිසිම අම්මෙක්ට නොලැබේවා
217,ගෙදර යද්දි අතට අත දීලා බදාගෙන යන්නෙ බන්උන් ඔක්කොම යාලුවො මල්ලි
218,කාල කන්නි දේසපාලු ගොබ්බෝ
219,පිරුනු කලේ දිය නොසැලේ කියල කියන්න වගේ චමුදිත හරීන් සහ අනිත් දෙන්නත් පෙන්නුම් කරන්නෙ උන්ගෙ නූගත්කම
220,ලැජ්ජාවක් නැති දේශපාලුවො ගෙදර යවන ලිස්ට් එක
221,හරීම් ජාතිය වීරයෙක් එන මූට දෙයක් ගැහුවනම්
222,ආනෙ මේ ඇමතිතුමා එදා පාස්කු ප්රහාරයත් නැවැත්තුවා නේ ද
223,සජබ චන්දෙන් පිස්සු කෙලිනවා
224,ගවයාගේ නිළ කැ ම තණකොළ
225,අමු ගෙවයෙක් හරි දාපන් නඩුවක්
226,හරක් ගෙනාවම හානවා තමයි
227,මූන් වගෙ හරක් අපෙ රටෙ ඇමතිලා මුන් ප්රශ්ණෙට උත්තර දෙන්න බැරි උනාම රණ්ඩු කරනවා
228,හරින්ට එන චන්දෙදි ගෙදර තමයි
229,චමුඩිතයාදිවදෙපත්නයෙක් ප්රභාක රනුත එවගෙකියලාකියනවා චමුදිතයාමහගොන්කටෙක් මොඩයෙක්ක් අයෙකියනව උපහාසෙටකතාකලෙනහකියල ගොන්තඩියා මෙකියනදේනහකියනවා මෝඩමහරකෙක් උන්දෙපාලුවො ඕනබලුවඩක්කරනවා අලුගොසුවොවගෙ මොඩචමුගොන්කටනිසාසල්ලිනිත් ඉල්ලගෙනකන්නඑප
230,එල හරකයි මිි හරකයි
231,හරේන් වරේන් ඕන් රීන් කට්ටු කට්ටුඅසුක්කා බබුක්කා භූ බම්බා
232,මාද්ද්ය්වේදීන්ගෙ මොලේට කිට්ටුකරන්න පුලුඑන්ද මේ පාර්ලිමේන්තුවේ ඉන්න හිග්න පිනටකන දේශපාලුවන්න්ට අපි හැමදාම ආදරේ ශමුදිතට
233,පේනවානේ පර ඇමතියන්ගේ තරම මුන්ට විරුද්ධ වෙන එකෙක් මරන්න උනත් මුන් දෙපාරක් හිතන්නේ නැ
234,චමුදිතය දැක්කම හිනායන්නෙ මට විතරද
235,හරීන් ප්රනාන්දු කියන්නේ තමයි
236,අම්මෝ කොච්චර ප්රශ්නද
237,හරීන් තමා අමු ගවයා මේකට කියන දේ තෙරෙන්නේ නෑති මහ බූරූවෙක් මේ වගේ ගොන් මගුල් ඉද්දී මේ රට හැදෙයිද
238,පි දන්නවා රටට කෙලියේ කවුද කියල පක්ෂ මාරු කරපු පාකයෙක් තමයි ඔය බල්ලෝ කාටවත් අහගෙන ඉන්නත් අප්පිරියයි ඕකට උත්තර හම්බ වෙනව තව මාස කින් ඊට පස්සේ බලා ගන්න පුළුවන් උබාට හිමි තැන
239,ඔය ගොන් පකය පන්නල දැම්මනම් හරි ඕකුන් ඔතනට ගෙනැල්ලා තියෙන්නේ ප්රශ්න අහන්න වෙන අනම් මනම් කතා කරන්නේඕකට මොලේ නැහැ
240,අහපු විදියත් ඕන විදියට හරවගන්න පුළුවන් කියපු විදියත් හරවගන්න පුළුවන් මේවට හූ මිටි දෙන අපියි අමු ගවයො
241,හරින් ට පුකට දෙකක් දුන්න නම් හරි
242,සමුද්රිත
243,අම්මාගේ රෙද්දේ වැඩසටහනක්
244,චමුදිත අපි ඔබ සමගයි
245,ගොන් පකයෙක්නෙ මේ චමුදිත නම් මරු
246,මම දවසක් දැක්ක අනුර මලිමාවෙ ඇවිත් සාකච්චා කලා හරිම සන්සුන් නිහත මානිව වැඩසටහන කර මොකද්ද වෙනස හන්ගන්න දෙයක් නැහැ එයාලට විවෘතව සාකච්චා කලානම් ඇයි මෙයාලට බැරි
247,උංකු හරීන් උඹ මගේ හරීන් උංකු හරීන්
248,රගපෑම්
249,මු හැමදාම චැනල් වලට ඇව්ත් බුරලා මාරැවෙනවා
250,ඕනම කෙනෙකුගෙ තිබිය යුතු හොදම ගුණාංගයක් තමයි සවන්දීම
251,හරිනො තොගෙ මස් කොටි කකන්නෙත් නෑ උනුත් ගොං වයි කියල
252,අමු ගවයෙක් අමු ගවයෙක් සමග
253,මිනිස්සු මැරෙන්න බෝම්බ ගහනව කියල අද පල්ලි යන්න එපා කියල තාත්ත කියද්දි උබසද්ද නැතුව ඉදල උබ ප්රබාකරන්ට අන්ත එකෙක් යකෝ
254,මේ වගේ අමු ගවයොනෙ රට හදන්න මිනිස්සු පත්කලේඉතින් රටට හෙන නොගහ තියෙයිද
255,මට නිදිමතයි
256,අපේ සති පොලේ ටොයිලට් වල කැඩිලා වගේ
