Index,Sinhala Comment
32,අනුර කුමාර ඇතුලු වර්ථමාන ජනතා විමුක්ති පෙරමුණේ සමාජිකයන් තනිකරම ඉන්දියාවේ රෝ ඔත්තුසේවාවේ නිර්මානයකි ඉන්දියානු වියාප්තවාදයට විරැදව කටයුතුකල ජනතා විමුක්ති පෙරමුණේ ස්වදේශීය තරැණ තරැණියන් මරා දමා ජනතා විමුක්ති පෙරමුණේ කොදු නාරටිය බිද ඒයට බල්ලේකුගේ කොදු නාරටියක් වල්ගයද සමග සවි කිරිමට පොලෝට් ඊපි ආර්එල් එප් තස්ථවාදීන්ද සමග සහයෝගයේන් පුහූණුකල කලු බල්ලු හා දිවයිනේ ස්ථාන කිහිපයක පවත්වාගෙන ගිය වද කදවුරැ කාස්මිර තස්ථවාදීන් සම්බන්ධ පුහුණුවලත් ඉන්දිය රෝ ඔත්තුසේවා නිලධාරින් සමග මස්වැදාදන් යනුවෙන් හැදින්වු ඉන්දිය නිලධාරීන්ගේ උපදෙස් පරිදි මූස්ලිම් ඡාතීයන් ද යෝදවා තිබුණි ඔවුන්ගේ පාධාන ඉලක්කයක් වුයේ විඡේවීරටද වඩා වීමල් විරවංශ වුවද ඔහු පා ගමනින් පමණක් යන බව නොදැන සිටි නිසා ඔහුව අත්අඩංගුවට ගැනීමට යෙදවු සියලුම මාර්ගබාදක හා පරීක්ෂණ කපෝලු පුස්සක් විය අනුර කුමාර ඇතුලු පිරීසගේ දෙබීඩි රගපෑම් අතර අනුර හා ගුණරත්නම් අත්අඩංගුවට පත්වන විට අරගලයේදි හමුදා නිලධාරින් ඉදිරිපිට රගපෑම සූදු පටු රගපෑමක් නොවේ ඩි චම් ආනන්ද ගමනායක විජේවීර අත්අඩංගුවට පත්විමටද මග පෑවේද එම සිදුවීමය එහෙත් එය රටට පෙන්න සිදුකල අත්අඩංගුවට ගැනීමක් වුවද සෑබැවින්ම සිදුවුයේ අනුර කුමාර රජයට විරැද්ධ කෑරලි කරැවෙකු බව පෙන්වා ජනතා විමුක්ති පෙරමුනෙන්ම ඔහු ආරක්ෂා කර ගැනීමට කල අත්අඩංගුවට ගැනීමක්මය රට ලෝකයට පමණක් නොව ජනතා විමුක්ති පෙරමුනේ දෑනට සීටින කාඩරයන්ද විශ්වාස නොකරනු ඇත්තේ මා කියන පලාපය රජයේම ඔත්තු කරැවෙකු ලෙස ජනතා විමුක්ති පෙරමුණේ සන්නද්ධ අංශයට රිංගවාසිටි ඔහු එතරම්ම හොදින් රජයට විරැද්ධව සංවේධානය මෙහෙයවන හා රජයට ඉහල දේශපාලන මණ්ඩලය ගැන ඔත්තු සැපයිමත් එකසේ මනා රගපැමේන් කල නිසා ඔහුව අත්අඩංගුවට ගැනිමද නැතිනම් සේවය ඇගයිමක්ද කියා හරියටම දන්නේ ආටිගල හා සිරිල් රණතුංග හා ඇමති රංජන් වීජේරත්න පමණි මුලින් ඩිඑම් ආනන්ද අත්අඩංගුවට ගෙන කොලඹ විශ්වවිද්යාලයේ නීතිපීටයේ දෙවන මහලට ගෙන යන විටම මානසිකව බිද වැටෙනුයේ කැලි කැලි කැලී එල්ලෙමින් බිත්තියට පහල තට්ටුවේ හා තරප්පු පෙල ආසන්නයේ හෙත්තුකර සිටින මැරිලාද පණපිටින්ද කියන දෙක අතර කෙදිරිගාන ජනතා විමුක්ති පෙරමුණේ සාමාජීකයන් දකිද්දී වුවද ඩිඑම් ආනන්ද ගෙන් කෙල බිදක් ගත නොහැකිවු විට පහල තට්ටුවේ සිටි මුස්ලිම් ජාතික නිලධාරියා ඉහල මාලයට කැදවා බාරදි ඉහල නිලධාරීන් පිටව ගියේ පුලුවන්නම් ලෝක්කා සිටින තැන මූගෙන් දැන ගන්නා ලෙස හඩනගා කියමින් උවද දන්න සෙල්ලම් දැමුවද ඩී එම් ආනන්දගෙන් කිසිත් පක්ෂ සාමාඡියන් පාවාදීමකට නැබුරැ කර ගත නොහැකිවු තැන ඈස් බොල උගුල්ලවා කම්මුල දිගේ එල්ලා වැටිමට සෑලෑස්වුයේ සුවල්ප නිදි කිරා වැටීමකදීද කම්මුලේ ගැවෙන ඇස් බෝල ගෙඩ් දේක ගැස්හි මරලතොනිදි අවධි වනුයේ නිතිපිඨය පුරා දෝන් කාරය සමග ලෝක්කා කොහෙද යන පශ්ණය සමගය ඒ හෙත් අනුර කුමාර කෙසේ හෝ ගමනායක සිටින ස්ථානය සොයා ගත් පසු එය වට කරන ආරක්ෂක අංශය ඒහි තීබු රිසිටි පතක් උපයොගිකරගෙන උලපනේ නිවස වටකර විජේවීර අත්අඩංගුවට ගෙන විත් එදාම පණපිටින් බොරැල්ල ආදාහනාගාරයට කකුල් දෙකෙන් හා අත් දේකෙන් අල්ලා විසි කරන විට බැම්මේ වැදි අම්මෝ කියමින් බීම ඇදවැටුනු සද ලය උණුවි ටෝලියක් ගෙනැවිත් දුන්නේ බියෙන් වෙවුලමින් සිටි ආදාහනාගාර කියාකරැය ඒ අනුව අදාහනාගාරයට ටොලිය ආදාරේන් තල්ලුකර දෝර වසා ඉහලින් දුම් විහිදෙන අයුරැ බලා සිටි රංජන් විජේරත්න පමුඛ නිලධාරීන් ජයග්රහණයේ සතුට බුක්තිවිදිමට හෙලිකොප්ටර් යානයට නැගී පිටව ගියේ අනුර කුමාර ඔත්තුකරැව මෙහෙයවු නිලධාරියට උසස්විමක් සමග මුදල් තගයක් ලබාදීමට නිර්දේශ කරමිණි ඒ අනුව අනුර කුමාරට ඔහුගේ සහෝදරයා බෝරැ ඔත්තුදි මරාදැම්මට අමතරව කල මිනිමැරැම් වලට දහස්වර එල්ලුම්ගහට නියමවිය යුත්තේය
33,පව් යකෝ හදුනා
34,අවුරුදු හැටක් තිස්සෙ දිනලා රටත් බංකොලොත් කරලා මිනිස්සුන්ට කෙලවලාම දාපු නිසයි පැරදුනේ කියලා මුන්ට මතක නෑ කාලකන්නි
35,අම්මෝ හිරු එකට හරි චූන්
36,පචම උනා
37,ඒ අස්සෙන් එකෙක් කියනවා ලුණු ප්රශ්නෙ විසදුවාලු
38,පචෝරිස්ලා
39,නියමෙට අහගත්තා නේද
40,ඔබලට ලොකු ඇති කාලකණ්ණි උබල දිනන කොට පැරදිනෙ අහින්සක අපේ මිනිස්සු කන්න නෑ බොන්න නෑ ඉපදිච්ච් රටේ මැරෙන්න නෑ මිල්ලෙ සොයා යන්න වෙලා තරුන ජීවිත වලට
41,ජෙප්පො ලෙෆ්ට්
42,බිමලට රෙවුනා සමන්මලි කියයි ගෙදර ගියාම හොදවයින්
43,මිනිස්සු ට ඵල්ලෙන්න තැන් හොයන්න වෙනවා
44,නෙත්තියට රෙද්දෙ රෙවෙන්න ඇති යකෝඕඕඕකැද බොන්නවත් ලුනු නැති ආන්ඩුවක්
45,මේ ආණ්ඩුවක් නෙවෙයි කට විතරයි පච කෙලලා කෙලලා රටත් විනාශ කරනවා මුං
46,බිමල් කොටියා
47,එකට කරන එක ගැන හිත හිත ඉන්න ආණ්ඩුවරට ගැන හිතන්න වලාවක් නැ නේ
48,ජනාදිපති ලේකම් කාර්යාලයේ වාහන දන්සලේනුත් මාලිමාව හොද කුට්ටියක් සාක්කුවේ දාගත්ත
49,පච ආණ්ඩුව
50,මුන් ලුණු පොල් විතරක් නෙමෙයි ආයේ යුද්දෙකුත් ඇතී කරලයි යන්නේ නිවට ආණ්ඩුව
51,සාපය
52,කට එකපාරයි ආයේ දිනන්නත් නැ දේශද්රෝහී ආණ්ඩුව ඩයස්පොරවට හොදම එකෙන් විකිණිලා ඉන්නේ
53,හාල් පොල් පොහොර ලුනු හන්ගලා
54,මරු ගොනා හිරු ඔයාලටම හරියන කතා අරූ කතාව ඉවර කලාට පස්සෙ ඉතුරු කතාවත් දාපල්ලා
55,මුං ලැබෙන වරප්රසාද ඔක්කම ජෙප්පන්ට කඩෙ ගිය උන්ට ඉස්සෙලාම දෙන්නෙ ඔන්න බ්ලපල්ලාරටෙ බදු මුදල් දෙන්නෙ ගමෙ හිගන ජෙප්පො නගා සිටවන්න
56,පිටිං ලුනු ගෙන්නද ක් තියෙන්නෙ
57,අම්මො මියා වගෙ බෙරුනා ලුනු අහනකොට
58,මිට පස්සේ හැමදාම පරාද සෙට් එක උබල
59,තරස්තවාදි බිමල චොර උනා අනේ සාදු
60,පලයන් හුත්තො යන්න අවුරුදු ක් දිනපු තොපි පරාද උනෙ තොපෙ තියෙන හොද කමටද තොපි රෙදි ඇදන් කතා කරන්න ලැජ්ජා නැ ලුනු ගනන් තමා යකො තොපි මෙක හුරන් කාල අද අරක නැ කියනව තොපෙ දරුවන්ටත් එක්ක හෙන ගහනව යකො
61,වාහන මිලට කරපු අපරාධයට පච බය්යන්ට විරුද්ධව පාරට බහිමු
62,අන්තිමට දුන්න ආයෙ හික්කඩු යන්න
63,අන්තිමට දුන්නු ටෝක් එකෙන් ජෙප්පෝ නිහඩයි
64,අවුරැදු ක් පැරදිලා එක පාරක් දිනලා මෙහෙමනම් අනේ මේ රටට දෙයියන්ගෙම පිහිටයි
65,සක්කිලි මාලිමාව ගෙදර යන්න ඉතා ළගයි
66,ලුණුත්නෑ ඇබුලුත්නෑදෙන් අපිකාලා හමාරයිරටේ විනාශය අත ළගලුණුනැතිවුනේ නම් ව්ශ්වයේ කම්පා වීමක් ම
67,ජෙප්පො විතර හොරැ කොහෙවත් නෑ කියල හිතෙනවා
68,ජෙප්පො තමයි කුහකයෝ
69,ජෙප්පො දන්නේ අනුන්ට අපහාස කරන්න විතරයි දන්නේ
70,චානක ගනන් හදල බලපන් උබලගෙ පක්ෂයේ හිටපු කී දෙනෙක් දැන් හිරේද කියල හොරා කාල තියෙන විදිහ අහින්සක මිනිස්සුන්ගෙ සල්ලි
71,සහෝදරයා උගත් බුද්ධිමත් සර්ලා එක්ක වාද කරන්න ඔබතුමන්ලාට දැනුම නෑ අපි ශක්තිමත් හැමදාම අපි බය නෑ කාටවත්ම
72,අවුරුදු තිස්සෙ එක දිගට දින්න කියන අය තමයි රට මේ තරම් අගාදෙකට දැම්මේ තිස්සෙ කාපුවා එක අවුරුද්දෙන් හදන්න වයිමටවත් බෑ මල්ලි
73,චානකගෙ දැණුම සිරසෙ සුරංග උරගාල පෙන්නුව
74,ශ්රී ලංකා ජාතික බයි නාලිකාව
75,අයියෝ බිමලේ රෙදි ඉල්ලේ නේද
76,අනේ අපොයි අපේ රටට වෙච්ච දෙයක් මීට අවුරුදු තුන හතරකට කලින් බඩු මිල නැග්ග තරම මතක නෑ ආයේ එහෙම දෙයක් වෙන් නොවන තත්ත්වයකට අප සියලු දෙනාම වග විය යුතුයි
77,තොපි මෙපර විතරයි ඉන්නෙ කො යකො ලුනු
78,හිරු නම් සල්ලි තමයි
79,අපි අවුරුදු ක් පැරදුනා තමයි බන් අපි කිව්වේ දුප්පත් අපි හැමෝම පරාදයි අවුරුදු ක්
80,කට්ටියට පුදුම අමාරුවක්නෙ තිබ්බෙ එකට දෙනකම්
81,ඔයාලා අවුරුදු හොරා කාලා තාමත් ඔය කැ ගහන්නේ එහෙම එකේ ඔක මොකක්ද අනේ
82,අර සරත් කුමාරද මොකාද කියන එකාව පාර්ලීමේන්තුවට එවපු එවුන් ඉන්නවා නම් ගෙදර මිනිස්සු එක්ක ඌවත් තියාගෙන තණකොල කාපන් ප්රශ්නයක් අහද්දි ඒකට උත්තර දෙන්න කොන්දක් නැති නපුංසක නාකියෙක් ඔල්මාන්දමෙන් කියවනවා ඇත්තටම මුන් කොටි කාලේ හිටියා නම් ගහලා ගියාම කියයි කමක් නෑ පලාත් පාලනේ බලය හම්බුන් නෑ නේ කියලා
83,උබනම්කියයින් ආදාරකරුවන්ට සලකන්න නැත්ද
84,දැන් බයියන්ගෙ වීරයො දෙන්නයි චානකයි චාමරයි අවු කරපු ලබ්බකුත් නෑ කයිය නම් ගහනවා වාචාල කොටා
85,ආණ්ඩුව ගෙනාවේ හොරු ගෙදර යවන්න හැබැයි මෙයාලගේ අදහස් වලින් තේරෙනවා මෙයාලා රටට ලැදියාවක් නැති බව ඒ නිසා ආණ්ඩුව මාරු කරමු
86,මුන්ට කඩේ යන එවුන් තාමත් ඉන්නවාද පල් හොරු
87,රටේ කරුමේට උපන් ජීව්ත
88,පැරදිලා මාස රටත් කොටියට
89,මාලිමාවෙ උන්ට තියෙන්නේ උද්දච්ච කමයි අහංකාරකම යි චන්ද ලක්ශ ව්ස්සකින් අඩු කරගෙන තවත් කෑ ගහනවා
90,චානකට පස්සෙ කතා කරපු අර සරත් කුමාර කියන මන්ත්රිවරයා කොහෙද යන්නෙ මල්ලෙ පොල් මෙ ම එහමයි චානක මෙතන කතා කරෙ ලුනු ප්රශ්නය ආරකා කියන්නෙ වෙන එකක් තාම ලැජ්ජා නැහැ මිනිසුන් දැන් ප්රතික්ෂේප කරලා තියන්නේ කියලා මෙ බොරැම කියන රජය කියන දෙ ඇහැන්නෙ නැති අය කොහොමද රටක් පාලනය කරන්නෙ මොනවද ඔතනට මෙයාලට එන්න සූදූසුකම් හොර උපාධි ඇර ගමට මොනවද කරලා තියෙන්නේ පැලයක්වත් හිටවලා තිබෙනවද අඩු තරමින්
91,අනෙ මෙහ් ඔහෙල කරපු තරම ඇති මෙ රටට උන් කරපු වංචා ගැන කියන්නෙ මෙ ඉස්සර
92,තෝ බෙරිහන් දූන්නට රාජපස්ස ගහලයෝ මින් ඉදිරියට ආයේ බලයට එන්නේ නෑ බොල
93,අවුරුදු තිස්සේ පැරදිලා කෑ ගහන්නේ ඇත්ත දෙවල් කියලා මිසක් අවුරුදු රට කපු උබලා වගේ චන්දේකට ඒ මිනිස්සු කෑ ගැහුවේ නැ ඒක තමයි උබලගෙයි උන්ගෙයි වෙනසඋබ මේ පර චන්දේ ඉල්ලල ඔතනට ඇවිත් කැ ගහන හැටියට අපිට හිතෙනවා උබ තාම වසරේ එකෙක් වගේ කියලා මේලෝ රහක් නැති විපක්ෂ ඇත්තටම උබලා හොදයි මේ රට තව ටිකක් අගාදෙට යවන්නම් වෙන දෙයකටනම් උබලා වැඩල් නෑ
94,අදත් නාගත්තා නෙ කොන්ද පන නැති පවමාවෙ වාචාල හෙත්ත
95,නියමයි කතාව ටොම්පච බිමලා ඉල්ලගෙන කෑවේ
96,මලිමව හිතන් ඉන්නෙ හෙන් ඉහලින් ඔන් තම පොරවල් කියල අන්තිමට දුන්න උත්තරෙන් වලක් කපල් වැලලෙන්න නෙද පවු ජෙවිපිය උන්ගෙ වෙස් මුනු දැන් ගෙලවෙන කලෙමුන් දිගටම හිටියොත් යුද්දත් කරන්න වෙයිකන්න වෙනෙත් පිට රටින් ගෙනත් ගිනි ගනකටඋන්ගෙ සක්කු පොරොගන්න එපැ
97,මාළු මාව ආන්ඩුව අවුරුද්දෙන් ගෙදර යනවා
98,නියමයි
99,ජෙප්පෝ රටට කරපු හොදක් නෑ
100,ලුනු පැකට් එකක් ගන්න සතොසට යන්න ක් යන්න ඕනේ ආන්ඩුවේ උන්ගේ උද්දච්චකම මෝඩ හරක්
101,චානක මහත්තය ගේ කතා විලාසය ලස්සනයි
102,චානක මැතිතුමාට සත්යය න් දහිරිය ේ ලැබේවා ඉදිරියට ම යන්න සියලු ම දෙවියන්ගේ පිහිට ා ආරක්ෂා ලැබේවා
103,තර්ජනය අපහාසය හිතමිතුරන්ට රාජ්ය ආදායම් සූරා කන්න පාරවල් හදා දෙන එක හැර රටට ප්රයෝජනවත් දෙයක් කරන්න බැරි රජය
104,චානා දුන්නා ලොවෙත් නැති වෙන්න යකො
105,දුකට අඬන උන් දැකලා තියෙනවාද මේන් බලල්ලා පවු යකෝ
106,හිරු එකට හරි සතුටුයි නේද
107,අනේ ජෙප්පො
108,මාලිමාව දූෂණය නාස්තිය පිටු දකිනවනම් කොහොමද ලැජ්ජා නැතිව මේ ප්රාදේශීය සභා ක්රමයෙන්ම ජන්දය පැවැත්තුවේ වෙනකම්ම ප්රාදේශීය සභාවල හිටියේ මංත්රිවරු ක් වගේ මේ මැතිවරණ ක්රමයෙන්ප්රාදේශීය සභාවකට ක් වගේ සාමාජිකයන් යනවාමේ මිනිස්සු නඩත්තු කරන්නේ කොහොමදනාස්තිය කොහොමද මේ දීලා තියෙන්නේ රැකියා අවස්තාමහජන නියෝජිතයන් නෙවේ ලැයිස්තුවෙන් තේරෙන බොහෝමයක් අධ්යාපනයක් නැතිකුඩුකාරයන්දූෂිත පුද්ගලයන්ය දේශපාලන දැනුමක් නැති ලැයිස්තු පිරවීමට කාගේ හෝ නමක් දැමූ නිසා පත් වූවන්ය සාමාජිකයන් ක් ඇයි මොනවා පාලනය කරන්නද ජන්දයට ඉස්සෙල්ලාමාලිමාවට මේ මැතිවරණ ක්රමය අහෝසි කරන්න තිබ්බා කිසිම ප්රභෝධයක් නැතිජයග්රහනය කරපු උන් ගෙදර ඉන්න ජනතාවගේ උනන්දුව අඩුවන මැතිවරණය ක්රමයක් මාලිමාවට ඕනී උනේජනප්රියත්වය අඩුවේගෙන එනකොට පනත් හද හදාඉන්නේ නැතිව ඒ ගැම්මටම ජන්දය දිනන්න
109,විපක්ෂයේ ගැම්ම බලන්න කො මෙ රජයට ලේසි වෙන්නැ රට හදන එක කලිම් ආන්ඩුවලට බැනලා වැරදි පෙන්වලා ගත්තු බලය විපක්ෂයේ ඇස සුක්ෂමව බලන් ඉන්නෙ කිව්වනම් කොරලා පෙන්වන්න වෙයි නැත්තම් රෙදි ඉල්ලෙ
110,මොක්කුද බන් නේ ගොන්නු
111,ජයවේවා චාමර මැතිතුමාට
112,අම්මෝ අරූට කෙල නැතිවෙන්න කිව්වා
113,අවුරුදු ක් තිස්සේ උඹලා මොනවාද බන් කරේ ගමේ චන්දෙදි ගමේ එකාට චන්දෙ දුන්නේ පවු කියලා හිතවත්කමට උඹලා ඒවා කරේ තියාගෙන හැමිනේන්න එපා
114,ගොන් මාලිමාවට හොඳ වැඬේ
115,කාලකන්නි ජෙපපෝ
116,මෙි මුස අන්ඩුවක් මුං කියන්නේ රැපියල් ඒකයි
117,නියමයි
118,මේ මාලීමාවෙ ගොන්නු කොහෙන්ද හොයාගත්තේ
119,නියම තරැණයෙක්
120,ඇනේ චානක කියන්නෙ නිකන් කෙනෙක්නෙ
121,අඋරුදු ක් තිස්සේ පැරදුනේ රටේ එදා වේල හොයන්කන මිනිසුන් යකෝ තොපි කරේ තොපේ බලය රැක ගන්න අහින්සක මිනිසුන්ගේ ජිවිත කාපු එක
122,කෝ මේ බිමල්
123,පචනායක
124,හාල් කාලෙන් ලුණු පොල්කට්ටෙන් කොමිස් ගහනවනම් ඒ පල් හොරු
125,රොඩි බල්ලෝ ටික
126,අන්තිම ටික රිදෙන්නම දීලා තියෙනවා
127,ඔවි ඒකත් ඔය හරක්ට දුන්නේ පොහොටිටුවෙි චන්ද
128,ජයවේවා
129,ඔහොමනම් කථා කරන්න එපා චානකපව්එක පාරක් හරි දිනුවනේ
130,ආණ්ඩුවට බොක යන්න ඇති
131,හොරැහොරැකියපුසේරමඑකතුකරනවාමාලිමාවනගරසබාපිහිටන්නපචජෙප්පො
132,බිමලා අමු ගවයා ඉල්ලන් කනවා කියන්නේ ඔන්න ඔවට සරා ගොයියට තියෙන ප්රශ්නේ අහන්න ඔන උගේ ලොකු එකා ලප වානරයගෙන් උ කතා කරන්න ගියොත් කොහෙවත් නැති වැස්සක් වැහැලා පස් කදු පාත් වෙනො
133,නියමයි සිංහ පැටියා
134,මුන් අවුරුදු ක් කොට්ඨාස දිනල මොනාද කරල තියෙන්නෙ ලැජ්ජ නැතව උජාරුවෙන් කියන හැටි පයා
135,කාලකන්නි උගුඩු ජෙප්පො පජාතයි
136,අවුරුදු ගානක් රට පාලනය කරලා ආසාවට එක ප්රාදේශීය සභාවක්වත් දිනාගන්න බැරිවුණ පොහොට්ටුව
137,මුට ගමෙත් චන්ද නෑ
138,මුන්ට රෙවිල ඉන්නෙඅසූචිකන ගවය
139,හිරුත් එක්ක හොරු ගානට කරල
140,ලුණු ගැන ඇහුවම චනදේ ගැන කියනවා දිනුම පැරදුම ගැන සෑහෙන උජාරුව නෙහහ්
141,හරි හරි චානක ටිකක් දුකයි වගේ
142,නියම කොල්ලෝ ගෙප්පෝ
143,ක් තිස්සේ කොරපුවාගේ රගේ තමයි දී පාරවල්ගානේ නොකා නොබී පෝලිමේ හිටියේතාත්තා කෝරා යි බාප්පා කරා හමාරයි දැන් පුතා දගලනවා අම්බරුවෝ රැලක් හදාගන අයේ රට හාන්න බලන් ඉදපන් මිනිස්සු දේවි
144,නෝන්ඩි කරනවා කියලා එච්චරටම පව්
145,පිටරටින් බඩු ගෙන්නන්න ආන්ඩු ඕනද ඔකදෙන්ටකෝ පිටකොටුවෙ මුදලාලිකෙනෙකුට
146,කටක් නෙවෙයි ඒක රටක්
147,මාලිමා පිස්සෝ නොදකිින් මු
148,රටේ ප්රශ්න ගැන මතක් කරද්දි ඒකෙන් පැනලා ය්න්වා වගේ පේන් නැද්ද බං උබලට
149,කොටි බිමල්ට රෙවුනා
150,එකපාරක් නිකන් පිනට දීනලා කියවනවා වැඩ නෑ කයිය විතරයි
151,නියමයි චානක ඔය න්යායාචාරියා බිමලට රෙදි ගැලවෙන්න දුන්න රිටර්න් එකට
152,මුන් තමයි වැඩ්ඩො පව් කාරයොරටම කාලා
