Index,Sinhala Comment
76,මාර සතුටුයි අනුර සහෝදරයා සොබාදහම උඹව නිසිතැන තිබ්බා අනිවාර්යයෙන් කියන්න වචන නෑමේ විශ්වය ගැන කරත්ත රෝදය කැරකෙනවා අද අනුර රටේ ජනාධිපති
77,කිසිම සීලචාර කමක් නැහැ මුන් නොදකින් ගල්
78,මම ඉස්සර ඔය වගේ පාර්ලිමේන්තු කතා අහන්නේ නැ දැන් ඇහුවට මට පෙන්න බැහැ ඕකුන්
79,මම මේ කතාව අහල තිබුනේ නෑ ඉස්සර අද ඉ ඇහුවේ ඕක අහල තිබුන නම්මීට ඉස්සර වෙලා ජනාධිපති කරන්නේ ඔබතුමා නරි රැල උඩු බුරනවා නොදකින් තු
80,අද අහගෙන ඉඳපල්ලා කෑ ගහන්නේ නැතුව බල්ලෝ ටික
81,දැන් අ අ උකො ගන්න අනුර අපේ ජනපති
82,ඔක්කොම හෝදලා ගියා නේද
83,බෙහෙත්
84,අපොයි දෙයියනේ මාර වේදනාව ක් දැනෙනවා කෑ ගහන විදිහට මේ හැමදේම කරන්නෙ ජනතාව වෙනුවෙන් කියලා හිතෙනකොට හරිම දුකයි අපි හැමෝම වෙනුවෙන් අද ජනාධිපති අනික් හිවලයෝ කියවන ඒවා අප්පිරියයි අහන්න ඔබතුමා කතා කරන ඒවා දහ පාරක් බැලුවත් මදි
85,උත්තරේ හම්බුනා
86,බල්ලො බුරනවා
87,මෙච්චර කල් උගුර කඩාගෙන කෑ ගහපු ඒවට ඔබතුමාට විශිෂ්ඨ ප්රතිඵල අද ලැබිලාඒ දැනෙන සතුට කියල නිමකරන්න බෑ සදා ජය
88,පරක්කු වෙලා හරි ඇත්ත දිනනවා
89,ජනපතිවරයෙක් මෙි කතා කරන්නෙ සහෝ
90,ඔබ කේසර සිංහයෙක් සහෝදරයා
91,අනුරයා යකෙක් යකෝ තනි අලියෙක්
92,අම්මෝඋගුර ලේ රහ වෙනකං එදා කෑ ගහපු හැටි එදත් අපි ඇහුවාඅද අහන්නෙ ගැම්මෙන්
93,බල්ලො බුරපු හැටි අපේ ට
94,වෙන පක්ෂ වලට දෙන්න හිටපු අපේ පවුලෙන්ම වන්ද ක් මම මාලිමාවට හැරෙව්වාඒ අය අද සතුටු වෙනවා ඔබ තමාට දළදා සමිදුන්ගේ ආනුභාවයෙන් අපේ දුක් ගිනි නිවන්න ශක්තිය දහිරිය ලැබේවාආයු වර්ණ සැප ලැබේවා
95,කෑගහපු උන්ගෙන් කීදෙනාද දැන් පාර්ලිමේන්තුවේ ඉන්නෙ ජීවිතේ ඉතුරු කාලය හිරේ හරි ගෙදරටම වෙලා හරි ගෙවපල්ලා
96,යෝදබල යෝදශක්තිය යෝදවිරිය ඔබ සින්හයෙක් නෙවෙයි කේසර සින්හරාජයෙක් ජයවේවා
97,පාර්ලිමේන්තුවක ඇහුන සුපිරිම කතාවක්
98,හොරුන්ට ඒවා අහන් ඉන්න බැරුව
99,රට ගිනිගෙන ඇති බව දැන මගේ එකම පුතනුවන් එ ගිනි නිවන මග සෙවිම වරදක් දැයි මට කියන්න
100,ඉදිරි පාර්ලිමේන්තු රැස්වීම් බලන්නත් ආසයි
101,වීර පුතෙක් තෙරුවන් සරණයි
102,ජය වේවා ජය වේවා ජයවේවා ජයවේවාඅනුර කුමාරට ජයවේවා
103,ඔහු සහෝදරයා ඔයා පරිස්සමෙන් ඔවුන් සක්කිලිනාකි බක්කුන්ට පුටුවෙ ඉඳගෙන ඉන්න දෙන්ඩ කියලා වෙන්න ඇති කියන්නේඅනුර සහෝදරයාට ජයවේවා
104,හොඳ වැඩි අනුර කතා කරන එකට මං සන්තෝෂයිනාකි බක්කු ටික කෑගහනවා
105,පහුවෙලාතෙරැනේදැන්තමි
106,ජනපති සහෝදර යට
107,ඔය බල්ලෝ බිරුවට බයවෙන්ඩ එපා ඔඋන් බයට කෑ ගහන්නේඅදත් හෙටත් සිංහයා ඔබයි සහෝදරයා
108,හැමදාම පාර්ලිමේන්තුව දෙවනත් කල වීරයා අද ජනාධිපති ආඩම්බරයිරට හදන අපේ වීරයා දීර්ඝායුශ
109,මේ තරම් කෑහපුවයි ප්රතිඵල දැන් ඔබට ලැබුනාඅපිවෙනුවෙඅපේ රට වෙනුවෙන් ඔබට ස්තුතියි
110,අනිවාර්යයෙන් ගන්න ජනපති වේවා
111,ලාභෙට බිලි දෙන්නේ නෑ යකෝ මාළිමාවේ අපි බුද්ධිමත් තොපි වගේ කාලකන්නි නෙවෙයි එළ එළ අපේ කොල්ලගේ වොය්ස් එක කොහොමද පට්ට ආඩම්බරයි
112,ජනාධිපති උනාට පස්සේ මේවා බලද්දී ඇහැට කදුලු එනවාආදරෙයි ජනාධිපති තුමනි
113,අපේ නියම රජාසිංහයෙක්
114,මේ කතාව ගොඩක් මිනිස්සුන්ගෙ හිත් වෙනස් කලා
115,ඹය කෑගහන එවුන් තමයි රටේ වන පංතියෙ හොරු විනයක් නැති වනචරයො පාර්ලිමේන්තුවට යවපු ජඩයින් තේරුමි ගනිල්ලා රට කෑවෙ තොපි කියලා
116,මේ කෑ ගහන්නේ ජනතාව වෙනුවෙන්අම්ම පෙව් කිරි වල සවිය මේ හඩ උගුර ලේ රහ වෙනකල් කෑ ගහල ජනතාව ඔබේ හඩට කන් දුන්න දවසක් ආවා මේ සක්කිලි පාලකයෝන්ට දඩුවම් දෙන්න අපිට වඩා අවශ්යතාවය ඔබ තුමාට තියෙන බව නම් සැබෑ එ සදහා ජනතාව ඔබතුමාට ශක්තිය දුන්නදැන් ඔබේ වාරය ජනාධිපතිතුමනී
117,එදා බැලුවේ දුකෙන් ඔබ වීරයෙක් වගේ හඩ නැගුවා අදත් බැලුවා මේක ඒත් අද ආඩම්බරයි ඔබතුමා අද අපේ නායකයා
118,වෙනුවෙන්
119,සහෝදරයා
120,සුපිරි සහෝදර ජනපති තුමා
121,අපේ රටේ මිනිස්සු එදා කේප්ප ගෝටාව ගෙනාපු අවස්තාවේ අනුර කුමාරව ගෙනාවානම් අද රටේ ප්රශ්න ගොඩාක් විසදිලා
122,මේවා අපි කවදාවත් දැක්කේ නැ නියමයි අප්පා
123,මම මේ කතාව අද අහනවා අනුරගේ කතාවට බල්ලෝ බුරනවා ඒත් එයා කතාව නතර කලාද අනුර අද කොතනද අනුර ඉන්නේ දැන් උන් බයවෙලා දගලනවා
124,එදා අනුර අද අනුර විශිෂ්ට ජයග්රහණයක් ලබා රටේ ජනාධිපතිතුමා දැන් හොරු බලු වෙලා
125,කථාව නම් කථාවපුදුම සතුටක් දැනේන්නේ
126,අප්පෝ සවන් දෙන්න
127,මේ මනුස්සයෙක් මේ යක්ෂයො එක්ක කොහොම ජය ගන්නවද සියලුම දෙවියෝ මේ මනුස්සයා රකීවා
128,සෙට් එකකගෙන් ගේම ඉල්ලනව තනියම මාරම ගැම්මක් ඒකනම්
129,ලමයින්ට සවන් දෙන්න ගිය මෝඩ ජනපති
130,ටාසන් වගේ ශක්තිමත් ගාම්බීර පිරිමියෙක්සැබෑ පිරිමියෙක් මෙන්න පිරිමි
131,අද දවල් නිදා ඉදිද්දී හීනය පුරාම හිටියේ අනුර කුමාර ජනාදිපතිතුමා අපේ ගෙදර ඇවිත්හීනෙනුත් පෙනෙන්නේ ඔබ ඇතුලු කන්ඩායම විස්මිතයි
132,එදා කියලවත් අහන් ඉන්න පුරුදු නැති අයඅද මීක් නැතිව ගෙදරට වෙලා අහන් ඉන්නව නේත
133,අපේ ජනාධිපතිතුමා
134,ඉතිහාසෙ කවදද මේ වගේ බුද්ධිමත්ව කතා කරේ හිටියද එහෙම කෙනෙක් ඔබතුමා හැර දැන් ඔබ අපේ ජනපති අපි වෙනුවෙන් ලේ රහ එනකල් අවංකව කතා කරපු ඔබට අපි ණයගැතියි ජනපතිතුමනි ආදරෙයි ඔබට
135,මමත් අහනවා මේ කතාව මේ තමයි අපේ සිංහ රජා දෙවියනේ බය නැතිව පොරබදන ආකාරයපුදුම එඩිතර කමක්
136,නරි මැද සිංහයෙක්
137,ආඩම්බරයක්
138,ලස්සන කතාව
139,ජය වෙිවා
140,නැවත නැවත අහන්න ආසම කතාව සිංහයා සිංහයාම තමයි
141,කොල නොබලා මෙහෙම කියවන එකම මනුස්සයා
142,ඉදිරියට පැවැත්වෙන පාලාත් පාලන නගර ප්රාදේශීය සභා වලදිත් ඔය පක්ෂ ටිකට මහමැතිවරණයෙදි දුන්න උත්තරයම දෙන්න ඕනෙ පිරිසිදු මිනිස්සු පත්කරගන්න උත්සහකරමු
143,උරුක රැළලක් වටකගැත්තාට සිංහයා බයේ පැනල යන්නෑ කියලා අද ඔප්පුකරලා නැද්ද බය් රැල
144,කවුද ඒ ඈතින් බුරන බල්ලෝ ටික නම දන්නවද
145,වෙනුවෙන් බුදු ජනාධිපති
146,අනුර කුමාර අපිට වටිනවහොර හැත්තට වදයක්අපිට රජෙක්
147,මෙව තෙරුම් ගත්ත මිනිස්සු
148,සිංහයාගෙත් සිංහයා
149,කාලයක් තුල ඔබට ඇහුම්කන් නොදුන් සියලු දෙනා අද ඔබගේ කතාව ගැන ඉහලින්ම කතා කරනවා ඔබ තරම් නිහතමානි ඉතා මතක ශක්තියෙන් යුතු කලහාකාරි හැසිරීම් නැති කතා කිරීමේදී පවා අති දක්ශ රට වෙනුවෙන් හඩ නැගූ හොර වංචාවන්ට දැඩි සේ විරුද්ධ වූ ඔබට මෙපමන කාලයක් අවධානය නොදුන් අප අද ඒ ගැන යම් කලකිරීමක් ඇති කර ගත් නමුත් මේ වෙද්දි ඔබ ජනතා ආදරය ගෞරවය දිනාගෙන යන්න ඕනි ඉහළම සුදුසුම තැනට යන්න ලැබීම ගැන ගොඩක් ආඩම්බරයෙන් සතුටු වෙමි ගරු ජනාධිපතිතුමනි රට වෙනුවෙන් යහපත් තීරණම ගන්න ශක්තිය ධෛර්යය ලැබේවා
150,ඔබතුමාට
151,ජාතියේ පිනට පහල වූ විරුවාණනිඔබට සියලු දෙවියන්ගේ රැකවරණයි
152,සිංහයා තනියම නරි රැල එක්ක සටනක
153,ආදරෙයි ජනාධිපති තුමා
154,අපි එදත් ඔබතුමාගෙ කතාව ඇසුවා එදා සිටම ඔබ ජනපතිමයි තෙරුවන් සරණයි
155,ඔබ සිංහයෙක් ජනාධිපතිතුමෙනි
156,ඔබ තුමාට දේව ආශිර්වාදය ලැබේවා
157,අනුර කුමාර ජනාදිපති ඔබට තෙරුවන් සරනය්
158,ගරුජන අදිපතිතුමනිපර්මෙන්තුයින්නෙමීහරර්ක් ඔ බතුමාටජයෙන්ජයමවෙවා
159,මෙතුමා උගුර වේලනකම් කෑගහනවා ඒ වෙලාවේ හරිනි මැතිනිය වතුර අහනවා මෙතුමා ට බොන්න දෙන්න බලන්න කොහොමද එකමුතු කම
160,දැන් මේක බලද්දි පාර්ලිමේන්තුවෙ විකාර නැටුව ගොඩක් අය පාර්ලිමේන්තුවෙ නැ ඒ වෙනුවට ක අති බහුතර බලයකින් පත්වුන මාලිමා ආණ්ඩුව තියෙන්නෙ ආදරෙයි
161,අද කොහේද ඔය නරි ටික එළියට ඇද දැම්මා ජනතාව තේරුම් ගත යුතුයි අනුර අද ජනපති
162,ලංකාවට ඉන්න එකම සිංහයා ඔබයි
163,ආණ්ඩුවේ කැබිනට් එකත් දිවුරුම් දුන්නට පස්සේ බලන මම
164,ඒද පාර්ලිමේන්තුවෙ තනියම කැගහාපු කෙනා අද මුලු පාර්ලිමේන්තුවම එකමිටකට ගත්තා ඔය කැගහාන හොර සක්කිලි හැත්ත අද බලුකුක්කෝ වගේ නැටිට අකුලගෙන ගෙදර ගියා පටිට හොරැ රැල රට කාබාසනය කරලා ගියේ අපේ ජනාධිපතිතුමාට තිස්තුන් කෝටියක් දෙවියන්ගේ ආරක්ෂාව ලැබෙිවා බුදු සරනයි මාලිමාවට ජය වෙිවා
165,ජය වේවා අද අපේ ජනාධිපතිවරයා ඔබතුමා දීර්ඝායුෂ ලැබේවා දළදා සම්දු පිහිටෙන් සියලුම හොඳ දේ කරන්න ශක්තිය ධෛර්යය ලැබේවා බුදුසරණ යි ඔබතුමාට ආදරෙයි අපි හැමෝම
166,දැන්නම් දුකයි වගේ මොකද ඉස්සරහට අනුර පාර්ලිමේන්තුවේ නැති නිසා
167,මම අදයි මේක බැලුවේ උගුර කට ලේ රහ වෙනතුරු කිව යුතු දේ කිව්වා අනේ වතුර ටිකක් වත් නැහැනේ කියලා මං හිත හිත හිටියේ අයියෝ ඊට ටික වෙලාවකට පස්සේ මං දැක්ක වතුර එකක් ගෙනත් දෙනවා මං හරිම දුකින් බලන් හිටියේ අනිත් පැත්තේ හිටපු අය පිස්සෝ වගේ කෑගහනවා ඔවුන් ගැන හරි පුදුමයි එදා තත්ත්වේ ගැන එහෙම හිතුවට අනේ දැන් අපේ ජනාධිපති තුමා වෙලානේ ඔබ එදා ඒ වපුරපු දේ පිරී ඉතිරී යන්න අස්වැන්න නෙලාගෙන තියෙනවා අනේ වටේ ඉන්න සොයුරු සොයුරියන් ටික ඒ අස්වැන්න අපතේ නොයවා නෙලා ගන්න එතුමාට උදව් කරන්න අනේ මමත් පුළුවන් හැටියට උදව් කරනවා රට වෙනුවෙන් සහ අනාගතය බාරගන්න ඉන්න ලොකු කුඩා ළදරු සෑම දරුවෙක් වෙනුවෙන් ම අපේ ජනාධිපති තුමා ඇතුළු සැමටම ඒ වෙනුවෙන් කටයුතු කිරීමට දිරිය සවිය ලැබේවා ජේසු පිහිටයි
168,අද මුළු ශ්රීලංකාවම පිළිතුරු දුන්නා ඔබ ජනාධිපති පුටුවේ හිදුවල ආදරෙයි අනුර සහෝදරයා
169,අද අපේ ජනාධිපතිතුමා ඉදිරියේ අද බල්ලන්ගේ කට වැස්සුවා ජනතාව
170,නියමයි අපේ සිංහයා
171,රත්තරං මනුස්සයෙක්
172,එදා කතා කරපුව හොයහොයා බලන මම ආදරෙයි ජනපති තුමනි
173,ය වගේ පාර්ලිමේන්තුවක් ආයේ නම් ඕනේ නැහැ ඔබ අද ජනාධිපති හරිම සතුටුයි
174,මේ අහන්න මගේ තනි මතයක් මං කියන්න කැමතියි මෛත්රීපාල ඡානාධි පතිව සිටින කාලය තුලදී රටේ ආරක්ෂාවට තර්ඡනයක් ඇති බවට පෙන්වා ගෝඨාඇතුළු උගේ සංවිධානාත්මක කන්ඩායම විසින් කුමන්ත්රණයක් කරමින් ඉක්මන් ඡානාධි පති ධුරයක් ලබා ගැනීමේ අටියෙන් පාස්කු බෝමබ ප්රහාරය දියත් කරමින් අහිංසක ඡීවිත ගනණාවක්ම බිලිගත්ත කියල මම එක හෙලා කියනව
175,ඒක තමා හැමෝම කියන්නෙ
176,නියමයි ඹබ තුමා අද මී හරක් ඹක්කොම කැලේටම එලෙවිවාහරිම ආඩමිබරයිඹබ තුමාට තෙරැවන් සරනයි
177,ඔබ තුමාට තෙරුවන් සරණයිජයෙන් ජය වේවා
178,බලය කියන්නෙ ජනතාව
179,කොහොමද එ ගැම්ම
180,උගුරලේ රහ වෙනකල් කෑ ගහලා ඔබ තුමාට ඉරෝගි අයුශ ලැබෙවා
181,තබා ගෙන පුංචි මිනිස්සු වෙනුවෙන් තනියම ගේම ඉල්ලපු ඔබ තුමා අද ජනපති මිනිස්සු ගේ හිත හදලා අද ලබා ගත් ජය ග්රහණය නියම කම්බුල් පාරක් ඔය පර හැති කරේටජයවේවා අපේ අනුර ජනපතිදුන්ට
182,සුපිරි අහගෙන ඉන්න බෑ තනියම ගේම ගහලා මෙ වෙනකල් අනුර ඔබතුමාට ජය
183,මේ ඉන්නේ අපේ චන්ඩි ජනාදිපති දැන් කොහෝම හරි රජ වුණා ජයවේවා
184,බලය කියන්නෙ මේ රටේ ජනතාව නියමයිචිරං ජයතු ජනාධිපති තුමනි
185,මීටකලින් මේවා අහල තිබ්බ නම් අපි පළමු ජන්දේ ඉදලම මේ පක්ෂයේ
186,මම මේ දන්නේ අහන්නේමිට කලින් අහලා තිබ්බේ නෑ
187,ගොන් බල්ලන්ගෙ සද්දෙ දැන් කොහොමද රොත්ත පිටින් ගියේ
188,විපක්ෂයට උණගැනෙන්න කියල දුන්න
189,මම ප්රාර්ථනා කරනව උණක් හෙම්බිරිස්සාවක් හැදෙන්න එපා කියල තෙරුවන් සරණයි
190,ඇසුවේ නැහැ නේද කියලා
191,බල්ලෝ උඩූ බූරනවා සිංහයා අැත්ත කියද්දි
192,ගව රැල තාම කැ ගහනවා ලෑඡගා නැදද මූනට තාම
193,දී ගැම්ම එහෙම නම් දැන් ආවොත් ජෝනී උස්සලා පොලොවේ ගහයි යකූ
194,ඔන්න ජනාධිපති උනාට පස්සෙත් අපි මේක බලනවා මින් ඉදිරියට අපේ ජීවිත මෙතුමා ආරක්ෂා කරාවි
195,සතුටුයි ජනාධිපති තුමාට නිර්භිතයි දැන්මේව ගැන හිතමු නේද
196,තනියම සටන් කරපු අපේ ජනාධිපති
197,ඒ ධෛර්යය ඒ ශක්තිය සත්යය ගලාගෙන යනවා අපේ ජනපති රාජපක්ෂලා තිරිසනුන් රටේ සල්ලිවලින් රජසැප විඳිමින් උද්ධච්ච කමින් තවමත් කියන්නෙ අතාරින්නෙ නෑලු තණ්හාව රෑට බීලා වෙව්ල වෙව්ලා ඉස්සර උත්සව වලට එන්නෙ රටක් පාලනය කලා නෙවි රට කෑවා
198,අද මුලු පාර්ලිමේන්තුවෙන් ක් අනුරගෙ
199,මිනීමරු ගෝඨාට දඬුවම් ලබාදෙන්න ජනාධිපති තුමනි පොත් ලියලා සුද්ධවන්තයා වෙන්න හදන මිනීමරුවන්
