Index,Sinhala Comment
33,මම පේරාදෙනිය විශ්ව විද්යාලේ ඉගෙනගන්නේ මගේ ගෙවල් තංගල්ලේ මම හැමදාම හයිවේ එකේ ගෙදර එන්නෙ ඔබතුමාය පිං දිදී ඔබතුමා නැත්නම් ඒවා අපිට හීන
34,ඔබ රතන හාමුදුරුවන්ට ගැමුනු විජේරත්න ට එන්න කියලා දුවනකන ගැහුවා නේද
35,මෙතුමාගේ පාලනය කාලෙ තිබුනෙ එකම අඩුව තමා රාජ්ය සේවක හොරු එලිපිටම රට කාබාසිනියා කිරීම ට විරුද්ධව නිසි ක්රියාමාර්ගයක් නොගනීම
36,තොපිට ඉතින් කටේ තියෙන්නෙ යුද්දෙයිපරවල් ටිකයි විතරයි නාකි මයිනො ජනාදිපති කෙනෙක් පත් කරන්නෙ රටක් හදන්න ඒක වගකීමක් උබ නෙමෙයි නෙ නවත්තන්න කිව්වෙ යුද්දෙ සරත් ෆොන්සේකා තො සරත් ෆොන්සේකට කිව්වනේ යුද්දෙ නවත්තන්න කියලා අන්තිම මොහොතෙ ප්රබා එක්ක ඩීල් දාලා ඒවත් කියපන්කො ඒක නොකල නිසා ෆොන්සේකා හිරේ දැම්මෙ එවත් කියපන්කො
37,ආයු බෝ වෙිවා මහාරජානනි
38,රටක් ආදරය කරපු මනුස්සයෙක් අද වැටුන තත්ත්වයක් බලයට කෑදර වීම් කාලකන්නි ගෑනියෙක් කාලකන්නි දරුවො දෙනෙක් කාලකන්නි සහෝදරයො ටිකක් කාලකන්නි ටිකක් මේ මනුස්සයව දාන්න තියන පහලටම ඇදලා දැම්මා
39,තොපිටතමාඩුනනේතොපිනාපුවාදන්නේදැනි
40,නාමල්බඩුගහන්නේඅපේසල්ලිවලින්
41,යකෝමෙකාතවත්කන්නෙඅපේසල්ලිවලින්තොපිකන්නෙතකකොලද
42,අපේඒවාකන්නඑපාතොපිටහෙනගහනවා
43,ඹයයකාටතවත්දගලන්නේනැතුවපාඩුවෙඉ්න්නකතාකරගන්නවත්බැතොපිතවත්කන්නෙඅපෙන්
44,ඔබතුමා රජෙක් තමයි අපි හැමදාමත් ඔබ සමගයි දීර්ඝායුෂ ලැබේවා
45,රට බොකොලොත් කෙරුවෙ අපිද
46,අපේ සල්ලි හොරාගතු හොරෙක් නෙමේද
47,ඔබ තුමාතමයි තමයි අපේ සදානිය විරයා
48,අපේ සිංහල මිනිස්සුන්ට කෙලෙහෙගුණ මුල මතක නෑ එකයි මෙච්චර අගාධයකට රට දැන් පත් වෙලා තියෙන්නේ මෙිි මනුස්සයා නැත්නම් අද ඹය කතා නායකයලා කවුරුත් නෑ
49,කවුරු මොන දේ කිව්වත් කොමන්ට් බලපුවාමපේනවා එතුමාට කොච්චර මිනිස්සූ ආදරේයි ද කියල ඔබතුමාට දීර්ගායුෂ වේවා
50,හිරුට බොහෝම ස්තුතියි අපේ ජනාධිපති තුමා ට කළගුණ අමතක නොකිරීම ගැන
51,ඔබතුමා ට බනින්නෙ ගරහන්නෙ මූසල කුහක වෛරය පිරුණ කාලකන්නි ජෙප්පෝ මිසක් රටේ සාමාන්ය ජනතාව නොවෙයි ජෙපි කාලකන්නි දැන් වපුරවා නෙළනවාඅපි බලන් ඉමු උන්ම ඒවා බුදින කල්ඔබතුමා ට නිදුක් නිරෝගී දිඝාසිරි ලැබේවා උතුම් තෙරුවන් බෙලෙන් ඔබතුමා ලෝක පූජිත ජනාධිපති කෙනෙක් දැන් ඉන්නෙ තබුත්තේගම කුඹුරක පබයෙක් තරම් වත් රටට සේවයක් නොකල නිකමෙක් ගොබ්බයෙක්
52,පමාවෙලායීඔබතුමාවදැක්කේඒඋනත්දුන්නේඔබතුමාටතමයී
53,ඔයාකරදේවල්උන්ටපේන්නේනෑඒත්ඔබගෙන්පස්සේකිසීමදියුනුවක්නෑමෝඩයන්ටපේන්නේනෑඒවා
54,ඔබඵදාකීවදේඅදවේගනයනවාආදරෙයීඔබතුමාටගොඩාක්
55,පොන්සේකා මහත්තයාව හිරේ දැම්මේ යුධ ජයග්රහණය තනියම බුක්ති විඳින්නද
56,යුද්ධ යට මුහුන දීපු කෙනාව හිරේ දැම්මෙ ඇයි
57,යුද්ධය දිනලා රටම කෑවා
58,අපේ කාලේ රජූ
59,දීර්ඝායුෂ ලැබේවා
60,සරත් ෆොන්සේකර යුද්දෙ නතර කෙරේදීන් නතර කරන්න අවසරය දුන්නා සරත් ෆොන්සේකා තමයි ඉතින් ඒක ඒ යුද බිමේන් ඒ ප්රශ්න දරාගෙන වැඩ කරේ
61,යුද්ධයේ නතර කරා ඒ වගේම ඉතින් අවුරුදු ක් විතර බලයේ හිටියා මේ හොරකම් කරා රට දියුණු කරේ නෑ හොරුන්ට හොරකංකා යන්නේ නිදහස හොරකම් කරන් යන්ට අවස්ථාව දුන්නා
62,ශිු ලංකාවෙි අමන තිරිසන් පාදඩ ජෙප්පන් අමතක කරාට අාදරනිය මිනිසුන්ට ඹබ රජෙක්
63,මේ රටේ නායකවෝ කියන උන්ට නියම උත්තරේ හැඟීම ආවේ ජාන වලින් සිංහලයෝ අහපල්ලෙ මේක අද ගරහන සත්තුන්ට කියලා දීපල්ලා ඉතිහාසය අද ඉන්නේ නායකයොද මෙතුමා නැත්තං අද අපට රටක් නෑ බොලව්
64,සිංහලයා තරම් ගුනමකු ජාතියක් තවත් ලොවනෑ අරගල කාලේ මෙතුමා ගාතනය කීරීමට තැත් කලා
65,සදා අමර්නීයයි රජුනි ඔබ
66,කවුරු මොනව කිව්වත් ඔබ තුමාට සම කරන්න කිසිම නායකයෙක් ආයෙ බිහිවෙන්නෑ ඔබ තුමාට බූදූ සරණයි
67,කුහකයන්ට ඔබ තුමා හොරෙක්රටට ආදරෙ කරන මිනිස්සුන්ට ඔබ තුමා රජෙක්ජෙසු පිහිටයි
68,රට නෙති කල අයට ක්ව්ද අනෙ ඉරිසියා කරන්නෙ
69,තවම මිය අතෙ නෙද
70,රනිල් සහ පෙමදාස වගෙ මිනි මරපු කෙනෙක් නොවෙ ජිවිත බෙරාගත්තා
71,සරත් ෆොන්සේකා මොනවද කලේ මෙයා කල දේටද සේරම හොරකම් කලේ සරත් ෆොන්සේකා ත් එක ට තියාලා අහන්න එතකොට යිඇත්ත හෙලි ව්රෙන්නෙ
72,ඔබ තුමට බුදුසරනයි
73,දීගායු ගරු ජනාධිපති තුමනි
74,රජු ඔබ තමයි
75,අප්පචි
76,තවාවුරුදු කීයක් ජීවත් වෙන්නද කල්පනාව
77,ඔබ තුමන්ලා වගේ වැදගත් මාධ්යවේදියෝ මෙතුමන්ලා වගේ පුද්ගලයෝ ගෙනල්ලා ප්රෝග්රෑම් කරන එක හොඳයි නැත්තං මේ මනුස්සයා කවදක හරි මේ අපි අතරින් නැතිවෙන දවසක මතකයක් වත් නැතිවෙයි ඉඳිද්දිත් ඒ මිනිස්සුන්ට අපහාස කරන හැටියට මොන දේ උනත් අපේ රටේ ජීවත් වෙන්න බය නැතුව ඕන තැනක යන්න ඒ තැන හදලා දීපු මනුස්සයා එතුමාට ඕනෙම නම් තිබ්බනේ ජඩ ජඩ් අයස්පෝරාවෙන් ප්රභාකරන් ලගින් ඕන තරම් සල්ලි අරගෙන මේ රට පාවා දෙන්න එහෙමනම් අද මේ එකෙක් ගෙම්බත් කුණු කතා අහන්න වෙන්නේ නෑ එතුමට හැබැයි එතුමා එහෙම කරේ නෑ එතුමා හැමදාම ගත්ත ජනතාවගේ අපේ රටේ දුවා දරුවොන්ගේ පැත්ත අපිටත් දැන් තේරෙනවා කරපු වැරදි එතුමාට දීර්ඝායුෂ ලැබේවා ඔබතුමාට ජනාධිපතිතුමනි
78,අතිගරු ජනාධිපති උතුමානනි අපි සැමදා ඔබසමගයි ශිු ලංකා නාවික හමුදාව
79,හදවතේ නායකත්වය
80,තව කඩෙ පලයන් මුට අර අතෙව් තින්නෙ මොකක්ද
81,එතකොට සරත් පොන්සේකා පොල්ගෑවද
82,තෙරුවන් සරනයි මහ රජානනි
83,රටෙ ජනතවගෙ හින මරපු නයකය යුද්දෙ ඉවරකර හබයි අපෙ මුදල් නස්ති කරල රට බන්කොලොත් කරකියල අදිකරනයෙන් ලෙබල් වදුනු කලකන්නි පවුලක් ලේ කදුලු වගුරපු සරත් පොන්සෙකව හිරෙදපු පදරයෙක් මු තක්කඩිය හොර හොර පව්ල සපවෙව සාප වෙවා
84,වැඩියෙන්ම සල්ලි නස්ති කරපු නයකයා
85,දැන් ජවිපෙ බලයට එන්නේ නෑ කිව්වා නේද මුන්ට තවත් වාලකම් කරන උන් ඉන්නවා මේ රටේ
86,තවත් අවුරැදු ලියෙවෙන ඉතිහාසයේ ජාතික වීරයා අද ගරහණ සමාජයම එදාට ඔබේ පිලිරැවට මල්මාලා දමාවි පොත පත ලියවේවි හැදේවි අයටත් එ් වල චරිත තියෙයි මිනිසුන් තරහෙන් බලන
87,තිස් අව්රුද්දක් කරපු යුද්දය නැත්තටම නැති කරලා අපේ මව්බිම නිදාස් කරලා අපිට නිදාසේ ගිවත් වෙන්න පරිසරයක් සලසා දුන්නු මගේ ආදරණිය පියතුමනි ඔබට අපේ ආදරය ගෞරවය හැමදාම හදවතින්ම ලැබෙනවා ඔබ තුමාට දිගායුස ලැබේවා
88,ආයෙත් ඡන්ද ඉල්ලන්න
89,ඔබතුමා අපේ රටේ දෙවියෙක් දීර්ගායු වේවා නිරෝගී ජීවිතයක් වේවාතෙරුවන් සරණයි
90,කිසිඳු නායකයෙකුට ප්රායෝගික පෘතග්ජන ලෝකයේ ශුද්ධවන්තයෙක් විය නොහැකි තනි ශුද්ධවන්ත මිනිසුන් දේසපාලනයෙහි අප රටේ ඉතිහාසය රජ කාලේ ඉදන් බැලුවම එහෙම වාතාරණයක් කිසිසේත් නැහැ ඔබතුමන් ට සියලු දෙවියන්ගෙ සහ දේවත්යට ගිය රජවරුන්ගෙ පිහිට නිසැකවම තියෙනවා ඔබතුමන් මීට වඩා පීඩාවට ලක් කල යුතුනොවේ
91,අපේ ආශිර්වාදය නිරතුරුවම ලැබේවා ඔබතුමන්ට සර්වාරක්ෂාව චිරජීවනය ලැබේවා
92,ඔබතුමා ලක් මාතාව රැක රටේම කුසගින්නේ රැක ගන් නායකයා ය ට ලුනුමිර්ස් ඉදිරියට ගෙන ගිය හැටි අපට මතකයි අතීතය අ මතක අයට අනාගතය ක් නැහැ
93,ලන්කා ඉතිහාසයේඑළාරදුටුගැමුණුයුද්දයෙන් පස්සේතිබුනූදැරුණුබිහිසුනුමයුද්දයඔබ තුමානිමා කලාඔබතුමා තමයිනියම රජතුමා ලන්කාවටඔබ තුමාට දීර්ගායුවේවා
94,දීර්ගායු වේවා
95,අපේහදවත
96,බුදු සරණයි
97,හොරා උනත් උබයි රජා
98,ඔබ තුමා නොහිටින්න තාම ගම්වලට මිනිපෙට්ටි කොච්චර එවිද ඔබ තුමාට දිර්ගායුවෙවා
99,යුද්ධය ඉවරකල නායකයා ලෙස ඒ සඳහා අපේ ගරුත්වය ඔබට සැමදා තියෙනවා නැවත ඔබ වෙනුවෙන් ඡන්දය භාවිතා නොකළත්
100,මං කරපු තරම් සොරකම් කවුරුත් කොරලා ලෑ අපේ හාංදුරුවනේ
101,බුදුසරණ යි
102,අපි අපිනම් ඔබතුමාට බනින්නෙ නෑඔබතුමාට නින්දා අපහාස කරන්නෙ ජවිපෙ අය නමුත් එදා ජෙප්පො රාජ්ය භීෂණයට ලක්වුන වෙලාවෙ උන්ව බේරගන්න උසාවි ගානෙ ගියේවිරෝධතා කලේ ඔබ ඉතින් විෂ ඝෝර සර්පයින්ට කිරිපොවපු ඔබතුමා අද ඒ සර්පයින් විසින් දෂ්ට කිරීම ගැන නම් සිංහලයින් වශයෙන් අපි ලැජ්ජා වෙන්න ඕනැ
103,ඔබ තුමාගේ වටිනාකම මිල කළ නොහැකි
104,කව්රු මොනවකිව්වත් අපිට හැමදාම ජනාධිපති ඔබතුමා බුදුසරණයි
105,දිවි හිමියෙන් ආදරෙයි
106,රට හැම තැනම ගෙවල් ඉන්න ගෙයක් නැතුව
107,බල තණ්හාවයි පෙරේතකමයි අන්තිමේට බලු උනාදැන් ඉතින් වැඩක් නෑ ඕක කවුරකට අහන්නේ නෑ දැනුවත් ගෙදර යන්න
108,ඔබතුමා කරපු හරි ඇති දැන් ගෙදර යන්නඉතුරු ටික පුතාට කන්නද කියන්නේ
109,බුදුසරණයි දෙවිපිහිටයි
110,මගේ හද පිරි ගෞරවය
111,ජඩ හිරු සමග මහාදැන මුත්තා ඔන්න අදිකරණයට ගේනවලු ගේන හැටි මතකනේ
112,කිවුව වගේ ම රනිල් වික්රමසිංහ දඹදිවට ගිහින් ආවා
113,හොර කන්නා අපි දෙන්නේ නැ අයිත් හින්නේ තමයි
114,සෙට් එක මේවාට දවසක දුක් වෙන්න වෙනවා
115,ගොඩක් ස්තුතියි අපේ ජනාධිපතිතුමා
116,බොහොම හරවත් ෴ඒත් ඒ නිර්භීත කම තවමත් එලෙසමයි
117,අපට දැනට ඉන්න එකම රජ තුමා ඔබයි
118,ජයවේවා බුදුසරණ
119,ඔබතුමා කරපු එකම වැරැද්ද ලේසියෙන්ම කරන්න තිබ්බ ජවිපෙ ත්රස්තවාදය තුරන් නොකිරීම
120,දීර්ඝායුෂ ඔබතුමාට
121,මේ රටේ ගුනමකුවන්ට ඔබතුමාගේ අගය නොතේරුනාට සදාකාලිකවම අපේ හදවතේ ජනාධිපති ඔබයි ඔබතුමාට තුණුරුවන්ගේ ආශිර්වාදය දෙවි රැකවරණය සැමදාම ලැබේවා
122,මෙ මනුස්සයට පිං දිපල්ලා යුද්ධයක් ඉවර කර නායකය
123,බුදු සරණයි අපෙ දැයෙ උතුම් වූ පියාණනි බුදු සරණයි
124,ආදරෙයිහැමදාම ජීවිතය තියෙන තුරා ඔබතුමාට සහ පවුලේ සියලු දෙනාට දේව ආශිර්වාද ලැබේවා බුදු සරණයි
125,ආදරෙයි තාමත් ඔබතුමාට බල්ලෙක් බිරුවට කන්දක් පාත්වෙන්නෙ නෑ ඔබතුමා මහා මේරුව වගේ අදටත් ඔහූගේ කතාව කෙතරම් ප්රායෝගිකද
126,නියම රජෙක්
127,දීර්ගායූ වේවා මහ රජානනී
128,හිරු
129,අපේ රටේ වීරයා තමයි මේ ඉන්නේ දිර්ඝායු වේවා
130,මගෙ ඇස්දෙක පියෙවන තුරැ මම නයගැතියි දිර්ඝ ආයුෂ ලැබෙවා
131,අහපන්කො අරගලයට ගහනකොට මූ කොහෙද හිටියේ කියලා අහපං කවදද ගෙදර යන්නේ කියලා
132,යුද්ධය ඉවරකරනකොට තෝ කොහෙද හිටියේ බොල
133,අපිට රජෙක් අපේ හීන උනේ යුද්දය ඉවර කරන එක ඒක ඔබතුමා කලා
134,හොඳ දේ හරි දේ පිලිබදව කුහක කමින් නොසිතා අවංකව හිතලා සතුටින් ඒ දෙස අවබෝධයෙන් යුතුව තීරණය කර තමන්ගෙ දේශපාලන ජීවිතය හැඩගස්වා ගෙන දූෂිත සිත් වලින් මිදී රට වෙනුවෙන් බුද්ඩිමත්ව ගත් තීරණ අමතක කර වෛරී දේශපාලනය පසුපස හඹා නොගොස් රට ගොඩගන්න සෑම තප්පරයක්ම වටිනව යැයි සිතා කටයුතු කරන්නේනම් මේ රට කොතරම් සුන්දර රටක් වේවිද
135,එක ඇත්ත අපි මුල අමතක උනා
136,වචනයේ පරිසමාප්තාර්ථයෙන්ම කියතොත් කෘතගුණ දත් ජනතාව අදද ඉතා අනභිභවනීය රාජ්ය නායකයකු වශයෙන් ඔබතුමාව පිලිගන්නා බව නොරහසකි ගරු ඔබතුමාට නිදුක් නීරෝගී සුවයත් සියලු දෙව් රැකවරණත් තුණුරුවනේ ආශිර්වාදයත් ලැබේවා
137,ගමන්
138,ඔබතුමාට නිදුක් නිරෝගී චිර ජීවනයම හිමිවේවා
139,සෝමාවතීයේ චයිතිට අතවත් තිබේ නැහැ දළදා මාලිගාව හොරා කාලත් නැහැ රටම හොරා කලාරට බංකොලොත් කලේ නැහැ නේද දැන් වත් ජනතාවට ඇත්ත කියලා සමාව ගත්තා නම් ඔබතුමා ගොඩක් හොදයි මම යුද්දේ දිනුවා එවගේම හොරා කැවා අනාග පරපුරට රටක් නැති කලා කියලා රටනැත්තටමනැතිකලා
140,බුදුසරණයි ඔබ තුමාට
141,රටක් විනාස කරපු හොරුන්ට කඩේ යනවනම් මානසික ලෙඩ්ඩු
142,අපිට අබය දානය දුන් නායකය
143,ජාතියේ වීරයා සදා අමරණීයයි
144,අපිත් ඔබ තුමාට දිගාසිරි පතනවා
145,සැම දා ආදරෙයි
146,මම පොඩිකාලෙ එලාර දුටු ගැමුණු යුද්දේ අහලා තිබ්බට මම හැබැහින් දැකපු දුටු ගැමුණු ඔබයි
147,පළමුවෙන්ම කියන්න ඕන හිරුට ගොඩක් ස්තුතියි ගොඩක් පින්මෙතන මට අපි හරිම ආදරෙයිමම නම් නං ඡන්දයක් දීලා නෑ නමුත් හරිම ආදරෙයිපැහදව දේ බැඳිලා ඉන්න නායකයෙක්ඡන්දයක් දීල නෑ කියන්නෙ මම ලංකාවේ නෑඅද අපි යහතින් ඉන්නේ මෙතුමා නිසාඔබතුමාට තෙරුවන් සරණයි
148,මෙතුමා වීරයෙක් බනින්නෙ කාලින්ග මාග ලන්කාවට ආපු වෙලාවෙ ලන්කාවෙ අම්මලට හදපු පාරම්පරාවෙ අය වෙන්න අති
149,හැම නායකුටම වඩා ඔබතුමා තමා දැනට ඉදිරියෙන් ඉන්නෙ ඔබට නිරෝගිසුවය ලැබේවා
150,චිරං ජයතු මහා රජාණෙනි කුහකයන් ට ඔබතුමා හොරෙක් උනාට ඔබතුමා රටේ එදත්අදත් මහාරජාණන් රටේ දරුවන්ගෙ අප්පච්චි රටේ ගැලවුම් කරු තෙරුවන් සරනයි ඔබතුමා ට
151,ඔබතුමාට දීර්ඝායුෂ ලැබේවා
152,හිටපු අපෙජනදිපතිමහින්දරාජපක්ෂමැතිතුමාටදළදාසමිදුගෙපිහිටයි
153,මිහිපිට දෙවියන් ඔබයි
154,හිරැනාලිකාවටස්තුතියිඅපේඑදත්අදත්සදාතනිකඅහිමානවත්ජනනායකයාඔබතුමයිගරැමහින්දමැතිදුනිවෙනකිසිවෙකුනොවදේවියන්රැකදේවා
155,නිදුක් වෙවා නිරොගි වෙවා දිර්ගායුෂ ලැබෙවා බුදු සරනයි කව්රු මොනවා කිව්වත් අපි දන්ව ඔබතුමා කල මෙහෙය
156,රැවන්වැලි සෑහෑයට කරපු දේ නිසා පවුලම හැදිගැවිලා ගියා රටෙි තිබුණු නිධන් ටික අරගෙන පවුලේ වුන් ටික බෙදාගෙන බබා වගේ ඉන්නවා
157,රජවරැට කමිබා හොරැ සමාන කරන්න එපා රජවරැ සේනාව සමග යුද්ධ කලා මු ක පමණ හමුදාවක් ආරක්ෂාවට තියාගෙන සිත කමරවල සැප ගත්තා
158,හිරැ එදත් මහින්දට කඩෙි ගියා අදත් කඩෙි යනවා රාජපක්ෂලා රටට කරපු විනාශය හිරැට පෙන්නෙ නැද්ද
159,එක හොද වැඩක් කරලා නරක වැඩ සියක් කරාට පස්සෙ මු කොහෙද හොද නායෙක් වෙන්නෙ අපි ජිවිතවලින් කැප කරලා නොයෙකත් දුක් විදලා යුද්ධය අවසන් කලේ මු සිත කාමරයේ සැප විදලා හැමදාම යුද්ධ ගැන කතා කරනවා
160,බුදු සරණයි බුදු සරණයි බුදු සරණයි
161,පිටරට අදිවේග මාර්ග දකින විට මට හැගුන හැඟීම් අනේ මගෙ මව් බිමේ මේ විදිහට තියෙනවා නම් කියල ඇත්තටම ඒ හීන සැබෑ කරපු අපේ නායකයා හැමදාම අපේ හදවතේ නායකයා ඔබට දීර්ඝායුෂ ලැබේවා
162,ආදරණීය නායකයා හැමදාම දීර්ඝායුෂ ලැබේවා ඔබ තුමාට අපිට ඒ අතීතය කිසිම දවසක අමතක කරන්න බැහැ කිසිම කෙනෙකුට
163,අපේ රටේ අප්පච්චි එතුමයි
164,බුදු සරණයි ඹබ තුමාට
165,නාමල් රාජපක්ෂ වීර පුතෙක්
166,වහල් හැත්තගෙ කමෙන්ට්ස් බලපංකො අම්මෝ
167,ඔබතුමා අපේ කවදාත් රජ ඔය ඔබතුමාට විරුද්ධව කතා කරන්නේ වෙනින් කවුරුවත් නෙමෙයි ජාත්යන්තර දෙමළ සංවිධානයේ අය සහ සිංහල යයි කියාගන්නා දෙමළ ජාන ඇති සිංහල අම්මලාට බිහි වෙච්ච දරුවෝ ඔවුන් ඔබ හදපු පාරේ යන ගමන් ඔබට බනිනවා ඒ ජානවල හැටි ඔබ අපේ කවදත් රජ
168,හදවතේනායකයාඅපිඹඛසමගයි
169,පදවියේ වෙිහෙරතැන්නගම ජනතාවත් ඔබට සැමදාම අාදරේයිඅපේ ජනාතිපති තුමනි
170,නිරොගි වෙත්වාජයවෙව
171,ඔබ පමණයි තවමත් හිටපු ජනාධිපති කියලා කියන්නේ මම ඔබ තුමාට ගරු කරනවා තෙරුවන් සරණයි
172,හැමදාමත් හදවතේ නායකයා ඔබයි රජු තෙරුවන් සරණයි
173,සුවපත් වේවා දීර්ඝායුෂ ලැබේවා තෙරුවන් සරණයි දෙවි රැකවරණයි ඔබ තුමාට
174,ඔබතුමා හරියටම දුටුගැමුණු වගේ
175,ඔබ තුමාට නියම සිංහලයෝ හැමදාම ආදරෙයි මේ තමයි ජීවමාන දුටුගැමුණු රජු
176,හදවතේ නායකයා
177,ඔබතුමාට නිදුක් නිරෝගී දිර්ගායු ලැබේවා
178,මුන්ම යුද්දෙ ඇති කරා මුන්ම යුද්දෙ නැති කරා මෝඩ යකෙක්
179,ඔබට නිදුක් නිරෝගී දීර්ගායු ලැබේවා
180,ගව පට්ටියම ඉන්නවා කමෙන්ට් ලිස්ට් එකේ
181,ඔව් කිරි කලෙකට එක ගොම බිංදුවක් ඇති විනාස වෙන්න වෙන්න දැන් මෙ උබෙ දාපු කමෙන්ට් එක වගෙ
182,අපේ ආණ්ඩුවක්නෙ දැන් තියෙන්නේ කිසිම කෙනෙක් මෙයාට විරුද්ධව වචන කියන්න එපා අපේ අම්මා තාත්තාගේ ලියවලින් ඉපදිලා අම්මගෙන් කිරි බීලා අපි හැදුනානම් මෙයාට අපිට වචන කියන්න බෑ බෑ බෑ ඒකට හේතුවක් තියෙනවා දන්නැති අය දන්න අයගෙන් අහන්නබනින්නේ නැතුව
183,කිසිම දේශපාලන පක්ෂෙක නායකයකුට මෙතුමට සම වෙන්නන බෑපක්ෂ බේදයකින් තොරව කියනවනම් අපේ පක්ෂයේ නායකයටවත් දැනට ආණ්ඩුවේ ඉන්නේ එයා නේ එයාටවත් මෙයා එක්ක සම වෙන්නබෑමෙයාව නැති කරේ මෙයාගේ වටේ ඉඳපු මෙයාගේ මිනිස්සුමයිමෙයා තනිකර දුටුගැමුණු කෙනෙක් විතරයි මම දන්නපමණින්
