Index,Sinhala Comment
93,වඩේ විකුන විකුන හිටපු එකෙක් මේ තරම් වත්කම් ඉපයූවේ කොහොමද කියන එකම ප්රශ්නයක් නෙමේදමුගෙ උත්තර යන්නෙ කොහෙද මල්ලෙ පොල් වගේ
94,ජෙප්පෝ යනු කිසිවක් නොකර පිනට කකා බිබී ඉන්නා මහන්සිවෙලා වැඩ කරන දියුණුවෙන අයට ඊර්ෂ්යා කරන වෛර කරන ඉක්මනින්ම ලෝකයෙන් වඳවීයන ජීවීන් තොටසකි
95,කොටාට සයිකෝ උන් පලාත්සභා දින්නොත් අක්රමිතතා හොයන්න බැරිද
96,මාලිමාවට කවදත් පුරුදු ප්රතිවාදියාගෙ දෑත් බැඳලා පහරදීමමාලිමාවෙ අපේ නිරුවත මෙන්න කියලා ලෝකයට පෙන්වු කොමසාරිස්ට ප්රණාමය
97,උගත් කම වෙනයි පළපුරුද්ද වෙනයි ඇත්තටම අවුරුදු ගානක් තමන්ට කියල කිසිම දෙයක් දියුණු කරගන්න බැරි හැමදාම අනුන්ගේ දේ අරගන්න හැම දෙයක් ම කඩාකප්පල් කරපු අයට වඩා වඩෙී විකුණල හරි අත්දැකීමක් අරගෙන දියුණු වෙන එක හොඳයි
98,වඩේ විකුණ පන් කෝච්චියේ
99,ගූ ගොඩක් ඔබ අමතයි
100,මුව වසර බැරිනම් වැඩක් නැහැ උදය පාඨලී රෝහිත ජෝන්ස් දැඩි තීරණය අරන් දැඩි දඬුවම් දෙන්න
101,ලසන්ත බණ්ඩාර යූ ටියුබ් නාලිකාව මේඝනාද රජ දන්තකුමරුමහා පරාක්රමබාහු රජ හතරවන බුවනෙකබාහු රජ දුටුගැමුණු රජතුමාදියසෙන් බුදු දහම බැබළවීම සඳහා නැවත පැමිණ ඇත ලසන්ත බණ්ඩාර යූ ටියුබ් නාලිකාව මහා තෙද බල යක්ෂ ලෝකය භයෙන් වෙවුලා හැකිලෙනා දේව ලෝකයේ දේවතාවුන් දොහොත් මුදුනින් වඳිමිනා මහා රාවණ නිරිඳු වඩිනේ මහා සක්වළ කැළඹෙනා බාබා වැන්ගා අනාගතයේදී රතු මකරකු විසින් මුළු ලෝකයම පාලනය කරන අතර එකල මුළු ලෝකයම එම රතු මකරා කියන දේ අසනු ඇත මේ උතුම් මිනිසා මහා බෝසතාණන් වහන්සේ නමකිමිනිස්සු එයාට තමයි දියසෙන් කියන්නේ රාවණ කියන්නේ එම පුද්ගලයාගේ අවශ්යතාවය ජනතාව තේරුම් ගන්නේ නැහැ ජනතාව ඔහු වටා එක්රොක් වෙන්නෑ ජනතාව මුලාව පිටිපස්සේ යනවා ස්වභාව ධර්මය ඔහු පත් කරලා ඉවරයි ස්වභාවධර්මය හැමවෙලේම යම්කිසි දෙයක් තීරණය කරන්නේ ස්වභාව ධර්මයේම රැකවරණය පිනිස ස්වභාව ධර්මයේම අභිවෘද්ධි පිනිස එතකොට ස්වභාව ධර්මයේ අභිවෘද්ධිය පිනිස ස්වභාවධර්මය විසින් සකසන මිනිසෙකුට මාර්ගය ඇහිරෙනවා කියලා කියන්නේ ඒකට අදාළව කර්ම ඵලයක් අපිට පල දෙනවා රථ වාහන අනතුරු ගුවන් අනතුරු සූර්ය කුණාටු මුහුද රළ වැඩි වෙන්නේ හුළං වැඩි වෙන්නේ භූමිකම්පා ඇතිවෙන්නේ සාගත වසංගත ලෝක යුද්ධ ඇතිවෙන්නේ ස්වභාව ධර්මයට අවනත නොවන නිසා මිනිසුන් රැකීමට නොපෙනෙන තලයේ සිටින සේනාවන් පාලනයක් සහිතව අතහරිනවා ස්වභාව ධර්මයේ බුද්ධ ශක්තියේ පූර්ණ අහිර්වාදය හිමි එතුමාට බුදු සසුන රැකීම පිනිස අවස්ථාව නොදෙන නිසා එතුමාට අපෙන් ගත යුත්තක් නැත ගත යුත්ත පවතින්නේ අපට එතුමගෙනි එතුමා දිව්ය තලයේ සිට පැමිණ සිටින්නේ තනිවම නොවේ ලක්ෂ විස්සක පමණ සේනාවක් සමගය මහා බෝසත්වරු යනු බුද්ධ ශාසනයක් විනාශ වනතුරු බලා සිටින අය නොවේ උන්වහන්සේ මේ බුද්ධ ශාසනය ඊළඟ වසර දෙදහස් ගණනක් පැවැත්ම පිණිස ගෞතම බුදු රජුන් ගෙන් නියත විවරණ ලත් උත්තමයෙකි කවුරුහරි කෙනෙක් හිතනවානම් පුද්ගලයෙක් අරමුණු කරගෙන මේක ස්වභාව ධර්මය දෙන දඩුවමක් නෙමෙයි කියලා ඒ ඔහු භෞතික ලෝකයෙන් එහා අධ්යාත්මික ලෝකයක් විශ්වාස නොකරන නිසා ස්වභාව ධර්මය තමයි මේ සියලු දඬුවම් දෙන්නේ ස්වභාව ධර්මය දෙන දඬුවම් වලින් අපිට ගැලවීමක් නෑ අපි තාමත් ස්වභාව ධර්මය කියවන්න දන්නේ නැති නිසා ස්වභාවය ස්වභාව ධර්මය කියවන්න දන්න මිනිස්සු ඉන්නවා මේ රටේ හැබැයි ඒ මිනිස්සු ඉදිරියට එන්නේ නෑ ඒ නිසා මේ රට දවසින් දවස වැටෙනවා
102,කළුතර අපි බලාගෙන ඉන්නවා පුවක් මුව මරල ඕනෑ නැතිනම් වැඩක් නැහැ කනගාටුවට කරුණක් රනිල් නාමල් උදය පාඨලී රෝහිත ජෝන්ස් සම්පත් පුවක් දක්වා හිර කරන්න බැරිනම් වැඩක් නැහැ
103,ඔක්කොම ඉල්ලලා ඉවරවුනාම කියයි ගෙදර ඉන්න ගෑනිවත් ගෙනත් දෙන්න කියලා එකටත් බැහැ නොකියන සිංහලයෝ අප අතරේ ඉන්නවා
104,මරු අවංක දේශපාලනික වෙනස චන්ද වෙන්දේසිය හොදින් කරන මාලිමාව
105,මු අමු ගවයා දේශපාලනයෙන් අතුගාන්න ඕන මුව
106,ආණ්ඩුව ඊළග මැතිවරණය ජය ගන්නේ කෙසේද කියලා සැලසුම් කරලා ඉවරයි ඒ කෙසේදයත් මෙතෙක් කල් විවේචනය කළ ඇමෙරිකන් ධනවාදි ක්රමය අනුගමනය කරමිනුයිධනපති ව්යාපාරිකයන් එකතු කරගෙන මුදල් ඉපයීමට ඔවුන්ව අවශ්ථාවදී ජනතාව රැවටීමයි අරමුණ
107,ආන්ඩුවට පාලනය දුන්නුත් වැඩ වෙයි අනිත් උන් ගත්තොත් හොරා කනවා තමයි මුන් ඔක්කොටම වඩිය ඩිල් දාපු අය
108,පලාත් පාලන ආයතනයක සභාපති උප සභාපති දෙපාර්ශයෙන් පත්වීම හරිම හොඳයි සමස්ථ ඡන්දදායකයා ගේ පැතුම් ඉටුවීම ප්රජාතන්ත්ර වාදයෙ සාධාරණ නිර්වචනයක්
109,චාමර සම්පත් මොනතරම් අමු ගවයෙක් රහස් ඡන්දය යනු කිසිම බලපෑමක් නොකර ඡන්දය දෙන්නගෙ කැමැත්ත තහවුරු කිරීම කිතුල් ගිය කාටත් කියන්න දෙයක් තිබුනනෙ
110,අදත් ගහගනිල්ලා නැත්නම් කිසි ආතල් එකක් නැ
111,මූ
112,එකතු වෙලා ඉල්ලුවා නම් බලන්න්න තිබ්බා
113,ආණ්ඩුව පච කෙළලා බොරුවෙන්ම පත්වුනා
114,ආයෙ මූ ඇවිල්ලනෙ යකෝ ලැජ්ජ නැතුව
115,මොකද්ද බං මේ සංවාදේ අපි කැමති ඕකට නෙවෙයි අපි කැමති චාමර නිල් ෂර්ට් එකක් ඇදන් කොරපු සංවාදෙට මේක මේ චමුදිතය උත්තරේ චාමරගේ කටට දෙන එකනේ කරන්නේ අනේ යකෝ මීට වඩා හොඳයි කාටුන් එකක් පෙන්නපං වටිනා ගුවන්කාලේ කන්නේ නැතුව බොරුවට රගපාල
116,සිරාවටම
117,මූ රට හරකෙක් කෙප්ප හරකෙක් මූ ආයේ ඇතුලේ යවන්න ලෑස්ති මුං දෙන එකතු වෙලා
118,මෙ මොඩය කියන්නෙ මොනවදඉස්කොලෙ වෙනිය එකතු කරන් මම පලවෙනිය කියනවා වගෙ නෙද ඔඅයල
119,යකෝරහස් චන්දයක් තිබ්බම මිනිස්සුන්ගෙමනසටසැනසිමක් විවුර්ත චන්දයක් තිබ්බනන් මිස්සුමරල දාන්නත් තොපිට පුළුවන් දැන් කව් දුන්නද දනෙ නැ දුුන්නු කෙනා දැන් නිදහසෙ ඉන්නවා තොපි වගෙ හොරැන්ට දැන් කෙලවෙලා
120,කවුරු මොන දේ කිව්වත් චාමර කියන්නෙ ලාල් කාන්ත වගේ ඇත්ත කතා කරන මිනිහෙක්
121,අැත්ත තමයි
122,ලාල්කාන්තට සම කරන්න පුලුවන්ද මේ ගොනාව
123,කාංචන විජේසේකර කියන තරුණ පුද්ගලයා ලංකාවේ ජනාධිපතිකමට උනත් සුදුසු පුද්ගලයෙක් ඔහු තරම් ඔය කොරෝනා වෛරස් කාලෙත් දෝෂාරෝපණයට ලකුණ ඇමතිවරයෙක් නැති තරම් පාර්ලිමේන්තුව තුළ
124,අනුර කුමාරයා ජනාධිපතිකම මේ චාමර සම්පත්ර දුන්නා නම් ඔහු අනුර කුමාරයාට වැඩිය ලස්සනට කරයි
125,හපොයි ංඔවු උබ ගනින්
126,මෝඩ යකෙක්
127,මොලේ තරම හිතා ගත්තහැකි
128,ඉතින් බං ඉල්ලන්න තිබුනනෙ
129,ගොනාගේ කරේ මීමො තුන් දෙනා බැදලද ගොන්නු තුන් දෙනාගේ කරේ මීමා ව බැදලා ද බං උබගේ වගේ චැනල් එකකට ඉතින් මේ වගේ ගොනෙක් තමයි හරියන්නෙ එකටම හරියන්න නියම මී හරක් තුන්දෙනා ගේ විග්රහය මරු බං හිනා කලාම පන යනවා උබලගෙ මේ වැඩ නිසා ඉන්න නැති කරන්න හදන්න එපා හොඳේ බං අපි පව්
130,අනේ බඩතඩියෝ දැන් බොරුවට කෑගහන්න එපා
131,චමුදිත කරන වැඩවලින් ආයෙ යන්න වෙනවා ඇතුලට
132,ඇඩියාව
133,මු හීරේ ගීය විස්තරය අහාපල්ලා ඔය බල්ලගේන්
134,ලගදීම හීරේ යන කේනෙක් ගෙනල්ලා මුං කරන්න එපා ඔබලා තුන්දෙනත් රටට ආදරය අය නේමේ
135,හිරේ දදා ඉඳපල්ලා ඕකනේ දේශපාලනේ කියන්නේ වෙන විදියකට පැවැත්මක් නෑනේ වස්සෝ රැලට
136,අනේ පලයන් යන්ඩ
137,අනුර ද රටට ආදරේ
138,ඔබලා එකතු උනානං ඔබලට ඇපත් නැ ඔය ටීකත්නැ ඡීන ඌරෝ
139,චාමරයට ලැජ්ජවක් නැනේ චමුදිත්ඒක රංඩු වුන නැවතත්ිවානේම
140,ගේ වත්කම් ගන් අහන්නකෝ මෙයත් එක්ක දැන් යාලුවෝ වගේ දැන්
141,මේ ආණ්ඩුව ට ගහනව
142,ඔකාගෙන් අහන්න එපා ඔකා අමු ගවයා
143,අනුර නම් අමු ගවයෙක් මිනීමරුවෙක් පාපතරයෙක් පිස්සු හ කොටින්ම කියනවන
144,වැඩිහිටියන්ට ගරුකරන්න උගත් නොවන ඹබ ඹබේ දෙමවුපියන්ටත්
145,ඇයි මේ ක්වටෝයෝ ටික මොනාද කරන්න
146,දක්ෂ හොරු ටික ගෙදර ගියා
147,දක්ෂ හොරු ටික ගෙදර ගියා
148,හොරු සහ සුන්බුන් සමග මාලිමාව එකමිටට
149,හොරු සහ සුන්බුන් සමග මාලිමාව එකමිටට
150,මේ කවටෝයෝ ටික නියමයි
151,හොරු සහ සුන්බුන් සමග මාලිමාව එකමිටට
152,හරක් ජෙප්පො
153,හාලියා වගේ කෑ ගහන හැටි බලය නැති උනාම මිනිස්සු කෑ ගහන කෑ ගැහිල්ලක් අපේ බදු සල්ලි වලින් කාලා පිටි මුට්ටයක් වගේ
154,පල පල හොරාකාලා මෙකගේ ඇග මහජනයගේ සල්ලිවලින් කලා ඔකා අමු ගවයෙක් බදුල්ල කැවා පරයා
155,ආන්ඩුවේ තවත් හිසරදයක් මේ
156,දේශපාලනයෙන් අතුගාන්න ඕන චරිත ගෙනල්ල පොරවල් කරන්න එපා
157,තෝ දන්න තරම හේමන්ත මොහොට්ටි බූරු රිලා ජෙප්පොතොපි හිතන්නෙ සියල්ල දත්කියලා යකො මේ වගේ ප්රායෝගික මිනිස්සුත්පාර්ලි මේන්තු ඉන්න ඕන
158,මාලිමාව හොරු නෙමෙයි ද
159,රංවලගේ ආචාර්ය උපාධිය කෝ බන්
160,හුත්තො චාමරයා
