Index,Sinhala Comment
28,චමුදිත වගේ කපටි මාධ්යවේදියෙක් ඉදිරියේ බොහොම බුද්ධිමත්ව මෛත්රිපාල හැසිරෙනවා මේකට ආපු එක තුළම එතුමාගේ අවංක බව පැහැදිලි යි තමන් වරදක් කරානම් මේ වගේ මාධ්ය සාකච්ඡාවකට එන්න හිතයිද අඩුම තරමේ අපේ රටේ කාලකන්නි දේශපාලකයෝ
29,සමස්ත වැඩසටහන තුළ පට්ටම කුජීත මෙලෝ රහක් නැති කුහක පුද්ගලයෙක් හඳුනා ගන්න පුළුවන් ඒ තමයි සරත් ෆොන්සේකා
30,ඇත්තට රට කොරෝනා කාලයට වඩා විනාශ වුනේ යහපාලනය කාලේ සමහර අපේ වෙහෙර විහාර විතරක් නොවේ ඒ උතුරු නැගෙනහිර භික්ෂූන් වහන්සේලාට දානයත් නෑ ජනාධිපති ලෙකම් කාර්යාලයට කවදත් ගියේ නෑ ජනතා සේවයක් සිදුකලේම නෑ
31,රට කාපු තවත් එකෙක් ආවෙනම් රාජ්ය දෙපල අවබාවිතා කරන් කියලා යනකොට ගියෙ කොටිගානක ගෙකුත් අරන්
32,මොකා හරිද වැරදිද කියලා අපි දන්නේ නෑ ඒත් අනේ මේ රටේ මහජනතාව වන අපි ලෝකූ අමාරුවක වැටුනා අපි කටවත් වැරද්දක් කරේ නෑ අපිට මෙහෙම දුක් දෙන්න එපා
33,මම දැන් මේක දහ පාරක් බලල ඇතිපට්ට ආතල්
34,හැබැයි මුගේ කලේ රට හොදට තිබ්බ
35,උම්මා සිරොමරු හොදෙ ආයෙත් එන්නඕනහොර ගෙඩියා
36,මූ දකිනකොට මාලු නටනව
37,ගිනිගන්නෙ තෝ මැරෙන දවසට බලන් ඉදපන් හිටන්
38,අනෙ තොගෙ හර්ද ශාක්ශී යපල යන්න
39,දේශද්රෝහි හුත්තිගෙ පුතා
40,දෙන්නා එකට හිටියා නේද
41,දෙකක් එල්ලා අපිටත්
42,බත්කන හරක් ඉන්න රටක මු වගෙ ගොන්පකයෙක් රජවුනු එක පුදුමයක් නොවේ
43,අපරාදේ මේ පැය
44,මෙහෙමත් විහිලු කාරයෙක්
45,ලැජ්ජා නැතිව මූ ආයෙත් ඇවිත් බලය තිබ්බ කාලේ තනි පිස්සුවක් කෙලලා නන්නත්තාර වෙලා ගියා තූ මුං
46,සිරිසේන රනිල් ට කඩේ යනවලැජ්ජ යි
47,මේ මෝඩ වේසිගෙ පුතාට චන්දය දුන් මෝඩයො කෝ
48,අපරාධයක්නේ චාපා සර් දැම්මා නම් සිරිසේනට දුවන්න දෙන්නේ පිලිස් හිරු අධිපති තුමනි චාපා සර් මේ වැඩසටහනට හසුරුවන්න ගෙන්න
49,ආතල් මිනිසෙකුගෙ නොමැකෙන මතකය
50,මේක බලනකොට නිකං සති පොළට ගියා වගේ ෆීලිං එකක් එන්නෙ
51,සිරිසේනගෙ දක්ශකම හින්දා පෙට්රල් ට දුන්නා කියලා හිතන මෝඩ ජෙප්පො ඉන්න රටක් මේක
52,කෝ මේ ගොන් වස්සට ඡන්දය දුන් උගත් බුද්ධිමත් ශ්රීලාංකික ජනතාව අත උස්සන්න බලන්න දැන් හයියෙන් ටොක්කක් ඇදගන්න
53,මෛත්රීපාල කියන්නෙ තනි නරියෙක්
54,බත් කන හරක් ඉන්න රටක මෙවා පුදුම දේවල් නෙවෙ
55,ගව ගාලක්
56,හරක් ඔලුවකට ගෝන අන් තට්ටුවක් දආලඔලුවෙ තියල පිටට බුරු හමක් පොරොලා කපුටෙක් කරෙ තියල යටට රෙද්දෙක් අන්ද්න්න අමාරුයි කම්ක් අන්දල යකො ජනාධිපති ත් කියනව තව හර්දසක්ශියෙන් බේරෙන්න තිබ්බා වැරදි කරුවන් පාස්කු අපිත් දුන්නා ගෙදරට කුඹුරට බස්සන්ඩ කෙනෙක් නැද්ද ගෙදර පෙන්නද්ද්
57,පක්සෙ පක් සෙ පක් පක්පක්ෂය දෙකට නවල ගහ ගන් රෙද්ද අස්සෙ මිට වඩා හොදයි වසරේ අකෙක් ඔය පුටුවෙ තිබ්බා නම් ආප්පෙ ඔලු වෙ දාල අහන්න ඔන පාස්කු දවසේ මිය ගිය ගිය මිනිසුන්ට සාධාරණ කියලා වැරදි කරුවන් ඇයි කියලා විජය කුමාරතුංග මිනිස් සු මෙරටෙහි ජිවත් වුනා න්ම්
58,මුට අන් ව්තරයි අඩු ගොන් නාකි බල්ලො රට කැවා සක්කිලි ඔක්කොම අනුර තමයි පිලියම මෙ පාර
59,ජනාධිපති කාලය ඇයි පස් අවුරුදු සැලැස්ම නොකළේ හද්ද පචයෝ
60,පස් අවුරුදු සැලැස්ම අසාර්ථක බව එවකට හිටපු ඇමැතිවරුන් පිළිගත් බව ඔබ දන්නෙහිද මැරිච්ච මියෝ අද කාලේ විකුණන්න වගේ වඳුරන්ගෙන් බණ අහපු එකා
61,ලංකාවේ ඉන්න නොම්මර එකේ ගොබ්බ ගෝතයා නොදකින්
62,අනේ අම්මෝ මේ රටක් පාලනය කරපු නායකයෙක්නෙ
63,අය්යෝ සිරිසේනහිටං හුටං සීයා අපේ
64,ජනතාවගෙ ප්ර්ස්න ව්සදන්න බලයදීල ජනාදි පති කරල ඒදවස්වල ඒවගැන කතා නොකරපු සිරා දැන් කියන කතා ලැජ්ජයි සිරෝ චික්
65,මොකවත් බැරි වුන්දලා තමයි මෙවට අරන් ඇවිත් ඔම කරන්නේ පුලුවන්නම් මයින්ද මාත්තියාට ආරාදනා කරලා මේ වගේ ප්රශ්න අහන්නකෝ අහයි පක
66,පුදුම ආතල් එකක් දෙන්නෙ හැබැයි
67,අම්මෝ සිරී ඔය
68,බන්දු ටෙනී වත් මෙහෙම ආතල් දුන්නෙ නෑ
69,චමුදිත හැමදාම කලේ මේ වැඩේ තමා පොහොට්ටුවේ වැරදි හොරකම් වහගන්න වෙන පක්ශවල පොඩි අඩුපාඩු ජාතික ප්රශ්නයක් වගේ පෙන්වනවා දැන් අපෙ රටේ හරක්ට මීට වඩා ලොකු ප්රශ්නයක් නැහැ
70,මිනිහා චමුදිතට බැනගෙනමයි පටන් ගත්තෙ
71,ගොන් පොන්ටිං රට කාපු හිවලා
72,මූත් නිකන් වසරෙ පොඩි එකෙක් වගේ තමා මම නෙමේ මෙයා තමයි වැරදි මගෙන් අහන්නෙ අරයගෙන් අහන්නකෝ
73,චන්ද්රිකාටත් අන්ත අජූතම ජනාධිපති හැබැය් දුෂ්ඨයෙක් සර්පයෙක් නෙවෙය් ඒ ෆොනී
74,ලිඳ ලඟ සංගමේ වගේ ලංකාවෙ මාධ්යයට ගිය කලක්
75,ලංකාවෙ දේශපාලන වැඩසටහන් උනත් හරි විනෝදයි අප්පා
76,කාදිනල් තුමනි මෙතුමා ගෙන් වැරදි කාරයෝ දැනගන්න පුලුවන්
77,දන්නවා මෛත්රීපාල කුමන්ත්රණය මේ ගැන දැන ගන්න පුලුවන් එකම කෙනා මෙතුම තමයිකවුරු හරි ඉදිරිපත් වෙලා මේ ගැන මෙතුමා ගෙන් ප්රශ්න කරන්මෙතුමා කතා කරන විදියට සේරම දන්නවා
78,මේ වගේ උන්ව ගෙන්නන්න හොඳත් නෑබල්ලන්ව
79,මේ කතා කරන විදිහ බැලුවහම මටත් පුලුවන් ජනාදිපති වෙන්නයකෝ එක ප්රශ්නෙකට වත් මු උත්තර දෙන්නෙ නැනේ වටේ කරකනවා විතරයිඔය විදිහට තමා අවුරැදු ගානම කලේලැජ්ජ නැතුව කියන හැටි
80,සියලුම දේපළ ප්රසිද්ධ වෙන්දේසියක විකුණා හරි වන්දිය අයකරගත යුතුයි වන්දි ගෙවා නිදහස් විය නොහැකි වරදක් මේ පුද්ගලයා කරලා තියෙන්නෙ
81,අයියෝ මට මන් ගැනම ලැජ්ජයි මේ වගේ ගොන් රිලවෙක්ට මම චන්දය පාවිච්චි කරානේ
82,මෙවන් ගොනෙක්නෙ මේකෙ ජනාධිපති උනේ
83,මහුන්දට ගෝටග වඩා හිද නයකයෙක් තෙල් ටික හල් ටික අඩුවට දුන්න මිනිහෙක්
84,මු වගේ ගොං හිපාටුවෙක් ජනාධිපති වෙලා හිටපු රටක් මෙහෙම ඉතුරැ වුන එකත් එක විදිහක වාසනාවක් මිත්රවරැණි
85,එහෙනම් ඇයි මහින්දව අගමැති කළේ
86,අයියෝ ගමරාළ මේ අය ඔයාව අබිට් එකට ගන්නවා බයිට් වෙන්න එපා
87,වැඩසටහනෙ නම සලකුණ නෙවෙයි මළකුණ
88,සිරා කවට නිවට පාවා දෙන ගුණමකු චරිතයක් හැටියට බොහෝ උදවිය දැක්කට මම දකින්නේ සිරාව මහින්දටත් එහා ගිය පොරක් හැටියට රටේ ව්යවස්ථාව උල්ලංඝනය කරල රටට ජනතාවට පට්ට ද්රෝහි ක්රියාවන් කරලත් මොකුත් නොවුනා වගේ ඉන්නත් නැවතත් ජනතාව ඉදිරියට එන්නත සෑහෙන දෛරියක් තියෙන්නෙ
89,ගල් ගහල මදි
90,මම දන්නේ අදනෙ චමුදිත පිස්සෝ එක්ක කතා කරන්න ආසයි කියල
91,පිස්සෝ ගේන්න එපාචමුදිත
92,සුපිරි ජෝකරයෙක් මෙවුන් රකින්නේ පක්ෂ රට නෙවෙයි
93,පැ මි ඉදන් බලන්න
94,වඩු මඩු තහනම් කරනු බ්රසියර් ඇදීම තහනම් කරනු
95,හිටං හිටං කාලවරෙන්
96,මොනවා උනත් පොර ද්න්නේ නෑ
97,ගෙවන්න සල්ලි නෑලු පව් කියලත් හිතෙනව
98,මාලිමාවට ජයවේ
99,මෙිකට මොකටද ජනාධිපති කියන්නෙ
100,රට පාලනේකරේ මෙි හරක්ද
101,විජේකලා හම්බවුනේ නැද්ද
102,අන්දරේ රජා උනානෙ
103,පොඩ්ඩක් දෙන්න චමුදිත
104,මේ යේ එක වටේ යං
105,චමුඩිත පිස්සන්ව කරන්ඩ එපා බන්
106,හුටන්ට නිවන් සුව ලැබෙිවා අප්පයා තු නොදකින්
107,අනේ හිටන් උබ හිටපන් ගෙදර
108,කණකොක් සුද පෙනෙන්නේ ඉගිලෙන විටදී මෙයාගෙ හැටි දැනගන්නට ලැබුණේ ජනාධිපති උනාට පස්සේ
109,මෙව දැක්කම ඇඩෙනව මෙහෙම පිස්සෙකුත් ජනාධිපති වෙලා ඉදියනෙ කියලා
110,කලින් හොදට හිටපු මනුෂ්යයාවිධායක පුටුවෙි වාඩිඋන දවසේ ඉදලා අන්ඡකොරස්පිස්සුමයි කෙළින්නෙ බලය හමුවෙ අමුම අමු පිස්සෙක් වෙලාඅැත්තටම බැලුවොත් රටට හරි නායකයෙක් අපට අද දක්වා තෝරගන්න බැරි උන කරැමෙි ඵ් ශාපයට තමයි අපට අද දක්වා කරැම පාහත්වෙලා තිබෙන්නෙ
111,මු කිව්වට පාස්කුව යටගහනින දෙන්නේ නෑ යුක්තිය ඉටුවිය යුතුයි නැතිනම් ජනතාව තවමත් ජීවත් වෙන්නේ මුට ජීවිත සුලු දෙයක් ජීවිත කාලයටම අබ්බගාත උනු අය අදිකයි මෙය අමතක කරන්න කියන්නේ තොට පපුවේ තෙතමනයක් නැති මිනීමරුවෙක්
112,වල් පරය
113,රට බංකලොත් කරපු මුන් වගේ අවලම් බල්ලෝ අපේ බදු මුදල් වලින් නඩත්තු කරනවනේ
114,හිටං හුටං නරියා
115,යකෝ පොඩි එකෙක් ගෙන්නපල්ල ගොන් බදින කණුවක්
116,චමුදිත හිටපු ජනාධිපතිතුමාව මෙහෙමද නාවන්නේ
117,චමුදීත බල්ලත් සිරාගාවහිටියානේදඔක්කොම පරයෝ
118,සලකුණේ පළමු ෆුල් කොමඩිය
119,වෙලාව අපරාෙද්
120,ආතල් හුත්තො
121,නෑවෙ චමුදිතලහරියට බලපල්ල
122,විවේකීව ගෙදර ඉන්නැතිව බලයට තන්හාවට නැවත එනව පහාරය
123,මේ පල්ගොනා සේරම බොරු කියන්නෙ
124,මැරැනා හිනා ගිහින්මුක්රා පවා පහවිය සිනා ගිහින්
125,මෝඩයන්ට චුන් විය හැකි වැඩසටහන් යකෝ මේවා නෙවෙයි රට දියුණු කරන්නේ කොහොමද කියලා ඒ වගේ දෙයක් කරපන් ජඩ මාධ්ය දේශපාලන කරන එවුන්ට මේවා ගැන හිත හිත ඉන්නවාට වඩා මේ රට දියුණු කරන්න අවශ්යතාවක් නෑ
126,මූ කියන ඒව අහගෙන ඉද්දි ඇගේ ලේ කෝප වෙනව නියම විහිලු කාරයෙක්
127,ආතල් එක් දැකලා ආවේ පොඩ්ඩක් වැඩිපුර ගන්ඩ එල කිරි චමුදිත පාණුක චලිදු
128,මු දවසකටවත් මිනිහ යකො
129,ජෙප්පො තමෛ ඕකව ගෙනාවෙ
130,සුද්දා ගෙන් පසුව රට පාලනය කරේ එක්තරා පන්තියක් එම අයගේ බිලිපිත්තේ ඔබතුමා ඇමක් උනා කියලා මට හිතෙනවා
131,ගෝටබය රාජපක්ශ ගේන්න හුගක් වඩකරපු නාලිකා ක් තමයි හිරු දෙරන අරගලේ තව ටික දවසක් තිබුනනම් හොද දේවල් බලන්න තිබුනා
132,අපෝ දාන්නත් එපා කියනවා ෆොන්සේකා ගේ කතාව
133,විනෝද සමය පරාදයි
134,ලෝකේ හිටපු මෝඩම ජනපති
135,මාද්යවේදියා තමාගේ වචන ගැන මීට වඩා සැලකිලිමත් විය යුතුයි
136,ගොං පකා
137,ඒකනේ හිටං පතෝලයා ආප්පයා පඹයා ගමරාල ග්රමසේවක ඩප්පියා කෝපි හොරා වෙල් පඹයා කියන්නේ දින කේ කාලකන්ණි යා
138,ඔහේලට ලැජ්ජා නැතුවට අපිට තේරෙනවා හිරු ඊළඟට කරන්න යනදේ
139,මිනිසුනේ දේශපාලුවෝ නිවරැදිවෙලා රටට නුබලාට යහපත කරනාතුරු තවදුරටත් රාජපක්ෂලා රනිල් සිරිසේන සජිත් වගේම උන්ගේ වටෙි එවුන්ටත් රැවටෙනවාද එහෙම නැත්නම් වැඩපිළිවෙළක් ඇතිව ස්වෙච්ඡාවෙන් උගතුන් බුද්ධිමත්තු ඇත්ත මිනිසුන් සමග දේශපාලනය කරන මාලිමාවෙි පාලනයක් වෙනුවෙන් එකතුවෙනවාද ඔබෙි තීරණය අනුව රටෙි අනාගතය විසදෙනු ඇත
140,මුන් ඔක්කොම රට කැව අපි මාලිමාවට
141,මූ නම් රට අනපු එකෙක්කිසිම වගකීමක් අරගෙනම නෑනි
142,රටට වෙච්චි දෙ හරිම කෙටියෙන්
143,මූට පබයා කිවුව එක සාදරනයි යකෝ මගෙ තියන් එකත් පුදුමයක් මෙහෙම ගොබ්බයොයි ම්ත්යා දුස්ටිකයොයි නපුන්සකයොයි පිස්සොයි රට කරලා
144,බැලුව ප්රමාණය ඉතා ඉහලයි මුන්ට වචනෙකින් හරි කෙලවෙනව බලන්න මිනිස්සු එතරම්ම කැමැතේයි
145,පිස්සෙක් මු
146,අමාරිස් අය්යා
147,කාලකන්නි හැත්ත
148,මැරෙන ව හිනා ගිහිං ච මූදිත සුපිරි මාලිමාවට ජයවේවා ලබන අවුරුද්දේ හිරේ
149,සලකුනට මලකුණක් ගෙනල්ලඅප්පිරියයි යකෝ මේවගේ කාලකන්නි රටේ නායකයො වුණයි කියන්න
150,මාලිමාව කඩන්න බෑ
151,උඹලගෙ කතා වලින් අපට නම් වැඩක් නෑ
152,මුගේ පස්සෙ යන උන් නම් බත් කන හරක්
153,මේ වගේ රෑකඩ අම්බලන්ගොඩත් නෑ
154,මූය කියන්නෙ කවුද බං
155,පිස්සෙක් සලකුනට ඇවිල්ල
156,පාස්කු ගැන අහන්නේ නැතැයි
157,හිරු ඵකෙන් ගෙම්බො චූන් කරනව
158,මූ නම් අමුම අමු පිස්සෙක්
159,මේ වගේ පුස් ගෙම්බො මාද්යට ගේන්න එපා ඕයී
160,පොලොන්නරුවේ මිනිසුන් නැවත මෙි මරාලෙට ඡන්දය දුන්නොත් උන්ට ගූගහන්ඩ ඕන
161,මේ වල් ගොබිලන්ව නාලිකා වලට ගෙන්න එපා මම නාලිකාව කරනවා මේ දැන්ම මූ ඇතුළු හොර ඇමතිලා ව ගෙනත් රඟ දක්වන කිසිම වැඩසටහනක් හෝ නාලිකාවක් අපිට කොටින්ම මත එපා
162,හිටං හුටං චමුදිත විසින් වමට අබරලා චූ ගියා දකුණට අබරලා ගූ ගියා අයියෝ සිරිසේන
163,පව් බංමෙච්චර මඩවන්න එපා බොලල්ලා
164,කාලෙකින් සළකුණ කරපු ආතල් කොමඩියක්ගිරාමයත් ඇණ ගත්තාචමුදිදත් හොදට අහ ගත්තාමරු ඕයි
165,සලකුනට මලකුනක් ඇවිත්
166,මරැ ආතල් ඩයල් එකක් තමයි
167,චමුදිත මේ අර මරියකඩේ පච්ච සිරාලා කොච්චි ඇලාල පොට්ට නවුෆර්ල වලක් බැහැල වගේනෙ හිට
168,අනිවාර්යයෙන් මූට හිරේ යන්න වෙනව මූට දැන් සුලු දිය ගිහිල්ලා තියෙන්නෙ
169,නිලධාරි රාජකාරි පහරහැරලා පත්කල ජනපති දඩුවන් ලබන අමුතු අරටක් මෙක
170,එලඑල සභාපතිතුමා කුමන්තුණකාරයෝ
171,මූට ඇයි ජනාධිපති කියන්නේ මුගෙ නම කියලා ආමන්ත්රණය කෙරුවා නං ඉවරයි මුන්ට ගරු නම්බු නාම ඕන නෑ මුන්ට ගල් ප්රහාර දෙන්න ඕන
172,පොඩ්ඩක් බලාපල්ලා මූට මල පහ මුත්රා ගිහිල්ලා ද කියලා
173,සිරිසේන නියමෙට දුන්නා
174,මරැකතාව අංගොඩ පිස්සො
175,පර බල්ලා ගෝටාට බලයට එන්න පාස්කු ප්රහාරයට පාර කපපු එකා මූයි ගෝටායි වග කිව යුතුයි පාස්කු ප්රහාරයට තෝ මීගමුවට නම් එන්න එපා
176,නියම ජනපති ඔබ තමයි
177,අපේ රටේ තියෙන නාලිකාවල පෙන්නන ඒව බලපන් මුන් අපිට සන්සාරෙ දුක මෙන්න මෙහෙම එකක් කියල පුරුදු කරන්න හදනව අපේ රටේ ජනතාව දකිද්දි මට මතක් වෙන්නෙම අර සින්දුව පුකම ඉබලා ඔයා හින්දා තවම නැහැ මන් සතුට ලබලා
178,එකනමි ඇත්තනේද හොද හොද මඩෙිදමලා වැඩක්නැහැනේද සභාපතිතුමා එල එල
179,අනුර සරත්ට එහානේද සභාපතිතුමනි
180,එයා කියන නිසානේ ඔබ කියන්නෙ නේද
181,ඒවගේ නේද සභාපතිතුමා එල එල
182,පකෂය විනාශ කරලා ශුි ලංකා නිදහස් පක්ෂය නැත්තටම නැතිකරලා යුඇන්පියට හෝ පොටිටුවට සමිබන්දකරන්න හදන්නේ හදන්නෙ සරත් පොන්සේක මහතා හදන්නෙ
183,වැදල නැගිටලා පලයන් චන්දය ආවම අපි බලා ගන්නම්
184,චමූදිත ඔහොමකරන්නළුපා පචකරනවකියල ඔහොම කරනවද හිනාවෙලා බඩත් කොරවූනා
185,ජාතික ජනබලවේගය හැර කිසිදු විසදුමක් නැත ජාතික ජනබලවේගයට ජයවේවා ජයවේවා ජයවේවා
186,සංග්රහයට ආප්ප තියපු හිරු ටීවී එකට ප්රණාමය
187,මූවත් ජනාධිපති කරානේ යකෝ
188,මරි මෝල් නූගත් මිනිහෙක්ගෙන් මීට වඩා බලපොරොත්තු දෙයක් නැහැ රටේ මේ වෙන විනාශෙට මේ ග්රමසෙවකයා ඉහලින්ම වගකිඅයන්න ඔනේ
189,මූ වගේ යකෝරටේ හමුදාපති යුධපෙරමුණට යනවා කියන්නේ ඉදිරි ආරක්ෂක වලල්ලේ හෝ කඳවුරක දිවා ආරක්ෂක මුරයක් හෝ රාත්රි ආරක්ෂක මුරයක් කරන එක නෙවෙයි එහෙම නැත්නම් අනිකුත් සෙබළුන් සමග ක්රියාන්විත වලට සහභාගි වෙන එක නෙවෙයි ආරක්ෂිත ස්ථානයක හිදිමින් අවශ්ය උපදෙස් දෙමින් සැලසුම් ක්රියාත්මක කිරීම තමයි යුද හමුදාපති ගේ කාර්යභාරයමූ වගේ කාලකණ්ණියෙක් රටේ ජනාධිපති උනේ රටේ අවාසනාවකට
190,අපේ රටේ ඉන්නේ කොයි තරම් බත් කන හරක් ද කියලා මේකෙ ඉන්න ජනාධිපති හිටපු ජනාධිපතිඅමාත්ය මණ්ඩලයේ දිහා බැලුවම බොහොම පැහැදිලිව පේනවා මුන්ගෙ වෙනස ඇවිල්ලා ඇඳන් ඉන්න ඇඳුම් වල විතරයි සිරිසේන මහින්ද සහ රනිල් තුන්දෙනාම හිරේ ඉන්න ඕනේ හරි නීතියත් තියෙන රටක මුන් තුන් දෙනාට ප්රශ්න අහන්න තේරෙන්නෙත් නෑ එකපාර බල්ලො බුරනවා ගේ තුන්දෙනා අහනවා ප්රශ්න මේකට නියම නම මලකුණ මූට ගෙවන්න සල්ලි නැහැලු යකෝ කියලා මල්ලි ගෙන් ඉල්ලා ගනින්කෝ මුළු රටේම දුප්පත් මිනිසුන්ගේ වී ටිකට කෙළින්නේ මල්ලි නේද
191,මෙ ඉන්නෙ හිටපු කාලකන්ණි ත්රස්තවාදීන්ට අත දිපු ජනතාව බල්ලට දමපු ජනපති කෙනෙක් මුගේ බයිලා අහන වුනුත් මන්ද බුද්ධිකයි
192,හදවත් හොරා
193,ඔයාව කටු ඉබුලේ අරිනවා
194,එකෙන් මේකට ආපු උං කෝ
195,කාලකන්නියා රටේ රණවිරුවෙක් ට තුවාල උනාම හිනාවෙනවා
196,මොකද රටේ මිනිස්සුන්ට වැදගත් නැත්තෙ
197,එයාගෙ අර්බුද ගැන ඔයා වද නොවී ඉන්නකෝ
198,සරත්ට එහාලු අනුර
199,තිරැපති පූජා පවුලෙ ඔක්කොම එක්ක මවුන්ට් එලිසබත්
200,අපරාදෙ සරත්ට පොලිස් ඇමති කම දුන්න නම් මූ හිරේ දාන හැටි බලන්න තිබුනා
201,මාරයි මේ බුරැවා ගැසට් එක හදන් එන්න කිව්වලු
202,කොහෙන්ද දන්නෙ නෑ හොයා ගත්තේ ලක්ෂ ක් ඉන්න ඕන කියනිනලු
203,මූට ඔක්කොම කුමන්ත්රන අපරාදෙ අර නාමල් කුමාර කියන හොරා කියපු කුමන්ත්රනය වත් වුනා නම්
204,මූ ලංකාවෙ හිටපු ජනපතියෙක් කියල කටක් ඇරල කියන්න පුලුවන්ද මේ වගේ ගොං වාසුදේවයෙක් නෙදකිං මේ ගස් බල්ලො රට පාලනය කරනව කියන්නෙ රට ගැන කවර කතාද
205,මෙතරම් ගුනමකු ජරා මිනිහෙක් මම දැකලා නැත
206,සංග්රහය ට ආප්ප තියපු එක නම් වැරදි හිරු
207,එලකිරි පොරක් නේහර්දේයා
208,කවරුහරි අල්ලගෙන ජනාධිපති කරනවාරටට ආදරේට නෙවි බඩට ආදරේට
209,මේ වතාවේ නම් සුපිරියක්
210,පව් යකෝ ඕකා නහරයක් ගහලා යයි
211,වෙනි ආණ්ඩුක්රම ව්යවස්ථා සංශෝධනයට ඇතුලක් කරතිබුණු පක්ෂමාරු කිරීමේදී මංත්රීධූරය අහිමිකලහැකි වගන්තිය ඉවත්කලේ ජවිපෙ හැර අනිකුත් හැම පක්ෂයකම එකඟතාවය ඇතිවබලයරැක ගැනීම සඳහා තවදුරටත් ඔයබොරුව ඔයවිදියටම කරණව ඔයගොල්ලො
212,මේ ගොං හරකත් රටේ ජනධිපතිකම කලානෙ
213,ගම්බෙකූගෙන් ඹයිට වැඩිය දෙයක් බලාපොරොත්තු වෙන්න බෑ
214,විශ්වාස කරණ්නමබෑ තමයිපැරදුනානම් අඩිහයක් යට වැලලෙන්න වෙනව කිව්වකෙනා නේමේ පැරදුනානම් වලලන්න හිටිය කෙනා අගමැති කරපු කෙනානේ ආණ්ඩුක්රම ව්යවස්තාවත් නොසලකා හැරලරනිල් එක්ක බැහැකියල ලැජ්ජයි මෙයාදිනවන්න මහන්සි වෙලා වැඩකල මිනිහ මරාපු කෙනාට අධිකරණයෙන් මරණ දණ්ඩනය ලැබුණු ප්රේමලාල් ජයසේකරට ජනාධිපති සමාවදීල නිදහස්කල කෙනානේමේකිසිම ලෙසකින් විශ්වාස කලහැකිකෙනෙක් නෙවෙයි වෙයා
215,ලොකු පිට්ටනියක් ගත්තනම් ඒකට සෙනග ගේන්න වෙන්නෙ වෙනත් රටකින් දැන් ඔය පක්ෂ පක්ෂ කිව්වට කවුරුත් ඉන්නෙ එකපිලේ ජනතාව මර්දනය පිලේ ජනතාව වෙනුවෙන් ඉන්න එකම පක්ෂය ජාතික ජන බලවේගයඔයකවුරුත් එකතුවෙලා තමයි චන්ද කල්දාගෙන බෙදාහදාගෙන තවදුරටත් රටකන්නමොනව කිව්වත් කලත් මෙදා ඔයකවුරුත් කපෝතියි ජනතා මතය ඉදිරියේ
216,චමුදිත මහතා
217,නොදකිං රට කාපු අමන මුසල කාලකණ්ණි මිනිමරැවා මෛත්රිපාල
218,චමුදිතටත් හොඳ වැඩේඅනුර කුමාර ආව නම් බලන්න තිබුනා කච කචේ
